rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,C_end,C_best,C_gap,E_end_over_h,E_best_over_h,E_gap_over_h,endpoint_residual_fraction,best_residual_fraction,slope_gap_abs,intercept_gap_abs,pythagorean_abs_error
E_gap_over_h,12,hexc_00275,276,108562160,108561847,313,108562291,finite_negative,False,False,False,True,7.517295788807058,5.381442798987884,5.2487912301443815,56.50973597641633,28.959926598778548,27.549809377640567,1.8522158874289463e-05,9.492176032714042e-06,0.20116558688883768,12.251751831502588,
E_gap_over_h,13,hexc_00071,72,12843647,12843190,457,12843647,finite_negative,False,False,False,True,6.067760230348158,3.40896510015829,5.019628587744155,36.81771421299473,11.62104305409722,25.19667115889838,0.00012031721210385173,3.797659718685937e-05,0.00689711041419705,17.518528959795276,
E_gap_over_h,14,hexc_00178,179,30851221,30850871,350,30851287,finite_positive,False,False,False,True,6.14693554370963,3.8562840161336798,4.786845533901595,37.78481657852081,14.870926413088101,22.91389016543365,4.343837955789532e-05,1.7095992634154e-05,0.02332178075355562,16.616834260923042,
E_gap_over_h,15,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,6.864752116121537,4.969367390804842,4.736054196375123,47.12482161579511,24.69461226479452,22.43020935100241,4.0678337800586574e-05,2.131648980555766e-05,0.6191952643362155,1.6923849701777272,
E_gap_over_h,16,hexc_00431,432,604813747,604812190,1557,604813747,post_P0_negative_tail,True,False,False,False,5.879263670149562,3.545199875883926,4.690127838682031,34.565741303140506,12.568442159967406,21.99729914318018,9.081008140640065e-06,3.301943521733701e-06,0.015913240375492466,26.205663740816817,
E_gap_over_h,17,hexc_00298,299,39651863,39651244,619,39651863,finite_negative,False,False,False,True,5.7422964253228175,3.319763548960464,4.6854176137534065,32.97396823627521,11.020830021006576,21.953138215270666,5.1699592959444696e-05,1.727946184937645e-05,0.037283073524023935,22.618240328446518,
E_gap_over_h,18,hexc_00270,271,187425023,187423758,1265,187425023,finite_negative,False,False,False,True,6.487786304142439,4.559715961546175,4.615231465294302,42.091371128218206,20.79100964997896,21.300361478242596,2.7773637107415584e-05,1.3718772794459337e-05,0.04645807210678776,14.098607282223384,
E_gap_over_h,19,hexc_00208,209,40865926,40865652,274,40866037,finite_positive,False,False,False,True,5.191559714587585,2.3831688486947544,4.612244411210255,26.95229227012873,5.6794937613890815,21.27279850874023,1.8912859630388758e-05,3.985392678450178e-06,0.027899975053759185,14.571564466258224,
E_gap_over_h,20,hexc_00056,57,179620853,179616870,3983,179620853,finite_negative,False,False,False,True,6.295776388796375,4.380709745449327,4.521745510734878,39.63680033772592,19.190617873874707,20.44618246385102,6.583213712460457e-05,3.187339484051023e-05,0.02953657704214918,22.35054122033671,
E_gap_over_h,21,hexc_00662,663,604872091,604872087,4,604872131,post_P0_positive_tail,True,False,False,False,7.085660762263424,5.475430152365041,4.497360679831783,50.20658843787949,29.980335353428252,20.226253084497003,2.594248423585902e-07,1.549128115435299e-07,0.007185556837049134,4.036919957770806,
E_gap_over_h,22,hexc_00251,252,39640132,39639838,294,39640253,finite_positive,False,False,False,True,5.924145429614287,4.034584624615071,4.3379287659020855,35.09549907121984,16.27787309318034,18.817625978040788,2.751592436295832e-05,1.2762340946138215e-05,0.006889047892059241,13.166428198269841,
E_gap_over_h,23,hexc_00189,190,31026221,31025775,446,31026421,finite_positive,False,False,False,True,5.33068275432378,3.1360132305339574,4.310637962664161,28.41617862724496,9.834578982084027,18.581599645161425,4.0003877624842783e-05,1.3844975401229162e-05,0.05350503716416599,18.9225352809608,
E_gap_over_h,24,hexc_00173,174,30825511,30824836,675,30825511,finite_negative,False,False,False,True,6.488095069490736,4.87913796069941,4.276609684225691,42.09537763075,23.805987239538,18.28939039121296,8.866595523415045e-05,5.014281181655778e-05,0.014902765087722702,16.61661620778159,
E_gap_over_h,25,hexc_00673,674,187509559,187509555,4,187509659,finite_positive,False,False,False,True,6.671592040126686,5.154695153566559,4.235476150764788,44.51014034988176,26.570882126202566,17.939258223697298,7.352200833734836e-07,4.388987771903431e-07,0.007185556466843934,3.8026825196839127,
endpoint_residual_fraction,1,hexc_00004,5,356077,355293,784,356077,finite_negative,False,False,False,True,4.659963846370249,2.9578124362820146,3.600917749859537,21.7152630494778,8.748654408224548,12.96660864125347,0.0013550898740644507,0.0005459391844926093,0.054506233117118774,5.888014534602803,
endpoint_residual_fraction,2,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.12859076935284,4.25147562841261,5.722041710606102,50.81680635690252,18.0750450189864,32.741761337916,0.0013147173309265249,0.0004676321998049124,0.017443084023894606,19.075913015040214,
endpoint_residual_fraction,3,hexc_00018,19,1515197,1513853,1344,1515197,finite_negative,False,False,False,True,3.636778227344154,2.619131084290481,2.5231544221842306,13.226155874884487,6.859847636696631,6.366308238187839,0.0005320069009106019,0.00027592947765329166,0.02596736746661743,7.444362017841513,
endpoint_residual_fraction,4,hexc_00011,12,3279709,3278912,797,3279709,finite_negative,False,False,False,True,5.722357435883904,4.133982042993461,3.956711651387374,32.74537462401581,17.089807531792392,15.6555670922246,0.00046694207578390354,0.00024369701966365498,0.011114091169549312,16.789431784330645,
endpoint_residual_fraction,5,hexc_00028,29,3456977,3455716,1261,3456977,finite_negative,False,False,False,True,4.627711351383401,2.453832452521241,3.9235721793637635,21.415712351722785,6.02129370504641,15.39441864667731,0.00045714035807738976,0.0001285306935023629,0.010889821740866723,20.592510411884405,
endpoint_residual_fraction,6,hexc_00005,6,3448507,3446024,2483,3448507,finite_negative,False,False,False,True,3.950072758850855,3.614619717675169,1.59298433664912,15.603074800215605,13.065475703406118,2.537599096809437,0.0004159678813378587,0.000348317130860772,0.01790899170829474,1.5608927613905053,
endpoint_residual_fraction,7,hexc_00013,14,1195591,1195386,205,1195669,finite_positive,False,False,False,True,5.836408019379565,4.281353402000997,3.966569250101652,34.0636585686781,18.32998695282551,15.733671615851984,0.0004154153049167087,0.00022353902778161853,0.129358145968842,0.7391312597837896,
endpoint_residual_fraction,8,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.555703716286487,3.5583005624841273,5.505973875960289,42.977251215732466,12.661502892974855,30.315748322757173,0.00039978059635265055,0.00011777912812212016,0.023378803045690955,15.920190263388918,
endpoint_residual_fraction,9,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,4.441210001223139,4.2091343268334205,1.416874904018333,19.724346274964436,17.71681178132743,2.007534493636961,0.00037510683112807467,0.00033692863795549313,0.047537801403058855,3.9483599705058623,
endpoint_residual_fraction,10,hexc_00041,42,7117417,7115469,1948,7117417,finite_negative,False,False,False,True,4.735639977082937,2.5794923473327707,3.9714613459781187,22.42628599254608,6.653780769948327,15.772505222598332,0.0003621431164998395,0.00010744627555970189,0.019054065157119382,21.68546457025127,
endpoint_residual_fraction,11,hexc_00017,18,3241093,3239129,1964,3241093,finite_negative,False,False,False,True,3.3271702735937883,2.736557939211929,1.8924356461508107,11.070062029486163,7.488749354663839,3.581312674822237,0.0003223417146451283,0.00021805987185078015,0.028734019609961803,5.281587750125254,
endpoint_residual_fraction,12,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,6.088052372123514,2.672272020418052,5.470223389827062,37.064381685718736,7.141037751109179,29.923343934611076,0.00032146709121427065,6.193570564769153e-05,0.02226053477401224,17.992257870452022,
endpoint_residual_fraction,13,hexc_00047,48,3440630,3439819,811,3440807,finite_positive,False,False,False,True,4.499584798782631,3.2896231832263045,3.069958089912055,20.24626336143573,10.821620687619964,9.424642673816473,0.00031206758182784027,0.0001668000133731448,0.041388528793852575,17.183296326199525,
endpoint_residual_fraction,14,hexc_00007,8,3452747,3451296,1451,3452747,finite_negative,False,False,False,True,3.8756857759435848,2.793059515889247,2.68696088072604,15.020940233851428,7.801181459299474,7.219758774552058,0.0003049414510545176,0.00015837248248796342,0.028133727126825714,7.7130230243692495,
endpoint_residual_fraction,15,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.659038437627159,2.5225853545608086,0.8408617851549579,7.070485412778683,6.363436871044681,0.7070485417339826,0.00029921548732170635,0.00026929393857023264,0.6513287378108803,0.9769724284698782,
endpoint_residual_fraction,16,hexc_00031,32,3293113,3292080,1033,3293113,finite_negative,False,False,False,True,3.2301092922063503,3.00383588207035,1.187676737662406,10.433606039597809,9.023030006413357,1.4105760331844157,0.00021675431711153253,0.0001874501203030266,0.02499098096517527,3.9677645549827503,
endpoint_residual_fraction,17,hexc_00029,30,4994789,4991760,3029,4994789,finite_negative,False,False,False,True,2.602404479570238,2.1010219220669124,1.5356483836744221,6.7725090752872426,4.414293117005743,2.358215958281865,0.00019400084892647022,0.000126448942716709,0.016002431067257183,1.3967010602500523,
endpoint_residual_fraction,18,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,7.438244050688844,3.871066344657824,6.351560431332067,55.32747455760799,14.985154644742487,40.34231991286319,0.0001905539623356168,5.1610535572059665e-05,0.04913413580566006,18.41678200310821,
endpoint_residual_fraction,19,hexc_00066,67,39699197,39695992,3205,39699197,finite_negative,False,False,False,True,5.402608236258769,5.027739452597902,1.9773749647656715,29.188175754491084,25.27816400320945,3.910011751282041,0.0001871865445184669,0.00016211126763562186,0.005115422576909667,16.215209849962775,
endpoint_residual_fraction,20,hexc_00039,40,30417481,30409154,8327,30417481,finite_negative,False,False,False,True,3.92485530174517,3.032649072721169,2.4914912685701287,15.40448913963717,9.196960398276564,6.20752874136119,0.00018634179473541563,0.0001112518624402603,0.012146435911368991,16.913722484806385,
