candidate_id,candidate_num,block_id,x,y,h,p_star,log_p_star,post_P0_flag,W,rho,K_prime,margin_to_65,S_T,PNT_prediction,C_cluster,C_cluster_times_ST,K_over_logp,sample_count,sample_offsets,prime_event_count,prime_offsets,lambda_event_count,lambda_event_weight_sum,lambda_event_weight_max,B_prime_values_on_TJ,B_prime_energy_reconstruction_error,pass_reconstruction,top_eigenvector_alignment,rayleigh_to_top_eigenvalue_ratio,grid_pattern_id,threshold_relevant_flag,forbidden_flag,finite_certified_flag,high_energy_flag,sample_u_values,sample_u_min,sample_u_max,sample_u_mean,sample_u_median,sample_u_std,sample_left_mass_frac,sample_center_mass_frac,sample_right_mass_frac,sample_gap_max,sample_gap_mean,sample_gap_cv,KS_stat_uniform_sample,star_discrepancy_sample,prime_u_values,prime_u_min,prime_u_max,prime_u_mean,prime_u_median,prime_u_std,prime_left_mass_frac,prime_center_mass_frac,prime_right_mass_frac,prime_gap_max,prime_gap_mean,prime_gap_cv,KS_stat_uniform_prime,star_discrepancy_prime,B_prime_abs_max,B_prime_peak_offset,B_prime_peak_u,B_prime_peak_value,B_prime_energy,K_reconstructed,B_prime_energy_concentration_top1,B_prime_energy_concentration_top3,B_prime_energy_concentration_left_quarter,B_prime_energy_concentration_center,B_prime_energy_concentration_right_quarter,sample_grid_skew_stronger_than_prime_skew,short_highW_flag
hexc_00453,453,454,604143557,604142790,767,604143557,20.21932240481067,True,14308.73395317695,0.0044902565189875,64.24988591171059,0.7501140882894077,2.8817774937148237,58.26758824434727,1.1026693887221886,3.177647827427885,3.1776478274278857,37,"0,1,2,3,4,5,6,7,8,10,12,14,16,17,21,25,30,32,37,45,54,64,65,79,95,115,128,139,168,203,246,297,359,434,525,634,767",35,"7,11,37,47,49,53,89,97,149,181,187,193,199,223,241,301,313,359,389,391,413,433,443,469,479,511,557,569,587,593,601,637,703,707,767",35,707.6762595718,20.2193224048,"0,-0.9226548365,-1.845309673,-2.767964509,-3.690619346,-4.613274182,-5.535929019,13.76073729,12.83808246,10.99277278,29.36678426,27.52147459,25.67616492,24.75351008,21.06289073,17.37227139,12.75899721,10.91368753,26.51973455,19.13849586,71.49256598,62.26601762,61.34336278,48.42619507,53.88303897,55.64926353,43.65475066,33.50554746,26.96787858,75.55224511,76.31673018,29.26133352,32.71469867,44.39287317,41.30857074,41.83580405,-1.136868377e-13",1.2110490388295148e-10,True,0.1981998612645823,0.043975431155930375,routeA_sr11_available_subgrid_plus_endpoints,False,False,False,True,"0,0.001303780965,0.00260756193,0.003911342894,0.005215123859,0.006518904824,0.007822685789,0.009126466754,0.01043024772,0.01303780965,0.01564537158,0.01825293351,0.02086049544,0.0221642764,0.02737940026,0.03259452412,0.03911342894,0.04172099087,0.0482398957,0.05867014342,0.0704041721,0.08344198175,0.08474576271,0.1029986962,0.1238591917,0.149934811,0.1668839635,0.1812255541,0.2190352021,0.2646675359,0.3207301173,0.3872229465,0.4680573664,0.5658409387,0.6844850065,0.8265971317,1",0.0,1.0,0.16445258818140174,0.048239895697522815,0.24397142499344318,0.7837837837837838,0.16216216216216217,0.05405405405405406,133.0,21.305555555555557,1.5447306692733376,0.5755312026498467,0.5755312026498467,"0.009126466754,0.01434159061,0.0482398957,0.06127770535,0.06388526728,0.06910039113,0.1160365059,0.1264667536,0.1942633638,0.2359843546,0.2438070404,0.2516297262,0.259452412,0.2907431551,0.3142112125,0.3924380704,0.408083442,0.4680573664,0.5071707953,0.5097783572,0.5384615385,0.5645371578,0.5775749674,0.6114732725,0.6245110821,0.666232073,0.7262059974,0.741851369,0.7653194263,0.7731421121,0.7835723598,0.8305084746,0.9165580183,0.9217731421,1",0.009126466753585397,1.0,0.44645185323151426,0.4680573663624511,0.29260687310598094,0.3142857142857143,0.4857142857142857,0.2,66.0,22.352941176470587,0.819887837744892,0.1143602160551313,0.1143602160551313,76.31673017560132,246.0,0.32073011734028684,76.31673017560132,49279.66249437574,64.24988591183278,0.11818756480648086,0.3377371352211068,0.6167542360752749,0.34772939851043666,0.03551636541428843,True,True
hexc_00442,442,443,604711937,604711166,771,604711937,20.220262765415725,True,13901.205968857425,0.0042612153946668,59.23603287892927,5.763967121070728,2.877846581914774,58.19081408487022,1.0179619208030777,2.929538234302535,2.9295382343025347,37,"0,1,2,3,4,5,6,7,8,10,12,14,16,17,21,25,31,32,37,45,54,64,65,79,95,115,128,140,169,204,247,298,361,436,527,638,771",34,"3,5,21,35,41,75,77,155,167,173,177,243,261,287,323,345,351,353,363,405,453,503,545,551,555,567,587,593,605,621,707,723,735,771",34,687.4889111405,20.2202627654,"0,-0.8916847097,-1.783369419,17.54520737,16.65352266,35.98209945,35.09041474,34.19873003,33.30704532,31.5236759,29.74030648,27.95693706,26.17356764,25.28188293,41.93540562,38.36866678,33.01855852,32.12687381,47.88871181,60.97549569,52.9503333,44.03348621,43.1418015,71.0987388,56.83178344,38.99808925,27.40618802,16.70597151,31.28763844,40.51919716,22.39701654,17.36162023,42.06653176,15.63070278,-25.07208123,37.71301557,0",1.3310597068993957e-10,True,0.1729034597372131,0.03893155489345243,routeA_sr11_available_subgrid_plus_endpoints,False,False,False,True,"0,0.001297016861,0.002594033722,0.003891050584,0.005188067445,0.006485084306,0.007782101167,0.009079118029,0.01037613489,0.01297016861,0.01556420233,0.01815823606,0.02075226978,0.02204928664,0.02723735409,0.03242542153,0.0402075227,0.04150453956,0.04798962387,0.05836575875,0.07003891051,0.08300907912,0.08430609598,0.102464332,0.1232166018,0.149156939,0.1660181582,0.1815823606,0.2191958495,0.2645914397,0.3203631647,0.3865110246,0.4682230869,0.5654993515,0.6835278859,0.8274967575,1",0.0,1.0,0.1643004872576857,0.04798962386511025,0.24397991678727335,0.7837837837837838,0.16216216216216217,0.05405405405405406,133.0,21.416666666666668,1.545070485312717,0.5751743961860694,0.5751743961860694,"0.003891050584,0.006485084306,0.02723735409,0.04539559014,0.05317769131,0.09727626459,0.09987029831,0.2010376135,0.2166018158,0.224383917,0.2295719844,0.3151750973,0.3385214008,0.3722438392,0.4189364462,0.4474708171,0.4552529183,0.457846952,0.4708171206,0.5252918288,0.5875486381,0.6523994812,0.7068741894,0.7146562905,0.719844358,0.7354085603,0.7613488975,0.7691309987,0.784695201,0.8054474708,0.9169909209,0.9377431907,0.953307393,1",0.0038910505836575876,1.0,0.4721141374837873,0.4565499351491569,0.3060605775628675,0.3235294117647059,0.4411764705882353,0.23529411764705882,86.0,23.272727272727273,0.9399274129775483,0.10601205462729837,0.10601205462729837,71.09873879571416,79.0,0.10246433203631647,71.09873879571416,45670.981349757436,59.23603287906282,0.11068364438304405,0.2628122494318219,0.8574663798022591,0.11139193019911009,0.031141689998630796,True,True
