rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,K_R,eta_aff,K_D,eta_times_KD,Q_exc,Q_energy_L2,C_end
Q_energy_L2,6,hexc_00004,5,356077,355293,784,356077,finite_negative,False,False,False,True,21.7152630494778,0.0013550898740644507,16024.961491554162,21.7152630494778,0.0128661873649445,0.0285182984397066,4.659963846370249
Q_energy_L2,7,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,55.32747455760799,0.0001905539623356168,290350.6905837068,55.32747455760799,0.0108684538700757,0.0277787667189073,7.438244050688844
Q_energy_L2,8,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,37.064381685718736,0.00032146709121427065,115297.59250228772,37.064381685718736,0.0078480023338476,0.0270342406488881,6.088052372123514
Q_energy_L2,9,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,7.070485412778683,0.00029921548732170635,23630.07836281127,7.070485412778683,0.0184358992034248,0.0260719675992124,2.659038437627159
Q_energy_L2,10,hexc_00011,12,3279709,3278912,797,3279709,finite_negative,False,False,False,True,32.74537462401581,0.00046694207578390354,70127.2734290282,32.74537462401581,0.0114062615417102,0.0254216307563309,5.722357435883904
Q_energy_L2,11,hexc_00032,33,1197619,1197615,4,1197697,finite_positive,False,False,False,True,23.862883386655895,3.543982662961964e-05,673335.2179187003,23.8628833866559,0.0177247165152088,0.0249378557636041,4.884965034332988
Q_energy_L2,12,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,54.00586715584355,5.094887652269624e-06,10600011.392162008,54.00586715584356,0.0156184300412248,0.0247186134594574,7.348868426896997
Q_energy_L2,13,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,54.6007965610797,5.261093137005674e-06,10378222.764586046,54.6007965610797,0.0155337822934355,0.0245850448951147,7.38923518106439
Q_energy_L2,14,hexc_00198,199,39635782,39635564,218,39635819,finite_positive,False,False,False,True,51.97483561645937,2.945504504656541e-05,1764547.8231078063,51.974835616459366,0.0085391222223537,0.0235535603972833,7.209357503721075
Q_energy_L2,15,hexc_00174,175,12776941,12776609,332,12776941,finite_positive,False,False,False,True,38.299762996426296,9.22831606510849e-05,415024.39585088094,38.299762996426296,0.0075023689938937,0.0231134130828272,6.188680230584409
Q_energy_L2,16,hexc_00071,72,12843647,12843190,457,12843647,finite_negative,False,False,False,True,36.81771421299473,0.00012031721210385173,306005.3800217341,36.81771421299474,0.0081632419242064,0.0226473860254771,6.067760230348158
Q_energy_L2,17,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,30.40800865514305,1.2155728687056512e-05,2501537.294717812,30.40800865514305,0.0157384918917144,0.0221562198206484,5.514345714148058
Q_energy_L2,18,hexc_00275,276,108562160,108561847,313,108562291,finite_negative,False,False,False,True,56.50973597641633,1.8522158874289463e-05,3050925.9940998172,56.50973597641633,0.0091059828634137,0.0219576117786852,7.517295788807058
Q_energy_L2,19,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,19.724346274964436,0.00037510683112807467,52583.27665120513,19.724346274964436,0.007718928919738,0.021936891056258,4.441210001223139
Q_energy_L2,20,hexc_00173,174,30825511,30824836,675,30825511,finite_negative,False,False,False,True,42.09537763075,8.866595523415045e-05,474763.7074408533,42.09537763075,0.0110815667281192,0.0218196897816464,6.488095069490736
Q_energy_L2,21,hexc_00025,26,230563,230560,3,230647,finite_positive,False,False,False,True,10.711023833807426,5.554263419178818e-05,192843.28137593123,10.711023833807426,0.0151761792087925,0.0214623352385676,3.272770055137914
Q_energy_L2,22,hexc_00245,246,12808387,12808371,16,12808469,finite_positive,False,False,False,True,31.33658493384075,8.828053475322487e-06,3549659.6187865785,31.336584933840747,0.011422400501544,0.0209007108969602,5.59790897870274
Q_energy_L2,23,hexc_00022,23,354553,354550,3,354619,finite_positive,False,False,False,True,11.49137092698831,6.247311942863546e-05,183941.0458783826,11.491370926988312,0.0146788192753852,0.0207589711964358,3.389892465401861
Q_energy_L2,24,hexc_00052,53,356173,356170,3,356243,finite_positive,False,False,False,True,11.499784360845952,7.467753112967915e-05,153992.5622457487,11.499784360845954,0.0146736966602346,0.0207517267987916,3.391133197154891
Q_energy_L2,25,hexc_00113,114,359419,359416,3,359477,finite_positive,False,False,False,True,11.516537001316218,6.095139240186e-05,188946.24958501814,11.516537001316218,0.0146636407876059,0.0207375057936661,3.393602363465145
C_end,1,hexc_00304,305,30386689,30386676,13,30386821,finite_positive,False,False,False,True,73.62931311610959,9.861270095805126e-06,7466514.191455994,73.62931311610959,0.0172880108593613,0.0289054037503281,8.580752479596972
C_end,2,hexc_00453,454,604143557,604142790,767,604143557,post_P0_negative_tail,True,False,False,False,64.13704142037176,8.37800899013996e-06,7655403.747579448,64.13704142037176,0.0067334208268465,0.0195894059694182,8.008560508628985
C_end,3,hexc_00442,443,604711937,604711166,771,604711937,post_P0_negative_tail,True,False,False,False,59.290005435129096,7.786089605810608e-06,7614862.97189312,59.290005435129096,0.0062676337811714,0.0188328980347233,7.700000352930452
C_end,4,hexc_00275,276,108562160,108561847,313,108562291,finite_negative,False,False,False,True,56.50973597641633,1.8522158874289463e-05,3050925.9940998172,56.50973597641633,0.0091059828634137,0.0219576117786852,7.517295788807058
C_end,5,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,55.32747455760799,0.0001905539623356168,290350.6905837068,55.32747455760799,0.0108684538700757,0.0277787667189073,7.438244050688844
C_end,6,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,54.6007965610797,5.261093137005674e-06,10378222.764586046,54.6007965610797,0.0155337822934355,0.0245850448951147,7.38923518106439
C_end,7,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,54.00586715584355,5.094887652269624e-06,10600011.392162008,54.00586715584356,0.0156184300412248,0.0247186134594574,7.348868426896997
C_end,8,hexc_00198,199,39635782,39635564,218,39635819,finite_positive,False,False,False,True,51.97483561645937,2.945504504656541e-05,1764547.8231078063,51.974835616459366,0.0085391222223537,0.0235535603972833,7.209357503721075
C_end,9,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,50.81680635690252,0.0013147173309265249,38652.26780047862,50.81680635690251,0.0120403626533005,0.036413013628854,7.12859076935284
C_end,10,hexc_00662,663,604872091,604872087,4,604872131,post_P0_positive_tail,True,False,False,False,50.2065884378795,2.594248423585903e-07,193530380.44244578,50.2065884378795,0.0122977701368278,0.0173298733143556,7.085660762263424
C_end,11,hexc_00273,274,109547591,109546815,776,109547591,finite_negative,False,False,False,True,47.732209098918574,3.3288283699061934e-05,1433904.1787325211,47.732209098918574,0.0068967990800009,0.0201606811377659,6.908850056190145
C_end,12,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,47.12482161579511,4.0678337800586574e-05,1158474.612379948,47.12482161579511,0.0205672364492246,0.0304825946938867,6.864752116121537
C_end,13,hexc_00303,304,604870961,604869251,1710,604870961,post_P0_negative_tail,True,False,False,False,45.74617977052387,1.3293950372010177e-05,3441127.6174793327,45.74617977052387,0.0064493327137434,0.0165421719649012,6.763592223849976
C_end,14,hexc_00673,674,187509559,187509555,4,187509659,finite_positive,False,False,False,True,44.51014034988176,7.352200833734836e-07,60539886.43189866,44.51014034988176,0.0130495572184996,0.0183852514257526,6.671592040126686
C_end,15,hexc_00322,323,179438221,179438217,4,179438351,finite_positive,False,False,False,True,44.30282104878313,7.154629182248775e-07,61921896.88698623,44.30282104878313,0.0130795953907561,0.0184274100815586,6.656036436858135
C_end,16,hexc_00444,445,179382103,179382099,4,179382319,finite_positive,False,False,False,True,44.30134893036435,7.589229592880685e-07,58373973.78506327,44.30134893036435,0.0130798087714223,0.0184277095556904,6.655925850726129
C_end,17,hexc_00525,526,179146273,179146269,4,179146433,finite_positive,False,False,False,True,44.295157736736925,7.705762945638789e-07,57483156.50146822,44.295157736736925,0.0130807094930725,0.0184289737116236,6.655460745638647
C_end,18,hexc_00448,449,178913599,178913595,4,178913689,finite_positive,False,False,False,True,44.28904182928211,7.448955074200035e-07,59456717.6041647,44.28904182928211,0.013081599559448,0.0184302229129119,6.655001264408754
C_end,19,hexc_00423,424,178906843,178906839,4,178907011,finite_positive,False,False,False,True,44.288864133266515,7.612323883255992e-07,58180477.8836118,44.288864133266515,0.0130816248069056,0.0184302583442049,6.654987913833241
C_end,20,hexc_00459,460,178299031,178299027,4,178299217,finite_positive,False,False,False,True,44.27285143166415,7.690564429438081e-07,57567753.10560527,44.27285143166415,0.0130839545118638,0.0184335280556581,6.653784744915043
C_end,21,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,42.97725121573246,0.0003997805963526505,107502.0939180895,42.97725121573246,0.0091609752093495,0.0289409320608848,6.555703716286487
C_end,22,hexc_00173,174,30825511,30824836,675,30825511,finite_negative,False,False,False,True,42.09537763075,8.866595523415045e-05,474763.7074408533,42.09537763075,0.0110815667281192,0.0218196897816464,6.488095069490736
C_end,23,hexc_00270,271,187425023,187423758,1265,187425023,finite_negative,False,False,False,True,42.091371128218206,2.7773637107415588e-05,1515515.2695856234,42.091371128218206,0.0080795888060062,0.017879575931775,6.487786304142439
C_end,24,hexc_00619,620,109709029,109709025,4,109709357,finite_positive,False,False,False,True,42.01752080974671,1.1772522978111865e-06,35691177.57329337,42.01752080974671,0.0134251522178237,0.0189123463606488,6.482092317280486
C_end,25,hexc_00428,429,108831199,108831195,4,108831299,finite_positive,False,False,False,True,41.980707369547154,1.153044944529206e-06,36408561.14822834,41.980707369547154,0.0134309492743368,0.0189204808195844,6.479252068684097
