extreme_type,candidate_id,block_id,x,y,h,p_star,Q_energy_L2,Q_exc,C_bridge,row_regime,post_P0_by_pstar,threshold_relevant,forbidden,finite_certified_flag,high_energy,B_L2_exported,B_abs_max,increment_centered_sqsum,sqrt_increment_centered_sqsum_over_sqrt_h,increment_centered_rms,R_inc,C_bridge_over_centered_increment_rms,increment_centered_abs_max
top_C_bridge,hexc_00109,110,39655321,39654336,985,39655321,0.018929364342393,0.0103891851313233,5.794292954520493,finite_negative,False,False,False,True,False,181.85220202176274,99.80769344228564,34193.300059605426,5.891859656576808,30.399724420695012,0.9834404232715587,0.19060346976619144,109.94495939881472
top_C_bridge,hexc_00298,299,39651863,39651244,619,39651863,0.0187596839925911,0.0057408280408995,5.742296425322801,finite_negative,False,False,False,True,False,142.8666732945594,43.71997974397391,15120.027727550214,4.942321229930592,20.7846287485661,1.1618622420873002,0.27627611225526233,59.25024706539065
top_C_bridge,hexc_00011,12,3279709,3278912,797,3279709,0.0254216307563309,0.0114062615417102,5.722357435883896,finite_negative,False,False,False,True,True,161.54895101900416,72.48431875885103,17090.79767764902,4.630757148262524,21.78862960203544,1.2357282519190091,0.26263044259329316,68.45820238851493
top_C_bridge,hexc_00112,113,30784249,30783029,1220,30784249,0.019183078468522,0.0083504817829622,5.703211321141017,finite_negative,False,False,False,True,False,199.20460746624678,86.71467660723147,57313.48112883535,6.854069099473455,39.90039025457832,0.8320913078596155,0.14293622906323855,103.21178951163222
top_C_bridge,hexc_00245,246,12808387,12808371,16,12808469,0.0209007108969602,0.011422400501544,5.597908978702753,finite_positive,False,False,False,True,False,22.391635914811076,12.237202579598945,748.5928196359652,6.840106083040513,7.312380986264544,0.8183950527583672,0.7655384736131464,11.611501730570662
top_C_bridge,hexc_00231,232,7103281,7103277,4,7103387,0.0221562198206484,0.0157384918917144,5.514345714148036,finite_positive,False,False,False,True,False,11.028691428296115,7.834141926083248,241.02268434122314,7.762452646252071,7.762452646252071,0.7103870342849097,0.7103870342849069,7.834141926083248
top_C_bridge,hexc_00232,233,108545317,108544444,873,108545317,0.0161013623864372,0.0084071568650214,5.512286997695768,finite_negative,False,False,False,True,False,162.86919240898632,85.04043423152143,24011.924289128903,5.244527425253586,25.826302424471205,1.0510550428534102,0.21343694142111141,66.95221762528043
top_B_L2_exported,hexc_00000,1,180530237,179845447,684790,180530237,0.0056973529810874,0.0022301154184481,2.059215174853389,forbidden_negative,False,True,True,True,False,1704.0425497324798,667.0135370697717,48227831145.99829,265.38120455170895,34723.13031179587,0.007759461256240474,5.930384606349413e-05,159026.33240294346
top_B_L2_exported,hexc_00023,24,180619079,180557417,61662,180619079,0.0106741713544671,0.0051149881925594,3.858204569994385,finite_negative,False,False,False,True,False,958.0629698913689,459.0970686143192,304666201.6487337,70.29158488878858,2759.8288065056395,0.054888569892095146,0.0013979869189348218,11788.441629423833
top_B_L2_exported,hexc_00006,7,30774449,30670319,104130,30774449,0.0077023825323383,0.0037875901851982,2.2898667182106016,threshold_relevant_negative,False,True,False,True,False,738.9212209105052,363.3590972929378,928860892.1827285,94.4468341286783,4818.871476245056,0.024245034143662296,0.00047518733991945,20632.32570026362
top_B_L2_exported,hexc_00040,41,604672261,604520611,151650,604672261,0.0035848230548423,0.0014698183580815,1.4656777515477335,threshold_relevant_negative,True,True,False,False,False,570.7681134270679,234.02143940953465,2034418015.379563,115.82408797947872,7131.651308391983,0.012654343125995015,0.00020551730422139903,31364.607574926406
top_B_L2_exported,hexc_00183,184,604356173,604335487,20686,604356173,0.0078687452329321,0.0052977977633042,3.217020248908076,post_P0_negative_tail,True,False,False,False,False,462.692068297118,311.51713925927834,29714719.27926605,37.90072832217288,872.877929011577,0.08488016962529034,0.0036855328127621944,3249.1024040949596
top_B_L2_exported,hexc_00024,25,109813367,109790208,23159,109813367,0.0085726096604516,0.0045682420338709,2.9385108976466805,finite_negative,False,False,False,True,False,447.1849789064136,238.2995725304463,35815213.965437256,39.32546563921588,946.2453958334124,0.07472285069948059,0.003105442743061979,3906.5596897324936
top_B_L2_exported,hexc_00104,105,604432601,604410439,22162,604432601,0.0073218794827109,0.0048112529540787,2.993479707499257,post_P0_negative_tail,True,False,False,False,False,445.6365400924948,292.8305669368456,32550411.191178586,38.32425880413028,902.0866254298778,0.07810926553853283,0.0033183949557757304,3600.9303223272323
top_B_L2_exported,hexc_00074,75,113195507,113182659,12848,113195507,0.0113704467744794,0.0052963922956069,3.910332937491072,finite_negative,False,False,False,True,False,443.23240056057836,206.45914079307292,11044811.885553863,29.31982661419269,525.4714998350021,0.1333682149265592,0.0074415699780462224,2150.4872011403645
top_B_L2_exported,hexc_00027,28,109670797,109660803,9994,109670797,0.0120697134740987,0.0098010101179576,4.136664184987013,finite_negative,False,False,False,True,False,413.5422999525791,335.81014783297,5452322.547953147,23.35721709771189,373.90258391084825,0.17710432572861073,0.011063481139176459,1337.5715551555559
top_B_L2_exported,hexc_00089,90,179641471,179630689,10782,179641471,0.0109967241394257,0.0058305796296811,3.972523031931926,finite_negative,False,False,False,True,False,412.49252948068556,218.7079087637594,7105901.342662381,25.6720129409121,426.8519632493268,0.1547413925458543,0.009306559121087025,1462.0107712749054
top_B_L2_exported,hexc_00043,44,109588091,109577354,10737,109588091,0.0115541189824018,0.0066368119233886,3.959631268924325,finite_negative,False,False,False,True,False,410.29499736238625,235.6779201208592,6309962.491357679,24.242193435588117,402.2361371567854,0.1633363449328603,0.009844046576503698,1467.8501738287175
top_B_L2_exported,hexc_00222,223,604848841,604844050,4791,604848841,0.0142946321039825,0.0069214615088821,5.844620224509285,post_P0_negative_tail,True,False,False,False,False,404.5473698590188,195.88185471513864,1104585.4786317188,15.184013433867419,168.29350724344798,0.38491932649855937,0.03472873267805065,509.3902660387977
top_B_L2_exported,hexc_00009,10,178298621,178254856,43765,178298621,0.005275317087686,0.0025143310542018,1.9041830682272305,finite_negative,False,False,False,True,False,398.356736268201,189.86549926782936,137476708.0112132,56.04683537285244,1877.509998684245,0.0339748543438648,0.00101420661917203,7674.6474647542
top_B_L2_exported,hexc_00056,57,179620853,179616870,3983,179620853,0.0174281563213137,0.0081468555780067,6.295776388796371,finite_negative,False,False,False,True,False,397.33282741948506,185.7346871182781,515301.04584526434,11.374317810768815,116.44979106049642,0.5535080427272525,0.05406429957032447,405.4218416036695
top_B_L2_exported,hexc_00078,79,109546081,109535495,10586,109546081,0.0110213350410475,0.0043289464415077,3.776888156783636,finite_negative,False,False,False,True,False,388.5975599508477,152.6328723392062,7122467.881104214,25.938765618077387,427.34925010671856,0.14560786015782604,0.008837942633198639,1656.3470752560713
top_B_L2_exported,hexc_00002,3,30974597,30910184,64413,30974597,0.0048937729783674,0.0022416133345536,1.4559801260994336,finite_negative,False,False,False,True,False,369.5236255408819,169.26185381026153,330635628.88437426,71.64535881706283,2875.0462121693554,0.020322043885872738,0.0005064197298591696,12182.296865000619
top_B_L2_exported,hexc_00039,40,30417481,30409154,8327,30417481,0.0132198484570757,0.0085348501864403,3.924855301745167,finite_negative,False,False,False,True,False,358.15245506035376,231.2263682727644,3953253.16448559,21.788785891902275,322.541436117561,0.1801318954262536,0.012168530496387518,1217.8518165104283
top_B_L2_exported,hexc_00218,219,604167899,604161649,6250,604167899,0.0109690693227573,0.0050566548961573,4.484403745293162,post_P0_negative_tail,True,False,False,False,False,354.5232445729002,163.4324342131622,2171740.580965627,18.640775009491968,235.97808356327408,0.24056959772379058,0.019003475566792348,761.947802762879
top_B_L2_exported,hexc_00086,87,109467389,109460158,7231,109467389,0.0120112853585843,0.0074324407919268,4.115813491290787,finite_negative,False,False,False,True,False,349.98938061919085,216.5692739450369,2881651.5289990413,19.962804331289036,279.0743158313406,0.20617411376616046,0.014748091306898308,904.7935754576475
top_B_L2_exported,hexc_00038,39,39690667,39682692,7975,39690667,0.0127176592353945,0.0069005695359736,3.893281737544136,finite_negative,False,False,False,True,False,347.6811764188016,188.65092151155025,3792055.778059211,21.805799401327516,315.8970426070399,0.17854340792051604,0.012324527337811083,1064.078557896297
top_B_L2_exported,hexc_00063,64,604810421,604757400,53021,604810421,0.0035805511433452,0.0016779826148503,1.4639642344415196,post_P0_negative_tail,True,False,False,False,False,337.096640212042,157.97632240264647,218839774.98834562,64.24497619769487,2339.0156850069734,0.022787217321656828,0.0006258890198238046,9813.671864832491
top_B_L2_exported,hexc_00127,128,187449539,187440181,9358,187449539,0.0092850972633347,0.0051155744267494,3.369238417105729,finite_negative,False,False,False,True,False,325.9291953335223,179.56893819121797,4963310.698326861,23.030014467977697,361.4048137887129,0.14629771170098663,0.009322616325402565,1258.1214882224945
top_B_L2_exported,hexc_00020,21,30847123,30831334,15789,30847123,0.0084337008776589,0.0060303868534807,2.507968798244117,finite_negative,False,False,False,True,False,315.13703274360233,225.3338417937175,16354714.072563242,32.18430724464937,647.5736582708078,0.07792520681522777,0.0038728703155422573,2389.7198087110455
top_B_L2_exported,hexc_00035,36,39707851,39704004,3847,39707851,0.0161300283803644,0.0110407093348006,4.938161259893362,finite_negative,False,False,False,True,False,306.2854464558407,209.64678474559517,573255.7374258584,12.207117133656329,122.82376521129973,0.404531324294278,0.04020525874123792,412.82265953325873
