candidate_id,block_id,x,y,h,p_star,log_p_star,prime_event_count,W,K,rho,N_s,S_T,K_over_logpstar,K_over_logpstar_ST,PNT_prediction,PNT_residual_ratio,k_over_h,pnt_density_ratio,KS_stat,u_mean,u_std,anomalous,exceeds_cap,is_pnt_model_consistent,extreme_label
hexc_00453,454,604143557,604142790,767,604143557,20.21932240481067,35,14308.73395317695,64.24988591171059,0.0044902565189875,37,2.8817774937148237,3.1776478274278857,1.1026693887221886,58.26758824434727,1.1026693887221886,0.04563233376792699,0.9226548685376447,0.5755312026498467,0.16445258818140174,0.24397142499344318,True,False,True,max_K_prime
hexc_00040,41,604672261,604520611,151650,604672261,20.220197151857885,7420,3033676.629773508,2.1504475741786093,7.088585359010924e-07,41,1.4405551366662506,0.10635146423293011,0.07382672243913545,29.128308871513166,0.07382672243913545,0.048928453676228154,0.989342979668879,0.7394444846525617,0.08448545672400344,0.205456012781176,False,False,True,max_W
hexc_00453,454,604143557,604142790,767,604143557,20.21932240481067,35,14308.73395317695,64.24988591171059,0.0044902565189875,37,2.8817774937148237,3.1776478274278857,1.1026693887221886,58.26758824434727,1.1026693887221886,0.04563233376792699,0.9226548685376447,0.5755312026498467,0.16445258818140174,0.24397142499344318,True,False,True,max_rho
hexc_00063,64,604810421,604757400,53021,604810421,20.220425613170573,2571,1051188.9309305267,2.1420864345912927,2.0377749152049087e-06,41,1.5875568388622736,0.10593676293322159,0.06672942998950603,32.10107496689483,0.06672942998950603,0.04849022085588729,0.9804929037826813,0.7216845971292554,0.09140832831537987,0.21055153127235066,False,False,True,min_C_cluster
