candidate_id,block_id,p_star,y,h,sample_count,post_P0_flag,C_N_used,component_total_delta,component_comp_delta,component_prime_delta,B_comp_abs_max,B_prime_abs_max,B_total_abs_max,reconstruction_abs_error_max,reconstruction_abs_error_mean,reconstruction_l2_error,component_identity_pass_flag,E_comp,E_prime,inner_comp_prime,E_total,E_unreduced,cancel_term_2inner,cos_comp_prime,cancellation_fraction,K_comp,K_prime,K_total,K_unreduced,C_comp,C_prime,C_total,C_unreduced,smallness_driven_flag,cancellation_driven_flag,mixed_safe_flag,component_proof_source,post_P0_component_bound_failure_flag,component_audit_failure_flag,Q_R2Q,Q_delta_D,Q_exc,E_theta,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,post_P0_flag_primitive,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,row_status,K_R,C_bridge,C_end,E_end_over_h,eta_aff,capture_aff,row_regime,h_bin_eb,p_star_bin_eb
hexc_00010,11,211,210,1,2,False,1.29340026,-5.028508068476067,0.323350065,5.351858133476067,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.1912764152417241,0.1755617761599286,0.0,4.351858133476067,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00011,12,3279709,3278912,797,37,False,1.29340026,-466.2432979484343,163.88842116950136,630.1317191179364,0.2925471509444082,72.54869737027225,72.48431875885089,9.983125437429408e-13,2.388674843508717e-13,2.1878523217883993e-12,True,0.5338379484141764,26180.86634106194,41.66830183504777,26098.063575340257,26181.400179010354,83.33660367009554,0.35245938025940354,0.003183046097622655,0.0006698092200930696,32.84926768012791,32.745374624015376,32.849937489347994,0.025880672713302286,5.731428066383448,5.7223574358838665,5.731486499098466,True,False,False,smallness_driven,False,False,0.1060058846880691,0.0733688760483797,0.0114062615417102,-166.86828088206357,negative,False,False,True,False,False,True,True,primitive_full_verified,32.74537462401581,5.722357435883896,5.722357435883904,32.74537462401581,0.0004669420757839,0.999533057924216,finite_negative,101<=h<=1k,1M<=p<100M
hexc_00012,13,42899,42898,1,2,False,1.29340026,-10.343253729621116,0.323350065,10.666603794621116,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0968247715409328,0.0909085751563544,0.0,9.666603794621116,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00013,14,1195669,1195386,205,32,False,1.29340026,-181.7593802670372,42.145852553337654,223.90523282037472,0.2531443018852997,35.70230736652485,35.65101755290934,1.2434497875801753e-13,4.399085262729585e-14,3.2821460485846704e-13,True,0.3569200769107098,6998.564155124421,7.935534311170588,6983.050006578989,6998.921075201331,15.871068622341175,0.15877649504646055,0.0022676450344005783,0.0017410735459059015,34.13933734207035,34.063658568677994,34.14107841561625,0.0417261733916004,5.84288775710011,5.836408019379556,5.84303674604364,True,False,False,smallness_driven,False,False,0.0899443884131837,0.0648220454203745,0.0127144572989962,18.90523282037472,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,34.0636585686781,5.8364080193795465,5.836408019379565,34.0636585686781,0.0004154153049167,0.9995845846950832,finite_positive,101<=h<=1k,1M<=p<100M
hexc_00014,15,43133,43132,1,2,False,1.29340026,-10.348693579375697,0.323350065,10.672043644375696,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0943896668138165,0.0908636843222885,0.0,9.672043644375696,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00015,16,58309,58308,1,2,False,1.29340026,-10.650161669352114,0.323350065,10.973511734352114,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0939517191622745,0.0884432993920433,0.0,9.973511734352114,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00016,17,59333,59332,1,2,False,1.29340026,-10.667570857612803,0.323350065,10.990920922612803,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0929815072257821,0.0883074552338765,2.3527838405727803e-16,9.990920922612805,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00017,18,3241093,3239129,1964,39,False,1.29340026,-1395.506211285026,403.42674734587047,1798.9329586309354,0.4564753167721278,80.96581448573306,81.42228980250519,2.034994395216927e-11,3.6558932519480365e-12,4.12014441930558e-11,True,0.9674999666034578,21593.552429113985,-73.54094841156156,21741.601825903712,21594.519929080587,-147.08189682312312,-0.5087936697300748,-0.006811075092484797,0.0004926170909386241,10.994680462888994,11.070062029482541,10.995173079979931,0.022194978957832425,3.315822742983858,3.327170273593244,3.3158970249360777,True,False,False,smallness_driven,False,False,0.159654089699117,0.1401120285534746,0.0081749848918229,-165.06704136906455,negative,False,False,True,False,False,True,True,primitive_full_verified,11.070062029486165,3.3271702735937843,3.3271702735937883,11.070062029486165,0.0003223417146451,0.9996776582853548,finite_negative,1k<h<=10k,1M<=p<100M
hexc_00018,19,1515197,1513853,1344,37,False,1.29340026,-1004.7642034281852,275.98924345078393,1280.7534468789759,0.2896855003909735,76.86302337523387,76.78974942550252,2.2026824808563106e-12,6.279496442349117e-13,5.800169985114757e-12,True,0.4880797280701049,17733.387546053513,-21.038935031069396,17775.95349584372,17733.875625781584,-42.07787006213879,-0.2261426696950684,-0.0023727396622181818,0.00036315455957597093,13.194484781289816,13.226155874883721,13.194847935849392,0.019056614588535154,3.632421338623841,3.6367782273440485,3.6324713262253554,True,False,False,smallness_driven,False,False,0.1510851987794436,0.1353288100910507,0.0103425912084517,-63.24655312102391,negative,False,False,True,False,False,True,True,primitive_full_verified,13.226155874884489,3.6367782273441422,3.636778227344154,13.226155874884489,0.0005320069009106,0.9994679930990894,finite_negative,1k<h<=10k,1M<=p<100M
hexc_00019,20,58511,58510,1,2,False,1.29340026,-10.65361998473177,0.323350065,10.97697004973177,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0923670994574258,0.0884162808823417,0.0,9.97697004973177,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00020,21,30847123,30831334,15789,40,False,1.29340026,-12121.907568691417,3242.760822000416,15364.668390692621,0.3209384076787387,225.19186513665954,225.33384179355562,3.126388037344441e-10,4.245637730271312e-11,5.916515334142885e-10,True,0.6945519022351405,99184.47554667042,-63.08965394384775,99311.34940646036,99185.17009857266,-126.1793078876955,-0.24037203600983498,-0.0012721590108912828,4.3989606829763795e-05,6.28187190744635,6.289907492967278,6.28191589705318,0.006632466119759964,2.5063662755962763,2.507968798244364,2.5063750511551897,True,False,False,smallness_driven,False,False,0.338124053326903,0.3244066291128366,0.0060303868534807,-424.33160930738086,negative,False,False,True,False,False,True,True,primitive_full_verified,6.289907492966146,2.507968798244117,2.5079687982441383,6.2899074929661465,8.91753493122224e-05,0.9999108246506878,finite_negative,10k<h<=100k,1M<=p<100M
hexc_00021,22,60209,60208,1,2,False,1.29340026,-10.682227056783782,0.323350065,11.005577121783782,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,smallness_driven,False,False,0.0940510554686493,0.0881934154907322,0.0,10.005577121783782,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,0.0,0.0,0.0,0.0,0.0,1.0,finite_positive,h<=1,p<1M
hexc_00022,23,354619,354550,3,4,False,1.29340026,-24.91052046929,0.6467001300411563,25.557220599331153,0.10778335498628128,4.25953958701594,4.151756232029658,6.394884621840902e-14,2.5757174171303632e-14,7.494457715654686e-14,True,0.023234503224197442,36.28730693128682,0.9182143267734697,34.47411278096408,36.310541434511016,1.8364286535469394,0.9999999999997808,0.0505756339893495,0.007744834408065814,12.095768977095608,11.491370926988026,12.103513811503673,0.08800474082721801,3.477897206229018,3.3898924654018194,3.4790104644142237,True,False,False,smallness_driven,False,False,0.0920232096308952,0.088072855820278,0.0146788192753852,22.55722059933116,positive,False,False,True,False,True,False,False,sign_inconsistent_positive_harmless,11.49137092698831,3.38989246540186,3.389892465401861,11.49137092698831,6.247311942863546e-05,0.9999375268805714,finite_positive,2<=h<=10,p<1M
hexc_00023,24,180619079,180557417,61662,41,False,1.29340026,-47831.82037550756,12663.506238171909,60495.3266136878,0.21285928736011162,459.04068909525085,459.0970686157448,1.3544195098802447e-08,8.187978912774297e-10,1.7087650909234297e-08,True,0.36859243944263886,917994.6818518883,55.19808086729178,917884.654282593,917995.0504443278,110.39616173458356,0.09489223689998975,0.0001202579051828856,5.97762705463071e-06,14.887526869901857,14.885742504015326,14.887532847528911,0.0024449186192245153,3.8584358061139046,3.8582045700060186,3.858436580731749,True,False,False,smallness_driven,False,False,0.5459231094474968,0.5329138719787416,0.0051149881925594,-1166.673386312199,negative,False,False,True,False,False,True,True,primitive_full_verified,14.88574250392576,3.858204569994385,3.8582045699944114,14.88574250392576,9.100077814527194e-05,0.9999089992218548,finite_negative,10k<h<=100k,100M<=p<500M
