candidate_id,block_id,p_star,start_prime,worst_prime,end_prime,y,h,Q_tail_start,Q_tail_max_inside,Q_tail_end,Q_local,Q_O2,Q_exc,Q_o2p4_total,accumulation_proxy,unrepaid_tail,candidate_crossing_flag,tail_candidate_flag,tail_candidate_crossing_flag,post_P0_flag,finite_certificate_flag,covered_flag,near_forbidden_flag,forbidden_flag,C_minus_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_Q,endpoint_repayment_failure_flag,valid_scale_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,failure_type,status
b3_00188,188,31027859,31026769,31027153,31027859,31027175.0,684.0,0.0088318624558958,0.0800149197432507,0.0,0.072244005949339,0.0499059549846063,0.003662831067288,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0572990909146683,False,True,False,False,False,,pass
b3_00189,189,39649783,39649243,39649427,39649783,39649782.0,1.0,0.0076163551241754,0.0794135683218928,0.0,0.0574888285914167,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0231721383346955,False,True,False,False,False,,pass
b3_00190,190,31026421,31025341,31025549,31026421,31025775.0,446.0,0.0060112393158657,0.0793279016494965,0.0,0.0841518906254193,0.0499059549846063,0.00564606360833,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0705059941082901,False,True,False,False,False,,pass
b3_00191,191,109772783,109769467,109770383,109772783,109770459.0,2324.0,0.0044438916378171,0.0792300213852468,0.0,0.1148387219870256,0.0499059549846063,0.0054696825559333,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.1022154880101353,False,True,False,False,False,,pass
b3_00192,192,3459179,3459101,3459119,3459179,3459178.0,1.0,0.0202188875454023,0.07891219580842,0.0,0.068254632757475,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0241757136177359,False,True,False,False,False,,pass
b3_00193,193,1199993,1199851,1199929,1199993,1199992.0,1.0,0.0023675963752469,0.0781712865879322,0.0,0.0715987515628432,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0201752643431168,False,True,False,False,False,,pass
b3_00194,194,33878389,33877343,33877537,33878389,33877658.0,605.0,0.0092103074287184,0.0780783245106766,0.0,0.0805833243274027,0.0499059549846063,0.0037853230281918,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0652409739893801,False,True,False,False,False,,pass
b3_00195,195,33865589,33864539,33865159,33865589,33865210.0,379.0,0.0031143252559822,0.0777765318816565,0.0,0.057783925386995,0.0499059549846063,0.005601889555006,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0400034137475729,False,True,False,False,False,,pass
b3_00196,196,39648137,39646819,39647227,39648137,39647291.0,846.0,0.0029621098821235,0.0769485347232725,0.0,0.0817237377621316,0.0499059549846063,0.0056067813907826,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0689152235942374,False,True,False,False,False,,pass
b3_00197,197,30786629,30785191,30786347,30786629,30786460.0,3.0,0.0028059946675642,0.0766707632154228,0.0,0.06834819426233,0.0499059549846063,0.0205672364492246,0.0150168785247423,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0229068412012121,False,True,False,False,False,,pass
b3_00198,198,40839853,40838977,40839371,40839853,40839496.0,3.0,0.0048300045384728,0.0764592989793491,0.0,0.0664294699592638,0.0499059549846063,0.0205672364492246,0.0148041297952774,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0233099118257189,False,True,False,False,False,,pass
b3_00199,199,39635819,39634919,39635419,39635819,39635564.0,218.0,0.0045918846276902,0.0764585889244582,0.0,0.0588053295328899,0.0499059549846063,0.0085391222223537,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0443239885397641,False,True,False,False,False,,pass
b3_00200,200,17591099,17590373,17590633,17591099,17590930.0,3.0,0.0059549990535239,0.0763571067067538,0.0,0.0690704028270101,0.0499059549846063,0.0205672364492246,0.0121006843929728,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0196669831170539,False,True,False,False,False,,pass
b3_00201,201,7051567,7051399,7051469,7051567,7051566.0,1.0,0.0152501480730689,0.0758293153296656,0.0,0.0648470887681662,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0251354205342802,False,True,False,False,False,,pass
b3_00202,202,673,661,661,673,672.0,1.0,0.0570929523262426,0.0570929523262426,0.0,0.1551610461475472,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.2158020785952119,False,True,False,False,False,,pass
b3_00203,203,12784609,12784097,12784433,12784609,12784608.0,1.0,0.0110297176189311,0.0752811205143908,0.0,0.0615986076879811,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.021807157220274,False,True,False,False,False,,pass
b3_00204,204,445141,445097,445103,445141,445140.0,1.0,0.0294907096509926,0.0749217784889832,0.0,0.078849161619478,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0381590756925869,False,True,False,False,False,,pass
b3_00205,205,12807857,12807467,12807737,12807857,12807856.0,1.0,0.008137512510308,0.0732278621838058,0.0,0.0621526059796389,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0201716461559945,False,True,False,False,False,,pass
b3_00206,206,180640297,180636691,180639313,180640297,180639336.0,961.0,0.004355044195325,0.0728988617456734,0.0,0.0697019970406704,0.0499059549846063,0.0037910451931427,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0468441253110418,False,True,False,False,False,,pass
b3_00207,207,1518191,1518091,1518149,1518191,1518190.0,1.0,0.0316472117841617,0.0726992972824627,0.0,0.0719532466962552,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0230242998095403,False,True,False,False,False,,pass
b3_00208,208,604822567,604815007,604819783,604822567,604819805.0,2762.0,0.0017898196126333,0.0720291205610981,0.0,0.1030306737173388,0.0499059549846063,0.0057553685344391,0.0,0.0,0.0,False,True,False,True,False,True,False,False,True,True,True,True,True,False,0.0808644451752684,False,True,False,False,False,,pass
b3_00209,209,40866037,40865053,40865543,40866037,40865652.0,274.0,0.0055242358132985,0.0719120841659277,0.0,0.0613874169888523,0.0499059549846063,0.0048335818541216,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0475037148836558,False,True,False,False,False,,pass
b3_00210,210,30339269,30338327,30338993,30339269,30339268.0,1.0,0.0049138070448138,0.0717975420303576,0.0,0.058274726799016,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0189610108825257,False,True,False,False,False,,pass
b3_00211,211,1507291,1507097,1507153,1507291,1507290.0,1.0,0.020379960332296,0.0714027402942312,0.0,0.071217737590593,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0548587782452598,False,True,False,False,False,,pass
b3_00212,212,338609,338581,338581,338609,338608.0,1.0,0.0708657719760488,0.0708657719760488,0.0,0.0799255305017518,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.026869453105819,False,True,False,False,False,,pass
b3_00213,213,17594719,17594221,17594443,17594719,17594718.0,1.0,0.0111832437706556,0.0699076581331965,0.0,0.0598206042552528,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0180177710154722,False,True,False,False,False,,pass
b3_00214,214,231107,231019,231053,231107,231106.0,1.0,0.0422059362588611,0.0695612329270098,0.0,0.081042286548022,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0356127060488049,False,True,False,False,False,,pass
b3_00215,215,604883911,604874957,604879609,604883911,604879711.0,4200.0,0.0008553208081258,0.0697136480849827,0.0,0.1286153186276067,0.0499059549846063,0.0050950061723419,0.0,0.0,0.0,False,True,False,True,False,True,False,False,True,True,True,True,True,False,0.1101473269558678,False,True,False,False,False,,pass
b3_00216,216,12837191,12836839,12837107,12837191,12837190.0,1.0,0.0035577085661353,0.0694683769796506,0.0,0.062888385067126,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0190175836543737,False,True,False,False,False,,pass
b3_00217,217,3236683,3236507,3236557,3236683,3236682.0,1.0,0.014593829561027,0.0694335801547927,0.0,0.0666226148249239,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0201869214923906,False,True,False,False,False,,pass
b3_00218,218,12784091,12783853,12783931,12784091,12784090.0,1.0,0.0097351419350486,0.0692097616183669,0.0,0.0613983378884961,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0174508780720853,False,True,False,False,False,,pass
b3_00219,219,604167899,604160749,604161599,604167899,604161649.0,6250.0,0.0002459244130563,0.0690929693184605,0.0,0.1550942530280692,0.0499059549846063,0.0050566548961573,0.0,0.0,0.0,False,True,False,True,False,True,False,False,True,True,True,True,True,False,0.1417010086026295,False,True,False,False,False,,pass
b3_00220,220,1513319,1513273,1513277,1513319,1513318.0,1.0,0.0349493837794079,0.0687040702592094,0.0,0.0718988838707155,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0225604358368453,False,True,False,False,False,,pass
b3_00221,221,3452881,3452753,3452831,3452881,3452880.0,1.0,0.0112560002437294,0.0684319905861436,0.0,0.0679598564990468,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0182498111349817,False,True,False,False,False,,pass
b3_00222,222,3281627,3281507,3281573,3281627,3281626.0,1.0,0.0141906880016113,0.067989424082469,0.0,0.0684583966021968,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0220347208953056,False,True,False,False,False,,pass
b3_00223,223,604848841,604838791,604843973,604848841,604844050.0,4791.0,0.0027124833978002,0.0676346501436997,0.0,0.1356230693499753,0.0499059549846063,0.0069214615088821,0.0,0.0,0.0,False,True,False,True,False,True,False,False,True,True,True,True,True,False,0.1209887029426208,False,True,False,False,False,,pass
b3_00224,224,30417889,30417557,30417733,30417889,30417888.0,1.0,0.0074131492172839,0.0676194297334711,0.0,0.0595665514274872,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0221079740876688,False,True,False,False,False,,pass
b3_00225,225,30422863,30422297,30422471,30422863,30422680.0,3.0,0.0061504512846286,0.0674659678280678,0.0,0.0672912160005141,0.0499059549846063,0.0205672364492246,0.0138862969347507,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0179879602905743,False,True,False,False,False,,pass
b3_00226,226,39648883,39648139,39648677,39648883,39648882.0,1.0,0.0088050182199848,0.0672991232310771,0.0,0.0582681497791033,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0216328678079622,False,True,False,False,False,,pass
b3_00227,227,17642453,17642011,17642227,17642453,17642326.0,3.0,0.0024877607575963,0.0665981267719408,0.0,0.0713316310686374,0.0499059549846063,0.0205672364492246,0.0143818164696295,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0298316527771845,False,True,False,False,False,,pass
b3_00228,228,604708931,604702649,604704593,604708931,604704593.0,4338.0,0.0010060660410222,0.0663252733276338,0.0,0.1280136512189761,0.0499059549846063,0.0051487807720973,0.0,0.0,0.0,False,True,False,True,False,True,False,False,True,True,True,True,True,False,0.111835079555793,False,True,False,False,False,,pass
b3_00229,229,12421837,12421597,12421709,12421837,12421836.0,1.0,0.0060668699748251,0.0645752794087948,0.0,0.0618751942454069,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0178826105810066,False,True,False,False,False,,pass
b3_00230,230,30405923,30405589,30405797,30405923,30405922.0,1.0,0.0029311899683666,0.0642494020461326,0.0,0.0593788171181867,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0165336226993632,False,True,False,False,False,,pass
b3_00231,231,17591797,17591579,17591681,17591797,17591796.0,1.0,0.0011403637738247,0.0629450839677812,0.0,0.0608439203610845,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0158179424055371,False,True,False,False,False,,pass
b3_00232,232,7103387,7103143,7103183,7103387,7103277.0,4.0,0.0036488513405021,0.0625970114533438,0.0,0.0636678531151053,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0174437922042732,False,True,False,False,False,,pass
b3_00233,233,108545317,108543907,108544393,108545317,108544444.0,873.0,8.50793357565216e-05,0.0621365006035015,0.0,0.072593883103974,0.0499059549846063,0.0084071568650214,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0554108042573524,False,True,False,False,False,,pass
b3_00234,234,33928207,33927347,33927851,33928207,33928206.0,1.0,0.0029377904652436,0.0617546752182667,0.0,0.0577100468058422,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0194907952192242,False,True,False,False,False,,pass
b3_00235,235,12805417,12804769,12804817,12805417,12804850.0,567.0,0.0061968219718133,0.0616462827847041,0.0,0.0752600730877132,0.0499059549846063,0.0051852383941086,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.066415879984152,False,True,False,False,False,,pass
b3_00236,236,7114039,7113913,7113943,7114039,7114038.0,1.0,0.0107214088253226,0.0612615122909643,0.0,0.0641316326651891,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0182015991257559,False,True,False,False,False,,pass
b3_00237,237,1189109,1189061,1189063,1189109,1189108.0,1.0,0.0155597596888048,0.0610970267165371,0.0,0.0718770358244725,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0167229618203354,False,True,False,False,False,,pass
b3_00238,238,109610987,109609679,109610323,109610987,109610360.0,522.0,0.0028133744990381,0.0609058428976019,0.0,0.0613897943072523,0.0499059549846063,0.0082632311922063,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0430469387390257,False,True,False,False,False,,pass
b3_00239,239,1185979,1185889,1185931,1185979,1185978.0,1.0,0.0077691755316036,0.0597569532762145,0.0,0.0720020312883792,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0184372266239683,False,True,False,False,False,,pass
b3_00240,240,3458053,3457973,3457999,3458053,3458052.0,1.0,0.0192578180550322,0.0593495484369794,0.0,0.0681051918998026,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0207291028647147,False,True,False,False,False,,pass
b3_00241,241,40846543,40845533,40846163,40846543,40846297.0,128.0,0.0041252682514922,0.0592918829925608,0.0,0.0576405602980837,0.0499059549846063,0.0057913343016973,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0479465292351877,False,True,False,False,False,,pass
b3_00242,242,30338299,30337789,30338029,30338299,30338298.0,1.0,0.0076187696177361,0.0585350866714549,0.0,0.0582182910904303,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0177417442887188,False,True,False,False,False,,pass
b3_00243,243,30781319,30780163,30780907,30781319,30781182.0,7.0,0.0108414413354971,0.0581587981371569,0.0,0.0666639054628127,0.0499059549846063,0.0156184300412248,0.0168424031322666,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0639348107058531,False,True,False,False,False,,pass
b3_00244,244,7108399,7108249,7108313,7108399,7108398.0,1.0,0.011471241428409,0.0580747446009421,0.0,0.0646375517059872,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0205165716602052,False,True,False,False,False,,pass
b3_00245,245,7114351,7114123,7114181,7114351,7114350.0,1.0,0.0035439063925828,0.0577993052279497,0.0,0.0631548657549673,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0161292256103644,False,True,False,False,False,,pass
b3_00246,246,12808469,12808057,12808193,12808469,12808371.0,16.0,0.0071309153003182,0.0574674995331503,0.0,0.0624388750646292,0.0499059549846063,0.011422400501544,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0579003711442876,False,True,False,False,False,,pass
b3_00247,247,30364069,30363481,30363769,30364069,30364068.0,1.0,0.0034220287154131,0.0572927174049304,0.0,0.0580503951554774,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0169652465709471,False,True,False,False,False,,pass
b3_00248,248,22048823,22048457,22048519,22048823,22048822.0,1.0,0.0084695262076435,0.0572731658608978,0.0,0.0588375187079942,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0143796451373321,False,True,False,False,False,,pass
b3_00249,249,1197167,1197107,1197121,1197167,1197166.0,1.0,0.005808259669096,0.0571514834058266,0.0,0.0733451964419051,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0296729576610719,False,True,False,False,False,,pass
b3_00250,250,12777763,12777551,12777577,12777763,12777762.0,1.0,0.0124379703792114,0.0566380105638648,0.0,0.0613798520197853,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0198939749146191,False,True,False,False,False,,pass
b3_00251,251,12802759,12802571,12802613,12802759,12802758.0,1.0,0.0111380122068438,0.0565051651596006,0.0,0.0619768263150305,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0224793676652172,False,True,False,False,False,,pass
b3_00252,252,39640253,39639553,39639737,39640253,39639838.0,294.0,0.0061771219943911,0.0562774400327974,0.0,0.0623250464295579,0.0499059549846063,0.0073904639568024,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0518481490538338,False,True,False,False,False,,pass
b3_00253,253,153059,152993,153001,153059,153058.0,1.0,0.0207696205765741,0.0557222106084922,0.0,0.0867976721097067,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.1189983812093535,False,True,False,False,False,,pass
b3_00254,254,109611739,109611107,109611317,109611739,109611738.0,1.0,0.0017394347648083,0.0559107263309193,0.0,0.0542307354806207,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0155308474733761,False,True,False,False,False,,pass
b3_00255,255,33472553,33471677,33472237,33472553,33472329.0,4.0,0.0001871918145059,0.0556821844356552,0.0,0.0583129230101737,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0156045022164573,False,True,False,False,False,,pass
b3_00256,256,33913801,33913489,33913643,33913801,33913800.0,1.0,0.0058305656049699,0.0552002099682176,0.0,0.0584800149533509,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0152598489662057,False,True,False,False,False,,pass
b3_00257,257,7103077,7102819,7102873,7103077,7103076.0,1.0,0.0180261504935539,0.0549880085440483,0.0,0.0630835742905236,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0176711247227911,False,True,False,False,False,,pass
b3_00258,258,179145961,179143333,179143967,179145961,179143998.0,1963.0,8.989890504551568e-05,0.0549880322944824,0.0,0.0992292790633997,0.0499059549846063,0.0064071073075682,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0876282709656389,False,True,False,False,False,,pass
b3_00259,259,1512751,1512691,1512713,1512751,1512750.0,1.0,0.0333348105857691,0.0547645188997911,0.0,0.0718102487098728,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0198213557272847,False,True,False,False,False,,pass
b3_00260,260,108586733,108585643,108586321,108586733,108586732.0,1.0,0.0021764601241374,0.0545287788512602,0.0,0.0543474529340776,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0164534792379456,False,True,False,False,False,,pass
b3_00261,261,3284137,3283997,3284069,3284137,3284136.0,1.0,0.0146661701833861,0.0545029067194704,0.0,0.0686459109048948,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0294610503007428,False,True,False,False,False,,pass
b3_00262,262,7118317,7118207,7118239,7118317,7118316.0,1.0,0.0077573752368271,0.0544850078360035,0.0,0.0645287401420676,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0178255464576542,False,True,False,False,False,,pass
b3_00263,263,39693439,39693169,39693319,39693439,39693438.0,1.0,0.0055564949824051,0.0544787563732294,0.0,0.0588645021490785,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0162566722492909,False,True,False,False,False,,pass
b3_00264,264,31039823,31039199,31039453,31039823,31039822.0,1.0,0.0011053587993328,0.0544544037243306,0.0,0.0576298658887291,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0138166456528969,False,True,False,False,False,,pass
b3_00265,265,33881387,33880501,33881213,33881387,33881386.0,1.0,0.0073702098670391,0.0543918014543209,0.0,0.0586131860322688,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0179922240106082,False,True,False,False,False,,pass
b3_00266,266,40875397,40874809,40875017,40875397,40875396.0,1.0,0.0093129917440779,0.0543363338637989,0.0,0.0570659692284134,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0184250781535319,False,True,False,False,False,,pass
b3_00267,267,359207,359171,359171,359207,359206.0,1.0,0.0541531507648969,0.0541531507648969,0.0,0.0800494306768673,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0387250834533642,False,True,False,False,False,,pass
b3_00268,268,30796769,30795901,30795983,30796769,30796057.0,712.0,0.0006512153783897,0.0537965751861233,0.0,0.0776137683916326,0.0499059549846063,0.0048481858744813,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0685109275461097,False,True,False,False,False,,pass
b3_00269,269,178899467,178898009,178898659,178899467,178898710.0,757.0,0.0030170115307801,0.0531628865545528,0.0,0.0645219433395106,0.0499059549846063,0.003270137559218,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0474762557332885,False,True,False,False,False,,pass
b3_00270,270,17643289,17642873,17642927,17643289,17643288.0,1.0,0.008240174196926,0.0523765314192918,0.0,0.0599602263937145,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0265997467246441,False,True,False,False,False,,pass
b3_00271,271,187425023,187422959,187423601,187425023,187423758.0,1265.0,0.000277561051464,0.0520926280123985,0.0,0.0855229588678136,0.0499059549846063,0.0080795888060062,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0728488403777864,False,True,False,False,False,,pass
b3_00272,272,39651113,39650297,39650503,39651113,39650618.0,347.0,0.0051441930186832,0.0520317675399395,0.0,0.0666565964958798,0.0499059549846063,0.0069916062564718,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0580683692317381,False,True,False,False,False,,pass
b3_00273,273,30401963,30401543,30401783,30401963,30401962.0,1.0,0.0009004248908208,0.051813070938421,0.0,0.0584108084726998,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0139230354097726,False,True,False,False,False,,pass
b3_00274,274,109547591,109546091,109546741,109547591,109546815.0,776.0,0.0026419492155498,0.0517652787199671,0.0,0.0689354203592449,0.0499059549846063,0.0068967990800009,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0531078472806105,False,True,False,False,False,,pass
b3_00275,275,109494199,109492171,109492931,109494199,109492961.0,1238.0,0.0019754323693499,0.0508898346577146,0.0,0.0837417020986148,0.0499059549846063,0.0052280124558904,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0725940084781449,False,True,False,False,False,,pass
b3_00276,276,108562291,108561391,108561797,108562291,108561847.0,313.0,0.0005467337092999,0.0507171626390077,0.0,0.0551202378966553,0.0499059549846063,0.0091059828634137,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0382936799710714,False,True,False,False,False,,pass
b3_00277,277,7103683,7103489,7103539,7103683,7103682.0,1.0,0.0055939749828244,0.0498132172635332,0.0,0.0630902209402763,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0128655635427684,False,True,False,False,False,,pass
b3_00278,278,30401417,30400883,30401269,30401417,30401416.0,1.0,0.004611425529279,0.0497903893980118,0.0,0.0591615064749945,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.017603379964164,False,True,False,False,False,,pass
b3_00279,279,40863643,40862389,40862687,40863643,40862800.0,843.0,0.0055664278635134,0.0496625446061664,0.0,0.0829200752976066,0.0499059549846063,0.0054947698464153,0.0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,True,True,True,False,0.0749037015573616,False,True,False,False,False,,pass
b3_00280,280,33913261,33913021,33913097,33913261,33913260.0,1.0,0.0056869111680692,0.0491064866893484,0.0,0.058191274874661,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0133387210806783,False,True,False,False,False,,pass
