gap_id,prime,eval_label,R_value
gap_026,604274623,prime_left_limit,-0.0007151232590853795
gap_026,604274623,prime_after_jump,-0.0007140772130258929
gap_026,604274633,prime_left_limit,-0.0007145945501016739
gap_026,604274633,prime_after_jump,-0.0007135485040587222
gap_026,604274647,prime_left_limit,-0.0007142727759621023
gap_026,604274647,prime_after_jump,-0.000713226729927498
gap_026,604274659,prime_left_limit,-0.000713847534412553
gap_026,604274659,prime_after_jump,-0.0007128014883903901
gap_026,604274731,prime_left_limit,-0.0007165263150652587
gap_026,604274731,prime_after_jump,-0.0007154802691177428
gap_026,604274753,prime_left_limit,-0.0007166184105185038
gap_026,604274753,prime_after_jump,-0.0007155723645814624
gap_026,604274767,prime_left_limit,-0.0007162966363706187
gap_026,604274767,prime_after_jump,-0.0007152505904542593
gap_026,604274779,prime_left_limit,-0.0007158713948414087
gap_026,604274779,prime_after_jump,-0.0007148253489374904
gap_026,604274807,prime_left_limit,-0.0007162738924791066
gap_026,604274807,prime_after_jump,-0.0007152278465980506
gap_026,604274821,prime_left_limit,-0.0007159521183532243
gap_026,604274821,prime_after_jump,-0.000714906072486683
gap_026,604274831,prime_left_limit,-0.000715423409452726
gap_026,604274831,prime_after_jump,-0.0007143773635903852
gap_026,604274833,prime_left_limit,-0.0007144808309844367
gap_026,604274833,prime_after_jump,-0.0007134347851303366
gap_026,604274857,prime_left_limit,-0.0007146763938518419
gap_026,604274857,prime_after_jump,-0.000713630348016457
gap_026,604274863,prime_left_limit,-0.0007139407501938245
gap_026,604274863,prime_after_jump,-0.0007128947043708274
gap_026,604274893,prime_left_limit,-0.0007144467152333919
gap_026,604274893,prime_after_jump,-0.0007134006694353306
gap_026,604274897,prime_left_limit,-0.0007136076042141793
gap_026,604274897,prime_after_jump,-0.0007125615584140979
gap_026,604274899,prime_left_limit,-0.0007126650258049806
gap_026,604274899,prime_after_jump,-0.0007116189800131399
gap_026,604274921,prime_left_limit,-0.0007127571213085856
gap_026,604274921,prime_after_jump,-0.0007117110755395537
gap_026,604274969,prime_left_limit,-0.0007141942927889177
gap_026,604274969,prime_after_jump,-0.0007131482470634834
gap_026,604274977,prime_left_limit,-0.0007135621165903675
gap_026,604274977,prime_after_jump,-0.0007125160708670601
gap_026,604274981,prime_left_limit,-0.0007127230056321878
gap_026,604274981,prime_after_jump,-0.0007116769599191946
gap_026,604274989,prime_left_limit,-0.000712090829452822
gap_026,604274989,prime_after_jump,-0.000711044783748123
gap_026,604275011,prime_left_limit,-0.000712182924954566
gap_026,604275011,prime_after_jump,-0.0007111368792665086
gap_026,604275019,prime_left_limit,-0.0007115507487921127
gap_026,604275019,prime_after_jump,-0.0007105047031123493
gap_026,604275073,prime_left_limit,-0.0007132983222944936
gap_026,604275073,prime_after_jump,-0.0007122522766645485
gap_026,604275103,prime_left_limit,-0.0007138042872231868
gap_026,604275103,prime_after_jump,-0.0007127582416243446
gap_026,604275131,prime_left_limit,-0.0007142067847581667
gap_026,604275131,prime_after_jump,-0.0007131607391883539
gap_026,604275137,prime_left_limit,-0.0007134711412842193
gap_026,604275137,prime_after_jump,-0.0007124250957206271
gap_026,604275143,prime_left_limit,-0.0007127354978190213
gap_026,604275143,prime_after_jump,-0.0007116894522554825
gap_026,604275151,prime_left_limit,-0.0007121033217225592
gap_026,604275151,prime_after_jump,-0.0007110572761673147
gap_026,604275163,prime_left_limit,-0.0007116780803680652
gap_026,604275163,prime_after_jump,-0.0007106320348252616
gap_026,604275209,prime_left_limit,-0.0007130117841723637
gap_026,604275209,prime_after_jump,-0.0007119657386772514
gap_026,604275229,prime_left_limit,-0.0007130004122594791
gap_026,604275229,prime_after_jump,-0.0007119543667789349
gap_026,604275263,prime_left_limit,-0.0007137133118098319
gap_026,604275263,prime_after_jump,-0.0007126672663645377
gap_026,604275283,prime_left_limit,-0.0007137019398774833
gap_026,604275283,prime_after_jump,-0.0007126558944467573
gap_026,604275317,prime_left_limit,-0.0007144148393598747
gap_026,604275317,prime_after_jump,-0.0007133687939643986
gap_026,604275337,prime_left_limit,-0.0007144034674080618
gap_026,604275337,prime_after_jump,-0.0007133574220333209
gap_026,604275377,prime_left_limit,-0.0007154267688390594
gap_026,604275377,prime_after_jump,-0.000714380723499622
gap_026,604275403,prime_left_limit,-0.0007157257988623207
gap_026,604275403,prime_after_jump,-0.0007146797535498391
gap_026,604275437,prime_left_limit,-0.000716438698185557
gap_026,604275437,prime_after_jump,-0.0007153926529083255
gap_026,604275439,prime_left_limit,-0.0007154961202382203
gap_026,604275439,prime_after_jump,-0.0007144500749568951
gap_026,604275457,prime_left_limit,-0.0007153812809261491
gap_026,604275457,prime_after_jump,-0.0007143352356634857
gap_026,604275461,prime_left_limit,-0.0007145421703229548
gap_026,604275461,prime_after_jump,-0.0007134961250644385
gap_026,604275493,prime_left_limit,-0.0007151516023143002
gap_026,604275493,prime_after_jump,-0.0007141055570889603
gap_026,604275521,prime_left_limit,-0.0007155540996254779
gap_026,604275521,prime_after_jump,-0.000714508054423
gap_026,604275547,prime_left_limit,-0.0007158531295904472
gap_026,604275547,prime_after_jump,-0.0007148070844149253
gap_026,604275571,prime_left_limit,-0.0007160486922251526
gap_026,604275571,prime_after_jump,-0.0007150026470683458
gap_026,604275583,prime_left_limit,-0.00071562345096375
gap_026,604275583,prime_after_jump,-0.0007145774058193845
gap_026,604275587,prime_left_limit,-0.0007147843404520514
gap_026,604275587,prime_after_jump,-0.0007137382953180002
gap_026,604275593,prime_left_limit,-0.0007140486972701446
gap_026,604275593,prime_after_jump,-0.0007130026521361466
gap_026,604275599,prime_left_limit,-0.00071331305409082
gap_026,604275599,prime_after_jump,-0.0007122670089630426
gap_026,604275629,prime_left_limit,-0.0007138190187121358
gap_026,604275629,prime_after_jump,-0.0007127729736154613
gap_026,604275643,prime_left_limit,-0.0007134972448146344
gap_026,604275643,prime_after_jump,-0.0007124511997263074
gap_026,604275649,prime_left_limit,-0.0007127616016688778
gap_026,604275649,prime_after_jump,-0.0007117155565929386
gap_026,604275691,prime_left_limit,-0.0007138883701311065
gap_026,604275691,prime_after_jump,-0.0007128423250863771
gap_026,604275703,prime_left_limit,-0.0007134631289336402
gap_026,604275703,prime_after_jump,-0.0007124170839075191
gap_026,604275709,prime_left_limit,-0.0007127274858318338
gap_026,604275709,prime_after_jump,-0.0007116814408119332
gap_026,604275713,prime_left_limit,-0.0007118883754302391
gap_026,604275713,prime_after_jump,-0.0007108423304083185
gap_026,604275751,prime_left_limit,-0.0007128082092397866
gap_026,604275751,prime_after_jump,-0.000711762164257263
gap_026,604275767,prime_left_limit,-0.0007125899026849052
gap_026,604275767,prime_after_jump,-0.0007115438577189699
gap_026,604275781,prime_left_limit,-0.0007122681288361362
gap_026,604275781,prime_after_jump,-0.0007112220838785482
gap_026,604275797,prime_left_limit,-0.0007120498222901434
gap_026,604275797,prime_after_jump,-0.0007110037773553109
gap_026,604275809,prime_left_limit,-0.0007116245811592201
gap_026,604275809,prime_after_jump,-0.0007105785362306616
gap_026,604275827,prime_left_limit,-0.0007115097419274993
gap_026,604275827,prime_after_jump,-0.0007104636970176025
gap_026,604275853,prime_left_limit,-0.0007118087718813326
gap_026,604275853,prime_after_jump,-0.0007107627269922243
gap_026,604275869,prime_left_limit,-0.0007115904653520364
gap_026,604275869,prime_after_jump,-0.0007105444204856836
gap_026,604275899,prime_left_limit,-0.000712096429870675
gap_026,604275899,prime_after_jump,-0.000711050385029258
gap_026,604275911,prime_left_limit,-0.0007116711887698538
gap_026,604275911,prime_after_jump,-0.0007106251439408779
gap_026,604275923,prime_left_limit,-0.0007112459476791473
gap_026,604275923,prime_after_jump,-0.0007101999028564453
gap_026,604275961,prime_left_limit,-0.0007121657813029416
gap_026,604275961,prime_after_jump,-0.0007111197365196366
gap_026,604275979,prime_left_limit,-0.0007120509420665331
gap_026,604275979,prime_after_jump,-0.0007110048973018898
gap_026,604275989,prime_left_limit,-0.0007115222337128429
gap_026,604275989,prime_after_jump,-0.0007104761889585674
gap_026,604276003,prime_left_limit,-0.0007112004599311886
gap_026,604276003,prime_after_jump,-0.0007101544151852604
gap_026,604276021,prime_left_limit,-0.0007110856207106151
gap_026,604276021,prime_after_jump,-0.0007100395759833488
gap_026,604276061,prime_left_limit,-0.0007121089215177625
gap_026,604276061,prime_after_jump,-0.0007110628768319667
gap_026,604276063,prime_left_limit,-0.0007111663441064536
gap_026,604276063,prime_after_jump,-0.0007101202994227311
gap_026,604276069,prime_left_limit,-0.0007104307012499521
gap_026,604276069,prime_after_jump,-0.0007093846565662831
gap_026,604276073,prime_left_limit,-0.0007095915911198596
gap_026,604276073,prime_after_jump,-0.000708545546446505
gap_026,604276093,prime_left_limit,-0.0007095802192105121
gap_026,604276093,prime_after_jump,-0.0007085341745517253
gap_026,604276097,prime_left_limit,-0.0007087411091037514
gap_026,604276097,prime_after_jump,-0.0007076950644491118
gap_026,604276111,prime_left_limit,-0.0007084193353827967
gap_026,604276111,prime_after_jump,-0.0007073732907426718
gap_026,604276117,prime_left_limit,-0.0007076836925714613
gap_026,604276117,prime_after_jump,-0.000706637647937557
gap_026,604276121,prime_left_limit,-0.0007068445824921798
gap_026,604276121,prime_after_jump,-0.0007057985378624226
gap_026,604276129,prime_left_limit,-0.0007062124069750393
gap_026,604276129,prime_after_jump,-0.0007051663623535761
gap_026,604276157,prime_left_limit,-0.0007066149042250802
gap_026,604276157,prime_after_jump,-0.0007055688596264791
gap_026,604276207,prime_left_limit,-0.0007081555413917471
gap_026,604276207,prime_after_jump,-0.0007071094968449841
gap_026,604276213,prime_left_limit,-0.0007074198986458087
gap_026,604276213,prime_after_jump,-0.0007063738540990991
gap_026,604276249,prime_left_limit,-0.0007082362648638432
gap_026,604276249,prime_after_jump,-0.0007071902203606243
gap_026,604276259,prime_left_limit,-0.0007077075566709457
gap_026,604276259,prime_after_jump,-0.0007066615121657599
gap_026,604276279,prime_left_limit,-0.0007076961847763736
gap_026,604276279,prime_after_jump,-0.0007066501402980904
gap_026,604276297,prime_left_limit,-0.0007075813456312325
gap_026,604276297,prime_after_jump,-0.000706535301171611
gap_026,604276303,prime_left_limit,-0.0007068457029481624
gap_026,604276303,prime_after_jump,-0.0007057996584885942
gap_026,604276313,prime_left_limit,-0.0007063169947850097
gap_026,604276313,prime_after_jump,-0.0007052709503358092
gap_026,604276333,prime_left_limit,-0.000706305622918611
gap_026,604276333,prime_after_jump,-0.0007052595784901457
gap_026,604276357,prime_left_limit,-0.0007065011855602448
gap_026,604276357,prime_after_jump,-0.0007054551411566618
gap_026,604276423,prime_left_limit,-0.000708869560363291
gap_026,604276423,prime_after_jump,-0.0007078235160157999
gap_026,604276429,prime_left_limit,-0.000708133917745927
gap_026,604276429,prime_after_jump,-0.0007070878734108237
gap_026,604276433,prime_left_limit,-0.0007072948078996711
gap_026,604276433,prime_after_jump,-0.0007062487635625475
gap_026,604276483,prime_left_limit,-0.0007088354445865398
gap_026,604276483,prime_after_jump,-0.0007077894003012544
gap_026,604276487,prime_left_limit,-0.0007079963347762455
gap_026,604276487,prime_after_jump,-0.0007069502904951072
gap_026,604276501,prime_left_limit,-0.0007076745611591697
gap_026,604276501,prime_after_jump,-0.0007066285168925461
gap_026,604276523,prime_left_limit,-0.0007077666564897012
gap_026,604276523,prime_after_jump,-0.0007067206122397191
gap_026,604276529,prime_left_limit,-0.0007070310139456405
gap_026,604276529,prime_after_jump,-0.0007059849697018789
gap_026,604276531,prime_left_limit,-0.0007060884369384393
gap_026,604276531,prime_after_jump,-0.0007050423926967512
gap_026,604276537,prime_left_limit,-0.0007053527944101914
gap_026,604276537,prime_after_jump,-0.0007043067501747239
gap_026,604276597,prime_left_limit,-0.0007074107671682867
gap_026,604276597,prime_after_jump,-0.0007063647229888576
gap_026,604276663,prime_left_limit,-0.0007097791413238057
gap_026,604276663,prime_after_jump,-0.000708733097212803
gap_026,604276667,prime_left_limit,-0.0007089400316471357
gap_026,604276667,prime_after_jump,-0.0007078939875341128
gap_026,604276681,prime_left_limit,-0.0007086182580558701
gap_026,604276681,prime_after_jump,-0.0007075722139573619
gap_026,604276753,prime_left_limit,-0.0007112970335407001
gap_026,604276753,prime_after_jump,-0.0007102509895106714
gap_026,604276759,prime_left_limit,-0.0007105613911248405
gap_026,604276759,prime_after_jump,-0.0007095153471010324
gap_026,604276787,prime_left_limit,-0.0007109638879473706
gap_026,604276787,prime_after_jump,-0.0007099178439525917
gap_026,604276789,prime_left_limit,-0.0007100213111548989
gap_026,604276789,prime_after_jump,-0.0007089752671560263
gap_026,604276793,prime_left_limit,-0.0007091822015635567
gap_026,604276793,prime_after_jump,-0.0007081361575749985
gap_026,604276847,prime_left_limit,-0.0007109297719720526
gap_026,604276847,prime_after_jump,-0.0007098837280333123
gap_026,604276853,prime_left_limit,-0.0007101941296207468
gap_026,604276853,prime_after_jump,-0.0007091480856820598
gap_026,604276867,prime_left_limit,-0.000709872356052898
gap_026,604276867,prime_after_jump,-0.0007088263121348928
gap_026,604276889,prime_left_limit,-0.0007099644512712671
gap_026,604276889,prime_after_jump,-0.0007089184073699034
gap_026,604276891,prime_left_limit,-0.0007090218745637317
gap_026,604276891,prime_after_jump,-0.0007079758306644415
gap_026,604276909,prime_left_limit,-0.0007089070354090982
gap_026,604276909,prime_after_jump,-0.0007078609915284698
gap_026,604276921,prime_left_limit,-0.0007084817946855566
gap_026,604276921,prime_after_jump,-0.0007074357508173693
gap_026,604276957,prime_left_limit,-0.0007092981602373514
gap_026,604276957,prime_after_jump,-0.0007082521164003203
gap_026,604276961,prime_left_limit,-0.0007084590507762614
gap_026,604276961,prime_after_jump,-0.0007074130069433773
gap_026,604277021,prime_left_limit,-0.0007105170224478075
gap_026,604277021,prime_after_jump,-0.000709470978677129
gap_026,604277071,prime_left_limit,-0.0007120576580339837
gap_026,604277071,prime_after_jump,-0.0007110116143028089
gap_026,604277077,prime_left_limit,-0.000711322015814624
gap_026,604277077,prime_after_jump,-0.000710275972095837
gap_026,604277111,prime_left_limit,-0.000712034913961639
gap_026,604277111,prime_after_jump,-0.0007109888702719346
gap_026,604277123,prime_left_limit,-0.0007116096732675316
gap_026,604277123,prime_after_jump,-0.0007105636295902683
gap_026,604277153,prime_left_limit,-0.0007121156370457588
gap_026,604277153,prime_after_jump,-0.0007110695933995984
gap_026,604277213,prime_left_limit,-0.0007141736080959042
gap_026,604277213,prime_after_jump,-0.0007131275644996148
gap_026,604277227,prime_left_limit,-0.0007138518345568141
gap_026,604277227,prime_after_jump,-0.0007128057909812066
gap_026,604277239,prime_left_limit,-0.0007134265938838211
gap_026,604277239,prime_after_jump,-0.0007123805503144875
gap_026,604277281,prime_left_limit,-0.0007145533604008917
gap_026,604277281,prime_after_jump,-0.0007135073168751021
gap_026,604277347,prime_left_limit,-0.0007169217324281096
gap_026,604277347,prime_after_jump,-0.0007158756889645789
gap_026,604277357,prime_left_limit,-0.0007163930246258278
gap_026,604277357,prime_after_jump,-0.0007153469811664975
gap_026,604277363,prime_left_limit,-0.000715657382564545
gap_026,604277363,prime_after_jump,-0.0007146113391176024
gap_026,604277419,prime_left_limit,-0.0007175084187127475
gap_026,604277419,prime_after_jump,-0.0007164623753176963
gap_026,604277423,prime_left_limit,-0.0007166693095663336
gap_026,604277423,prime_after_jump,-0.0007156232661754293
gap_026,604277467,prime_left_limit,-0.0007178995428477662
gap_026,604277467,prime_after_jump,-0.0007168534994963122
gap_026,604277473,prime_left_limit,-0.00071716390085156
gap_026,604277473,prime_after_jump,-0.0007161178575063265
gap_026,604277483,prime_left_limit,-0.00071663519310057
gap_026,604277483,prime_after_jump,-0.0007155891497657042
gap_026,604277503,prime_left_limit,-0.000716623820944162
gap_026,604277503,prime_after_jump,-0.0007155777776238641
gap_026,604277533,prime_left_limit,-0.000717129784345742
gap_026,604277533,prime_after_jump,-0.0007160837410627141
gap_026,604277537,prime_left_limit,-0.0007162906752894718
gap_026,604277537,prime_after_jump,-0.0007152446320044237
gap_026,604277567,prime_left_limit,-0.0007167966386839083
gap_026,604277567,prime_after_jump,-0.000715750595429963
gap_026,604277573,prime_left_limit,-0.000716060996761005
gap_026,604277573,prime_after_jump,-0.0007150149535071131
gap_026,604277591,prime_left_limit,-0.000715946157496751
gap_026,604277591,prime_after_jump,-0.0007149001142676878
gap_026,604277593,prime_left_limit,-0.0007150035813776702
gap_026,604277593,prime_after_jump,-0.0007139575381445134
gap_026,604277621,prime_left_limit,-0.0007154060776702248
gap_026,604277621,prime_after_jump,-0.0007143600344660972
gap_026,604277627,prime_left_limit,-0.0007146704357887959
gap_026,604277627,prime_after_jump,-0.000713624392590889
gap_026,604277659,prime_left_limit,-0.0007152798662827763
gap_026,604277659,prime_after_jump,-0.0007142338231180456
gap_026,604277671,prime_left_limit,-0.0007148546257378715
gap_026,604277671,prime_after_jump,-0.0007138085825794146
gap_026,604277683,prime_left_limit,-0.000714429385196915
gap_026,604277683,prime_after_jump,-0.0007133833420508993
gap_026,604277743,prime_left_limit,-0.0007164873549791014
gap_026,604277743,prime_after_jump,-0.0007154413118952912
gap_026,604277777,prime_left_limit,-0.0007172002524259835
gap_026,604277777,prime_after_jump,-0.0007161542093650887
gap_026,604277837,prime_left_limit,-0.0007192582218393299
gap_026,604277837,prime_after_jump,-0.0007182121788468078
gap_026,604277851,prime_left_limit,-0.0007189364483855253
gap_026,604277851,prime_after_jump,-0.0007178904053951834
gap_026,604277887,prime_left_limit,-0.0007197528127254872
gap_026,604277887,prime_after_jump,-0.0007187067697786359
gap_026,604277909,prime_left_limit,-0.0007198449075489821
gap_026,604277909,prime_after_jump,-0.0007187988646187722
gap_026,604277917,prime_left_limit,-0.0007192127328948864
gap_026,604277917,prime_after_jump,-0.0007181666899729705
gap_026,604277929,prime_left_limit,-0.000718787492387277
gap_026,604277929,prime_after_jump,-0.0007177414494716351
gap_026,604277939,prime_left_limit,-0.0007182587848159779
gap_026,604277939,prime_after_jump,-0.0007172127419168708
gap_026,604277953,prime_left_limit,-0.000717937011396237
gap_026,604277953,prime_after_jump,-0.0007168909685054772
gap_026,604277983,prime_left_limit,-0.000718442974496112
gap_026,604277983,prime_after_jump,-0.000717396931636455
gap_026,604278007,prime_left_limit,-0.0007186385363873938
gap_026,604278007,prime_after_jump,-0.0007175924935526189
gap_026,604278019,prime_left_limit,-0.0007182132959183788
gap_026,604278019,prime_after_jump,-0.000717167253096045
gap_026,604278023,prime_left_limit,-0.0007173741872188306
gap_026,604278023,prime_after_jump,-0.0007163281443944766
gap_026,604278053,prime_left_limit,-0.0007178801502941712
gap_026,604278053,prime_after_jump,-0.00071683410750092
gap_026,604278061,prime_left_limit,-0.0007172479757335455
gap_026,604278061,prime_after_jump,-0.0007162019329485883
gap_026,604278079,prime_left_limit,-0.0007171331364666602
gap_026,604278079,prime_after_jump,-0.0007160870937003647
gap_026,604278121,prime_left_limit,-0.0007182599018235332
gap_026,604278121,prime_after_jump,-0.0007172138590946143
gap_026,604278127,prime_left_limit,-0.0007175242602465206
gap_026,604278127,prime_after_jump,-0.0007164782175238222
gap_026,604278151,prime_left_limit,-0.0007177198221194121
gap_026,604278151,prime_after_jump,-0.0007166737794154286
gap_026,604278161,prime_left_limit,-0.0007171911146565254
gap_026,604278161,prime_after_jump,-0.0007161450719690768
gap_026,604278173,prime_left_limit,-0.0007167658742572977
gap_026,604278173,prime_after_jump,-0.0007157198315761229
gap_026,604278187,prime_left_limit,-0.0007164441009082314
gap_026,604278187,prime_after_jump,-0.0007153980582477386
gap_026,604278193,prime_left_limit,-0.0007157084593901384
gap_026,604278193,prime_after_jump,-0.0007146624167296988
gap_026,604278247,prime_left_limit,-0.0007174560269011549
gap_026,604278247,prime_after_jump,-0.000716409984290533
gap_026,604278271,prime_left_limit,-0.0007176515887400776
gap_026,604278271,prime_after_jump,-0.0007166055461543378
gap_026,604278331,prime_left_limit,-0.0007197095570819828
gap_026,604278331,prime_after_jump,-0.0007186635145522812
gap_026,604278361,prime_left_limit,-0.0007202155199087664
gap_026,604278361,prime_after_jump,-0.0007191694774101676
gap_026,604278371,prime_left_limit,-0.0007196868125188539
gap_026,604278371,prime_after_jump,-0.0007186407700306227
gap_026,604278419,prime_left_limit,-0.0007211239784593348
gap_026,604278419,prime_after_jump,-0.0007200779360147006
gap_026,604278421,prime_left_limit,-0.00072018140302951
gap_026,604278421,prime_after_jump,-0.0007191353605807821
gap_026,604278457,prime_left_limit,-0.0007209977668145265
gap_026,604278457,prime_after_jump,-0.0007199517244092891
gap_026,604278463,prime_left_limit,-0.000720262125441546
gap_026,604278463,prime_after_jump,-0.0007192160830363619
gap_026,604278473,prime_left_limit,-0.0007197334180922872
gap_026,604278473,prime_after_jump,-0.0007186873756974707
gap_026,604278491,prime_left_limit,-0.0007196185787909557
gap_026,604278491,prime_after_jump,-0.0007185725364148009
gap_026,604278497,prime_left_limit,-0.0007188829374447993
gap_026,604278497,prime_after_jump,-0.000717836895074865
gap_026,604278511,prime_left_limit,-0.0007185611641450201
gap_026,604278511,prime_after_jump,-0.0007175151217896004
gap_026,604278523,prime_left_limit,-0.0007181359238461765
gap_026,604278523,prime_after_jump,-0.0007170898814970306
gap_026,604278553,prime_left_limit,-0.0007186418866049689
gap_026,604278553,prime_after_jump,-0.000717595844293093
gap_026,604278593,prime_left_limit,-0.0007196651843349137
gap_026,604278593,prime_after_jump,-0.0007186191420521736
gap_026,604278611,prime_left_limit,-0.0007195503450361244
gap_026,604278611,prime_after_jump,-0.0007185043027720458
gap_026,604278637,prime_left_limit,-0.000719849373717162
gap_026,604278637,prime_after_jump,-0.0007188033314800391
gap_026,604278643,prime_left_limit,-0.0007191137324637495
gap_026,604278643,prime_after_jump,-0.0007180676902328472
gap_026,604278673,prime_left_limit,-0.0007196196951271261
gap_026,604278673,prime_after_jump,-0.0007185736529273265
gap_026,604278677,prime_left_limit,-0.0007187805869104042
gap_026,604278677,prime_after_jump,-0.0007177345447085844
gap_026,604278683,prime_left_limit,-0.0007180449456863449
gap_026,604278683,prime_after_jump,-0.0007169989034907457
gap_026,604278707,prime_left_limit,-0.0007182405073897525
gap_026,604278707,prime_after_jump,-0.0007171944652190354
gap_026,604278721,prime_left_limit,-0.0007179187341473593
gap_026,604278721,prime_after_jump,-0.0007168726919911568
gap_026,604278751,prime_left_limit,-0.0007184246968009868
gap_026,604278751,prime_after_jump,-0.0007173786546697197
gap_026,604278769,prime_left_limit,-0.0007183098575299789
gap_026,604278769,prime_after_jump,-0.0007172638154173735
gap_026,604278797,prime_left_limit,-0.0007187123531629866
gap_026,604278797,prime_after_jump,-0.0007176663110794103
gap_026,604278803,prime_left_limit,-0.0007179767120206594
gap_026,604278803,prime_after_jump,-0.0007169306699433036
gap_026,604278833,prime_left_limit,-0.0007184826746252762
gap_026,604278833,prime_after_jump,-0.0007174366325728559
gap_026,604278881,prime_left_limit,-0.0007199198399218065
gap_026,604278881,prime_after_jump,-0.0007188737979129834
gap_026,604278893,prime_left_limit,-0.000719494599725745
gap_026,604278893,prime_after_jump,-0.00071844855773553
gap_026,604278911,prime_left_limit,-0.000719379760445646
gap_026,604278911,prime_after_jump,-0.0007183337184679255
gap_026,604278919,prime_left_limit,-0.0007187475863367171
gap_026,604278919,prime_after_jump,-0.0007177015443672906
gap_026,604278937,prime_left_limit,-0.0007186327470667372
gap_026,604278937,prime_after_jump,-0.0007175867051159723
gap_026,604278943,prime_left_limit,-0.000717897106014625
gap_026,604278943,prime_after_jump,-0.0007168510640639135
gap_026,604278949,prime_left_limit,-0.0007171614649650948
gap_026,604278949,prime_after_jump,-0.0007161154230267709
gap_026,604278959,prime_left_limit,-0.000716632757864237
gap_026,604278959,prime_after_jump,-0.0007155867159301135
gap_026,604278967,prime_left_limit,-0.0007160005838009972
gap_026,604278967,prime_after_jump,-0.0007149545418813349
gap_026,604278989,prime_left_limit,-0.0007160926785152323
gap_026,604278989,prime_after_jump,-0.0007150466366122114
gap_026,604279007,prime_left_limit,-0.0007159778392944175
gap_026,604279007,prime_after_jump,-0.0007149317974100583
gap_026,604279019,prime_left_limit,-0.0007155525991921779
gap_026,604279019,prime_after_jump,-0.0007145065573140925
gap_026,604279087,prime_left_limit,-0.0007180244338710064
gap_026,604279087,prime_after_jump,-0.0007169783920634204
gap_026,604279099,prime_left_limit,-0.0007175991937719762
gap_026,604279099,prime_after_jump,-0.000716553151970664
gap_026,604279103,prime_left_limit,-0.0007167600858743815
gap_026,604279103,prime_after_jump,-0.0007157140440833834
gap_026,604279133,prime_left_limit,-0.0007172660483400673
gap_026,604279133,prime_after_jump,-0.0007162200065740048
gap_026,604279157,prime_left_limit,-0.0007174616099377833
gap_026,604279157,prime_after_jump,-0.0007164155681966028
gap_026,604279163,prime_left_limit,-0.0007167259690345387
gap_026,604279163,prime_after_jump,-0.0007156799272934115
gap_026,604279171,prime_left_limit,-0.0007160937950798774
gap_026,604279171,prime_after_jump,-0.0007150477533532115
gap_026,604279243,prime_left_limit,-0.0007187725632107116
gap_026,604279243,prime_after_jump,-0.0007177265215463577
gap_026,604279271,prime_left_limit,-0.0007191750585986258
gap_026,604279271,prime_after_jump,-0.000718129016963301
gap_026,604279307,prime_left_limit,-0.0007199914216639761
gap_026,604279307,prime_after_jump,-0.0007189453800659745
gap_026,604279343,prime_left_limit,-0.000720807784671071
gap_026,604279343,prime_after_jump,-0.0007197617431042254
gap_026,604279369,prime_left_limit,-0.0007211068130410972
gap_026,604279369,prime_after_jump,-0.0007200607715012072
gap_026,604279393,prime_left_limit,-0.0007213023744832114
gap_026,604279393,prime_after_jump,-0.0007202563329620362
gap_026,604279427,prime_left_limit,-0.0007220152704540131
gap_026,604279427,prime_after_jump,-0.0007209692289680877
gap_026,604279441,prime_left_limit,-0.0007216934973271954
gap_026,604279441,prime_after_jump,-0.0007206474558557844
gap_026,604279451,prime_left_limit,-0.000721164790396066
gap_026,604279451,prime_after_jump,-0.0007201187489350227
gap_026,604279457,prime_left_limit,-0.0007204291496604899
gap_026,604279457,prime_after_jump,-0.0007193831081994998
gap_026,604279471,prime_left_limit,-0.0007201073765590813
gap_026,604279471,prime_after_jump,-0.000719061335118773
gap_026,604279537,prime_left_limit,-0.0007224757428973566
gap_026,604279537,prime_after_jump,-0.0007214297015131396
gap_026,604279579,prime_left_limit,-0.0007236025062741126
gap_026,604279579,prime_after_jump,-0.0007225564649334393
gap_026,604279691,prime_left_limit,-0.0007283506101944458
gap_026,604279691,prime_after_jump,-0.0007273045689575544
gap_026,604279693,prime_left_limit,-0.0007274080358275983
gap_026,604279693,prime_after_jump,-0.0007263619945927804
gap_026,604279703,prime_left_limit,-0.0007268793289472148
gap_026,604279703,prime_after_jump,-0.0007258332877289317
gap_026,604279721,prime_left_limit,-0.0007267644895597325
gap_026,604279721,prime_after_jump,-0.0007257184483539437
gap_026,604279747,prime_left_limit,-0.0007270635176333994
gap_026,604279747,prime_after_jump,-0.000726017476448399
gap_026,604279751,prime_left_limit,-0.0007262244101816939
gap_026,604279751,prime_after_jump,-0.0007251783690008406
gap_026,604279859,prime_left_limit,-0.0007307655792915661
gap_026,604279859,prime_after_jump,-0.0007297195382165149
gap_026,604279861,prime_left_limit,-0.000729823005064544
gap_026,604279861,prime_after_jump,-0.0007287769639915662
gap_026,604279867,prime_left_limit,-0.0007290873645394122
gap_026,604279867,prime_after_jump,-0.000728041323472655
gap_026,604279877,prime_left_limit,-0.000728558657721229
gap_026,604279877,prime_after_jump,-0.0007275126166648393
gap_026,604279883,prime_left_limit,-0.000727823017215282
gap_026,604279883,prime_after_jump,-0.0007267769761651128
gap_026,604279919,prime_left_limit,-0.0007286393794275655
gap_026,604279919,prime_after_jump,-0.0007275933384085523
gap_026,604279937,prime_left_limit,-0.000728524540008602
