candidate_id,block_id,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,offsets_sorted,offsets_full_length,sample_offsets_min,sample_offsets_max,left_endpoint_sampled_flag,right_endpoint_sampled_flag,offset_gap_pattern,sample_offset_gaps_max,sample_offset_gaps_mean,sample_offset_gaps_median,simple_geometric_h_match_flag,simple_geometric_h_symmetric_difference_count,simple_geometric_h_missing_offsets,simple_geometric_h_extra_offsets,grid_origin_rule,grid_depends_on_Lambda_by_code_flag,grid_depends_on_candidate_h_flag,grid_depends_on_parent_sr11_y_path_flag,grid_endpoint_complete_flag,lambda_event_count,samples_on_event_count,event_to_sample_alignment_score,nearest_sample_distance_to_event_mean,nearest_sample_distance_to_event_max,K_prime_sampled,optional_K_prime_full,optional_full_to_sampled_energy_ratio,Q_R2Q,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,row_status
hexc_00285,286,1188898,1,1188899,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0732650773543473,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00286,287,108554850,1,108554851,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0546923953449301,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00287,288,108533470,3,108533687,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,25.358893800007166,25.358893800007166,1.0,0.06296609300304,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00288,289,187420762,1,187420763,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0528698455510337,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00289,290,1200060,1,1200061,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0734962713434768,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00290,291,22052746,1,22052747,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0591697378973292,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00291,292,1196118,1,1196119,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.072507583675384,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00292,293,179405418,1105,179406523,False,38,0.034389140271493215,"0,1,2,3,4,5,6,7,8,9,10,11,14,16,20,25,30,32,37,45,55,64,67,82,100,122,128,149,182,223,272,332,406,496,606,740,905,1105",118,0,1105,True,True,"1,1,1,1,1,1,1,1,1,1,1,3,2,4,5,5,2,5,8,10,9,3,15,18,22,6,21,33,41,49,60,74,90,110,134,165,200",200,29.864864864864863,5.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,53,3,0.4383052675735602,27.20754716981132,96.0,17.927376982656103,454.1786358140485,25.334360751907266,0.0771394318911972,negative,False,False,True,primitive_full_verified
hexc_00293,294,40836766,1,40836767,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0575917731273201,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00294,295,30775878,1,30775879,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0597981788803012,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00295,296,12422076,1,12422077,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0608018746772307,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00296,297,604718720,5423,604724143,True,41,0.007560390927530887,"0,1,2,3,4,5,6,7,8,9,10,12,15,16,19,24,31,32,40,51,64,65,83,106,128,136,174,222,284,364,465,594,760,971,1242,1588,2030,2595,3318,4242,5423",137,0,5423,True,True,"1,1,1,1,1,1,1,1,1,1,2,3,1,3,5,7,1,8,11,13,1,18,23,22,8,38,48,62,80,101,129,166,211,271,346,442,565,723,924,1181",1181,135.575,9.5,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,254,2,0.116595400859668,162.0748031496063,587.0,7.676155432851411,7847.603197363468,1022.3351085073548,0.1444593757832343,negative,False,False,False,primitive_full_verified
hexc_00297,298,30423255,4,30423359,False,5,1.25,"0,1,2,3,4",9,0,4,True,True,"1,1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,37.112205231073496,37.112205231073496,1.0,0.0588683256744303,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00298,299,39651244,619,39651863,False,36,0.05815831987075929,"0,1,2,3,4,5,6,8,9,10,11,13,16,19,23,27,32,33,39,47,57,64,68,82,99,119,128,142,171,206,247,297,357,429,515,619",109,0,619,True,True,"1,1,1,1,1,1,2,1,1,1,2,3,3,4,4,5,1,6,8,10,7,4,14,17,20,9,14,29,35,41,50,60,72,86,104",104,17.685714285714287,5.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,34,6,0.5760968229954615,13.735294117647058,46.0,33.091485037668264,387.2199600951516,11.70149842638904,0.0700647985436921,negative,False,False,True,primitive_full_verified
hexc_00299,300,108555462,1,108555463,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0542277324548623,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00300,301,604358714,2075,604360789,True,40,0.01927710843373494,"0,1,2,3,4,5,6,7,8,9,10,11,14,16,17,21,26,32,33,41,51,63,64,79,98,122,128,151,188,234,291,362,450,560,697,867,1078,1341,1668,2075",128,0,2075,True,True,"1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,5,6,1,8,10,12,1,15,19,24,6,23,37,46,57,71,88,110,137,170,211,263,327,407",407,53.205128205128204,6.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,91,2,0.2713041513107572,61.417582417582416,201.0,10.640194585418715,1934.569862937239,181.8171507491382,0.0905498237696835,negative,False,False,False,primitive_full_verified
hexc_00301,302,30848878,1,30848879,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0591459350334649,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00302,303,155848,1,155849,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0823330539773264,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00303,304,604869251,1710,604870961,True,36,0.021052631578947368,"0,1,2,3,4,5,7,8,10,13,16,20,24,30,32,37,46,57,64,70,87,108,128,133,165,204,252,312,386,477,590,730,903,1118,1382,1710",117,0,1710,True,True,"1,1,1,1,1,2,1,2,3,3,4,4,6,2,5,9,11,7,6,17,21,20,5,32,39,48,60,74,91,113,140,173,215,264,328",328,48.857142857142854,7.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,75,8,0.3903155431510439,36.053333333333335,160.0,45.48807574882613,3704.46803633681,81.43822255291616,0.084228112951883,negative,False,False,False,primitive_full_verified
hexc_00304,305,30386676,13,30386821,False,12,0.9230769230769231,"0,1,2,3,4,5,6,7,8,10,11,13",26,0,13,True,True,"1,1,1,1,1,1,1,1,2,1,2",2,1.1818181818181819,1.0,False,2,"9,12",,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,4,4,1.0,0.0,0.0,73.9100313047598,98.36655018928596,1.3308957992952597,0.0656901337841472,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00305,306,17997750,1,17997751,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0614815788836374,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00306,307,17642590,1,17642591,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0615114980157123,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00307,308,2275512,1,2275513,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0691152327817433,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00308,309,108833866,973,108834839,False,38,0.03905447070914697,"0,1,2,3,4,5,6,7,8,9,10,11,13,16,19,23,28,32,34,42,51,62,64,76,92,112,128,136,166,202,246,299,364,443,539,657,799,973",116,0,973,True,True,"1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,4,2,8,9,11,2,12,16,20,16,8,30,36,44,53,65,79,96,118,142,174",174,26.2972972972973,5.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,48,2,0.4498524789324488,25.291666666666668,78.0,8.493121555332667,426.8559699673374,50.25902045394873,0.0759633517847871,negative,False,False,True,primitive_full_verified
hexc_00309,310,3459472,1,3459473,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0675533283624984,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00310,311,1516758,1,1516759,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0704701582316363,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00311,312,12785932,1,12785933,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0626516042594357,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00312,313,33868272,1,33868273,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0584495095176475,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00313,314,30402366,1,30402367,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0585071691732537,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00314,315,33926350,3,33926539,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,22.27150272549825,22.27150272549825,1.0,0.0662381750517639,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00315,316,604433380,1183,604434563,True,37,0.03127641589180051,"0,1,2,3,4,5,6,8,9,10,11,14,16,17,21,25,31,32,38,47,57,64,70,85,105,128,157,192,235,287,352,431,527,645,790,966,1183",115,0,1183,True,True,"1,1,1,1,1,1,2,1,1,1,3,2,1,4,4,6,1,6,9,10,7,6,15,20,23,29,35,43,52,65,79,96,118,145,176,217",217,32.861111111111114,6.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,48,2,0.5023047215647191,24.791666666666668,91.0,11.891139796726414,1253.4147498696966,105.40745221200385,0.0706267903397897,negative,False,False,False,primitive_full_verified
hexc_00316,317,12783492,1,12783493,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0614653493746613,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00317,318,30820420,1,30820421,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0586821462517961,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00318,319,109684920,1,109684921,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0544238599579058,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00319,320,604700469,2150,604702619,True,39,0.01813953488372093,"0,1,2,3,4,5,6,7,8,9,10,11,14,16,17,22,27,32,33,42,52,64,80,100,124,128,155,193,240,299,372,463,577,718,895,1114,1387,1727,2150",126,0,2150,True,True,"1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,5,5,1,9,10,12,16,20,24,4,27,38,47,59,73,91,114,141,177,219,273,340,423",423,56.578947368421055,7.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,94,4,0.2807175598626943,59.180851063829785,208.0,11.316307892147211,1033.6431899289155,91.34102746057285,0.0924905344982734,negative,False,False,False,primitive_full_verified
hexc_00320,321,109470995,14,109471171,False,14,1.0,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",31,0,14,True,True,"1,1,1,1,1,1,1,1,1,1,1,1,2",2,1.0769230769230769,1.0,False,1,13,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,4,4,1.0,0.0,0.0,36.46418346454122,48.95191769485135,1.3424657580075403,0.0605347509168848,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00321,322,39669378,1,39669379,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0582727770264986,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00322,323,179438217,4,179438351,False,5,1.25,"0,1,2,3,4",9,0,4,True,True,"1,1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,45.15037585275888,45.15037585275888,1.0,0.0532141645529486,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00323,324,109683630,1,109683631,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.055032164231841,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00324,325,1190200,1,1190201,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0715945211420518,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00325,326,187501386,1,187501387,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0525393820764277,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00326,327,109497076,3,109497203,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,25.38312901952757,25.38312901952757,1.0,0.0638594994842023,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00327,328,33488866,3,33489013,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,22.238174237268776,22.238174237268776,1.0,0.0671490711147243,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00328,329,109452148,3,109452269,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,25.382003547914707,25.382003547914707,1.0,0.0627535154340644,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00329,330,187418830,1083,187419913,False,38,0.03508771929824561,"0,1,2,3,4,5,6,7,8,9,10,11,13,16,20,24,30,32,36,44,54,64,66,81,99,120,128,147,180,219,268,327,399,487,595,726,887,1083",117,0,1083,True,True,"1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,6,2,4,8,10,10,2,15,18,21,8,19,33,39,49,59,72,88,108,131,161,196",196,29.27027027027027,6.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,53,4,0.4160926920382909,29.0377358490566,92.0,21.121907812324093,1056.8411240498135,50.035306158905485,0.0766870226372487,negative,False,False,True,primitive_full_verified
hexc_00330,331,33415938,1,33415939,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0587411588277256,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00331,332,40835098,1,40835099,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0578586384299054,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00332,333,445000,1,445001,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0776707266078231,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00333,334,40836460,1,40836461,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0572224328808061,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00334,335,604682818,2559,604685377,True,39,0.015240328253223915,"0,1,2,3,4,5,6,8,9,10,12,15,16,18,23,29,32,36,45,57,64,71,89,111,128,139,174,217,272,340,426,533,667,834,1044,1306,1634,2045,2559",128,0,2559,True,True,"1,1,1,1,1,1,2,1,1,2,3,1,2,5,6,3,4,9,12,7,7,18,22,17,11,35,43,55,68,86,107,134,167,210,262,328,411,514",514,67.34210526315789,8.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,120,4,0.2431090048601095,66.55833333333334,250.0,23.952464599081324,4951.523075175907,206.7229054736112,0.103142612325526,negative,False,False,False,primitive_full_verified
hexc_00335,336,12842770,1,12842771,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0614933608736022,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00336,337,3454738,1,3454739,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0678335682776829,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00337,338,108591025,712,108591737,False,36,0.05056179775280899,"0,1,2,3,4,5,7,8,10,11,14,16,17,20,24,29,32,35,43,51,62,64,75,90,109,128,132,159,191,231,279,336,405,489,590,712",111,0,712,True,True,"1,1,1,1,1,2,1,2,1,3,2,1,3,4,5,3,3,8,8,11,2,11,15,19,19,4,27,32,40,48,57,69,84,101,122",122,20.34285714285714,4.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,36,2,0.6113256421941333,12.86111111111111,58.0,18.801579329553245,511.06648286807206,27.18210390255635,0.0670776998596762,negative,False,False,True,primitive_full_verified
hexc_00338,339,108529950,1,108530069,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0549969698681508,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00339,340,40882770,1,40882771,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0576333796617081,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00340,341,7102456,1,7102457,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0646932136535411,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00341,342,40863879,4,40864051,False,5,1.25,"0,1,2,3,4",9,0,4,True,True,"1,1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,38.39402056811909,38.39402056811909,1.0,0.0574566735917498,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00342,343,1518238,1,1518239,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.07170621495335,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00343,344,109596735,482,109597217,False,36,0.07468879668049792,"0,1,2,3,4,5,6,7,8,10,12,14,16,17,20,24,29,32,34,41,49,58,64,69,83,98,117,128,140,167,199,238,284,339,404,482",108,0,482,True,True,"1,1,1,1,1,1,1,1,2,2,2,2,1,3,4,5,3,2,7,8,9,6,5,14,15,19,11,12,27,32,39,46,55,65,78",78,13.771428571428572,5.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,22,4,0.7195421095666394,8.909090909090908,32.0,28.360015092336585,761.377464300049,26.84686386171169,0.0542204176570948,negative,False,False,True,primitive_full_verified
hexc_00344,345,31018450,3,31018529,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,22.0419038514295,22.0419038514295,1.0,0.0692098295960013,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00345,346,40845352,1,40845443,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0574305097109247,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00346,347,177979051,682,177979733,False,36,0.05278592375366569,"0,1,2,3,4,5,6,8,9,10,11,14,16,20,24,29,32,35,42,50,60,64,73,88,106,127,128,153,185,223,269,324,390,470,566,682",110,0,682,True,True,"1,1,1,1,1,1,2,1,1,1,3,2,4,4,5,3,3,7,8,10,4,9,15,18,21,1,25,32,38,46,55,66,80,96,116",116,19.485714285714284,4.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,33,3,0.5727636849132176,15.757575757575758,54.0,12.294896876800372,234.99753859139892,19.11342087259172,0.064256989998171,negative,False,False,True,primitive_full_verified
hexc_00347,348,12783282,1,12783283,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0626209646339798,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00348,349,7051326,1,7051327,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0640096837074059,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00349,350,178894798,3,178894987,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,26.747239083523343,26.747239083523343,1.0,0.0624748732312566,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00350,351,33843568,1,33843569,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0573142485737193,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00351,352,109712340,1,109712341,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0539020807162376,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00352,353,179664508,1,179664509,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0530489105874725,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00353,354,30784618,1,30784619,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0583295511087164,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00354,355,33843946,1,33843947,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0578346580287957,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00355,356,33821502,7,33821677,False,8,1.1428571428571428,"0,1,2,3,4,5,6,7",15,0,7,True,True,"1,1,1,1,1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,3,3,1.0,0.0,0.0,55.20452323086655,55.20452323086655,1.0,0.0654611569085146,positive,False,False,True,sign_inconsistent_positive_harmless
