block_id,p_star,y,h,D_start,D_end,DeltaD,exc_abs,exc_signed,exc_t,exc_offset,exc_offset_frac,Q_exc,Q_DeltaD,Q_delayed_proxy,sampled_points,endpoint_line_r2,rms_diff,mean_abs_diff,rms_diff_norm,mean_abs_diff_norm,exc_over_abs_DeltaD,rms_over_abs_DeltaD,max_abs_residual_slope,rms_residual_slope,max_abs_curvature,rms_curvature,zero_crossings,peak_count_90pct,shape_class,endpoint_dominated_2pct,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin,recovery_position
97,30981239,30980149,1090,-2976.2528450239724,-3666.4616926888266,-690.2088476648541,37.42060683590398,-37.42060683590398,30980639,490.0,0.44954128440366975,0.0038095629268263586,0.0702659379459539,0.0740755008727803,38,0.9918160248700522,15.065676143224678,12.015249036899185,0.0015337442696876185,0.0012231989579506105,0.054216353445058076,0.021827706489413394,16.292288140312394,3.054831683150526,17.06921840661016,4.539061641529488,5,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.25-0.50,0.50-0.55,0.0232974910394265
190,31026421,31025775,446,-2952.709296532543,-3395.796570052644,-443.08727352010055,35.48207442467492,-35.48207442467492,31025803,28.0,0.06278026905829596,0.005646063608330093,0.0705059941082901,0.0761520577166202,34,0.9666137836357769,19.30682267988922,16.379972169839768,0.003072186468601696,0.0026064531534063296,0.08007920006997286,0.043573408296082264,15.933509644921742,3.326367433316853,17.070690008060865,5.159357247709115,5,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.2591743119266055
188,31027859,31027175,684,-2891.9909143490586,-3337.928340354248,-445.9374260051891,28.506446297215916,28.506446297215916,31027329,154.0,0.22514619883040934,0.0036628310672880793,0.0572990909146683,0.0609619219819564,35,0.9860899816429971,12.96622485982541,9.930505592547979,0.0016660474177256513,0.0012759838255186231,0.06392476754549013,0.029076332471082007,16.27506881855379,3.1172065233996666,17.0886991522309,4.635246200350334,9,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0311614730878186
102,33477793,33476547,1246,-3079.30505157482,-3914.8966061213528,-835.5915545465327,63.174471886694846,-63.174471886694846,33477563,1016.0,0.8154093097913323,0.005961647356202371,0.0788530878574153,0.0848147352136177,37,0.9893977705185139,21.565617253801275,14.597734505026843,0.0020351037570457945,0.0013775587309146312,0.07560448827295653,0.025808802322690685,16.332386670625056,2.8446383320331448,17.20994993738259,4.182865800683189,9,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.25-0.50,0.50-0.55,0.031104199066874
360,33488281,33487676,504,-2940.6852775255284,-3339.8705776397314,-399.1853001142031,30.496952215941292,30.496952215941292,33487967,291.0,0.5773809523809523,0.004524901738592835,0.0592280253357018,0.0637529270742947,35,0.97922730427253,13.8219375269913,11.280553527422697,0.0020507921153482414,0.0016737212265376218,0.0763979841121815,0.03462536702387833,16.21130380719933,2.921742237344485,17.005179927425615,4.309507456072508,6,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0396825396825396
109,33492847,33491912,935,-3066.722650692943,-3671.3471259441794,-604.6244752512366,39.75796409945133,-39.75796409945133,33492150,238.0,0.2545454545454545,0.004330913191046569,0.0658629327433626,0.0701938459344092,38,0.987590257431994,15.957894316907009,11.645694740039744,0.0017383248001718833,0.0012685884227466217,0.06575645830898741,0.026393067052530587,16.356807426317573,2.919272957477879,17.210408660700068,4.349487710971016,7,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.06312625250501
356,33821677,33821502,7,-2990.306803429872,-3040.8795143503608,-50.57271092048859,12.35249588295892,12.35249588295892,33821506,4.0,0.5714285714285714,0.015533782293435537,0.0635973076915966,0.0791310899850322,8,0.7704878643923245,6.911996599459743,5.255199895832163,0.008692125980555689,0.006608634551577565,0.24425219961769018,0.1366744331805135,9.788584465366966,8.477758203906255,17.156968534874977,13.921513173593626,1,1,small_absolute_excursion,False,False,5<=h<=16,p<100M,0.25-0.50,0.50-0.55,0.3838028169014084
103,33824779,33823778,1001,-3161.1776682540994,-3943.867361391306,-782.6896931372066,56.77438811581533,-56.77438811581533,33823984,206.0,0.2057942057942058,0.005970385104425438,0.0823075164766412,0.0882779015810666,38,0.9882681243935355,21.38639650404665,15.067897032501797,0.0022489898590299004,0.001584537517416326,0.07253754407861188,0.027324234229180764,16.231417019977016,2.9214363591340655,17.15703594532897,4.319491708282406,3,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.2358778625954198
125,33827861,33826320,1541,-3073.6423139922795,-4195.7947315169895,-1122.15241752471,68.07372789536021,-68.07372789536021,33826860,540.0,0.3504218040233614,0.005769531803644376,0.0951070884702718,0.1008766202739162,37,0.9929421105840595,22.98462999349841,15.376899377938338,0.0019480430680442584,0.0013032562303452388,0.060663530935949,0.020482627524163653,16.285202174771257,2.872640116441184,17.01339972021242,3.1481871253536347,8,2,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0626520681265206
98,33843191,33842396,795,-3106.0521747554208,-3549.304084688097,-443.2519099326764,36.11731957977736,-36.11731957977736,33843053,657.0,0.8264150943396227,0.004261589416467068,0.0523006045347718,0.0565621939512389,37,0.9840232345821203,14.220013873322314,11.157757562854323,0.0016778615171236585,0.0013165368331483054,0.08148260339196972,0.03208111133797963,16.456325345382083,2.8222356029783007,17.157586057624485,4.128019902767603,5,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0233415233415233
171,33862193,33861455,738,-3031.303483407975,-3503.8807636605443,-472.5772802525694,27.177939626737498,-27.177939626737498,33861874,419.0,0.5677506775067751,0.0033281269586732413,0.0578703613322382,0.0611984882909115,35,0.9928816602604004,9.930215084484889,7.8225164345615665,0.001216023619965084,0.0009579213210451176,0.057510042827730146,0.0210128914347674,7.866870390269469,1.5974937571858068,8.830569073497827,2.392073975145967,11,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0238095238095238
195,33865589,33865210,379,-3012.4185247260684,-3246.5232321302697,-234.10470740420124,32.782920064288646,-32.782920064288646,33865402,192.0,0.5065963060686016,0.005601889555006078,0.0400034137475729,0.045605303302579,36,0.9504073334333238,13.406435424865823,10.938785164506434,0.0022908688557682615,0.001869200981405428,0.14003528774706017,0.05726683403131445,16.396858294435788,3.072917269126911,17.015519654293257,4.579727317194373,5,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.50-1.00,0.50-0.55,0.1186046511627907
160,33870121,33869043,1078,-3060.8559644416387,-3827.749854467516,-766.8938900258777,47.95622671325782,-47.95622671325782,33869766,723.0,0.6706864564007421,0.004858871714992731,0.0777008385778053,0.0825597102927981,38,0.9829200046657305,24.257001966040665,19.942483638449772,0.0024576925421602113,0.002020550329302302,0.06253306661712954,0.03163019327904953,16.303257848882822,4.698550310208918,17.221606064003936,7.001717977413928,6,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0786324786324786
156,33871261,33870647,614,-3041.957655003961,-3418.779021116518,-376.82136611255737,36.02097290845768,-36.02097290845768,33870942,295.0,0.4804560260586319,0.004835811632867451,0.0505882267641985,0.055424038397066,36,0.9715577959660812,15.509245932602285,12.710643151070258,0.002082114552776848,0.0017064024385843376,0.09559164141902222,0.041158085308702054,16.40099374112242,2.958674996981953,17.032611054813515,4.394408454458652,6,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0553846153846153
194,33878389,33877658,605,-3051.2468144952045,-3533.6504169652867,-482.4036024700822,27.989365480809283,-27.989365480809283,33877734,76.0,0.1256198347107438,0.003785323028191897,0.0652409739893801,0.069026297017572,35,0.9815896506666708,15.714045621607092,13.665353982337898,0.0021251906835226867,0.0018481226076098184,0.058020639434476724,0.032574478177910475,16.21755499618712,3.200076690906383,17.15862746258381,4.840302782414896,2,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.142018779342723
49,33902159,33888759,13400,-3286.909262209392,-13643.06508801648,-10356.155825807087,173.36115126700133,173.36115126700133,33890762,2003.0,0.14947761194029852,0.0049814047227133606,0.2975764937115444,0.3025578984342577,41,0.9996895169631735,39.8697318121641,22.535222800851066,0.0011456273155255258,0.0006475329937943545,0.016739913360032003,0.0038498582372438303,16.24239652778715,2.680673971049502,17.029575282293536,3.9437508110981208,9,1,near_linear_endpoint_dominated,True,False,8193<=h<=65536,p<100M,0.018-0.05,0.55-0.60,0.0078483636902117
108,39634747,39633125,1622,-3357.612279663342,-4476.424760400061,-1118.8124807367185,69.15140939448793,-69.15140939448793,39633986,861.0,0.530826140567201,0.005609665388898256,0.0907597358435971,0.0963694012324954,36,0.9912485705787981,26.255892259191484,18.99780641088239,0.002129917110160424,0.0015411303691607937,0.061807863770837565,0.02346764333724847,16.482052385933002,3.0375001752085486,17.37876984352306,4.514501710721922,3,2,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0390995260663507
199,39635819,39635564,218,-3255.895196097652,-3456.2072471302763,-200.3120510326244,38.59059490648997,-38.59059490648997,39635592,28.0,0.12844036697247707,0.00853912222235375,0.0443239885397641,0.0528631107621178,35,0.8773930395407324,17.99246998400652,14.5116858812882,0.003981278356753824,0.0032110689066336597,0.19265238764993126,0.08982220436191392,16.25302474527325,3.4277037705619895,17.31559850468875,5.159255714934861,5,1,small_absolute_excursion,False,False,65<=h<=256,p<100M,0.50-1.00,0.50-0.55,0.3625
164,39637237,39636755,482,-3302.7486855041047,-3623.5782156432056,-320.8295301391008,54.78549183449559,-54.78549183449559,39637094,339.0,0.7033195020746889,0.008152677678309576,0.0477429272116286,0.0558956048899381,36,0.9533533122642058,18.48385594975918,14.284392998080332,0.002750599013803282,0.00212567320369158,0.17076199878091786,0.05761270149211392,16.506295955953647,3.0514324436966715,17.37886142937714,4.447496341790858,5,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.1966666666666666
252,39640253,39639838,294,-3250.9694006578543,-3523.0843947011504,-272.11499404329606,38.78742235319578,-38.78742235319578,39639912,74.0,0.25170068027210885,0.007390463956802484,0.0518481490538338,0.0592386130106363,34,0.9379461196726232,17.420472005946348,14.04098981649784,0.003319255641637799,0.0026753370773582286,0.14254055528827028,0.06401878759821146,16.24643398708895,3.1476872154180033,17.178146916692185,4.753091825641392,4,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.1957364341085271
196,39648137,39647291,846,-3256.231601227321,-3869.7898157092286,-613.5582144819077,49.91766114514394,-49.91766114514394,39647557,266.0,0.3144208037825059,0.005606781390782621,0.0689152235942374,0.07452200498502,36,0.9813083667349055,20.612635060217787,16.277869346927105,0.0023152234303322394,0.0018283399671024103,0.08135766088193394,0.03359523933295103,16.446937201256333,4.020051052202152,17.3338583501652,6.009040417644736,5,2,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0703296703296703
272,39651113,39650618,347,-3259.3317899648746,-3590.4350960506385,-331.103306085764,39.865833619837304,-39.865833619837304,39650659,41.0,0.11815561959654179,0.00699160625647188,0.0580683692317381,0.06505997548821,34,0.9515556264519457,16.629601767223928,13.768496219538106,0.0029164730096225477,0.0024146968862788555,0.12040300681718671,0.050224813408889506,16.218078900988985,3.423503929539685,17.31597824296523,5.170943730961805,6,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.1885245901639344
299,39651863,39651244,619,-3209.146527469194,-3676.801981337496,-467.65545386830127,43.71997974397391,-43.71997974397391,39651253,9.0,0.014539579967689823,0.00574082804089952,0.0614073830493204,0.0671482110902199,36,0.953845721321826,23.811112215759916,19.64491121277159,0.003126613998765196,0.0025795541949400185,0.0934875866032049,0.05091592970594432,16.41678210635382,5.045423838702104,17.380306116334214,6.996113948003109,5,4,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,0.0705705705705705
110,39655321,39654336,985,-3345.4523733775527,-4000.476566048808,-655.0241926712538,99.80769344228611,-99.80769344228611,39654503,167.0,0.16954314720812183,0.010389185131323364,0.068182796019551,0.0785719811508744,38,0.9663520504563416,29.500322647729057,18.541148391374726,0.0030707483847250056,0.0019299857209576475,0.15237252999047318,0.04503699707246508,16.507361737651536,2.9470496600275804,17.316072058028112,4.2462380928720815,5,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0946691176470588
77,39674417,39673239,1178,-3389.708569071312,-4127.561194778472,-737.8526257071599,51.338631919284126,-51.338631919284126,39673430,191.0,0.16213921901528014,0.0048863359951688045,0.070227735125299,0.0751140711204678,37,0.9909925821444081,16.94585892819311,11.56938456245502,0.0016128820997814639,0.0011011571231262088,0.06957843630370096,0.02296645473335838,16.546477010333547,2.8671510022533426,17.174227852792683,4.208359737868904,8,2,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.25-0.50,0.50-0.55,0.046925566343042
39,39690667,39682692,7975,-3641.029352975941,-9613.98205726598,-5972.95270429004,188.65092151155022,188.65092151155022,39685548,2856.0,0.3581191222570533,0.00690056953597366,0.2184817075940539,0.2253822771300276,39,0.9982901734676172,55.67354489272341,32.49516813926772,0.0020364552940859483,0.0011886248184292268,0.031584198109597075,0.009320941860587009,2.2108808633022154,0.8548279893460665,3.183839191220479,1.1607028630086016,8,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.05-0.10,0.55-0.60,0.0236287952987267
67,39699197,39695992,3205,-3438.66329281793,-5719.635797191333,-2280.972504373403,147.75622177868354,147.75622177868354,39696630,638.0,0.19906396255850234,0.008525354448881566,0.1316093417511963,0.1401346962000778,35,0.9910576344665755,51.69915812885824,31.36890801803033,0.0029829786011818537,0.001809947874334813,0.06477773033010456,0.022665401722174777,7.875013583512782,1.6545330897895627,8.850175895886196,2.6056893059820156,5,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0156633906633906
36,39707851,39704004,3847,-3590.415609090645,-6194.606063479505,-2604.19045438886,209.64678474559514,-209.64678474559514,39706404,2400.0,0.6238627501949571,0.011040709334800693,0.1371454844597804,0.1481861937945811,39,0.9938475408470879,49.04492307834064,24.23253334057881,0.002582871665371413,0.0012761672323468288,0.08050362998308207,0.0188330784316043,7.806393817697881,1.5983039348582992,8.806684473908717,2.4993583737604284,9,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.55-0.60,0.0079938112429087
165,40844717,40842945,1772,-3329.640282937095,-4630.447754329233,-1300.8074713921385,92.63697481956206,-92.63697481956206,40844376,1431.0,0.8075620767494357,0.007165098678816409,0.1006122437916457,0.1077773424704621,37,0.9939372385803579,25.141900668305507,16.957995992134894,0.0019446252385971515,0.0013116330160315365,0.07121497750963941,0.01932791840547961,16.467804648162655,2.8726837884321847,17.345605783305018,4.25274042064243,7,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0316939890710382
241,40846543,40846297,128,-3297.6453604391604,-3464.252920692983,-166.6075602538226,20.124086018554863,-20.124086018554863,40846307,10.0,0.078125,0.005791334301697372,0.0479465292351877,0.0537378635368851,30,0.9575061715314181,9.164742983398048,7.2514202159093655,0.0026374410423934814,0.002086822655880966,0.12078735195387473,0.055007965841620765,15.90035534178378,4.415980222897633,17.345688046266787,6.714695556510411,8,2,small_absolute_excursion,False,False,65<=h<=256,p<100M,0.50-1.00,0.50-0.55,0.3526315789473684
279,40863643,40862800,843,-3287.3466844507457,-3955.337292649857,-667.9906081991116,49.00231330771112,-49.00231330771112,40863190,390.0,0.4626334519572954,0.005494769846415341,0.0749037015573616,0.0803984714037769,36,0.991172392041769,15.849217833953825,11.47476043195512,0.0017772182242990842,0.0012866977773154432,0.07335778782851499,0.023726707590519838,16.409983852483947,2.9501385554529285,17.346091917986996,4.429680586417056,6,1,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,0.1182008368200836
209,40866037,40865652,274,-3324.058220622765,-3565.581528215808,-241.52330759304232,24.575397519717626,-24.575397519717626,40865694,42.0,0.15328467153284672,0.004833581854121638,0.0475037148836558,0.0523372967377774,34,0.9399277829234554,14.737834546435227,13.368803075475773,0.0028986928726398415,0.00262942660053003,0.10175166017983757,0.061020340824695575,16.32097874243118,4.16447230812887,17.364125700453314,5.507592412562006,2,3,small_absolute_excursion,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.2206477732793522
129,40874291,40872504,1787,-3383.104887628007,-4663.203464141676,-1280.0985765136688,68.8313085734735,68.8313085734735,40873263,759.0,0.4247341913822048,0.005300996876280946,0.0985859298052889,0.1038869266815699,38,0.9957330475829045,19.966085367148146,12.39284991382965,0.0015376746186632887,0.0009544269903179955,0.05377031881477022,0.015597302999527982,16.486278788910113,2.8966083906653624,17.20269655710308,4.282476110672849,9,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0392473118279569
73,40882169,40877269,4900,-3459.772267638376,-7132.910898843928,-3673.138631205552,149.93090214612675,-149.93090214612675,40881113,3844.0,0.7844897959183673,0.0069729630121156015,0.1708297585564211,0.1778027215685368,39,0.9982201854276045,36.23803601044137,20.954837758157083,0.001685352926685159,0.0009745643261060541,0.040818198603334035,0.009865686991113584,16.45311460038056,2.779799788149856,17.34644586919785,4.121841274921782,9,1,small_absolute_excursion,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0156689433507432
233,108545317,108544444,873,-5360.864341051918,-5921.358088321977,-560.4937472700594,85.04043423152143,-85.04043423152143,108544933,489.0,0.5601374570446735,0.008407156865021468,0.0554108042573524,0.0638179611223739,37,0.9676223775609248,26.775530295278738,17.443239245209682,0.0026470476705668586,0.0017244508438107118,0.15172414437399048,0.04777132737999598,17.53728848486753,3.3301461433582227,18.323031408682255,4.951561532479923,7,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0551948051948051
120,108561281,108557409,3872,-5504.2852607458935,-8317.085565217782,-2812.800304471888,110.54494003179661,-110.54494003179661,108559316,1907.0,0.4925103305785124,0.005189136489014858,0.1320368412344233,0.1372259777234381,39,0.9970070031677143,36.13457995352196,22.007588790366615,0.0016962085039632922,0.0010330674745897704,0.03930067124070216,0.012846478968334133,17.452993355286708,2.94386529241422,18.412970317412146,4.395089626293845,7,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0157600406710727
276,108562291,108561847,313,-5331.430370994229,-5563.370454436726,-231.94008344249687,55.15381198050545,55.15381198050545,108562003,156.0,0.4984025559105431,0.009105982863413702,0.0382936799710714,0.0473996628344851,33,0.7506821577643364,23.1513775757535,18.17969086865411,0.003822329588818742,0.003001496135401043,0.23779336094866635,0.09981619921893856,17.438457946441304,4.434847576819196,18.323191698823393,6.5820146777651996,4,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.1012145748987854
161,108572459,108571084,1375,-5443.477546784972,-6326.484235346579,-883.006688561607,31.213876341613286,-31.213876341613286,108571178,94.0,0.06836363636363636,0.0024587559453669756,0.069555537464766,0.0720142934101329,37,0.9956127367701023,14.132327681223142,11.10268996885839,0.0011132210664190048,0.0008745727275821557,0.035349535565194656,0.016004779877991985,8.447596409292146,2.219894939490346,9.310116118897275,3.3362875285504696,3,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0234375
69,108581987,108578163,3824,-5707.998511750286,-8345.630208395081,-2637.631696644796,92.73975361517205,-92.73975361517205,108579093,930.0,0.24320083682008367,0.004380482434432583,0.1245862627972834,0.128966745231716,39,0.9949141176052282,43.302314951729684,31.971445425117054,0.0020453475734195517,0.0015101437046004102,0.03516023625783001,0.01641711957238475,3.203415572086366,0.9757277068687429,4.079047410746928,1.348560806016727,3,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0314083080040526
150,108590687,108589025,1662,-5452.081803485794,-6590.997899118936,-1138.9160956331416,85.66798764824125,-85.66798764824125,108590113,1088.0,0.6546329723225031,0.006137821325365088,0.0815994829746902,0.0877373043000553,36,0.9930762922001255,24.04716212883361,15.439042973473711,0.0017228977659065718,0.0011061551672593819,0.0752188751890604,0.021114076990426067,5.326738193386518,1.2462823591815977,6.23777765361289,1.83013377272784,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0470183486238532
338,108591737,108591025,712,-5298.902699934962,-5818.636488169276,-519.7337882343145,43.042973838391845,-43.042973838391845,108591256,231.0,0.324438202247191,0.004711649811450903,0.0568920636044594,0.0616037134159103,36,0.9772220027563747,19.271741246892955,15.432718237375285,0.0021095590735244205,0.0016893248186408505,0.0828173476745109,0.037080023818279385,17.449786105436033,3.365329833847327,18.32346043115831,5.01946579080085,5,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0704960835509138
309,108834839,108833866,973,-5334.194500249197,-6022.507405333554,-688.3129050843572,36.023724359908556,36.023724359908556,108834230,364.0,0.37410071942446044,0.003372391273015866,0.0644369918839945,0.0678093831570104,38,0.9918069011186604,14.738108928376338,12.138653423386154,0.001379720470716475,0.0011363702559513906,0.05233626174057221,0.021411931723944778,17.474569998882544,3.3346294603544435,18.181983056523677,3.9669989104824293,4,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0626204238921002
121,108842081,108840439,1642,-5503.47307130696,-6591.10752306141,-1087.6344517544494,114.32572440408967,-114.32572440408967,108841310,871.0,0.5304506699147381,0.008238725408724648,0.0783788743940217,0.0866175998027463,36,0.9902377848702164,27.33050101451664,15.381697095521835,0.0019695348034323786,0.001108460754136701,0.105114107244095,0.02512838846767878,8.356782242530699,1.6326423104172196,9.34251626109517,2.50207710913186,7,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0552359033371691
425,108843373,108842535,838,-5300.076800727035,-5923.599839927494,-623.5230392004587,33.64180410649078,-33.64180410649078,108842753,218.0,0.26014319809069214,0.003393589863900551,0.0628973838335527,0.0662909736974533,36,0.9915182924926282,14.083766540032007,11.600833970943718,0.0014206885940035831,0.0011702247730820152,0.05395438819651242,0.022587403599539112,17.438001810084643,3.212183051051944,18.325773856051455,4.818176988911237,9,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0626398210290827
153,108849263,108847420,1843,-5463.6910115676,-6648.966109368655,-1185.2750978010554,61.5058837770157,-61.5058837770157,108848907,1487.0,0.806836679327184,0.004183632628495639,0.0806224586721068,0.0848060913006024,39,0.9931056464236081,23.5867191783995,17.699372461756912,0.0016043695642463283,0.0012039120095137055,0.051891652740467226,0.019899784634097202,17.53898492636381,3.257455622962171,18.18217805126187,4.852468365212275,5,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0154914529914529
87,109467389,109460158,7231,-5686.430382908249,-11254.153785467564,-5567.723402559313,216.56927394503873,-216.56927394503873,109464510,4352.0,0.60185313234684,0.007432440791926819,0.1910786963521397,0.1985111371440665,38,0.9981028262942337,56.7757747047208,29.12670477026136,0.001948487780476676,0.000999599364791883,0.03889727601150021,0.010197305181974863,8.323880875642317,1.8492345536286643,9.35900765547558,2.7422160181521944,9,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.05-0.10,0.50-0.55,0.0472990777338603
321,109471171,109470995,14,-5339.52837913216,-5410.797341641053,-71.26896250889331,13.164333829767202,-13.164333829767202,109471003,8.0,0.5714285714285714,0.010267555200510526,0.0555864061262656,0.0658539613267761,14,0.9238506085631486,6.030874917591912,4.724037212332015,0.0047037960237479295,0.0036845246766081573,0.18471342034934896,0.08462133732954717,13.09718001516012,7.741506241200906,18.39476418115646,13.185919908425431,4,1,small_absolute_excursion,False,False,5<=h<=16,100M<=p<500M,0.50-1.00,0.50-0.55,0.3529411764705882
275,109494199,109492961,1238,-5358.8281369471615,-6234.09158488742,-875.2634479402586,63.033965253412134,-63.033965253412134,109493785,824.0,0.6655896607431341,0.005228012455890451,0.0725940084781449,0.0778220209340354,37,0.9898513349424369,22.10142503922334,15.666411747774676,0.0018330835595295825,0.0012993660707715177,0.07201713427168563,0.02525116876665445,17.481022836753255,3.0735984988235776,18.19340433519028,4.538748253445002,9,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0236593059936908
178,109496207,109495510,697,-5438.876135927671,-5813.93395437238,-375.0578184447095,34.761778992031395,-34.761778992031395,109495513,3.0,0.00430416068866571,0.0038424396271850734,0.0414575164409133,0.0452999560680983,37,0.9307276907947364,21.454228659066384,18.766405936082485,0.0023714717934655667,0.0020743697221357505,0.09268378709229849,0.05720245680528091,17.649941024836153,4.210595815095419,18.18804406421168,5.36196070028866,5,5,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.0706666666666666
163,109511267,109509400,1867,-5528.888061270387,-6922.538028451576,-1393.649967181189,84.87833705574849,-84.87833705574849,109510614,1214.0,0.6502410283877879,0.005732442374278748,0.0941231697498315,0.0998556121241103,39,0.9933430289987534,28.15120140619931,18.50554109056898,0.0019012523739922055,0.001249811808127898,0.06090362648766412,0.020199621188337718,17.441706066068946,2.9407367629188266,18.293754660164268,4.331902214640687,3,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.1259363295880149
79,109546081,109535495,10586,-5629.528205982864,-13711.075906795208,-8081.547700812343,152.6328723392062,152.6328723392062,109536245,750.0,0.07084829019459664,0.004328946441507769,0.2292074218688508,0.2335363683103585,40,0.998822200353522,61.442669131425305,39.517323228524404,0.001742626079276771,0.001120783309298251,0.018886589300693455,0.007602834432969962,17.424990988117315,4.028969784898837,18.39535320480536,6.026256863217885,5,3,near_linear_endpoint_dominated,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0078725398313027
274,109547591,109546815,776,-5372.028432568844,-5879.007612664097,-506.9791800952535,65.83835952501795,-65.83835952501795,109546911,96.0,0.12371134020618557,0.006896799080000958,0.0531078472806105,0.0600046463606115,37,0.935373977182987,31.639948346542926,27.289582616704482,0.003314395562434931,0.002858679493874377,0.12986403014152956,0.06240877256655445,17.535189091522625,5.127158858988547,18.391737347317,7.62712202503632,2,2,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0870588235294117
139,109556411,109553597,2814,-5577.114489186137,-7683.50311673887,-2106.388627552733,146.86807896261053,-146.86807896261053,109555384,1787.0,0.6350390902629709,0.008079063541420708,0.1158702945195927,0.1239493580610134,38,0.9924219332266084,45.00125303479055,27.56144230103564,0.002475473127174088,0.0015161268889474255,0.06972506262210805,0.021364173944992473,17.440035489648835,3.0257136239391254,18.350249480056846,4.511491919110419,3,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0945945945945946
