crossing_id,block_id,p_star,y,h,local_theta_sign,theta_end_error,theta_end_norm,E_theta_local,theta_local_norm,Q_theta,Q_R2Q,B2_active_flag,covered_flag,finite_certificate_flag,negative_transfer_flag,positive_harmless_flag,Cplus_value,O2_B3_repaid_flag,tail_flag,near_forbidden_R2Q,forbidden_R2Q,crossing_status
285,286,1188899,1188898,1,positive,-674.1078319868539,-0.0031594553635129,12.988538226732649,0.0663766926301531,0.0663766926301531,0.0732650773543473,True,True,True,False,True,0.0732650773543473,False,False,False,False,positive_harmless
286,287,108554851,108554850,1,positive,-5742.691640198231,-0.0016099691701341,17.50276614237342,0.0511250058335253,0.0511250058335253,0.0546923953449301,True,True,True,False,True,0.0546923953449301,False,False,False,False,positive_harmless
287,288,108533687,108533470,3,positive,-5661.263290479779,-0.0015873307487635,34.005138362130026,0.0573481948942701,0.0573481948942701,0.06296609300304,True,True,True,False,True,0.06296609300304,False,False,False,False,positive_harmless
288,289,187420763,187420762,1,positive,-7451.766010195017,-0.0015000718883358,18.04886671672199,0.049740672385038,0.049740672385038,0.0528698455510337,True,True,True,False,True,0.0528698455510337,False,False,False,False,positive_harmless
289,290,1200061,1200060,1,positive,-697.5246984835248,-0.003249624751093,12.997882946799592,0.0663357901459158,0.0663357901459158,0.0734962713434768,True,True,True,False,True,0.0734962713434768,False,False,False,False,positive_harmless
290,291,22052747,22052746,1,positive,-2657.596234962344,-0.0019793586298871,15.908947732596488,0.0556427123181621,0.0556427123181621,0.0591697378973292,True,True,True,False,True,0.0591697378973292,False,False,False,False,positive_harmless
291,292,1196119,1196118,1,positive,-674.4721357342787,-0.0031488813090597,12.994592706870844,0.0663501860419012,0.0663501860419012,0.072507583675384,True,True,True,False,True,0.072507583675384,False,False,False,False,positive_harmless
292,293,179406523,179405418,1105,negative,-7290.184914678335,-0.0015068712494864,-97.72642586632604,-0.008139310078765,0.008139310078765,0.0771394318911972,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
293,294,40836767,40836766,1,positive,-3605.622911207378,-0.0018371048634591,16.525093385541517,0.053805074950289,0.053805074950289,0.0575917731273201,True,True,True,False,True,0.0575917731273201,False,False,False,False,positive_harmless
294,295,30775879,30775878,1,positive,-3162.5508769005537,-0.0019175417388423,16.242241791771498,0.0546334352933119,0.0546334352933119,0.0597981788803012,True,True,True,False,True,0.0597981788803012,False,False,False,False,positive_harmless
295,296,12422077,12422076,1,positive,-1986.6083435919136,-0.0021124071140178,15.334985850761935,0.0574706162903115,0.0574706162903115,0.0608018746772307,True,True,True,False,True,0.0608018746772307,False,False,False,False,positive_harmless
296,297,604724143,604718720,5423,negative,-13267.994316220284,-0.0013196299567726,-287.04929571977755,-0.0095337163462282,0.0095337163462282,0.1444593757832343,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
297,298,30423359,30423255,4,positive,-3046.319237519056,-0.0018602263744505,30.461435879304556,0.0512995389049249,0.0512995389049249,0.0588683256744303,True,True,True,False,True,0.0588683256744303,False,False,False,False,positive_harmless
298,299,39651863,39651244,619,negative,-3512.4101108014584,-0.0018222725405315,-24.148225995829307,-0.0031708800815248,0.0031708800815248,0.0700647985436921,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
299,300,108555463,108555462,1,positive,-5762.603053405881,-0.0016155458156601,17.50277178006044,0.0511249911460346,0.0511249911460346,0.0542277324548623,True,True,True,False,True,0.0542277324548623,False,False,False,False,positive_harmless
300,301,604360789,604358714,2075,negative,-13226.619985461237,-0.0013159885116869,-235.00910780034724,-0.0126190599896788,0.0126190599896788,0.0905498237696835,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
301,302,30848879,30848878,1,positive,-3119.404150966555,-0.0018886224571922,16.24461097054039,0.0546263914492982,0.0546263914492982,0.0591459350334649,True,True,True,False,True,0.0591459350334649,False,False,False,False,positive_harmless
302,303,155849,155848,1,positive,-253.92634530807845,-0.0044992200764836,10.956642868748848,0.0766406167450937,0.0766406167450937,0.0823330539773264,True,True,True,False,True,0.0823330539773264,False,False,False,False,positive_harmless
303,304,604870961,604869251,1710,negative,-13225.201676249504,-0.0013151825894772,-193.460685806944,-0.0114422065414256,0.0114422065414256,0.084228112951883,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
304,305,30386821,30386676,13,positive,-3038.6308522112668,-0.0018569069300981,55.9180601763964,0.0522437191890102,0.0522437191890102,0.0656901337841472,True,True,True,False,True,0.0656901337841472,False,False,False,False,positive_harmless
305,306,17997751,17997750,1,positive,-2415.3454378545284,-0.0020400358206445,15.705757363609788,0.0562764307389862,0.0562764307389862,0.0614815788836374,True,True,True,False,True,0.0614815788836374,False,False,False,False,positive_harmless
306,307,17642591,17642590,1,positive,-2376.768719565124,-0.0020324051848444,15.68582647984297,0.056339366663129,0.056339366663129,0.0615114980157123,True,True,True,False,True,0.0615114980157123,False,False,False,False,positive_harmless
307,308,2275513,2275512,1,positive,-912.2786934068426,-0.0028225473302233,13.637716079452618,0.0636495014821801,0.0636495014821801,0.0691152327817433,True,True,True,False,True,0.0691152327817433,False,False,False,False,positive_harmless
308,309,108834839,108833866,973,negative,-5764.284647852182,-0.0016134934812314,-84.74379677806667,-0.0079333618545738,0.0079333618545738,0.0759633517847871,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
309,310,3459473,3459472,1,positive,-1084.16322556464,-0.0025711909225307,14.056626823294508,0.0620048615490405,0.0620048615490405,0.0675533283624984,True,True,True,False,True,0.0675533283624984,False,False,False,False,positive_harmless
310,311,1516759,1516758,1,positive,-763.638851297088,-0.003061206194277,13.232086379526844,0.0653267699687681,0.0653267699687681,0.0704701582316363,True,True,True,False,True,0.0704701582316363,False,False,False,False,positive_harmless
311,312,12785933,12785932,1,positive,-2048.9312699008733,-0.0021398822319962,15.363856140188712,0.0573758227648104,0.0573758227648104,0.0626516042594357,True,True,True,False,True,0.0626516042594357,False,False,False,False,positive_harmless
312,313,33868273,33868272,1,positive,-3256.0526514574885,-0.0018612188192972,16.33798923441809,0.0543502001366919,0.0543502001366919,0.0584495095176475,True,True,True,False,True,0.0584495095176475,False,False,False,False,positive_harmless
313,314,30402367,30402366,1,positive,-3106.452005453408,-0.0018977492594331,16.23003102518748,0.0546697680258361,0.0546697680258361,0.0585071691732537,True,True,True,False,True,0.0585071691732537,False,False,False,False,positive_harmless
314,315,33926539,33926350,3,positive,-3233.576837413013,-0.0018464234444053,31.67940523101436,0.0608321023847929,0.0608321023847929,0.0662381750517639,True,True,True,False,True,0.0662381750517639,False,False,False,False,positive_harmless
315,316,604434563,604433380,1183,negative,-13238.999953508375,-0.0013171239708986,-212.4494583474634,-0.0151080834195919,0.0151080834195919,0.0706267903397897,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
316,317,12783493,12783492,1,positive,-2047.1316248197109,-0.002138256610432,15.36366528725307,0.0573764483949254,0.0573764483949254,0.0614653493746613,True,True,True,False,True,0.0614653493746613,False,False,False,False,positive_harmless
317,318,30820421,30820420,1,positive,-3131.4857176952064,-0.0018970153141508,16.24368804772401,0.0546291351911239,0.0546291351911239,0.0586821462517961,True,True,True,False,True,0.0586821462517961,False,False,False,False,positive_harmless
318,319,109684921,109684920,1,positive,-5772.261073932052,-0.0016081003795682,17.51312245909733,0.0510980393823076,0.0510980393823076,0.0544238599579058,True,True,True,False,True,0.0544238599579058,False,False,False,False,positive_harmless
319,320,604702619,604700469,2150,negative,-13258.356137990952,-0.0013186994580455,-249.2969172381811,-0.013149969637279,0.013149969637279,0.0924905344982734,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
320,321,109471171,109470995,14,positive,-5675.557466894388,-0.0015830375322672,60.04468101919571,0.0468319996160824,0.0468319996160824,0.0605347509168848,True,True,True,False,True,0.0605347509168848,False,False,False,False,positive_harmless
321,322,39669379,39669378,1,positive,-3550.033820576966,-0.0018412924594114,16.496090138221277,0.0538888612061281,0.0538888612061281,0.0582727770264986,True,True,True,False,True,0.0582727770264986,False,False,False,False,positive_harmless
322,323,179438351,179438217,4,positive,-7230.405385196209,-0.0014943551102843,34.01068305675338,0.0470797305413001,0.0470797305413001,0.0532141645529486,True,True,True,False,True,0.0532141645529486,False,False,False,False,positive_harmless
323,324,109683631,109683630,1,positive,-5778.179215192795,-0.0016097606323452,17.51311069806788,0.0510980699903657,0.0510980699903657,0.055032164231841,True,True,True,False,True,0.055032164231841,False,False,False,False,positive_harmless
324,325,1190201,1190200,1,positive,-661.1345578688197,-0.0030964714150187,12.989632758387462,0.0663718991999174,0.0663718991999174,0.0715945211420518,True,True,True,False,True,0.0715945211420518,False,False,False,False,positive_harmless
325,326,187501387,187501386,1,positive,-7460.048290580511,-0.0015013484485855,18.04929680068071,0.0497396115884831,0.0497396115884831,0.0525393820764277,True,True,True,False,True,0.0525393820764277,False,False,False,False,positive_harmless
326,327,109497203,109497076,3,positive,-5700.169140055776,-0.00158967209052,34.02281684386655,0.0573232309088009,0.0573232309088009,0.0638594994842023,True,True,True,False,True,0.0638594994842023,False,False,False,False,positive_harmless
327,328,33489013,33488866,3,positive,-3206.0242764912546,-0.0018453708990982,31.65344728612889,0.0608733598856568,0.0608733598856568,0.0671490711147243,True,True,True,False,True,0.0671490711147243,False,False,False,False,positive_harmless
328,329,109452269,109452148,3,positive,-5698.862858310342,-0.001589704435747,34.021996050826246,0.0573243900613778,0.0573243900613778,0.0627535154340644,True,True,True,False,True,0.0627535154340644,False,False,False,False,positive_harmless
329,330,187419913,187418830,1083,negative,-7439.916028469801,-0.0014976905464562,-73.41046525155639,-0.006147600946629,0.006147600946629,0.0766870226372487,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
330,331,33415939,33415938,1,positive,-3234.295760627836,-0.0018641432993885,16.324543559684656,0.0543897978214996,0.0543897978214996,0.0587411588277256,True,True,True,False,True,0.0587411588277256,False,False,False,False,positive_harmless
331,332,40835099,40835098,1,positive,-3602.5048571303487,-0.0018355622242166,16.525052539162417,0.053805192767221,0.053805192767221,0.0578586384299054,True,True,True,False,True,0.0578586384299054,False,False,False,False,positive_harmless
332,333,445001,445000,1,positive,-428.25930652034,-0.0037953344203567,12.005831808336865,0.0709767302044906,0.0709767302044906,0.0776707266078231,True,True,True,False,True,0.0776707266078231,False,False,False,False,positive_harmless
333,334,40836461,40836460,1,positive,-3615.074509292841,-0.0018419290336558,16.525085892265995,0.0538050965637877,0.0538050965637877,0.0572224328808061,True,True,True,False,True,0.0572224328808061,False,False,False,False,positive_harmless
334,335,604685377,604682818,2559,negative,-13223.774522662165,-0.0013152823706824,-132.574005324258,-0.0064099040878485,0.0064099040878485,0.103142612325526,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
335,336,12842771,12842770,1,positive,-2063.9028620123863,-0.0021495778331808,15.368291642911316,0.0573612866806101,0.0573612866806101,0.0614933608736022,True,True,True,False,True,0.0614933608736022,False,False,False,False,positive_harmless
336,337,3454739,3454738,1,positive,-1092.7813454652205,-0.0025938763964895,14.055257469638663,0.0620100999656106,0.0620100999656106,0.0678335682776829,True,True,True,False,True,0.0678335682776829,False,False,False,False,positive_harmless
337,338,108591737,108591025,712,negative,-5733.839255422354,-0.0016071553406405,-45.88831219329336,-0.0050231115142068,0.0050231115142068,0.0670776998596762,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
338,339,108530069,108529950,1,positive,-5636.245990306139,-0.0015803474697494,17.50253673893403,0.0511255974816211,0.0511255974816211,0.0549969698681508,True,True,True,False,True,0.0549969698681508,False,False,False,False,positive_harmless
339,340,40882771,40882770,1,positive,-3604.773120582104,-0.0018354023839935,16.526219285319847,0.0538018276172665,0.0538018276172665,0.0576333796617081,True,True,True,False,True,0.0576333796617081,False,False,False,False,positive_harmless
340,341,7102457,7102456,1,positive,-1530.2860494498163,-0.0023071572533141,14.775951338485887,0.0593696291556837,0.0593696291556837,0.0646932136535411,True,True,True,False,True,0.0646932136535411,False,False,False,False,positive_harmless
341,342,40864051,40863879,4,positive,-3539.683965533972,-0.0018027731960126,31.05151430036597,0.0505474213053529,0.0505474213053529,0.0574566735917498,True,True,True,False,True,0.0574566735917498,False,False,False,False,positive_harmless
342,343,1518239,1518238,1,positive,-763.4502507180441,-0.0030585388991873,13.233061668549976,0.0653226318701599,0.0653226318701599,0.07170621495335,True,True,True,False,True,0.07170621495335,False,False,False,False,positive_harmless
343,344,109597217,109596735,482,negative,-5781.537186726928,-0.0016114682138015,-74.72895699034427,-0.0099321572044368,0.0099321572044368,0.0542204176570948,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
344,345,31018529,31018450,3,positive,-3100.2855585739017,-0.0018707198583718,31.500185622358515,0.0611180498705839,0.0611180498705839,0.0692098295960013,True,True,True,False,True,0.0692098295960013,False,False,False,False,positive_harmless
345,346,40845443,40845352,1,positive,-3569.22517041862,-0.0018183250381029,16.525303615149454,0.0538044550444978,0.0538044550444978,0.0574305097109247,True,True,True,False,True,0.0574305097109247,False,False,False,False,positive_harmless
346,347,177979733,177979051,682,negative,-7298.872436523437,-0.0015159756007959,-55.09311664328777,-0.0058455700262883,0.0058455700262883,0.064256989998171,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
347,348,12783283,12783282,1,positive,-2049.85915058665,-0.0021411274335354,15.363648859683163,0.0573765022463558,0.0573765022463558,0.0626209646339798,True,True,True,False,True,0.0626209646339798,False,False,False,False,positive_harmless
348,349,7051327,7051326,1,positive,-1534.3603979954496,-0.0023237998443851,14.768726384026335,0.0593949894643927,0.0593949894643927,0.0640096837074059,True,True,True,False,True,0.0640096837074059,False,False,False,False,positive_harmless
349,350,178894987,178894798,3,positive,-7186.910314589739,-0.001488094930497,35.0046169630778,0.0559695643377949,0.0559695643377949,0.0624748732312566,True,True,True,False,True,0.0624748732312566,False,False,False,False,positive_harmless
350,351,33843569,33843568,1,positive,-3258.174151688814,-0.0018632679515273,16.337259554044127,0.0543523475814136,0.0543523475814136,0.0573142485737193,True,True,True,False,True,0.0573142485737193,False,False,False,False,positive_harmless
351,352,109712341,109712340,1,positive,-5792.653458833695,-0.0016135362689668,17.51337241663912,0.0510973888768923,0.0510973888768923,0.0539020807162376,True,True,True,False,True,0.0539020807162376,False,False,False,False,positive_harmless
352,353,179664509,179664508,1,positive,-7366.3345477283,-0.0015212876435595,18.00660183085661,0.0498451385866664,0.0498451385866664,0.0530489105874725,True,True,True,False,True,0.0530489105874725,False,False,False,False,positive_harmless
353,354,30784619,30784618,1,positive,-3126.1787292584777,-0.001895156792179,16.242525740093644,0.0546325909865302,0.0546325909865302,0.0583295511087164,True,True,True,False,True,0.0583295511087164,False,False,False,False,positive_harmless
354,355,33843947,33843946,1,positive,-3289.4288638085127,-0.0018811288073703,16.337270723016555,0.054352314709925,0.054352314709925,0.0578346580287957,True,True,True,False,True,0.0578346580287957,False,False,False,False,positive_harmless
355,356,33821677,33821502,7,positive,-3216.084099255502,-0.0018399358095468,45.00982232048878,0.0566017416737003,0.0566017416737003,0.0654611569085146,True,True,True,False,True,0.0654611569085146,False,False,False,False,positive_harmless
356,357,30978317,30978316,1,positive,-3138.262635808438,-0.0018951461196584,16.24879806610611,0.0546139471486721,0.0546139471486721,0.058206963587266,True,True,True,False,True,0.058206963587266,False,False,False,False,positive_harmless
357,358,2275027,2275026,1,positive,-923.9577035000548,-0.0028590704040281,13.63750247842863,0.0636503621940717,0.0636503621940717,0.0701677034244439,True,True,True,False,True,0.0701677034244439,False,False,False,False,positive_harmless
358,359,109548913,109548912,1,positive,-5794.120175510645,-0.0016154083735108,17.511881701546663,0.0511012686530033,0.0511012686530033,0.0540412935367529,True,True,True,False,True,0.0540412935367529,False,False,False,False,positive_harmless
359,360,33488281,33487676,504,negative,-3210.092848893255,-0.0018477361440262,-1.5258205110753806,-0.0002263894383431,0.0002263894383431,0.0702213435707402,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
360,361,33862799,33862647,4,positive,-3234.1967624649405,-0.001848914462222,30.67564639008905,0.0510239841549303,0.0510239841549303,0.0585493445209605,True,True,True,False,True,0.0585493445209605,False,False,False,False,positive_harmless
361,362,3441017,3441016,1,positive,-1084.278276834637,-0.00258018362563,14.051277625191709,0.062025329723603,0.062025329723603,0.0664152882950914,True,True,True,False,True,0.0664152882950914,False,False,False,False,positive_harmless
362,363,17998027,17998026,1,positive,-2407.347440548241,-0.0020332612728727,15.70577269874159,0.0562763823689926,0.0562763823689926,0.0607228067308972,True,True,True,False,True,0.0607228067308972,False,False,False,False,positive_harmless
363,364,12783557,12783556,1,positive,-2045.6769571024925,-0.0021367305341878,15.36367029369691,0.0573764319832568,0.0573764319832568,0.0625314742892232,True,True,True,False,True,0.0625314742892232,False,False,False,False,positive_harmless
364,365,1196653,1196652,1,positive,-676.6688174067531,-0.0031582304563038,12.995039051118322,0.0663482327733369,0.0663482327733369,0.071617662491785,True,True,True,False,True,0.071617662491785,False,False,False,False,positive_harmless
365,366,178000301,178000300,1,positive,-7311.859406918287,-0.0015185667755469,17.99729579926617,0.0498681990919028,0.0498681990919028,0.0530150818740687,True,True,True,False,True,0.0530150818740687,False,False,False,False,positive_harmless
366,367,444929,444928,1,positive,-434.2938524049241,-0.0038492211618135,12.005669997857035,0.0709775397104111,0.0709775397104111,0.0781852146270972,True,True,True,False,True,0.0781852146270972,False,False,False,False,positive_harmless
367,368,108530371,108530370,1,positive,-5760.205370426178,-0.0016151006496332,17.50254060882601,0.051125593407958,0.051125593407958,0.0550780849806609,True,True,True,False,True,0.0550780849806609,False,False,False,False,positive_harmless
368,369,33877069,33877068,1,positive,-3278.963592618704,-0.0018740156492671,16.33824891278976,0.0543494359456534,0.0543494359456534,0.0580315698450999,True,True,True,False,True,0.0580315698450999,False,False,False,False,positive_harmless
369,370,179411909,179411668,3,positive,-7230.765795439482,-0.0014945634429341,35.01038711128105,0.0559617942763139,0.0559617942763139,0.0609062405598658,True,True,True,False,True,0.0609062405598658,False,False,False,False,positive_harmless
370,371,30801703,30801702,1,positive,-3122.558580864221,-0.0018923153699577,16.243080538623037,0.0546309413945658,0.0546309413945658,0.0590182314704876,True,True,True,False,True,0.0590182314704876,False,False,False,False,positive_harmless
371,372,179380241,179380240,1,positive,-7292.227780669928,-0.0015074271645147,18.005018362169785,0.0498490609484484,0.0498490609484484,0.0524959052411155,True,True,True,False,True,0.0524959052411155,False,False,False,False,positive_harmless
372,373,1198289,1198288,1,positive,-675.169390266994,-0.0031484655128457,12.996405263957271,0.06634225473323,0.06634225473323,0.0723746919761434,True,True,True,False,True,0.0723746919761434,False,False,False,False,positive_harmless
373,374,30339893,30339892,1,positive,-3104.8336835987866,-0.0018991658978005,16.22797400518101,0.0546758933569793,0.0546758933569793,0.0584872273607094,True,True,True,False,True,0.0584872273607094,False,False,False,False,positive_harmless
374,375,33866071,33866070,1,positive,-3255.973358243704,-0.0018612479599973,16.337924215703186,0.054350391479501,0.054350391479501,0.0578606794756717,True,True,True,False,True,0.0578606794756717,False,False,False,False,positive_harmless
375,376,15937,15936,1,positive,-88.92227606655433,-0.0075228044472947,8.676398728859631,0.092664202109152,0.092664202109152,0.1034376505744083,True,True,True,False,True,0.1034376505744083,False,False,False,False,positive_harmless
376,377,187427707,187426768,939,negative,-7442.922978758812,-0.0014982581653647,-24.65274645334739,-0.0022171370399401,0.0022171370399401,0.0744485929586305,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
377,378,108563563,108563562,1,positive,-5776.876066863537,-0.0016194737749656,17.502846393512364,0.0511247967613676,0.0511247967613676,0.054274460944475,True,True,True,False,True,0.054274460944475,False,False,False,False,positive_harmless
378,379,604681513,604678930,2583,negative,-13242.0558822155,-0.001317105738663,-197.01518438104904,-0.009481260249097,0.009481260249097,0.1005708971627918,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
379,380,3280747,3280746,1,positive,-1084.8592021446675,-0.0026607073667361,14.00358169833306,0.0622084290910443,0.0622084290910443,0.0681975726185681,True,True,True,False,True,0.0681975726185681,False,False,False,False,positive_harmless
380,381,22053061,22053060,1,positive,-2684.144009783864,-0.0019991136232836,15.908961971084082,0.055642668408432,0.055642668408432,0.0603424434897043,True,True,True,False,True,0.0603424434897043,False,False,False,False,positive_harmless
381,382,604365031,604363228,1803,negative,-13242.70577287674,-0.0013175834355454,-144.9856360139354,-0.0083517632529468,0.0083517632529468,0.0869939928500895,True,True,False,True,False,,True,True,False,False,negative_transferred_repaid
382,383,31019393,31019392,1,positive,-3143.2799045704305,-0.0018966273495843,16.250123147500577,0.0546100101027406,0.0546100101027406,0.0578361073290868,True,True,True,False,True,0.0578361073290868,False,False,False,False,positive_harmless
383,384,30977831,30977830,1,positive,-3152.4775366559625,-0.0019037486651841,16.248782377590423,0.0546139937653505,0.0546139937653505,0.0578287310274751,True,True,True,False,True,0.0578287310274751,False,False,False,False,positive_harmless
384,385,7048859,7048858,1,positive,-1526.255248056725,-0.0023120318186664,14.76837631771867,0.0593962187793685,0.0593962187793685,0.0650198321388196,True,True,True,False,True,0.0650198321388196,False,False,False,False,positive_harmless
385,386,4995779,4995778,1,positive,-1310.8431935450062,-0.0024651834838986,14.42410391386088,0.0606301939561755,0.0606301939561755,0.0665766157119201,True,True,True,False,True,0.0665766157119201,False,False,False,False,positive_harmless
386,387,12802553,12802552,1,positive,-2042.5867105405775,-0.0021315324868091,15.365155162126715,0.0573715648349869,0.0573715648349869,0.061787082836556,True,True,True,False,True,0.061787082836556,False,False,False,False,positive_harmless
387,388,30333337,30333336,1,positive,-3095.423592347652,-0.0018936620395561,16.22775789669213,0.0546765369575494,0.0546765369575494,0.0585540342059468,True,True,True,False,True,0.0585540342059468,False,False,False,False,positive_harmless
388,389,12783647,12783646,1,positive,-2053.858593588695,-0.0021452669396983,15.363677333966155,0.0573764089045026,0.0573764089045026,0.0620305679197299,True,True,True,False,True,0.0620305679197299,False,False,False,False,positive_harmless
389,390,179409773,179409772,1,positive,-7290.300189763308,-0.0015068785553397,18.00518298213642,0.0498486531447188,0.0498486531447188,0.0528986214654153,True,True,True,False,True,0.0528986214654153,False,False,False,False,positive_harmless
390,391,12807943,12807942,1,positive,-2064.747605295852,-0.0021540941587833,15.36557608330525,0.0573701852758419,0.0573701852758419,0.0627475897600344,True,True,True,False,True,0.0627475897600344,False,False,False,False,positive_harmless
391,392,3439379,3439378,1,positive,-1086.84024391789,-0.0025870596249757,14.050801489797482,0.0620271522594587,0.0620271522594587,0.0675932165846349,True,True,True,False,True,0.0675932165846349,False,False,False,False,positive_harmless
392,393,30801247,30801246,1,positive,-3114.8784971423447,-0.0018876783432676,16.243065734137215,0.0546309854117089,0.0546309854117089,0.0584941961271208,True,True,True,False,True,0.0584941961271208,False,False,False,False,positive_harmless
393,394,3277457,3277456,1,positive,-1065.5268821683712,-0.0026149542874789,14.002578374778016,0.0622122922801366,0.0622122922801366,0.0667620359967211,True,True,True,False,True,0.0667620359967211,False,False,False,False,positive_harmless
394,395,33870359,33870358,1,positive,-3278.8285121917725,-0.0018741668836856,16.33805082408824,0.0543500188864154,0.0543500188864154,0.0592817646450739,True,True,True,False,True,0.0592817646450739,False,False,False,False,positive_harmless
395,396,1196399,1196398,1,positive,-688.5725536446553,-0.0032142276519784,12.994826769896724,0.0663491617331757,0.0663491617331757,0.073189163234131,True,True,True,False,True,0.073189163234131,False,False,False,False,positive_harmless
396,397,7049759,7049758,1,positive,-1511.6853263881058,-0.0022897774681489,14.76850398980699,0.0593957704321283,0.0593957704321283,0.0639775221679599,True,True,True,False,True,0.0639775221679599,False,False,False,False,positive_harmless
397,398,39691853,39691852,1,positive,-3523.7029933854938,-0.0018269997012381,16.49665651049233,0.0538872225495607,0.0538872225495607,0.0570431336777607,True,True,True,False,True,0.0570431336777607,False,False,False,False,positive_harmless
398,399,3266671,3266670,1,positive,-1095.222539728973,-0.0026934488649534,13.999281981502422,0.0622249880453117,0.0622249880453117,0.0678918946863361,True,True,True,False,True,0.0678918946863361,False,False,False,False,positive_harmless
399,400,31019993,31019925,4,positive,-3092.775400925428,-0.0018661335163766,30.5002807892536,0.0512493625927221,0.0512493625927221,0.058517488803213,True,True,True,False,True,0.058517488803213,False,False,False,False,positive_harmless
400,401,617429,617428,1,positive,-481.963152506738,-0.0034501959530394,12.333319361116503,0.0693750668047255,0.0693750668047255,0.0738358982563811,True,True,True,False,True,0.0738358982563811,False,False,False,False,positive_harmless
401,402,1518623,1518622,1,positive,-763.1539185820147,-0.0030568565359819,13.233314561175357,0.0653215589454404,0.0653215589454404,0.0714560474941763,True,True,True,False,True,0.0714560474941763,False,False,False,False,positive_harmless
402,403,30418939,30418938,1,positive,-3102.904320754111,-0.0018949456729415,16.230575965817664,0.0546681455472792,0.0546681455472792,0.0579128565004976,True,True,True,False,True,0.0579128565004976,False,False,False,False,positive_harmless
403,404,180628367,180627380,987,negative,-7321.227247834206,-0.0015070840705852,-74.42642537397955,-0.0065541315557158,0.0065541315557158,0.0719233861912456,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
404,405,33844781,33844780,1,positive,-3256.564730577171,-0.0018623065244576,16.337295365228773,0.0543522421853809,0.0543522421853809,0.059041266201577,True,True,True,False,True,0.059041266201577,False,False,False,False,positive_harmless
405,406,1189151,1189150,1,positive,-660.3235551856924,-0.0030944285499435,12.988750165086293,0.0663757644062332,0.0663757644062332,0.0720468489481977,True,True,True,False,True,0.0720468489481977,False,False,False,False,positive_harmless
406,407,3439063,3439062,1,positive,-1101.9569369624369,-0.0026231951724006,14.050709608525468,0.0620275039719135,0.0620275039719135,0.0681046044048134,True,True,True,False,True,0.0681046044048134,False,False,False,False,positive_harmless
407,408,910277,910276,1,positive,-604.1835906435736,-0.0033634013453338,12.721504227778484,0.0675670595173661,0.0675670595173661,0.0749287563478817,True,True,True,False,True,0.0749287563478817,False,False,False,False,positive_harmless
408,409,40841363,40841362,1,positive,-3627.5587224662304,-0.0018481536670421,16.52520592484683,0.0538047503455773,0.0538047503455773,0.0586737489929136,True,True,True,False,True,0.0586737489929136,False,False,False,False,positive_harmless
409,410,1517917,1517916,1,positive,-768.808027678635,-0.0030804217366117,13.232849558236008,0.0653235317984444,0.0653235317984444,0.0705537248388434,True,True,True,False,True,0.0705537248388434,False,False,False,False,positive_harmless
410,411,179436077,179435746,3,positive,-7229.098904520273,-0.0014940975490551,35.010655503905085,0.0559614300376416,0.0559614300376416,0.0608113493141144,True,True,True,False,True,0.0608113493141144,False,False,False,False,positive_harmless
411,412,1511563,1511562,1,positive,-747.4918711369392,-0.0030030714361416,13.228654772782928,0.0653413342314997,0.0653413342314997,0.0706974408897726,True,True,True,False,True,0.0706974408897726,False,False,False,False,positive_harmless
412,413,108593347,108593346,1,positive,-5771.074636518955,-0.0016175775760185,17.503120702077418,0.0511240821390961,0.0511240821390961,0.0546182774138054,True,True,True,False,True,0.0546182774138054,False,False,False,False,positive_harmless
413,414,179407799,179407294,505,negative,-7292.838646799326,-0.0015074132834337,-48.87590784572831,-0.0060215117809707,0.0060215117809707,0.0551196856546969,True,True,True,True,False,,True,False,False,False,negative_transferred_repaid
414,415,17640599,17640598,1,positive,-2370.375226143748,-0.00202707990117,15.685713564882494,0.0563397236148247,0.0563397236148247,0.0611881261978987,True,True,True,False,True,0.0611881261978987,False,False,False,False,positive_harmless
415,416,30371023,30371022,1,positive,-3120.183175548911,-0.0019073494240666,16.228999521011747,0.0546728394365394,0.0546728394365394,0.0596340487654195,True,True,True,False,True,0.0596340487654195,False,False,False,False,positive_harmless
416,417,4991237,4991236,1,positive,-1303.3913917336613,-0.0024525738356326,14.4231943327982,0.0606335217054048,0.0606335217054048,0.0657125416893429,True,True,True,False,True,0.0657125416893429,False,False,False,False,positive_harmless
