block_id,p_star,y,h,D_start,D_end,DeltaD,DeltaD_sign,Q_DeltaD,Q_exc,Q_delayed_proxy,theta_local_sign_if_available,R2Q_obstruction_sign,B2_repayment_sign,endpoint_favorable_flag,endpoint_already_counted_flag,endpoint_harmful_flag,endpoint_harmful_Q,endpoint_repayment_Q,double_count_risk_flag,delayed_risk_proxy,large_endpoint_flag,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin,recovery_position
272,39651113,39650618,347,-3259.3317899648746,-3590.4350960506385,-331.103306085764,negative,0.0580683692317381,0.0069916062564718,0.06505997548821,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0580683692317381,False,False,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.1885245901639344
299,39651863,39651244,619,-3209.146527469194,-3676.801981337496,-467.65545386830127,negative,0.0614073830493204,0.0057408280408995,0.0671482110902199,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0614073830493204,False,False,False,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,0.0705705705705705
110,39655321,39654336,985,-3345.4523733775527,-4000.476566048808,-655.0241926712538,negative,0.068182796019551,0.0103891851313233,0.0785719811508744,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.068182796019551,False,False,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.0946691176470588
77,39674417,39673239,1178,-3389.708569071312,-4127.561194778472,-737.8526257071599,negative,0.070227735125299,0.0048863359951688,0.0751140711204678,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.070227735125299,False,False,False,False,1025<=h<=8192,p<100M,0.25-0.50,0.50-0.55,0.046925566343042
39,39690667,39682692,7975,-3641.029352975941,-9613.98205726598,-5972.95270429004,negative,0.2184817075940539,0.0069005695359736,0.2253822771300276,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2184817075940539,False,False,False,False,1025<=h<=8192,p<100M,0.05-0.10,0.55-0.60,0.0236287952987267
67,39699197,39695992,3205,-3438.66329281793,-5719.635797191333,-2280.972504373403,negative,0.1316093417511963,0.0085253544488815,0.1401346962000778,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1316093417511963,False,False,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0156633906633906
36,39707851,39704004,3847,-3590.415609090645,-6194.606063479505,-2604.19045438886,negative,0.1371454844597804,0.0110407093348006,0.1481861937945811,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1371454844597804,False,False,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.55-0.60,0.0079938112429087
165,40844717,40842945,1772,-3329.640282937095,-4630.447754329233,-1300.8074713921385,negative,0.1006122437916457,0.0071650986788164,0.1077773424704621,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1006122437916457,False,False,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0316939890710382
241,40846543,40846297,128,-3297.6453604391604,-3464.252920692983,-166.6075602538226,negative,0.0479465292351877,0.0057913343016973,0.0537378635368851,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0479465292351877,False,False,False,False,65<=h<=256,p<100M,0.50-1.00,0.50-0.55,0.3526315789473684
279,40863643,40862800,843,-3287.3466844507457,-3955.337292649857,-667.9906081991116,negative,0.0749037015573616,0.0054947698464153,0.0803984714037769,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0749037015573616,False,False,False,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,0.1182008368200836
209,40866037,40865652,274,-3324.058220622765,-3565.581528215808,-241.52330759304232,negative,0.0475037148836558,0.0048335818541216,0.0523372967377774,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0475037148836558,False,False,False,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,0.2206477732793522
129,40874291,40872504,1787,-3383.104887628007,-4663.203464141676,-1280.0985765136688,negative,0.0985859298052889,0.0053009968762809,0.1038869266815699,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0985859298052889,False,False,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0392473118279569
73,40882169,40877269,4900,-3459.772267638376,-7132.910898843928,-3673.138631205552,negative,0.1708297585564211,0.0069729630121156,0.1778027215685368,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1708297585564211,False,False,False,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,0.0156689433507432
233,108545317,108544444,873,-5360.864341051918,-5921.358088321977,-560.4937472700594,negative,0.0554108042573524,0.0084071568650214,0.0638179611223739,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0554108042573524,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0551948051948051
120,108561281,108557409,3872,-5504.2852607458935,-8317.085565217782,-2812.800304471888,negative,0.1320368412344233,0.0051891364890148,0.1372259777234381,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1320368412344233,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0157600406710727
276,108562291,108561847,313,-5331.430370994229,-5563.370454436726,-231.94008344249687,negative,0.0382936799710714,0.0091059828634137,0.0473996628344851,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0382936799710714,False,False,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.1012145748987854
161,108572459,108571084,1375,-5443.477546784972,-6326.484235346579,-883.006688561607,negative,0.069555537464766,0.0024587559453669,0.0720142934101329,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.069555537464766,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0234375
69,108581987,108578163,3824,-5707.998511750286,-8345.630208395081,-2637.631696644796,negative,0.1245862627972834,0.0043804824344325,0.128966745231716,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1245862627972834,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0314083080040526
150,108590687,108589025,1662,-5452.081803485794,-6590.997899118936,-1138.9160956331416,negative,0.0815994829746902,0.006137821325365,0.0877373043000553,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0815994829746902,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0470183486238532
338,108591737,108591025,712,-5298.902699934962,-5818.636488169276,-519.7337882343145,negative,0.0568920636044594,0.0047116498114509,0.0616037134159103,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0568920636044594,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0704960835509138
309,108834839,108833866,973,-5334.194500249197,-6022.507405333554,-688.3129050843572,negative,0.0644369918839945,0.0033723912730158,0.0678093831570104,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0644369918839945,False,False,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0626204238921002
121,108842081,108840439,1642,-5503.47307130696,-6591.10752306141,-1087.6344517544494,negative,0.0783788743940217,0.0082387254087246,0.0866175998027463,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0783788743940217,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0552359033371691
425,108843373,108842535,838,-5300.076800727035,-5923.599839927494,-623.5230392004587,negative,0.0628973838335527,0.0033935898639005,0.0662909736974533,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0628973838335527,False,False,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0626398210290827
153,108849263,108847420,1843,-5463.6910115676,-6648.966109368655,-1185.2750978010554,negative,0.0806224586721068,0.0041836326284956,0.0848060913006024,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0806224586721068,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0154914529914529
87,109467389,109460158,7231,-5686.430382908249,-11254.153785467564,-5567.723402559313,negative,0.1910786963521397,0.0074324407919268,0.1985111371440665,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1910786963521397,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.05-0.10,0.50-0.55,0.0472990777338603
321,109471171,109470995,14,-5339.52837913216,-5410.797341641053,-71.26896250889331,negative,0.0555864061262656,0.0102675552005105,0.0658539613267761,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0555864061262656,False,False,False,False,5<=h<=16,100M<=p<500M,0.50-1.00,0.50-0.55,0.3529411764705882
275,109494199,109492961,1238,-5358.8281369471615,-6234.09158488742,-875.2634479402586,negative,0.0725940084781449,0.0052280124558904,0.0778220209340354,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0725940084781449,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0236593059936908
178,109496207,109495510,697,-5438.876135927671,-5813.93395437238,-375.0578184447095,negative,0.0414575164409133,0.003842439627185,0.0452999560680983,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0414575164409133,False,False,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.0706666666666666
163,109511267,109509400,1867,-5528.888061270387,-6922.538028451576,-1393.649967181189,negative,0.0941231697498315,0.0057324423742787,0.0998556121241103,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0941231697498315,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.1259363295880149
79,109546081,109535495,10586,-5629.528205982864,-13711.075906795208,-8081.547700812343,negative,0.2292074218688508,0.0043289464415077,0.2335363683103585,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2292074218688508,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0078725398313027
274,109547591,109546815,776,-5372.028432568844,-5879.007612664097,-506.9791800952535,negative,0.0531078472806105,0.0068967990800009,0.0600046463606115,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0531078472806105,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0870588235294117
139,109556411,109553597,2814,-5577.114489186137,-7683.50311673887,-2106.388627552733,negative,0.1158702945195927,0.0080790635414207,0.1239493580610134,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1158702945195927,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0945945945945946
44,109588091,109577354,10737,-5924.212674655511,-13826.417254912514,-7902.204580257003,negative,0.2225301612998425,0.0066368119233886,0.2291669732232312,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2225301612998425,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.10-0.25,0.55-0.60,0.0078543707262982
344,109597217,109596735,482,-5326.882494183475,-5635.030434989114,-308.14794080563934,negative,0.0409556604771101,0.0062528487522781,0.0472085092293883,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0409556604771101,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0622568093385214
238,109610987,109610360,522,-5386.834317013011,-5723.89277933448,-337.05846232146905,negative,0.0430469387390257,0.0082632311922063,0.0513101699312321,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0430469387390257,False,False,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.055722891566265
28,109670797,109660803,9994,-6062.627144332166,-13303.443764865187,-7240.816620533022,negative,0.2113316628996534,0.0098010101179576,0.2211326730176111,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2113316628996534,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.10-0.25,0.55-0.60,0.0157573370100453
130,109678603,109674416,4187,-5519.895666364461,-8603.10761282572,-3083.211946461258,negative,0.139025752502687,0.0035003288755931,0.1425260813782802,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.139025752502687,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0157498824635637
167,109682107,109679748,2359,-5453.633689758733,-7153.385010516275,-1699.7513207575412,negative,0.1021088236250638,0.0080947911380502,0.110203614763114,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1021088236250638,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0316091954022988
183,109726069,109724532,1537,-5448.4783715326375,-6465.863109263582,-1017.3847377309448,negative,0.0757131542144072,0.0053973574784846,0.0811105116928918,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0757131542144072,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0160051216389244
155,109764139,109762638,1501,-5481.35391417735,-6413.370502326608,-932.0165881492584,negative,0.0701843166475464,0.0054369060202125,0.075621222667759,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0701843166475464,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0316129032258064
191,109772783,109770459,2324,-5448.920187169137,-7137.928095222615,-1689.007908053478,negative,0.1022154880101353,0.0054696825559333,0.1076851705660686,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1022154880101353,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0316666666666666
25,109813367,109790208,23159,-6243.548424860049,-23926.429705648483,-17682.881280788435,negative,0.3389837450779626,0.0045682420338709,0.3435519871118336,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.3389837450779626,True,True,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.55-0.60,0.0157671058223544
177,110319577,110315160,4417,-5474.407026463776,-8752.192725143545,-3277.7856986797688,negative,0.143809262978564,0.0049735266541079,0.148782789632672,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.143809262978564,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0158199643493761
62,113166227,113154493,11734,-5856.2186019128885,-14610.087699235217,-8753.869097322327,negative,0.2349919129337335,0.0041822745120619,0.2391741874457955,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2349919129337335,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.55-0.60,0.0
75,113195507,113182659,12848,-5799.97247180605,-15688.446175697762,-9888.473703891712,negative,0.2536736118314834,0.0052963922956069,0.2589700041270903,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2536736118314834,True,True,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0157806036463919
347,177979733,177979051,682,-6779.548771023843,-7266.534626455285,-486.9858554314424,negative,0.051670881830267,0.0034968755719729,0.0551677574022399,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.051670881830267,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.1026315789473684
95,178011341,178005997,5344,-7170.087294076646,-11049.8280269501,-3879.7407328734553,negative,0.1470561101400873,0.0069070699511918,0.1539631800912791,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1470561101400873,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0315331641899238
10,178298621,178254856,43765,-8710.023780257156,-41728.370810160646,-33018.34702990349,negative,0.437251926315424,0.0025143310542018,0.4397662573696258,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.437251926315424,True,True,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.60-0.65,0.0078663402248821
269,178899467,178898710,757,-6854.881099323675,-7326.551171646221,-471.67007232254673,negative,0.0474762557332885,0.003270137559218,0.0507463932925066,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0474762557332885,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0631188118811881
159,178905659,178902349,3310,-6996.431690742732,-9299.78205287505,-2303.350362132319,negative,0.1108742011675251,0.0068125269739167,0.1176867281414418,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1108742011675251,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0077937649880095
258,179145961,179143998,1963,-6869.9961729328825,-8272.103463864389,-1402.1072909315062,negative,0.0876282709656389,0.0064071073075682,0.0940353782732072,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0876282709656389,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0155466399197592
293,179406523,179405418,1105,-6838.002231622098,-7618.005019689945,-780.0027880678463,negative,0.0649638467600302,0.0039139147599851,0.0688777615200153,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0649638467600302,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0474137931034482
414,179407799,179407294,505,-6787.259534313329,-7139.547075961747,-352.2875416484185,negative,0.0434018246580878,0.0052021848081,0.0486040094661879,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0434018246580878,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.1014234875444839
91,179602723,179595316,7407,-7218.827810161708,-12653.759305529657,-5434.931495367947,negative,0.1748153915205001,0.0055138368213938,0.180329228341894,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1748153915205001,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0158118522455487
57,179620853,179616870,3983,-7469.839610700379,-9996.865200801432,-2527.025590101053,negative,0.1108425832777827,0.0081468555780067,0.1189894388557895,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1108425832777827,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.55-0.60,0.0471291866028708
90,179641471,179630689,10782,-7227.938470810817,-15334.04316100074,-8106.104690189923,negative,0.2161023309574808,0.0058305796296811,0.221932910587162,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2161023309574808,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0079131394920868
118,179650181,179648340,1841,-7093.883789833698,-8178.951542159343,-1085.0677523256454,negative,0.0700042897116968,0.0047737129410581,0.0747780026527549,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0700042897116968,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0155080213903743
1,180530237,179845447,684790,-9765.168998323748,-550860.8832795271,-541095.7142812033,negative,1.8091175489119344,0.0022301154184481,1.8113476643303823,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,1.8091175489119344,True,True,True,False,h>65536,100M<=p<500M,0.006-0.01,>=0.70,0.0
24,180619079,180557417,61662,-7832.904115998194,-55664.72449150575,-47831.82037550756,negative,0.5329138719787416,0.0051149881925594,0.5380288601713011,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.5329138719787416,True,True,True,False,8193<=h<=65536,100M<=p<500M,0.018-0.05,0.55-0.60,0.0
404,180628367,180627380,987,-6832.847920999569,-7542.369597122237,-709.5216761226675,negative,0.0624818185687814,0.002885187462367,0.0653670060311484,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0624818185687814,False,False,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0545977011494252
181,180635669,180633960,1709,-6988.976096077914,-8082.707422052286,-1093.7313259743723,negative,0.073195493426418,0.0083508383322143,0.0815463317586323,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.073195493426418,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0234285714285714
206,180640297,180639336,961,-6960.366519170193,-7485.262533808519,-524.896014638326,negative,0.0468441253110418,0.0037910451931427,0.0506351705041846,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0468441253110418,False,False,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.0233739837398373
330,187419913,187418830,1083,-6967.565951848459,-7754.608840287644,-787.0428884391849,negative,0.0659092077597731,0.0044724201538576,0.0703816279136307,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0659092077597731,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0549738219895288
271,187425023,187423758,1265,-7029.45126396813,-7969.623080708534,-940.1718167404042,negative,0.0728488403777864,0.0080795888060062,0.0809284291837927,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0728488403777864,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.110407876230661
377,187427707,187426768,939,-6973.156389759036,-7694.512170917369,-721.3557811583332,negative,0.0648749065102214,0.0071608480192961,0.0720357545295176,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0648749065102214,False,False,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.1256983240223463
128,187449539,187440181,9358,-7264.99513125428,-14324.682866270734,-7059.687735016454,negative,0.2011169548690546,0.0051155744267494,0.2062325292958041,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2011169548690546,False,True,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0078456318914334
509,187493959,187493471,409,-6915.4070908350905,-7231.742962999622,-316.3358721645318,negative,0.0431053026544292,0.0054600607682315,0.0485653634226607,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0431053026544292,False,False,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0792452830188679
185,187500319,187498570,1749,-7133.663621264557,-8260.208628039718,-1126.5450067751608,negative,0.0742328278540055,0.0050027230018491,0.0792355508558546,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0742328278540055,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0315614617940199
285,187503637,187502433,1204,-7015.439324096209,-7853.815321871806,-838.3759977755972,negative,0.0665835810014716,0.0052601195003006,0.0718437005017723,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0665835810014716,False,False,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0549450549450549
454,604143557,604142790,767,-12478.349942541212,-13028.242199131151,-549.8922565899411,negative,0.0485676094473233,0.0067334208268465,0.0553010302741698,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0485676094473233,False,False,False,True,257<=h<=1024,p>=500M,0.25-0.50,0.50-0.55,0.1892177589852008
219,604167899,604161649,6250,-12704.41676292852,-17284.231134675843,-4579.814371747323,negative,0.1417010086026295,0.0050566548961573,0.1467576634987868,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.1417010086026295,False,False,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0079365079365079
664,604206971,604206345,626,-12371.479844916768,-12788.719816873318,-417.239971956551,negative,0.0407906886563794,0.0025127654287879,0.0433034540851674,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0407906886563794,False,False,False,True,257<=h<=1024,p>=500M,0.25-0.50,0.50-0.55,0.0398773006134969
463,604208581,604207847,503,-12444.672234795218,-12826.6870424652,-382.0148076699807,negative,0.0416637529037263,0.0060333598827342,0.0476971127864605,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0416637529037263,False,False,False,True,257<=h<=1024,p>=500M,0.50-1.00,0.50-0.55,0.0316622691292876
184,604356173,604335487,20686,-12784.28573980402,-28857.06990662944,-16072.78416682542,negative,0.273340851201797,0.0052977977633042,0.2786386489651012,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.273340851201797,True,True,True,True,8193<=h<=65536,p>=500M,0.018-0.05,0.50-0.55,0.0078657074340527
301,604360789,604358714,2075,-12570.765967447402,-13984.735845189109,-1413.9698777417052,negative,0.0759245923608201,0.0040411722714955,0.0799657646323156,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0759245923608201,False,False,False,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,0.0312791783380018
382,604365031,604363228,1803,-12482.25168233056,-13769.832655665285,-1287.5809733347232,negative,0.0741699091988454,0.0064837278787602,0.0806536370776057,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0741699091988454,False,False,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0470401691331923
105,604432601,604410439,22162,-13119.836720405416,-30041.74376060341,-16921.907040198,negative,0.2780296336118464,0.0048112529540787,0.2828408865659252,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.2780296336118464,True,True,True,True,8193<=h<=65536,p>=500M,0.05-0.10,0.50-0.55,0.0078789506670248
316,604434563,604433380,1183,-12537.426028580874,-13264.996981420278,-727.5709528394036,negative,0.0517403185429252,0.0036185414675334,0.0553588600104587,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0517403185429252,False,False,False,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,0.0551118210862619
41,604672261,604520611,151650,-13895.06128730599,-132784.31185344377,-118889.25056613778,negative,0.7467076670478365,0.0014698183580815,0.7481774854059181,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.7467076670478365,True,True,True,True,h>65536,p>=500M,0.018-0.05,0.55-0.60,0.0
379,604681513,604678930,2583,-12496.870222247828,-14352.27164916333,-1855.401426915501,negative,0.0892902943009101,0.0026467580587345,0.0919370523596447,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0892902943009101,False,False,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.015625
335,604685377,604682818,2559,-12592.703310966106,-14493.44625151076,-1900.7429405446544,negative,0.0919002176538831,0.0052564239415806,0.0971566415954638,not_available,negative-deficit-facing,endpoint_descent_counted_by_B2,True,True,False,0.0,0.0919002176538831,False,False,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0788336933045356
