candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples_existing,scale_denominator,scale_denominator_recomputed,threshold_relevant_flag,forbidden_flag,finite_zone_flag,post_P0_flag,row_regime,__row_id,bridge_path_n_samples,bridge_sample_grid_type,bridge_energy_L2_raw,bridge_energy_L2_normalized,bridge_energy_RMS_raw,bridge_energy_max,bridge_excursion_recomputed,bridge_excursion_argmax_recomputed,Q_exc_recomputed,Q_energy_L2,Q_energy_RMS,Q_exc_over_Q_energy_L2,Q_exc_over_Q_energy_RMS,energy_available_flag,failure_type,status,Q_exc_above_0p025_flag,energy_failure_flag,conc_ratio,energy_L2_above_0p025_flag,energy_L2_above_0p03_flag,energy_L2_above_0p04_flag,near_forbidden_flag,positive_harmless_flag,negative_channel_flag,finite_certified_flag,h_bin,p_star_bin,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,subthreshold_non_surviving_flag,finite_candidate_certified_flag,repaid_or_harmless_flag,high_energy_surviving_unrepaid_flag,harmful_high_energy_flag,kappa_L2,kappa_RMS,bridge_samples_available_flag,bridge_sample_count,bridge_argmax_t,bridge_argmax_location_fraction,endpoint_repaid_flag,threshold_relevance_non_surviving_flag,exc_above_0p025_flag,high_energy_harmless_flag,harmful_concentration_flag,maximal_concentration_pass_flag,P0,post_P0_by_pstar,post_P0_by_x,post_P0_by_y,high_energy_flag,very_high_energy_flag,non_surviving_flag,channel,h_over_x,rho_proxy,log_pstar,surviving_proxy_flag,log2_pstar,log2_P0,C_cutoff_0p025_log2P0,C_bridge,C_exc,C_rms,C_bridge_margin_to_10,high_energy,very_high_energy,threshold_relevant,forbidden,sqrt_h_over_sqrt_x,m_samples,m_increments,sample_min_t,sample_max_t,increment_sum,increment_mean,increment_abs_max,increment_centered_abs_max,increment_sqsum,increment_centered_sqsum,increment_rms,increment_centered_rms,increment_variance,sqrt_increment_centered_sqsum,B_abs_max,B_L2_raw_recomputed,B_L2_exported_recomputed,B_L2_RMS_recomputed,B_L2_exported,B_L2_recompute_error,C_bridge_recomputed,C_bridge_recompute_error,sqrt_increment_centered_sqsum_over_sqrt_h,R_inc,C_bridge_over_centered_increment_rms,B_L2_over_sqrt_h_centered_increment_abs_max_ratio
hexc_00046,47,12807413,12805898,1515,12807413,-205.7621329185172,negative,0.1184377830877646,0.0957330676536776,0.006714545286013,,-2004.667713167148,-3002.6634605183744,-997.9957473512264,69.99762783200504,12806707,37,10424.775595424971,10424.775595424971,False,False,True,False,finite_negative,46,37,sr11_realpath_offsets_plus_left_endpoint,15999.557679090974,432.4204778132696,20.79472235480122,69.99762783200504,69.99762783200504,12806707.0,0.006714545286013,0.0121335329293084,0.0019947405260145,0.5533874861619316,3.366124665561722,True,,pass,False,False,0.5533874861619321,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.5533874861619321,3.3661246655617365,True,37,12806707.0,0.533993399339934,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0001182908679528,0.0001182908679528,16.365534701877635,False,267.8307260783611,401.2056533889212,10.03014133472303,3.2497329343523726,1.7983615392388987,0.5342528034203955,6.750267065647627,False,False,False,False,0.0108761605336075,37,36,12805898.0,12807413.0,-997.9957473512266,-27.722104093089627,154.13134875136075,126.40924465827112,101602.699325069,73936.15733253754,53.125297208336995,45.318673282942015,2053.7821481260426,271.9120396976521,69.99762783200504,15999.557679090976,126.48935796773962,20.79472235480122,126.48935796773962,0.0,3.249732934352376,3.552713678800501e-15,6.9858960852482035,0.46518483737751104,0.07170847465156432,0.02570803221819377
hexc_00047,48,3440630,3439819,811,3440807,46.90968440981942,positive,0.1225172337511368,0.1072136412049886,0.0089098695882727,,-1059.9835425069589,-1751.6610990375343,-691.6775565305757,57.48108875473781,3440485,37,6451.395072088945,6451.395072088945,False,False,True,False,finite_positive,47,37,sr11_realpath_offsets_plus_left_endpoint,16419.719586124404,443.7762050303893,21.06599641674681,57.481088754737584,57.481088754737584,3440485.0,0.0089098695882726,0.0198622859451843,0.0032653396949577,0.4485822836737935,2.7286195068865573,True,,pass,False,False,0.4485822836737952,False,False,False,False,True,False,True,101<=h<=1k,1M<=p<10M,False,False,False,True,False,True,False,False,0.4485822836737952,2.728619506886594,True,37,3440485.0,0.8212083847102343,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,0.0002357126456491,0.0002357126456491,15.051216594860197,False,226.539120985395,401.2056533889212,10.03014133472303,4.4995847987826165,2.0184340246218007,0.7397271842144352,5.500415201217384,False,False,False,False,0.0153529360595684,37,36,3439819.0,3440630.0,-691.6775565305754,-19.21326545918265,181.1472363465175,161.93397088733485,54619.758709866015,41330.37420408525,38.951450803769816,33.883121906245286,1148.0659501134792,203.29873143747173,57.481088754737584,16419.719586124407,128.13945366718406,21.06599641674681,128.13945366718403,2.842170943040401e-14,4.499584798782635,1.865174681370263e-14,7.138783999842409,0.6303012948538526,0.1327972319443581,0.027786540243079638
hexc_00048,49,33902159,33888759,13400,33902159,-291.8733586694325,negative,0.3075518627750951,0.2975764937115444,0.0049814047227133,,-3286.909262209392,-13643.06508801648,-10356.155825807087,173.36115126700133,33890762,41,34801.659555293445,34801.659555293445,False,False,True,False,finite_negative,48,41,sr11_realpath_offsets_plus_left_endpoint,65173.41610572949,1589.59551477389,39.8697318121641,173.36115126700133,173.36115126700133,33890762.0,0.0049814047227133,0.0073355940311066,0.0011456273155255,0.6790731195850843,4.348189551004389,True,,pass,False,False,0.6790731195850866,False,False,False,False,False,True,True,10k<h<=100k,10M<=p<100M,False,False,False,True,False,True,False,False,0.6790731195850866,4.348189551004487,True,41,33890762.0,0.1494776119402985,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0003952550632542,0.0003952550632542,17.33898925763836,False,300.64054847649845,401.2056533889212,10.03014133472303,2.2053770129128165,1.497612248019946,0.3444220244892448,7.794622987087184,False,False,False,False,0.0198810226913564,41,40,33888759.0,33902159.0,-10356.155825807087,-258.90389564517716,2431.9520688492066,2173.0481732040294,14581276.592287973,11900027.505078021,603.7647843384038,545.4362360780136,297500.68762695056,3449.6416487916567,173.36115126700133,65173.41610572949,255.29084610641544,39.8697318121641,255.29084610641544,0.0,2.205377012912824,7.549516567451064e-15,29.800364999615358,0.0740050335940949,0.004043326913464147,0.0010148771850101786
hexc_00049,50,3457967,3457512,455,3457967,-93.6529697629686,negative,0.0793601948576568,0.055366069112823,0.006278619086263,,-1032.5412923104789,-1300.260569031474,-267.71927672099514,30.359882641400645,3457702,35,4835.439485065229,4835.439485065229,False,False,True,False,finite_negative,49,35,sr11_realpath_offsets_plus_left_endpoint,3704.421854697941,105.84062441994116,10.287887267070008,30.359882641400645,30.359882641400645,3457702.0,0.006278619086263,0.0125870589549317,0.0021276012860558,0.4988154189746581,2.95103181569434,True,,pass,False,False,0.4988154189746598,False,False,False,False,False,True,True,101<=h<=1k,1M<=p<10M,False,False,False,True,False,True,False,False,0.4988154189746598,2.9510318156944058,True,35,3457702.0,0.4175824175824176,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0001315802030499,0.0001315802030499,15.056191402091349,False,226.6888995364094,401.2056533889212,10.03014133472303,2.8533465428933744,1.423293251273256,0.4823035941882386,7.146653457106625,False,False,False,False,0.011470841427286,35,34,3457512.0,3457967.0,-267.71927672099514,-7.874096374146916,49.7461013568186,41.87200498267168,9303.901058384967,7195.853672266945,16.54219298569656,14.547946764635718,211.64275506667485,84.8283777533612,30.359882641400645,3704.42185469794,60.86396187152082,10.287887267070007,60.86396187152083,7.105427357601002e-15,2.853346542893384,9.769962616701378e-15,3.976815687955793,0.7174952944223807,0.1961339692161585,0.06814449281982565
hexc_00050,51,12842173,12840082,2091,12842173,-192.29332879440085,negative,0.1392439305539144,0.1199057486653474,0.0050051051752984,,-1989.409656565634,-3458.407842659707,-1468.9981860940732,61.318915110935,12841763,40,12251.274041864272,12251.274041864272,False,False,True,False,finite_negative,50,40,sr11_realpath_offsets_plus_left_endpoint,22784.715695608626,569.6178923902155,23.866669067765105,61.318915110935,61.318915110935,12841763.0,0.0050051051752984,0.0123208466576983,0.0019480969069999,0.4062306198877231,2.5692280282945985,True,,pass,False,False,0.4062306198877262,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.4062306198877262,2.5692280282947224,True,40,12841763.0,0.803921568627451,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0001628229116676,0.0001628229116676,16.36824507866729,False,267.91944695531595,401.2056533889212,10.03014133472303,3.3009944225517813,1.340965010519137,0.5219330459387748,6.699005577448219,False,False,False,False,0.0127602081357505,40,39,12840082.0,12842173.0,-1468.9981860940732,-37.66662015625828,275.9670968715127,238.3004767152544,229079.19232674927,173746.9956409114,76.64088624406442,66.74616970493348,4455.051170279779,416.8296962080694,61.318915110935,22784.715695608622,150.94606883125053,23.866669067765102,150.94606883125053,0.0,3.3009944225518066,2.531308496145357e-14,9.115523928450504,0.36212887470450905,0.04945593787845164,0.0138522359168259
hexc_00051,52,1512479,1512478,1,1512479,13.229260584493224,positive,0.0713499660129912,0.0686807082255686,0.0,,-712.9292880586847,-726.835198578178,-13.905910519493318,0.0,1512478,2,202.4718567814125,202.4718567814125,False,False,True,False,finite_positive,51,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1512478.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1512478.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,6.61166204621684e-07,6.61166204621684e-07,14.229260584493224,False,202.4718567814125,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0008131212730101,2,1,1512478.0,1512479.0,-13.905910519493318,-13.905910519493318,13.905910519493318,0.0,193.37434737615493,0.0,13.905910519493318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
hexc_00052,53,356173,356170,3,356243,22.56633807844032,positive,0.0917954514179663,0.0880421204440856,0.0146736966602346,,-327.27066110333885,-352.19029905173835,-24.919637948399497,4.153275799052494,356172,4,283.0422282278585,283.0422282278585,False,False,True,False,finite_positive,52,4,sr11_realpath_offsets_plus_left_endpoint,34.49935308253786,8.624838270634465,2.9368074963528787,4.153275799052494,4.153275799052494,356172.0,0.0146736966602346,0.0207517267987916,0.0103758633993958,0.7071072591939204,1.4142145183878407,True,,pass,False,False,0.7071072591939225,False,False,False,False,True,False,True,2<=h<=10,p<1M,False,False,False,True,False,True,False,False,0.7071072591939225,1.414214518387845,True,4,356172.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.42287315433792e-06,8.42287315433792e-06,12.783368361249144,False,163.4145066593856,401.2056533889212,10.03014133472303,3.391133197154881,2.3978949006017114,1.6955665985774404,6.608866802845119,False,False,False,False,0.0029022186606694,4,3,356170.0,356173.0,-24.919637948399497,-8.306545982799832,12.459821781852327,8.306545982840532,310.49417774068615,103.49805924758203,10.173399591429375,5.873614992704862,34.49935308252734,10.173399591463124,4.153275799052494,34.49935308253786,5.8736149927057575,2.9368074963528787,5.8736149927057575,0.0,3.391133197154891,1.021405182655144e-14,5.873614992704864,0.5773502691897137,0.5773502691897121,0.40824829046395505
hexc_00053,54,7112297,7110038,2259,7112297,-113.30394854654696,negative,0.1547550134720171,0.1421341086327225,0.0030623697626775,,-1488.4660516560812,-3170.0701790061385,-1681.6041273500573,36.23123036355423,7110425,39,11831.108968329036,11831.108968329036,False,False,True,False,finite_negative,53,39,sr11_realpath_offsets_plus_left_endpoint,7373.699896275879,189.06922810963792,13.75024465635568,36.23123036355423,36.23123036355423,7110425.0,0.0030623697626775,0.0072580051951425,0.0011622109722059,0.4219299491170126,2.634951687700082,True,,pass,False,False,0.4219299491170142,False,False,False,False,False,True,True,1k<h<=10k,1M<=p<10M,False,False,False,True,False,True,False,False,0.4219299491170142,2.6349516877000907,True,39,7110425.0,0.1713147410358565,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0003176189070844,0.0003176189070844,15.777335815708886,False,248.9243254416504,401.2056533889212,10.03014133472303,1.8066940472528408,0.7622983274274037,0.2893025822772384,8.19330595274716,False,False,False,False,0.0178218659821144,39,38,7110038.0,7112297.0,-1681.6041273500573,-44.25274019342256,317.9734467456815,273.72070655225895,321870.5727924802,247454.98223667103,92.03411449772881,80.69679805763361,6511.973216754501,497.4484719412364,36.23123036355423,7373.699896275879,85.8702503564295,13.75024465635568,85.8702503564295,0.0,1.8066940472528477,6.8833827526759706e-15,10.4662230439621,0.17262139739083035,0.02238867081148004,0.006600501913098436
hexc_00054,55,12895717,12894136,1581,12895717,-156.60587200935356,negative,0.1217247995908262,0.1031699645978112,0.0082557947953519,,-2000.69471701668,-3100.31873499209,-1099.6240179754095,87.99334457305758,12894688,37,10658.373512699049,10658.373512699049,False,False,True,False,finite_negative,54,37,sr11_realpath_offsets_plus_left_endpoint,27538.91641682908,744.2950382926778,27.28177117220724,87.99334457305758,87.99334457305758,12894688.0,0.0082557947953519,0.0155697804405851,0.0025596561369989,0.530244779421028,3.225353076148473,True,,pass,False,False,0.5302447794210291,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.5302447794210291,3.225353076148543,True,37,12894688.0,0.349146110056926,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0001225988442519,0.0001225988442519,16.372405798698676,False,268.05567163726204,401.2056533889212,10.03014133472303,4.173567953245745,2.2130126187674657,0.6861303449636798,5.826432046754255,False,False,False,False,0.0110724362383322,37,36,12894136.0,12895717.0,-1099.62401797541,-30.545111610428055,216.7934758584115,186.24836424798346,148599.63428373326,115011.49592516702,64.2477051651854,56.52224142493894,3194.763775699084,339.13344854963367,87.99334457305758,27538.916416829077,165.9485354464723,27.281771172207236,165.94853544647233,2.842170943040401e-14,4.173567953245754,8.881784197001252e-15,8.529129160028129,0.48933107647205437,0.07383939221143959,0.022408615345951597
hexc_00055,56,1511449,1511046,403,1511527,9.625130217388572,positive,0.0952884508457212,0.0811829553542681,0.007718928919738,,-710.2584342675988,-1040.2049989253685,-329.9465646577695,31.371536904404707,1511174,35,4064.234459289399,4064.234459289399,False,False,True,False,finite_positive,55,35,sr11_realpath_offsets_plus_left_endpoint,7948.911548810663,227.1117585374475,15.070227554268964,31.37153690440482,31.37153690440482,1511174.0,0.007718928919738,0.021936891056258,0.0037080113623424,0.3518697749805336,2.081689662046146,True,,pass,False,False,0.3518697749805344,False,False,False,False,True,False,True,101<=h<=1k,1M<=p<10M,False,False,False,True,False,True,False,False,0.3518697749805344,2.081689662046194,True,35,1511174.0,0.3176178660049628,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,0.0002666315568702,0.0002666315568702,14.228630956092058,False,202.4539388846612,401.2056533889212,10.03014133472303,4.441210001223127,1.5627275637716809,0.7507015057352976,5.558789998776873,False,False,False,False,0.0163288565695905,35,34,1511046.0,1511449.0,-329.9465646577697,-9.704310725228522,71.93232563363847,62.228014908409946,16161.265315169494,12959.361329008796,21.802094688334485,19.523260131118406,381.1576861473175,113.83919065510258,31.37153690440482,7948.911548810663,89.15666856052138,15.070227554268964,89.15666856052138,0.0,4.441210001223137,9.769962616701378e-15,5.670734003765388,0.7831808013343877,0.2274830111055181,0.07136994499599424
hexc_00056,57,179620853,179616870,3983,179620853,-637.8829200418768,negative,0.1434186712486546,0.1108425832777827,0.0081468555780067,,-7469.839610700379,-9996.865200801432,-2527.025590101053,185.7346871182781,179618414,39,22798.32818194132,22798.32818194132,False,False,True,False,finite_negative,56,39,sr11_realpath_offsets_plus_left_endpoint,157873.3757451623,4048.0352755169824,63.62417210083745,185.7346871182781,185.7346871182781,179618414.0,0.0081468555780067,0.0174281563213137,0.0027907384959584,0.4674536668025824,2.91924721352612,True,,pass,False,False,0.4674536668025826,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.4674536668025826,2.919247213526144,True,39,179618414.0,0.3876475018830028,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,2.217448549807299e-05,2.217448549807299e-05,19.006358815110172,False,361.2416754087163,401.2056533889212,10.03014133472303,6.295776388796371,2.9429837583119856,1.0081310499076133,3.704223611203629,False,False,False,False,0.0047089792416268,39,38,179616870.0,179620853.0,-2527.0255901010532,-66.50067342371193,471.92251502738145,405.4218416036695,683349.9493459375,515301.04584526434,134.1003109759275,116.44979106049642,13560.553838033273,717.8447226561357,185.7346871182781,157873.3757451623,397.33282741948506,63.62417210083745,397.33282741948506,0.0,6.295776388796374,2.6645352591003757e-15,11.374317810768815,0.5535080427272525,0.05406429957032447,0.015528952174587003
hexc_00057,58,1188361,1188358,3,1188511,24.97616952660599,positive,0.0833294497303515,0.0806391928862905,0.0134398679639979,,-619.1438039838251,-646.4732733804275,-27.32946939660235,4.554912407598067,1188360,4,338.9105026775217,338.9105026775217,False,False,True,False,finite_positive,57,4,sr11_realpath_offsets_plus_left_endpoint,41.49443875002549,10.373609687506372,3.220808856095992,4.554912407598067,4.554912407598067,1188360.0,0.0134398679639979,0.0190068400397767,0.0095034200198883,0.7071069118207702,1.4142138236415405,True,,pass,False,False,0.7071069118207719,False,False,False,False,True,False,True,2<=h<=10,1M<=p<10M,False,False,False,True,False,True,False,False,0.7071069118207719,1.4142138236415511,True,4,1188360.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.524485404687633e-06,2.524485404687633e-06,13.98821182110346,False,195.67006995205853,401.2056533889212,10.03014133472303,3.7190697201506944,2.6297799046619,1.8595348600753367,6.280930279849306,False,False,False,False,0.0015888629282249,4,3,1188358.0,1188361.0,-27.32946939660235,-9.109823132200782,13.664735539798812,9.10982313220442,373.44994875001305,124.48331625007157,11.157209160448877,6.4416177121918565,41.49443875002385,11.15720916045189,4.554912407598067,41.49443875002549,6.4416177121919835,3.2208088560959918,6.4416177121919835,0.0,3.7190697201507033,8.881784197001252e-15,6.441617712191857,0.577350269189637,0.5773502691896358,0.40824829046387245
hexc_00058,59,293,292,1,293,4.680172609017068,positive,0.1707575979731007,0.1660290921582204,5.505631574898212e-17,,-10.416764890264172,-15.77358743428124,-5.356822544017069,1.7763568394002505e-15,293,2,32.26436086822776,32.26436086822776,False,False,True,False,finite_positive,58,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,292.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,0.0034129692832764,0.0034129692832764,5.680172609017068,False,32.26436086822776,401.2056533889212,10.03014133472303,0.0,1.7763568394002505e-15,0.0,10.0,False,False,False,False,0.0584206237836986,2,1,292.0,293.0,-5.356822544017067,-5.356822544017067,5.356822544017067,0.0,28.695547768089483,0.0,5.356822544017067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
hexc_00059,60,3290983,3290975,8,3291137,37.02008815604045,positive,0.0730965487832678,0.068097615704397,0.0205672364492246,,-997.1631099024464,-1040.539142616886,-43.37603271443948,13.100680718981152,3290980,9,636.9684498607004,636.9684498607004,False,False,True,False,finite_positive,59,9,sr11_realpath_offsets_plus_left_endpoint,376.9985729263634,41.88873032515149,6.472150363299009,13.100680718981152,13.100680718981152,3290980.0,0.0205672364492246,0.0304825946938867,0.0101608648979622,0.6747206612745917,2.024161983823775,True,,pass,False,False,0.674720661274592,True,True,False,False,True,False,True,2<=h<=10,1M<=p<10M,False,False,False,True,False,True,False,False,0.674720661274592,2.0241619838237823,True,9,3290980.0,0.625,False,True,False,True,False,True,500000000,False,False,False,True,True,True,positive,2.430884632342373e-06,2.430884632342373e-06,15.006743655743318,False,225.2023551491923,401.2056533889212,10.03014133472303,6.864752116121557,4.631790087275691,2.288250705373845,3.135247883878443,True,True,False,False,0.0015591294469486,9,8,3290975.0,3290983.0,-43.37603271443959,-5.422004089304949,14.683346797309014,9.261342708004065,646.9699821156878,411.7849553601712,8.992844253319468,7.174476944002357,51.4731194200214,20.29248519428242,13.100680718981152,376.9985729263634,19.416451089897027,6.472150363299009,19.416451089897027,0.0,6.864752116121559,1.7763568394002505e-15,7.174476944002357,0.9568296294910087,0.9568296294910084,0.7412264433524021
hexc_00060,61,1190071,1190068,3,1190143,24.97904537377347,positive,0.0832943901091022,0.080631858151701,0.0134386455041789,,-671.4960557242041,-698.828400967974,-27.33234524376985,4.555391714250163,1190070,4,338.97699830192045,338.97699830192045,False,False,True,False,finite_positive,60,4,sr11_realpath_offsets_plus_left_endpoint,41.503172029180575,10.375793007295144,3.221147777934931,4.555391714250163,4.555391714250163,1190070.0,0.0134386455041789,0.0190051112262544,0.0095025556131272,0.7071069116193438,1.4142138232386876,True,,pass,False,False,0.7071069116193456,False,False,False,False,True,False,True,2<=h<=10,1M<=p<10M,False,False,False,True,False,True,False,False,0.7071069116193456,1.4142138232386912,True,4,1190070.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.5208579992286177e-06,2.5208579992286177e-06,13.989584025935336,False,195.70846121870508,401.2056533889212,10.03014133472303,3.7194610733805855,2.630056632486522,1.8597305366902928,6.280538926619414,False,False,False,False,0.0015877210079949,4,3,1190068.0,1190071.0,-27.33234524376985,-9.110781747923284,13.666173462173447,9.110781747926922,373.52854826241503,124.50951608753891,11.158383220138646,6.442295555869789,41.50317202917964,11.158383220141658,4.555391714250163,41.503172029180575,6.442295555869862,3.221147777934931,6.442295555869862,0.0,3.719461073380595,9.325873406851315e-15,6.44229555586979,0.5773502691896323,0.577350269189631,0.40824829046386896
hexc_00061,62,113166227,113154493,11734,113166227,-570.3217879884924,negative,0.2503069484559692,0.2349919129337335,0.0041822745120619,,-5856.2186019128885,-14610.087699235217,-8753.869097322327,155.79720659571103,113163471,40,37251.7887447083,37251.7887447083,False,False,True,False,finite_negative,61,40,sr11_realpath_offsets_plus_left_endpoint,78024.18973967827,1950.604743491957,44.1656511725114,155.79720659571103,155.79720659571103,113163471.0,0.0041822745120619,0.0074983809774483,0.0011855981326208,0.5577570044307237,3.527565029827427,True,,pass,False,False,0.5577570044307256,False,False,False,False,False,True,True,10k<h<=100k,100M<=p<500M,False,False,False,True,False,True,False,False,0.5577570044307256,3.527565029827483,True,40,113163471.0,0.7651269814215101,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,0.0001036881789829,0.0001036881789829,18.544368331162183,False,343.8935968018109,401.2056533889212,10.03014133472303,2.578645204524974,1.4382574247655056,0.4077196061884772,7.421354795475025,False,False,False,False,0.0101827392671589,40,39,113154493.0,113166227.0,-8753.869097322327,-224.45818198262378,1900.250452533346,1675.7922705507224,10157669.7946979,8192792.251799059,510.346031295356,458.33568069699294,210071.59619997587,2862.305408547288,155.79720659571103,78024.18973967827,279.32810409924434,44.165651172511396,279.32810409924434,0.0,2.5786452045249835,9.325873406851315e-15,26.423657366800402,0.0975885044499889,0.005626106177471538,0.0015387618440784092
hexc_00062,63,30816007,30813688,2319,30816007,-215.2921471839013,negative,0.1321516982536188,0.1136507642000766,0.0075446709207132,,-3050.1645931153994,-4677.495358670547,-1627.3307655551475,108.02985084773992,30815546,40,14318.696200672355,14318.696200672355,False,False,True,False,finite_negative,62,40,sr11_realpath_offsets_plus_left_endpoint,30176.817550277643,754.420438756941,27.466715106778626,108.02985084773992,108.02985084773992,30815546.0,0.0075446709207132,0.0121320235254794,0.001918241348363,0.6218806701839968,3.9331187012267854,True,,pass,False,False,0.6218806701840014,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.6218806701840014,3.93311870122689,True,40,30815546.0,0.8012074169900819,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,7.52530981707007e-05,7.52530981707007e-05,17.243544820734687,False,297.3398379846861,401.2056533889212,10.03014133472303,3.607333909492445,2.243331229212635,0.5703695717377801,6.392666090507555,False,False,False,False,0.0086748543602011,40,39,30813688.0,30816007.0,-1627.3307655551475,-41.72642988602942,338.128519771225,296.40208988519555,309424.7622619711,241522.0591716556,89.07282561548985,78.69481121455044,6192.873312093733,491.4489385192073,108.02985084773992,30176.81755027765,173.7147591607508,27.46671510677863,173.71475916075076,2.842170943040401e-14,3.607333909492471,2.5757174171303632e-14,10.20535289729699,0.35347468586293734,0.04583953953021822,0.012170406459987047
hexc_00063,64,604810421,604757400,53021,604810421,-1034.3984432700745,negative,0.4494568065190746,0.436528398028676,0.0016779826148503,,-13652.919485136585,-54750.57469000804,-41097.65520487146,157.97632240264647,604785876,41,94146.57875745282,94146.57875745282,False,False,False,True,post_P0_negative_tail,63,41,sr11_realpath_offsets_plus_left_endpoint,113634.1448422469,2771.564508347485,52.64565042192456,157.97632240264647,157.97632240264647,604785876.0,0.0016779826148503,0.0035805511433452,0.0005591881416907,0.4686380804723222,3.000747851656332,True,,pass,False,False,0.4686380804723297,False,False,False,False,False,True,False,10k<h<=100k,p>=500M,False,False,False,True,False,True,False,False,0.4686380804723297,3.0007478516567527,True,41,604785876.0,0.537070217461006,False,True,False,False,False,True,500000000,True,True,True,False,False,True,negative,8.766548683525411e-05,8.766548683525411e-05,20.220425613170573,False,408.8656119777645,401.2056533889212,10.03014133472303,1.4639642344415196,0.6860693887088174,0.2286328017630769,8.53603576555848,False,False,False,False,0.0093629849319142,41,40,604757400.0,604810421.0,-41097.65520487145,-1027.4413801217863,10841.113244954278,9813.671864832491,261065206.5718081,218839774.98834562,2554.7270234401176,2339.0156850069734,5470994.37470864,14793.234094961981,157.97632240264647,113634.1448422469,337.096640212042,52.64565042192456,337.096640212042,0.0,1.463964234441543,2.353672812205332e-14,64.24497619769487,0.022787217321656828,0.0006258890198238046,0.00014917599188206686
hexc_00064,65,3438889,3438886,3,3439001,27.10131744255433,positive,0.0792717980142518,0.0750723212794575,0.0125120542877309,,-1005.3625539526282,-1034.8171712651822,-29.45461731255397,4.909103176217627,3438888,4,392.34989421612295,392.34989421612295,False,False,True,False,finite_positive,64,4,sr11_realpath_offsets_plus_left_endpoint,48.19858227939415,12.049645569848536,3.471259939827114,4.909103176217627,4.909103176217627,3438888.0,0.0125120542877309,0.0176947158187074,0.0088473579093537,0.7071068230721587,1.414213646144317,True,,pass,False,False,0.7071068230721609,False,False,False,False,True,False,True,2<=h<=10,1M<=p<10M,False,False,False,True,False,True,False,False,0.7071068230721609,1.4142136461443218,True,4,3438888.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.723747698748055e-07,8.723747698748055e-07,15.050691580196563,False,226.52331704219975,401.2056533889212,10.03014133472303,4.008265721372684,2.834272040268882,2.004132860686342,5.991734278627316,False,False,False,False,0.0009340100480588,4,3,3438886.0,3438889.0,-29.454617312553978,-9.818205770851327,14.727308947068991,9.818205770851895,433.78724051451917,144.59574683818434,12.024797164117699,6.942519879654273,48.19858227939478,12.024797164118167,4.909103176217627,48.19858227939416,6.9425198796542285,3.4712599398271142,6.942519879654228,8.881784197001252e-16,4.008265721372697,1.3322676295501878e-14,6.942519879654273,0.5773502691896221,0.5773502691896202,0.4082482904638593
