rows,post_P0_rows,left_endpoint_missing_count,right_endpoint_missing_count,post_P0_left_endpoint_missing_count,post_P0_right_endpoint_missing_count,endpoint_complete_rows,simple_geometric_h_match_count,simple_geometric_h_mismatch_count,post_P0_simple_geometric_h_match_count,post_P0_simple_geometric_h_mismatch_count,sample_count_min,sample_count_max,post_P0_sample_count_min,post_P0_sample_count_max,unique_offset_patterns,unique_offset_patterns_post_P0,pattern_coverage_top_1,pattern_coverage_top_5,pattern_coverage_top_10,samples_on_lambda_event_fraction,samples_near_lambda_event_fraction,event_to_sample_alignment_score_min,event_to_sample_alignment_score_mean,post_P0_event_to_sample_alignment_score_min,post_P0_event_to_sample_alignment_score_mean,script_inspection_lambda_dependent_grid,script_inspection_random_y_fill_possible,script_inspection_h_grid_rule,routeA_TJ_rule,proof_safe_TJ_rule_available,recommended_TJ_definition,csv_dependency_warning,tj_extraction_failures,pass_tj_grid_extraction_empirical
1468,142,0,0,0,0,1468,1444,24,141,1,2,41,2,41,166,25,0.8453678474114441,0.8896457765667575,0.8937329700272479,0.21657207718501703,0.8910081743869209,0.000587848783791,0.9320979966714914,0.0031654854058603,0.8869136466733594,False,True,"geometric_h_values(max_h): fixed small offsets plus rounded geomspace(1,max_h,36) plus max_h","T_J={y} union {y+r: r is SR11 h-sample for (block_id,y), r<=h} union {y+h}",True,routeA_sr11_available_subgrid_plus_endpoints,Do not define T_J by CSV rows; define the SR11 h-grid and Route-A subgrid rule.,0,True
