candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,source,E_theta,DeltaD,Q_delta_D,Q_R2Q,Q_exc,epsilon,S,E_theta_normalized,positive_flag,negative_flag,threshold_relevant_flag,forbidden_flag,positive_above_0p20_flag,positive_above_0p225_flag,positive_above_0p24_flag,positive_above_0p25_flag,positive_cap_pass_flag,h_bin,p_star_bin,finite_tail_regime,short_window_flag,single_step_flag,sign_consistent,sign_inconsistent_positive_harmless,neg_E_theta_norm,rho_proxy,h_over_x,pstar_over_x,log_pstar,inv_log_pstar,sqrt_h_over_sqrt_x,positive_formula_prediction,positive_formula_residual,failure_type,status
hexc_00127,128,187449539,187440181,9358,187449539,negative,negative,False,True,theta_local,-385.9233859879023,-7059.687735016454,0.2011169548690546,0.2128199890626043,0.0051155744267494,0.0065874597668001,35102.39969381473,-0.010994216616361545,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.010994216616361545,1.0,4.992276881513163e-05,1.0,19.049020241820685,0.05249613824256302,0.007065604631956958,,,,pass
hexc_00128,129,40874291,40872504,1787,40874291,negative,negative,False,True,theta_local,-139.55697264443688,-1280.0985765136688,0.0985859298052889,0.1130432056909814,0.0053009968762809,0.0091562790094115,12984.59708238197,-0.010747886265473225,False,True,False,False,False,False,False,False,True,h>1024,1M<=p<100M,finite_zone,False,False,True,False,0.010747886265473225,1.0,4.3719412772199524e-05,1.0,17.526011841465508,0.057058046579316984,0.006612065696300931,,,,pass
hexc_00129,130,109678603,109674416,4187,109678603,negative,negative,False,True,theta_local,-243.7212716620761,-3083.211946461258,0.139025752502687,0.1528036364238857,0.0035003288755931,0.0102775550456054,22177.272130943267,-0.010989686658622873,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.010989686658622873,1.0,3.8175176246546464e-05,1.0,18.51306485608397,0.0540159075644014,0.006178606335294916,,,,pass
hexc_00130,131,12786583,12786580,3,12786847,positive,negative,False,True,theta_local,29.727813795617536,-32.08111366561752,0.0691693522625108,0.071246224678351,0.0115282255457049,-0.0094513531298647,463.80532152250925,0.06409545646874341,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.06409545646874341,1.0,2.3462093039242775e-07,1.0000206466418746,16.363927622444486,0.0611100234046756,0.0004843768474983375,0.06294156475379764,0.0062277875087131535,,pass
hexc_00131,132,1189387,1189386,1,1189387,positive,negative,False,True,theta_local,12.988948606314286,-13.66559854131424,0.0698326477486181,0.0709787746513286,0.0,0.0011461269027104,195.6906831101024,0.06637489531888573,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06637489531888573,1.0,8.407692365899408e-07,1.0,13.988948606314286,0.07148500063461691,0.0009169346959243831,0.06966228207989666,0.0001703656687214311,,pass
hexc_00132,133,30343471,30342328,1143,30343471,negative,negative,False,True,theta_local,-126.54371300174604,-781.7068219863181,0.077901608662357,0.0943688419287908,0.0047078243264234,0.0117594089400103,10034.54017714075,-0.012610813327552345,False,True,False,False,False,False,False,False,True,h>1024,1M<=p<100M,finite_zone,False,False,True,False,0.012610813327552345,1.0,3.766872946077922e-05,1.0,17.228091928768904,0.05804473322609317,0.00613748559760259,,,,pass
hexc_00133,134,1189751,1189750,1,1189751,positive,negative,False,True,theta_local,12.989254599495716,-13.665904534495668,0.0698311564099448,0.0714970560553375,0.0,0.0016658996453926,195.69924424951205,0.06637355524446847,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06637355524446847,1.0,8.405120062937539e-07,1.0,13.989254599495716,0.07148343701143647,0.0009167944187732351,0.06966101525542445,0.0001701411545203535,,pass
hexc_00134,135,12831227,12830878,349,12831293,negative,negative,False,True,theta_local,-5.285039920639065,-271.95312120092467,0.054340305264288,0.0716348006649615,0.0030501315616617,0.0142443638390116,5004.629986494569,-0.0010560301031047664,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.0010560301031047664,1.0,2.7199269407360653e-05,1.000005143701378,16.367397510937142,0.06109706807889114,0.005215291881319842,,,,pass
hexc_00135,136,359539,359538,1,359539,positive,negative,False,True,theta_local,11.792577934264838,-12.469227869264842,0.0761944640634262,0.0782047695913046,0.0,0.0020103055278783,163.65005020423962,0.07205972695729324,True,False,False,False,False,False,False,False,True,h=1,100K<=p<1M,finite_zone,True,True,False,True,-0.07205972695729324,1.0,2.7813394374462853e-06,1.0,12.792577934264838,0.07817032697698142,0.0016677348222802946,0.07501903253174214,0.0011754315316840624,,pass
hexc_00136,137,2819,2818,1,2819,positive,negative,False,True,theta_local,6.944137491114112,-7.620787426114113,0.1207553395984347,0.1252023670442801,1.125891913241079e-16,0.0044470274458452,63.10932047772483,0.11003346951842281,True,False,False,False,False,False,False,False,True,h=1,1K<=p<100K,finite_zone,True,True,False,True,-0.11003346951842281,1.0,0.000354735721887194,1.0,7.9441374911141125,0.12587898952133528,0.018834429162764506,0.12195673714748412,-0.0012013975490494239,,pass
hexc_00137,138,7048213,7048210,3,7048303,positive,negative,False,True,theta_local,28.53656905120186,-30.889868921201696,0.0717275226371058,0.0741760381642046,0.0119545874356355,-0.0095060719085368,430.6557341661463,0.0662630653379214,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.0662630653379214,1.0,4.2563980401840864e-07,1.0000127691941205,15.76829743659348,0.06341838768713866,0.0006524107632606996,0.06523782678475887,0.006489695852346933,,pass
hexc_00138,139,109556411,109553597,2814,109556411,negative,negative,False,True,theta_local,-129.7691972891198,-2106.388627552733,0.1158702945195927,0.13072783862462,0.0080790635414207,0.0067784805636065,18178.849344311962,-0.007138471463801623,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.007138471463801623,1.0,2.5685397817568156e-05,1.0,18.511950143516636,0.05401916017747195,0.0050680763429104105,,,,pass
hexc_00139,140,1512661,1512660,1,1512661,positive,negative,False,True,theta_local,13.229380909503124,-13.906030844503109,0.0686801409592871,0.0706156379648199,0.0,0.0019354970055327,202.4752810677319,0.06533825185839667,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06533825185839667,1.0,6.610866545775954e-07,1.0,14.229380909503123,0.0702771263458235,0.0008130723550690894,0.06867957732121877,5.636380683293751e-07,,pass
hexc_00140,141,12799573,12799572,1,12799573,positive,negative,False,True,theta_local,15.36492236895841,-16.04157230395822,0.0598989258227295,0.0616477751710293,8.490089787554659e-16,0.0017488493482989,267.81068414203537,0.057372327837411856,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.057372327837411856,1.0,7.812760628811602e-08,1.0,16.36492236895841,0.06110630881432331,0.00027951315941850753,0.06072381873323707,-0.0008248929105075659,,pass
hexc_00141,142,2275961,2275960,1,2275961,positive,negative,False,True,theta_local,13.637912938756417,-14.314562873756472,0.0668066617083421,0.0680251836107398,0.0,0.0012185219023976,214.26849520261246,0.06364870825204795,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06364870825204795,1.0,4.3937483990279273e-07,1.0,14.637912938756415,0.06831574994221522,0.0006628535584145209,0.0670621853339648,-0.00025552362562270003,,pass
hexc_00142,143,42533,42532,1,42533,positive,negative,False,True,theta_local,9.658035524203411,-10.334685459203412,0.0909793723352606,0.0954963866947735,1.251024665859847e-16,0.0045170143595127,113.59372123518189,0.08502261761640532,True,False,False,False,False,False,False,False,True,h=1,1K<=p<100K,finite_zone,True,True,False,True,-0.08502261761640532,1.0,2.351115604354266e-05,1.0,10.658035524203411,0.09382592108358924,0.004848830378920535,0.08818476113433249,0.00279461120092811,,pass
hexc_00143,144,445069,445068,1,445069,positive,negative,False,True,theta_local,12.005984605308186,-12.682634540308186,0.0749761277465446,0.0786725939660381,0.0,0.0036964662194934,169.15563555351352,0.07097596580818623,True,False,False,False,False,False,False,False,True,h=1,100K<=p<1M,finite_zone,True,True,False,True,-0.07097596580818623,1.0,2.246842624402059e-06,1.0,13.005984605308186,0.07688768135184981,0.0014989471719850766,0.07399404120880093,0.0009820865377436622,,pass
hexc_00144,145,1517807,1517806,1,1517807,positive,negative,False,True,theta_local,13.232777087879647,-13.90942702287964,0.0686641337067916,0.070706350398406,0.0,0.0020422166916143,202.57194363327184,0.06532383927675463,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06532383927675463,1.0,6.588452945598485e-07,1.0,14.232777087879647,0.07026035704947423,0.0008116928572802945,0.06866587112451206,-1.7374177204571017e-06,,pass
hexc_00145,146,1518061,1518060,1,1518061,positive,negative,False,True,theta_local,13.232944420583566,-13.909594355583522,0.0686633452081087,0.0707800350270976,0.0,0.0021166898189888,202.57670687942087,0.06532312931940479,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06532312931940479,1.0,6.587350574186413e-07,1.0,14.232944420583566,0.0702595310183189,0.0008116249487408832,0.06866519592888376,-1.85072077506232e-06,,pass
hexc_00146,147,3458821,3458820,1,3458821,positive,negative,False,True,theta_local,14.056438337519856,-14.733088272519694,0.0649904121554223,0.0670028543786573,0.0,0.0020124422232349,226.69633541153766,0.06200558254284183,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06200558254284183,1.0,2.891158576867667e-07,1.0,15.056438337519856,0.06641676986170443,0.0005376949485412399,0.0654624172135907,-0.0004720050581683982,,pass
hexc_00147,148,359701,359700,1,359701,positive,negative,False,True,theta_local,11.793028409774374,-12.469678344774366,0.0761918506327011,0.0779234045557953,3.473229348461692e-16,0.0017315539230937,163.66157589329424,0.0720574047109464,True,False,False,False,False,False,False,False,True,h=1,100K<=p<1M,finite_zone,True,True,False,True,-0.0720574047109464,1.0,2.7800867943097185e-06,1.0,12.793028409774374,0.0781675743982528,0.0016673592277339994,0.0750168305425043,0.0011750200901968072,,pass
hexc_00148,149,1511821,1511818,3,1511863,positive,negative,False,True,theta_local,25.45764956203124,-27.81094943202902,0.07930770621417,0.0810451897299419,0.013217952921949,-0.0114804694061771,350.67146384142916,0.07259686683129422,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.07259686683129422,1.0,1.9843619052784686e-06,1.000027781066674,14.228853223150812,0.07027973261913807,0.001408673810815857,0.07188269550716297,0.007425010707007032,,pass
hexc_00149,150,108590687,108589025,1662,108590687,negative,negative,False,True,theta_local,-181.7529341824936,-1138.9160956331416,0.0815994829746902,0.0995905772584955,0.006137821325365,0.0118532729584401,13957.39352890752,-0.013021982493082278,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.013021982493082278,1.0,1.5305179900003765e-05,1.0,18.50309620672248,0.05404500894486424,0.00391218352074692,,,,pass
hexc_00150,151,39670783,39670780,3,39670973,positive,negative,False,True,theta_local,31.992251009850825,-34.34555087985109,0.0647777485633063,0.0668468275799452,0.0107962914747605,-0.0087272124581216,530.2059988436567,0.06033928525822747,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.06033928525822747,1.0,7.56224045287939e-08,1.0000047894189534,17.496130319540367,0.057155495628834034,0.00027499528092095305,0.05875548994694557,0.006022258616360729,,pass
hexc_00151,152,3291539,3291538,1,3291539,positive,negative,False,True,theta_local,14.006865794521072,-14.683515729521105,0.065200369270617,0.0668271319376652,5.04812603275621e-16,0.0016267626670476,225.20602097476657,0.06219578736791626,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06219578736791626,1.0,3.03809251538566e-07,1.0,15.006865794521072,0.06663616598511161,0.0005511889435924545,0.0656492610781596,-0.00044889180754260904,,pass
hexc_00152,153,108849263,108847420,1843,108849263,negative,negative,False,True,theta_local,-288.5408809320145,-1185.2750978010554,0.0806224586721068,0.1012159404301471,0.0041836326284956,0.0164098491295446,14701.549882292638,-0.01962656204564861,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.01962656204564861,1.0,1.693167182950977e-05,1.0,18.505474574836423,0.05403806295028991,0.004114811275078089,,,,pass
hexc_00153,154,12801751,12800706,1045,12801751,negative,negative,False,True,theta_local,-46.73192403059045,-783.6660109766922,0.0905182056127375,0.1004851300491716,0.0050052374179884,0.0049616870184455,8657.551325414432,-0.005397822348844512,False,True,False,False,False,False,False,False,True,h>1024,1M<=p<100M,finite_zone,False,False,True,False,0.005397822348844512,1.0,8.162945834519043e-05,1.0,16.365092516409007,0.06110567349358499,0.00903490223218771,,,,pass
hexc_00154,155,109764139,109762638,1501,109764139,negative,negative,False,True,theta_local,-260.5729102754683,-932.0165881492584,0.0701843166475464,0.0926824198591366,0.0054369060202125,0.0170611971913775,13279.556354871775,-0.01962210960307223,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.01962210960307223,1.0,1.36747758755708e-05,1.0,18.513844430778967,0.0540136330808482,0.0036979421136046466,,,,pass
hexc_00155,156,33871261,33870647,614,33871261,negative,negative,False,True,theta_local,-111.19601929144392,-376.82136611255737,0.0505882267641985,0.0691402528338287,0.0048358116328674,0.0137162144367627,7448.7957023873205,-0.014928053303409284,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.014928053303409284,1.0,1.8127462098325775e-05,1.0,17.338077454688452,0.057676521668184516,0.004257635740446308,,,,pass
hexc_00156,157,1184609,1184608,1,1184609,positive,negative,False,True,theta_local,12.984923320297408,-13.661573255297412,0.0698522719729946,0.072561666975567,0.0,0.0027093950025723,195.57808027459825,0.0663925287642978,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.0663925287642978,1.0,8.441603938514733e-07,1.0,13.984923320297407,0.07150557619065542,0.0009187820165041723,0.0696789509233029,0.00017332104969169926,,pass
hexc_00157,158,60127,60126,1,60127,positive,negative,False,True,theta_local,10.00421427088809,-10.680864205888083,0.0882040074099491,0.0919654214564058,0.0,0.0037614140464566,121.09273171961709,0.08261614160338082,True,False,False,False,False,False,False,False,True,h=1,1K<=p<100K,finite_zone,True,True,False,True,-0.08261614160338082,1.0,1.663146340246478e-05,1.0,11.00421427088809,0.09087427556236558,0.004078169123818283,0.085561516321782,0.0026424910881671093,,pass
hexc_00158,159,178905659,178902349,3310,178905659,negative,negative,False,True,theta_local,-326.6294922581101,-2303.350362132319,0.1108742011675251,0.127736784305964,0.0068125269739167,0.0100500561645221,20774.44831960572,-0.01572265540981207,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.01572265540981207,1.0,1.8501371161210725e-05,1.0,19.002369180175418,0.05262501693963872,0.004301322024821058,,,,pass
hexc_00159,160,33870121,33869043,1078,33870121,negative,negative,False,True,theta_local,-89.73245844873679,-766.8938900258777,0.0777008385778053,0.0914618710863124,0.0048588717149927,0.0089021607935143,9869.827714381128,-0.009091593191438329,False,True,False,False,False,False,False,False,True,h>1024,1M<=p<100M,finite_zone,False,False,True,False,0.009091593191438329,1.0,3.182746232291287e-05,1.0,17.338043797270597,0.057676633632533725,0.005641583317023056,,,,pass
hexc_00160,161,108572459,108571084,1375,108572459,negative,negative,False,True,theta_local,-209.315923583554,-883.006688561607,0.069555537464766,0.0882403302666724,0.0024587559453669,0.0162260368565394,12694.987642197459,-0.016488076198498933,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.016488076198498933,1.0,1.2664353489497736e-05,1.0,18.502928332933774,0.05404549928564971,0.0035587010958350713,,,,pass
hexc_00161,162,1198751,1198750,1,1198751,positive,negative,False,True,theta_local,12.996790739381732,-13.673440674381707,0.0697944471199921,0.0719876878780127,0.0,0.0021932407580205,195.9101510020422,0.06634056822939334,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.06634056822939334,1.0,8.342015981634217e-07,1.0,13.996790739381732,0.07144494896150545,0.0009133463735973455,0.06962982882934998,0.00016461829064211286,,pass
hexc_00162,163,109511267,109509400,1867,109511267,negative,negative,False,True,theta_local,-89.89320921839476,-1393.649967181189,0.0941231697498315,0.1088223400603969,0.0057324423742787,0.0089667279362865,14806.662067218394,-0.006071132630048756,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.006071132630048756,1.0,1.704847410814816e-05,1.0,18.511537996904675,0.054020362876775044,0.0041289797902324685,,,,pass
hexc_00163,164,39637237,39636755,482,39637237,negative,negative,False,True,theta_local,-62.1134514057519,-320.8295301391008,0.0477429272116286,0.0651451540987114,0.0081526776783095,0.0092495492087732,6719.938405053582,-0.009243157847851827,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.009243157847851827,1.0,1.2160282514141942e-05,1.0,17.495279562675854,0.05715827497454706,0.0034871596628405104,,,,pass
hexc_00164,165,40844717,40842945,1772,40844717,negative,negative,False,True,theta_local,-107.09979019561752,-1300.8074713921385,0.1006122437916457,0.1129806929343217,0.0071650986788164,0.0052033504638595,12928.918214824169,-0.008283739475806875,False,True,False,False,False,False,False,False,True,h>1024,1M<=p<100M,finite_zone,False,False,True,False,0.008283739475806875,1.0,4.338382366561629e-05,1.0,17.52528804410147,0.057060403086303196,0.006586639785627894,,,,pass
hexc_00165,166,30799294,30798784,510,30799397,negative,negative,False,True,theta_local,-27.196169889806526,-378.16818960660703,0.05632146779202,0.0722199673831855,0.0036411696989401,0.0122573298922252,6714.459058543708,-0.0040503888180241695,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.0040503888180241695,1.0,1.6558821121029592e-05,1.000003344232501,17.243005669830076,0.057994529442723,0.004069253140445994,,,,pass
hexc_00166,167,109682107,109679748,2359,109682107,negative,negative,False,True,theta_local,-174.45589668660523,-1699.7513207575412,0.1021088236250638,0.1167362250522532,0.0080947911380502,0.0065326102891391,16646.46854613568,-0.010480054445367846,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.010480054445367846,1.0,2.1507610170180264e-05,1.0,18.51309680346416,0.05401581435110741,0.0046376298008983284,,,,pass
hexc_00167,168,1196593,1196592,1,1196593,positive,negative,False,True,theta_local,12.994988910012886,-13.671638845012922,0.0698032205016516,0.0735589050981222,0.0,0.0037556845964705,195.85971459138366,0.0663484521925499,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.0663484521925499,1.0,8.357060420711136e-07,1.0,13.994988910012886,0.07145414736874409,0.0009141695915261639,0.06963728288976356,0.00016593761188803124,,pass
hexc_00168,169,359837,359836,1,359837,positive,negative,False,True,theta_local,11.793406430119706,-12.47005636511966,0.07618965768838,0.0800334901917534,0.0,0.0038438325033733,163.67124808622825,0.07205545609273102,True,False,False,False,False,False,False,False,True,h=1,100K<=p<1M,finite_zone,True,True,False,True,-0.07205545609273102,1.0,2.7790360635509967e-06,1.0,12.793406430119706,0.07816526469804674,0.0016670441096596686,0.07501498285415509,0.001174674834224912,,pass
hexc_00169,170,17641579,17641576,3,17641879,positive,negative,False,True,theta_local,30.3715381206486,-32.72483799064821,0.0678615121586035,0.0694300887821649,0.0113102521439808,-0.0097416755204194,482.2297197587475,0.06298147309511126,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.06298147309511126,1.0,1.7005280536396431e-07,1.0000170052805364,16.68578612214452,0.05993124882937648,0.0004123745934996048,0.0617273898245958,0.006134122334007702,,pass
hexc_00170,171,33862193,33861455,738,33862193,negative,negative,False,True,theta_local,-113.83924430671334,-472.5772802525694,0.0578703613322382,0.0736278072537615,0.0033281269586732,0.0124293189628499,8166.136678142829,-0.01394040398704214,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.01394040398704214,1.0,2.1794217521588163e-05,1.0,17.337809699258347,0.05767741239210721,0.004668427735500268,,,,pass
hexc_00171,172,1198363,1198360,3,1198397,positive,negative,False,True,theta_local,24.99293236459349,-27.34623223458982,0.0805931739270694,0.0829932104381138,0.0134321981138236,-0.0110321616027793,339.31201492741843,0.07365766982916794,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.07365766982916794,1.0,2.5034150753986897e-06,1.0000283720375212,13.996495388404176,0.0714464565771572,0.0015822184031917621,0.07300389409135755,0.007589279835711851,,pass
hexc_00172,173,30850279,30850276,3,30850439,positive,negative,False,True,theta_local,31.489312639240573,-33.84261250924055,0.0657043168709606,0.0687690106203953,0.0109507195414241,-0.0078860257919895,515.074413994828,0.061135462728608314,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.061135462728608314,1.0,9.724385312690364e-08,1.0000051863388335,17.24466153836029,0.057988960686501535,0.0003118394669167192,0.059660887721496136,0.006043429149464458,,pass
hexc_00173,174,30825511,30824836,675,30825511,negative,negative,False,True,theta_local,-36.97787149460965,-499.2839402244276,0.0646289466049177,0.0784523836661713,0.0110815667281192,0.0027418703331342,7725.391894077939,-0.004786536657506763,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.004786536657506763,1.0,2.1897447215068065e-05,1.0,17.243853184330643,0.05799167908183609,0.004679470826393522,,,,pass
hexc_00174,175,12776941,12776609,332,12776941,positive,negative,False,True,theta_local,11.625904943145828,-275.4532928884128,0.0564605318020301,0.0675855848506355,0.0075023689938937,0.0036226840547116,4878.687537946786,0.0023829984709450433,True,False,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,False,True,-0.0023829984709450433,1.0,2.598431032905294e-05,1.0,16.363152619890418,0.06111291773838487,0.005097480782607517,0.05667794314116592,-0.00021741133913581734,,pass
hexc_00175,176,30359687,30358683,1004,30359687,negative,negative,False,True,theta_local,-108.11236392766864,-689.6235787695141,0.0733236285375701,0.0892723594368366,0.0091440118637463,0.0068047190355201,9405.202559174486,-0.011494953271602678,False,True,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,True,False,0.011494953271602678,1.0,3.3070169662816355e-05,1.0,17.228626200820642,0.05804293321729666,0.005750666888528352,,,,pass
hexc_00176,177,110319577,110315160,4417,110319577,negative,negative,False,True,theta_local,-231.7350443422174,-3277.7856986797688,0.143809262978564,0.1561570928801292,0.0049735266541079,0.0073743032474572,22792.590899852876,-0.0101671216475751,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.0101671216475751,1.0,4.003822458456308e-05,1.0,18.51889195714175,0.05399891107493358,0.0063275765174799015,,,,pass
hexc_00177,178,109496207,109495510,697,109496207,negative,negative,False,True,theta_local,-178.6808742050422,-375.0578184447095,0.0414575164409133,0.0652388028843534,0.003842439627185,0.019938846816255,9046.79900396964,-0.019750728862953506,False,True,False,False,False,False,False,False,True,257<=h<=1024,100M<=p<500M,finite_zone,False,False,True,False,0.019750728862953506,1.0,6.365517300521652e-06,1.0,18.51140046735147,0.05402076421844465,0.002522997681434062,,,,pass
hexc_00178,179,30851221,30850871,350,30851287,positive,negative,False,True,theta_local,12.138297093206972,-290.4046647422156,0.0521985971886696,0.0668106572193494,0.0065934160084319,0.0080186440222478,5563.457264810393,0.002181790299708657,True,False,False,False,False,False,False,False,True,257<=h<=1024,1M<=p<100M,finite_zone,False,False,False,True,-0.002181790299708657,1.0,1.1344769790472799e-05,1.0000021392994463,17.244689025435775,0.05798886825532244,0.0033681997848216782,0.05092393631866887,0.001274660870000728,,pass
hexc_00179,180,7112887,7112886,1,7112887,positive,negative,False,True,theta_local,14.777418767184288,-15.45406870218426,0.0620827481297267,0.0641352518065375,0.0,0.0020525036768107,248.92694295509898,0.05936448096681047,True,False,False,False,False,False,False,False,True,h=1,1M<=p<100M,finite_zone,True,True,False,True,-0.05936448096681047,1.0,1.4058988987172156e-07,1.0,15.777418767184288,0.06338172389009009,0.0003749531835732583,0.06281121853370264,-0.0007284704039759379,,pass
hexc_00180,181,180635669,180633960,1709,180635669,negative,negative,False,True,theta_local,-264.0889231567578,-1093.7313259743723,0.073195493426418,0.0931836500249432,0.0083508383322143,0.0116373182663108,14942.604725711406,-0.017673553440274433,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.017673553440274433,1.0,9.461032859462546e-06,1.0,19.011992682214604,0.05259837917650174,0.003075879201051716,,,,pass
hexc_00181,182,30787789,30787786,3,30788077,positive,negative,False,True,theta_local,31.485257351625947,-33.838557221625706,0.0657118639213774,0.0676460987104531,0.0109519773833038,-0.0090177425942281,514.9535441897173,0.061141937378386635,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.061141937378386635,1.0,9.744122905350559e-08,1.000009354357989,17.24263806260762,0.05799576586651202,0.0003121557769023434,0.05967442182500737,0.006037442096370027,,pass
hexc_00182,183,109726069,109724532,1537,109726069,negative,negative,False,True,theta_local,-204.0286805520348,-1017.3847377309448,0.0757131542144072,0.0924099628241718,0.0053973574784846,0.0112994511312799,13437.357725843489,-0.015183690478049511,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.015183690478049511,1.0,1.4007610169648927e-05,1.0,18.513497536029277,0.05401464515572443,0.0037426742003077063,,,,pass
hexc_00183,184,604356173,604335487,20686,604356173,negative,negative,True,False,theta_local,-365.2446493016978,-16072.78416682542,0.273340851201797,0.2819169646022565,0.0052977977633042,0.0032783156371552,58801.251610062136,-0.006211511478085557,False,True,False,False,False,False,False,False,True,h>1024,p>=500M,post_P0_tail,False,False,True,False,0.006211511478085557,1.0,3.4228160353381545e-05,1.0,20.21967427249738,0.04945678088198439,0.005850483770884383,,,,pass
hexc_00184,185,187500319,187498570,1749,187500319,negative,negative,False,True,theta_local,-263.1556726067745,-1126.5450067751608,0.0742328278540055,0.09346455550884,0.0050027230018491,0.0142290046529853,15175.833109722682,-0.01734044323656794,False,True,False,False,False,False,False,False,True,h>1024,100M<=p<500M,finite_zone,False,False,True,False,0.01734044323656794,1.0,9.327984129989666e-06,1.0,19.049291104706626,0.05249539179717422,0.003054174868927722,,,,pass
hexc_00185,186,22052341,22052337,4,22052431,positive,negative,False,True,theta_local,29.817858553351044,-33.027447283351194,0.0577580583405468,0.0607248084445193,0.014690835140949,-0.0117240850369766,571.8240576685993,0.05214516275324672,True,False,False,False,False,False,False,False,True,2<=h<=4,1M<=p<100M,finite_zone,True,False,False,True,-0.05214516275324672,1.0,1.8138663827119307e-07,1.0000040811993611,16.908933403213215,0.05914033583040604,0.0004258951024268688,0.058396923563565295,-0.0006388652230184949,,pass
hexc_00186,187,338531,338530,1,338531,positive,negative,False,True,theta_local,11.732370947643444,-12.40902088264346,0.0765453740251714,0.079871308359875,0.0,0.0033259343347036,162.11326994839482,0.07237144097690575,True,False,False,False,False,False,False,False,True,h=1,100K<=p<1M,finite_zone,True,True,False,True,-0.07237144097690575,1.0,2.9539392256543716e-06,1.0,12.732370947643444,0.07853996746655295,0.0017187027740870064,0.0753148593046431,0.0012305147205283057,,pass
