candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certificate_flag,O2_applicable_flag,B3_applicable_flag,endpoint_exclusion_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon_exported,epsilon,epsilon_export_difference,epsilon_abs,epsilon_positive_part,epsilon_negative_part,DeltaD,D_start,D_end,bridge_excursion_raw,scale_denominator,Q_reconstructed,formula_reconstruction_error,positive_flag,negative_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,sign_inconsistent_flag,E_theta_normalized,log_pstar,inv_log_pstar,sqrt_h_over_sqrt_x,rho_proxy,row_regime,residual_cap_0p03_pass_flag,residual_cap_0p025_pass_flag,failure_type,status
hexc_00446,447,1192097,1192096,1,1192097,positive,negative,False,True,True,True,True,False,12.991224499135525,0.072182493775885,0.0698215571070981,0.0,0.0023609366687868,0.002360936668786895,9.497611030973019e-17,0.002360936668786895,0.002360936668786895,0.0,-13.667874434135456,-548.4761840037484,-562.1440584378838,0.0,195.75436298521012,0.072182493775885,0.0,True,False,False,False,False,True,0.06636492950155626,13.991224499135525,0.07147337247442402,0.0009158918668327269,1.0,finite_positive,True,True,,pass
hexc_00447,448,179438731,179438730,1,179438731,positive,negative,False,True,True,True,True,False,18.00534437614944,0.0535246964138259,0.0517215758745481,0.0,0.0018031205392777,0.0018031205392778013,1.0126448291014611e-16,0.0018031205392778013,0.0018031205392778013,0.0,-18.681994311149538,-6793.35641786955,-6812.038412180699,0.0,361.2031148560351,0.0535246964138259,0.0,True,False,False,False,False,True,0.04984825333891664,19.005344376149438,0.05261677874434834,7.465207872570207e-05,1.0,finite_positive,True,True,,pass
hexc_00448,449,178913599,178913595,4,178913689,positive,negative,False,True,True,True,True,False,34.00482710906792,0.0532662829880072,0.0515304169178657,0.013081599559448,-0.0113457334893066,-0.0113457334893065,1.0061396160665481e-16,0.0113457334893065,0.0,0.0113457334893065,-37.21441583906744,-6881.9230947404985,-6919.137510579566,9.447315099767366,722.183480455503,0.053266282988007195,6.938893903907228e-18,True,False,False,False,False,True,0.04708613258173677,19.002414063159225,0.052624892641337705,0.00014952310934787167,1.0,finite_positive,True,True,,pass
hexc_00449,450,1511597,1511596,1,1511597,positive,negative,False,True,True,True,True,False,13.228677265803476,0.0712006740325232,0.0686834583853081,0.0,0.0025172156472151,0.002517215647215104,4.336808689942018e-18,0.002517215647215104,0.002517215647215104,0.0,-13.905327200803526,-617.4732966972274,-631.3786238980309,0.0,202.4552567343927,0.0712006740325232,0.0,True,False,False,False,False,True,0.06534123874668558,14.228677265803476,0.07028060172559766,0.0008133584620154756,1.0,finite_positive,True,True,,pass
hexc_00450,451,1199767,1199766,1,1199767,positive,negative,False,True,True,True,True,False,12.997637929238774,0.073442667720498,0.0697903227852879,0.0,0.00365234493521,0.0036523449352100917,9.194034422677078e-17,0.0036523449352100917,0.0036523449352100917,0.0,-13.67428786423875,-545.3111033341186,-558.9853911983573,0.0,195.93386759806396,0.073442667720498,0.0,True,False,False,False,False,True,0.06633686196559928,13.997637929238774,0.07144062484365049,0.0009129595666360234,1.0,finite_positive,True,True,,pass
hexc_00451,452,179433593,179433592,1,179433593,positive,negative,False,True,True,True,True,False,18.00531574201046,0.053478344253127,0.0517216524515145,0.0,0.0017566918016124,0.0017566918016125033,1.0321604682062002e-16,0.0017566918016125033,0.0017566918016125033,0.0,-18.68196567701125,-6794.04027153887,-6812.722237215881,0.0,361.2020264535106,0.053478344253127,0.0,True,False,False,False,False,True,0.0498483242710375,19.00531574201046,0.052616858018809,7.465314753235174e-05,1.0,finite_positive,True,True,,pass
hexc_00452,453,180641719,180641716,3,180641999,positive,negative,False,True,True,True,True,False,35.02405233789855,0.0607003725406591,0.0597022952272879,0.0099503825467233,-0.0089523052333521,-0.008952305233352095,5.204170427930421e-18,0.008952305233352095,0.0,0.008952305233352095,-37.37735220789818,-6884.181543519452,-6921.55889572735,6.229558706852004,626.0622320398534,0.0607003725406591,0.0,True,False,False,False,False,True,0.0559434039389059,19.01202772451343,0.05259828222902472,0.00012886993179627695,1.0,finite_positive,True,True,,pass
hexc_00453,454,604143557,604142790,767,604143557,negative,negative,True,False,False,True,True,True,-59.3237404284406,0.0613546266448391,0.0485676094473233,0.0067334208268465,0.0060535963706692,0.0060535963706693004,1.0061396160665481e-16,0.0060535963706693004,0.0060535963706693004,0.0,-549.8922565899411,-12478.349942541212,-13028.242199131151,76.23714683878461,11322.20141875332,0.0613546266448391,0.0,False,True,False,False,False,False,-0.005239594159681775,20.21932240481067,0.04945764155588496,0.0011267501066714678,1.0,post_P0_negative_tail,True,True,,pass
hexc_00454,455,230891,230890,1,230891,positive,negative,False,True,True,True,True,False,11.349701016670412,0.0812431088851837,0.0788535020663953,1.8635339450072852e-16,0.0023896068187881,0.002389606818788214,1.1405806854547507e-16,0.002389606818788214,0.002389606818788214,0.0,-12.026350951670423,-239.8844935760031,-251.9108445276736,2.8421709430404014e-14,152.51511520115022,0.0812431088851837,0.0,True,False,False,False,False,True,0.07441689305156042,12.349701016670412,0.08097362022369095,0.0020811170038420737,1.0,finite_positive,True,True,,pass
hexc_00455,456,30775091,30775090,1,30775091,positive,negative,False,True,True,True,True,False,16.24221618697599,0.0592299076839352,0.0569095408535267,0.0,0.0023203668304084,0.0023203668304084962,9.627715291671279e-17,0.0023203668304084962,0.0023203668304084962,0.0,-16.918866121975952,-2799.826547722473,-2816.745413844449,0.0,297.2940190384169,0.0592299076839352,0.0,True,False,False,False,False,True,0.05463351142922637,17.24221618697599,0.05799718488365526,0.0001802603986180338,1.0,finite_positive,True,True,,pass
hexc_00456,457,12783817,12783816,1,12783817,positive,negative,False,True,True,True,True,False,15.363690632117276,0.0622910070873101,0.0599033436784113,0.0,0.0023876634088987,0.002387663408898802,1.0191500421363742e-16,0.002387663408898802,0.002387663408898802,0.0,-16.040340567117255,-1802.6185413378123,-1818.6588819049296,0.0,267.7703711036427,0.0622910070873101,0.0,True,False,False,False,False,True,0.057376365311794096,16.363690632117276,0.06111090844245638,0.00027968535576622996,1.0,finite_positive,True,True,,pass
hexc_00457,458,109709671,109709668,3,109709861,positive,negative,False,True,True,True,True,False,34.026696141718304,0.063077134089216,0.0612818694412442,0.0102136449222288,-0.0084183802742571,-0.008418380274256993,1.0581813203458523e-16,0.008418380274256993,0.0,0.008418380274256993,-36.3799960117185,-5311.718465260303,-5348.098461272021,6.063332677735161,593.6502320086511,0.063077134089216,0.0,True,False,False,False,False,True,0.057317750936585914,18.513349811816298,0.0540150761566522,0.00016536293465966795,1.0,finite_positive,True,True,,pass
hexc_00458,459,40861831,40861830,1,40861831,positive,negative,False,True,True,True,True,False,16.52570695790138,0.0574831963320775,0.0560062973967055,1.480536390023432e-15,0.0014768989353704,0.0014768989353705188,1.1882855810441129e-16,0.0014768989353705188,0.0014768989353705188,0.0,-17.202356892901662,-3276.212349421397,-3293.414706314299,4.547473508864641e-13,307.1504043742329,0.0574831963320775,0.0,True,False,False,False,False,True,0.05380330522946802,17.52570695790138,0.05705903918182056,0.00015643757975523532,1.0,finite_positive,True,True,,pass
hexc_00459,460,178299031,178299027,4,178299217,positive,negative,False,True,True,True,True,False,33.99794528509872,0.0536908999369261,0.0515395484256806,0.0130839545118638,-0.0109326030006184,-0.0109326030006183,1.0061396160665481e-16,0.0109326030006183,0.0,0.0109326030006183,-37.207534015098645,-6771.484810341117,-6808.692344356216,9.445594643774712,721.9220026491189,0.053690899936926106,6.938893903907228e-18,True,False,False,False,False,True,0.04709365438418837,18.998973691348684,0.05263442206119571,0.00014978057869472663,1.0,finite_positive,True,True,,pass
hexc_00460,461,33487507,33487506,1,33487507,positive,negative,False,True,True,True,True,False,16.3266830018682,0.0575407317020136,0.0566373857222335,0.0,0.00090334597978,0.0009033459797800972,9.71445146547012e-17,0.0009033459797800972,0.0009033459797800972,0.0,-17.003332936868446,-3014.083017776424,-3031.0863507132926,0.0,300.21394384722845,0.0575407317020136,0.0,True,False,False,False,False,True,0.05438349329362414,17.3266830018682,0.057714451167149405,0.0001728059099751477,1.0,finite_positive,True,True,,pass
hexc_00461,462,17594867,17594866,1,17594867,positive,negative,False,True,True,True,True,False,15.68311776974364,0.0600786871028681,0.0587790688062869,0.0,0.0012996182965811,0.0012996182965811995,9.952975943416931e-17,0.0012996182965811995,0.0012996182965811995,0.0,-16.359767704743717,-2142.279684305285,-2158.639452010029,0.0,278.326418519136,0.0600786871028681,0.0,True,False,False,False,False,True,0.056347930797181464,16.68311776974364,0.05994083442925707,0.0002384004143160205,1.0,finite_positive,True,True,,pass
hexc_00462,463,604208350,604207847,503,604208581,negative,negative,True,False,False,True,True,True,-17.733697378940747,0.0555703834394379,0.0416637529037263,0.0060333598827342,0.0078732706529773,0.007873270652977396,9.540979117872439e-17,0.007873270652977396,0.007873270652977396,0.0,-382.0148076699807,-12444.672234795218,-12826.6870424652,55.319856099673416,9168.996574857616,0.0555703834394379,0.0,False,True,False,False,False,False,-0.0019340935765608715,20.219430029066906,0.04945737830208008,0.0009124112492584769,1.0,post_P0_negative_tail,True,True,,pass
hexc_00463,464,109593397,109593396,1,109593397,positive,negative,False,True,True,True,True,False,17.51228768431294,0.054101887905503,0.0530746516197172,2.6538721203443164e-15,0.0010272362857831,0.0010272362857831447,4.466912950640278e-17,0.0010272362857831447,0.0010272362857831447,0.0,-18.18893761931304,-5372.499739411654,-5390.688677030968,9.094947017729282e-13,342.7047953067646,0.054101887905503,0.0,True,False,False,False,False,True,0.05110021197292324,18.51228768431294,0.05401817522787237,9.552296748603264e-05,1.0,finite_positive,True,True,,pass
hexc_00464,465,40864853,40864852,1,40864853,positive,negative,False,True,True,True,True,False,16.52578091171557,0.0570730258776849,0.0560060655082994,0.0,0.0010669603693854,0.0010669603693855,1.0018028073766061e-16,0.0010669603693855,0.0010669603693855,0.0,-17.202430846715288,-3281.0373735889752,-3298.2398044356905,0.0,307.1529965654539,0.0570730258776849,0.0,True,False,False,False,False,True,0.05380309193302611,17.52578091171557,0.05705879840889278,0.00015643179528432926,1.0,finite_positive,True,True,,pass
hexc_00465,466,33862469,33862468,1,33862469,positive,negative,False,True,True,True,True,False,16.337817849908106,0.0578902569502811,0.0566017028334791,0.0,0.0012885541168019,0.001288554116801996,9.584347204771859e-17,0.001288554116801996,0.001288554116801996,0.0,-17.014467784907993,-2976.048872271688,-2993.063340056596,0.0,300.5999277965921,0.0578902569502811,0.0,True,False,False,False,False,True,0.054350704505037234,17.337817849908106,0.05767738527748463,0.00017184649940207007,1.0,finite_positive,True,True,,pass
hexc_00466,467,30400417,30400416,1,30400417,positive,negative,False,True,True,True,True,False,16.229966883387636,0.0588312415358487,0.0569492257753875,0.0,0.0018820157604611,0.0018820157604611948,9.475926987523309e-17,0.0018820157604611948,0.0018820157604611948,0.0,-16.906616818387647,-2803.0204358244755,-2819.927052642863,0.0,296.87175880263464,0.0588312415358487,0.0,True,False,False,False,False,True,0.05466995900468118,17.229966883387636,0.058038416833183545,0.00018136781861103902,1.0,finite_positive,True,True,,pass
hexc_00467,468,31039963,31039962,1,31039963,positive,negative,False,True,True,True,True,False,16.250786061268272,0.0583303218485938,0.0568818092900305,1.5281021942113905e-15,0.0014485125585617,0.0014485125585617707,7.068998164605489e-17,0.0014485125585617707,0.0014485125585617707,0.0,-16.927435996268287,-2837.366708778888,-2854.294144775156,4.547473508864641e-13,297.5896197316477,0.0583303218485938,0.0,True,False,False,False,False,True,0.05460804068341653,17.250786061268272,0.057968372945347416,0.000179489646631221,1.0,finite_positive,True,True,,pass
hexc_00468,469,30802151,30802150,1,30802151,positive,negative,False,True,True,True,True,False,16.243095083167603,0.0592880023223457,0.0569066955580024,0.0,0.0023813067643432,0.0023813067643432967,9.6710833785707e-17,0.0023813067643432967,0.0023813067643432967,0.0,-16.919745018167305,-2798.115872368005,-2815.0356173861724,0.0,297.32432804715876,0.0592880023223457,0.0,True,False,False,False,False,True,0.054630898150356794,17.243095083167603,0.05799422871455264,0.00018018120093202253,1.0,finite_positive,True,True,,pass
hexc_00469,470,33904141,33904140,1,33904141,positive,negative,False,True,True,True,True,False,16.33904771828289,0.0581891914296216,0.0565977643363144,1.512584668726146e-15,0.0015914270933056,0.001591427093305689,8.890457814381136e-17,0.001591427093305689,0.001591427093305689,0.0,-17.01569765328304,-2984.084176859885,-3001.0998745131683,4.547473508864641e-13,300.64257577689114,0.0581891914296216,0.0,True,False,False,False,False,True,0.05434708532569322,17.33904771828289,0.05767329418821343,0.0001717408575993111,1.0,finite_positive,True,True,,pass
hexc_00470,471,187509061,187509060,1,187509061,positive,negative,False,True,True,True,True,False,18.049337727540443,0.0522625737058333,0.0516041905106976,0.0,0.0006583831951356,0.0006583831951356978,9.77950359581925e-17,0.0006583831951356978,0.0006583831951356978,0.0,-18.72598766254032,-7123.650369756532,-7142.3763574190725,0.0,362.87726785789573,0.0522625737058333,0.0,True,False,False,False,False,True,0.04973951064525938,19.049337727540443,0.052495263315860956,7.302790980629773e-05,1.0,finite_positive,True,True,,pass
hexc_00471,472,33388783,33388782,1,33388783,positive,negative,False,True,True,True,True,False,16.323730563217257,0.0589474946578349,0.0566468546928166,1.5152606208025618e-15,0.0023006399650167,0.0023006399650167863,8.630249292984615e-17,0.0023006399650167863,0.0023006399650167863,0.0,-17.00038049821751,-2914.21633003156,-2931.216710529777,4.547473508864641e-13,300.1116406269477,0.0589474946578349,0.0,True,False,False,False,False,True,0.054392193948612576,17.323730563217257,0.05772428729197957,0.00017306119778304582,1.0,finite_positive,True,True,,pass
hexc_00472,473,109490539,109490538,1,109490539,positive,negative,False,True,True,True,True,False,17.511348701661493,0.0545556595614845,0.0530772959532355,0.0,0.0014783636082489,0.0014783636082489962,9.627715291671279e-17,0.0014783636082489962,0.0014783636082489962,0.0,-18.187998636661177,-5333.478180803666,-5351.666179440327,0.0,342.67003075450464,0.0545556595614845,0.0,True,False,False,False,False,True,0.0511026559956361,18.511348701661493,0.054020915283727794,9.556782522000923e-05,1.0,finite_positive,True,True,,pass
hexc_00473,474,39691573,39691572,1,39691573,positive,negative,False,True,True,True,True,False,16.49664945612307,0.0584362579013333,0.0560975584259437,0.0,0.0023386994753895,0.0023386994753895954,9.540979117872439e-17,0.0023386994753895954,0.0023386994753895954,0.0,-17.173299391123237,-3177.053760797741,-3194.227060188864,0.0,306.1327421904517,0.0584362579013333,0.0,True,False,False,False,False,True,0.053887242959004204,17.49664945612307,0.05715379978936729,0.00015872701341498695,1.0,finite_positive,True,True,,pass
hexc_00474,475,17585857,17585856,1,17585857,positive,negative,False,True,True,True,True,False,15.682605557419812,0.0607320488763139,0.0587808378509593,0.0,0.0019512110253545,0.0019512110253546017,1.0169816377914032e-16,0.0019512110253546017,0.0019512110253546017,0.0,-16.359255492419834,-2134.3646989941426,-2150.7239544865624,0.0,278.3093281844544,0.0607320488763139,0.0,True,False,False,False,False,True,0.05634955055126967,16.682605557419812,0.059942674815280074,0.00023846147795018237,1.0,finite_positive,True,True,,pass
hexc_00475,476,59141,59140,1,59141,positive,negative,False,True,True,True,True,False,9.987679702292931,0.091902998374857,0.0883327149329663,2.354172125591544e-16,0.0035702834418904,0.0035702834418904765,7.632783294297951e-17,0.0035702834418904765,0.0035702834418904765,0.0,-10.664329637292925,-119.51794446293276,-130.18227410022567,2.8421709430404014e-14,120.72910524018012,0.091902998374857,0.0,True,False,False,False,False,True,0.0827280189182493,10.987679702292933,0.09101102572104626,0.004112024259567261,1.0,finite_positive,True,True,,pass
hexc_00476,477,17998327,17998326,1,17998327,positive,negative,False,True,True,True,True,False,15.705789367096394,0.060032945144278,0.0587008736360581,1.6294317524071412e-15,0.0013320715082182,0.0013320715082182646,6.461844948013606e-17,0.0013320715082182646,0.0013320715082182646,0.0,-16.382439302096373,-2165.176859645704,-2181.5592989478,4.547473508864641e-13,279.0833983777909,0.060032945144278,0.0,True,False,False,False,False,True,0.05627632979384789,16.705789367096394,0.059859488110726035,0.00023571321476695612,1.0,finite_positive,True,True,,pass
hexc_00477,478,12895963,12895962,1,12895963,positive,negative,False,True,True,True,True,False,15.372424874617732,0.0621454033244644,0.0598720307362329,2.5446931700865627e-15,0.0022733725882289,0.002273372588228956,5.594483210025203e-17,0.002273372588228956,0.002273372588228956,0.0,-16.04907480961765,-1809.5626148360448,-1825.611689645663,6.821210263296962e-13,268.05629627500144,0.0621454033244644,0.0,True,False,False,False,False,True,0.05734774779864532,16.37242487461773,0.061078307438155115,0.00027846659907179965,1.0,finite_positive,True,True,,pass
hexc_00478,479,30795049,30795048,1,30795049,positive,negative,False,True,True,True,True,False,16.24286448826941,0.0587764106373514,0.0569074420471223,1.5295065726628117e-15,0.0018689685902275,0.0018689685902275707,7.068998164605489e-17,0.0018689685902275707,0.0018689685902275707,0.0,-16.919514423269447,-2810.527600831861,-2827.447115255131,4.547473508864641e-13,297.3163757608224,0.0587764106373514,0.0,True,False,False,False,False,True,0.05463158376898844,17.24286448826941,0.0579950042917936,0.00018020197656253066,1.0,finite_positive,True,True,,pass
hexc_00479,480,12422209,12422208,1,12422209,positive,negative,False,True,True,True,True,False,15.334996476947772,0.0626318690183186,0.0600064453181241,0.0,0.0026254237001944,0.0026254237001945013,1.0148132334464322e-16,0.0026254237001945013,0.0026254237001945013,0.0,-16.011646411947822,-1772.8479891129512,-1788.859635524899,0.0,266.8321099018961,0.0626318690183186,0.0,True,False,False,False,False,True,0.05747058134264973,16.334996476947772,0.0612182562396764,0.000283726946446198,1.0,finite_positive,True,True,,pass
hexc_00480,481,33877339,33877338,1,33877339,positive,negative,False,True,True,True,True,False,16.33825688275092,0.0574697978033588,0.0566002968237105,0.0,0.0008695009796482,0.0008695009796483022,1.0224026486538307e-16,0.0008695009796483022,0.0008695009796483022,0.0,-17.01490681775067,-3004.3350675577176,-3021.3499743754683,0.0,300.6151517322596,0.0574697978033588,0.0,True,False,False,False,False,True,0.05434941249169786,17.33825688275092,0.057675924792350765,0.00017180878041361044,1.0,finite_positive,True,True,,pass
hexc_00481,482,178037333,178037332,1,178037333,positive,negative,False,True,True,True,True,False,17.997503822219905,0.0526050690035047,0.0517425525262968,0.0,0.0008625164772078,0.0008625164772078989,9.8879238130678e-17,0.0008625164772078989,0.0008625164772078989,0.0,-18.67415375721976,-6882.11369957927,-6900.78785333649,0.0,360.9051514752599,0.0526050690035047,0.0,True,False,False,False,False,True,0.04986768337512532,18.997503822219905,0.05263849447580464,7.494530994856117e-05,1.0,finite_positive,True,True,,pass
hexc_00482,483,33453599,33453598,1,33453599,positive,negative,False,True,True,True,True,False,16.325669932173774,0.0582047066805612,0.0566406344516098,0.0,0.0015640722289513,0.0015640722289513992,9.90960785651751e-17,0.0015640722289513992,0.0015640722289513992,0.0,-17.00231986717381,-2942.5042590732846,-2959.5065789404584,0.0,300.17883859863036,0.0582047066805612,0.0,True,False,False,False,False,True,0.05438647843528656,17.325669932173774,0.05771782585693842,0.00017289346436315679,1.0,finite_positive,True,True,,pass
hexc_00483,484,33486469,33486468,1,33486469,positive,negative,False,True,True,True,True,False,16.326652004753736,0.0590543775726441,0.0566374851187895,0.0,0.0024168924538545,0.0024168924538545966,9.6710833785707e-17,0.0024168924538545966,0.0024168924538545966,0.0,-17.003301939753783,-2915.711783508861,-2932.715085448615,0.0,300.2128696938367,0.0590543775726441,0.0,True,False,False,False,False,True,0.054383584625815655,17.326652004753736,0.0577145544174166,0.00017280858823818802,1.0,finite_positive,True,True,,pass
hexc_00484,485,30788267,30788266,1,30788267,positive,negative,False,True,True,True,True,False,16.242644233808694,0.0592444114270652,0.0569081550801295,0.0,0.0023362563469356,0.0023362563469356973,9.71445146547012e-17,0.0023362563469356973,0.0023362563469356973,0.0,-16.919294168808847,-2797.3795046509103,-2814.298798819719,0.0,297.30878017369616,0.0592444114270652,0.0,True,False,False,False,False,True,0.05463223865880881,17.242644233808694,0.05799574510962997,0.00018022182279990026,1.0,finite_positive,True,True,,pass
hexc_00485,486,179621503,179621500,3,179621809,positive,negative,False,True,True,True,True,False,35.01272485653976,0.0607185564329466,0.0597197771485649,0.0099532962003244,-0.0089545169159427,-0.008954516915942696,3.469446951953614e-18,0.008954516915942696,0.0,0.008954516915942696,-37.36602472653976,-6847.858749465028,-6885.224774191568,6.227670793323341,625.6892860397697,0.0607185564329466,0.0,True,False,False,False,False,True,0.055958645349593376,19.006364137417915,0.052613955660846014,0.0001292353919554399,1.0,finite_positive,True,True,,pass
hexc_00486,487,109567753,109567750,3,109567891,positive,negative,False,True,True,True,True,False,34.02410731121271,0.062415968235633,0.0612860813932336,0.0102143469142481,-0.0090844600718488,-0.009084460071848696,1.0408340855860843e-16,0.009084460071848696,0.0,0.009084460071848696,-36.37740718121222,-5392.841310323733,-5429.218717504945,6.062901205995331,593.5671910201213,0.062415968235633,0.0,True,False,False,False,False,True,0.05732140830212991,18.512054924226998,0.05401885442179006,0.00016546999345202327,1.0,finite_positive,True,True,,pass
hexc_00487,488,108563857,108563856,1,108563857,positive,negative,False,True,True,True,True,False,17.502849101599622,0.054996504598093,0.0531012442497539,0.0,0.001895260348339,0.0018952603483391034,1.0343288725511712e-16,0.0018952603483391034,0.0018952603483391034,0.0,-18.179499036598827,-5270.31064698218,-5288.490146018778,0.0,342.3554248765661,0.054996504598093,0.0,True,False,False,False,False,True,0.051124789706224624,18.502849101599626,0.05404573071471177,9.597483360613696e-05,1.0,finite_positive,True,True,,pass
hexc_00488,489,12883709,12883708,1,12883709,positive,negative,False,True,True,True,True,False,15.371474203024786,0.0626855439789416,0.0598754373811424,0.0,0.0028101065977991,0.0028101065977992057,1.0581813203458523e-16,0.0028101065977992057,0.0028101065977992057,0.0,-16.048124138024832,-1803.143842371846,-1819.1919665098708,0.0,268.02516758030606,0.0626855439789416,0.0,True,False,False,False,False,True,0.05735086127096316,16.371474203024786,0.06108185418117328,0.00027859899567839067,1.0,finite_positive,True,True,,pass
hexc_00489,490,1196177,1196176,1,1196177,positive,negative,False,True,True,True,True,False,12.994641195853822,0.0723425694553522,0.0698049138286094,0.0,0.0025376556267427,0.0025376556267427963,9.627715291671279e-17,0.0025376556267427963,0.0025376556267427963,0.0,-13.671291130853774,-556.5482996635848,-570.2195907944385,0.0,195.84998220068888,0.0723425694553522,0.0,True,False,False,False,False,True,0.06634997384139724,13.994641195853822,0.0714559227353588,0.0009143285401983192,1.0,finite_positive,True,True,,pass
hexc_00490,491,30805079,30805078,1,30805079,positive,negative,False,True,True,True,True,False,16.243190136946268,0.059199372758358,0.0569063878525934,3.0588976035762426e-15,0.0022929849057614,0.0022929849057615414,1.4137996329210978e-16,0.0022929849057615414,0.0022929849057615414,0.0,-16.919840071946055,-2804.243542215552,-2821.1633822874974,9.094947017729282e-13,297.32760609888106,0.059199372758358,0.0,True,False,False,False,False,True,0.05463061553572773,17.243190136946268,0.05799390901903596,0.00018017263768352017,1.0,finite_positive,True,True,,pass
hexc_00491,492,40864429,40864428,1,40864429,positive,negative,False,True,True,True,True,False,16.525770535997356,0.0574003500361583,0.0560060980421217,0.0,0.0013942519940365,0.0013942519940366022,1.0213184464813452e-16,0.0013942519940366022,0.0013942519940366022,0.0,-17.202420470997367,-3296.7307914518537,-3313.933211922851,0.0,307.1526328804331,0.0574003500361583,0.0,True,False,False,False,False,True,0.05380312185840982,17.525770535997356,0.057058832189205766,0.0001564326068325483,1.0,finite_positive,True,True,,pass
hexc_00492,493,30776687,30776686,1,30776687,positive,negative,False,True,True,True,True,False,16.24226804575415,0.0575172282560766,0.0569093729605598,0.0,0.0006078552955167,0.0006078552955168029,1.0289078616887437e-16,0.0006078552955168029,0.0006078552955168029,0.0,-16.91891798075403,-2945.7488136172124,-2962.6677315979664,0.0,297.2958073616347,0.0575172282560766,0.0,True,False,False,False,False,True,0.054633357227257616,17.24226804575415,0.05799701044818443,0.0001802557246366192,1.0,finite_positive,True,True,,pass
hexc_00493,494,3440929,3440928,1,3440929,positive,negative,False,True,True,True,True,False,14.05125205102998,0.067330432211459,0.0650123145756811,5.018396010567469e-16,0.0023181176357773,0.0023181176357773953,9.540979117872439e-17,0.0023181176357773953,0.0023181176357773953,0.0,-14.727901986029906,-932.3579923236196,-947.0858943096496,1.1368683772161605e-13,226.54018830363418,0.067330432211459,0.0,True,False,False,False,False,True,0.06202542761285666,15.05125205102998,0.06643965542597956,0.0005390910779643344,1.0,finite_positive,True,True,,pass
hexc_00494,495,33475061,33475060,1,33475061,positive,negative,False,True,True,True,True,False,16.326311271795266,0.0589771353560745,0.056638577749375,0.0,0.0023385576066994,0.002338557606699501,1.0104764247564901e-16,0.002338557606699501,0.002338557606699501,0.0,-17.002961206795135,-2915.813602777874,-2932.8165639846693,0.0,300.2010622871397,0.0589771353560745,0.0,True,False,False,False,False,True,0.054384588606749475,17.326311271795266,0.0577156894109282,0.0001728380315369523,1.0,finite_positive,True,True,,pass
hexc_00495,496,7051189,7051188,1,7051189,positive,negative,False,True,True,True,True,False,14.768706813050487,0.0641413382477075,0.0621163297791918,9.14424861615543e-16,0.0020250084685147,0.0020250084685147856,8.543513119185775e-17,0.0020250084685147856,0.0020250084685147856,0.0,-15.445356748050472,-1337.2917242348542,-1352.737080982905,2.273736754432321e-13,248.6521145559449,0.0641413382477075,0.0,True,False,False,False,False,True,0.05939505818973293,15.768706813050489,0.06341674126202794,0.0003765900334942183,1.0,finite_positive,True,True,,pass
hexc_00496,497,109712789,109712788,1,109712789,positive,negative,False,True,True,True,True,False,17.513376500036497,0.0538341563467544,0.0530715856607732,0.0,0.0007625706859811,0.0007625706859811995,9.952975943416931e-17,0.0007625706859811995,0.0007625706859811995,0.0,-18.190026435037,-5469.24232844579,-5487.432354880827,0.0,342.7451094321036,0.0538341563467544,0.0,True,False,False,False,False,True,0.051097378250136126,18.513376500036497,0.05401499829045386,9.54709781845291e-05,1.0,finite_positive,True,True,,pass
hexc_00497,498,12784687,12784686,1,12784687,positive,negative,False,True,True,True,True,False,15.363758684593112,0.0623343985337305,0.0599030995784161,8.491297350710445e-16,0.0024312989553135,0.0024312989553135532,5.334274688628682e-17,0.0024312989553135532,0.0024312989553135532,0.0,-16.04040861959311,-1800.0185972163042,-1816.059005835897,2.273736754432321e-13,267.7725982875965,0.0623343985337305,0.0,True,False,False,False,False,True,0.057376142229803265,16.363758684593112,0.06111065429860714,0.0002796758392876781,1.0,finite_positive,True,True,,pass
hexc_00498,499,7047823,7047822,1,7047823,positive,negative,False,True,True,True,True,False,14.768229332775425,0.0635363577559428,0.0621181713545507,0.0,0.001418186401392,0.001418186401392095,9.497611030973019e-17,0.001418186401392095,0.001418186401392095,0.0,-15.444879267775375,-1360.0799668641785,-1375.5248461319538,0.0,248.6370562909993,0.0635363577559428,0.0,True,False,False,False,False,True,0.05939673495607596,15.768229332775425,0.06341866159451565,0.0003766799513836856,1.0,finite_positive,True,True,,pass
hexc_00499,500,30849131,30849130,1,30849131,positive,negative,False,True,True,True,True,False,16.244619139361394,0.0582246638945879,0.0569017623271792,0.0,0.0013229015674086,0.0013229015674086977,9.77950359581925e-17,0.0013229015674086977,0.0013229015674086977,0.0,-16.921269074361135,-2827.3089975954235,-2844.2302666697847,0.0,297.3768892616293,0.0582246638945879,0.0,True,False,False,False,False,True,0.054626367165571954,17.244619139361394,0.057989103262795064,0.00018004395009551868,1.0,finite_positive,True,True,,pass
