rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,C_bridge,C_bridge_sq,B_abs_max,B_L2_exported,B_sq_over_h,kappa_L2,Q_energy_L2,Q_exc,bridge_energy_fraction
B_sq_over_h,5,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,7.438244050688833,55.327474557607815,64.68278396224969,165.32323621154507,55.327474557607935,0.3912504100723165,0.0277787667189073,0.0108684538700757,0.00019055396233561665
B_sq_over_h,6,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,7.389235181064235,54.600796561077395,12.35249588295892,19.550078668065368,54.600796561077786,0.6318386791525534,0.0245850448951147,0.0155337822934355,5.261093137005489e-06
B_sq_over_h,7,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,7.348868426896937,54.00586715584266,12.28521502684498,19.443278275303793,54.0058671558429,0.6318489532935009,0.0247186134594574,0.0156184300412248,5.094887652269561e-06
B_sq_over_h,8,hexc_00198,199,39635782,39635564,218,39635819,finite_positive,False,False,False,True,7.2093575037210575,51.97483561645912,38.59059490648997,106.44488792040764,51.97483561645938,0.3625406128976837,0.0235535603972833,0.0085391222223537,2.9455045046565418e-05
B_sq_over_h,9,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.128590769352836,50.816806356902454,50.44514412859007,152.55850455304468,50.816806356902504,0.3306609767602319,0.036413013628854,0.0120403626533005,0.0013147173309265247
B_sq_over_h,10,hexc_00662,663,604872091,604872087,4,604872131,post_P0_positive_tail,True,False,False,False,7.085660762263412,50.20658843787932,10.056372108580035,14.171321524526851,50.206588437879496,0.7096283921845326,0.0173298733143556,0.0122977701368278,2.5942484235859025e-07
B_sq_over_h,11,hexc_00273,274,109547591,109546815,776,109547591,finite_negative,False,False,False,True,6.908850056190115,47.732209098918155,65.83835952501795,192.45829226292332,47.73220909891857,0.3420915708587596,0.0201606811377659,0.0068967990800009,3.3288283699061934e-05
B_sq_over_h,12,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,6.864752116121557,47.1248216157954,13.100680718981152,19.416451089897027,47.124821615795426,0.674720661274592,0.0304825946938867,0.0205672364492246,4.0678337800586845e-05
B_sq_over_h,13,hexc_00303,304,604870961,604869251,1710,604870961,post_P0_negative_tail,True,False,False,False,6.763592223850025,45.74617977052452,109.04298268701676,279.68905485842146,45.74617977052461,0.3898721841017882,0.0165421719649012,0.0064493327137434,1.3293950372010392e-05
B_sq_over_h,14,hexc_00673,674,187509559,187509555,4,187509659,finite_positive,False,False,False,True,6.671592040126676,44.51014034988162,9.4707785115379,13.343184080253373,44.51014034988175,0.7097839956771446,0.0183852514257526,0.0130495572184996,7.352200833734835e-07
B_sq_over_h,15,hexc_00322,323,179438221,179438217,4,179438351,finite_positive,False,False,False,True,6.656036436858118,44.30282104878291,9.448779086688774,13.31207287371627,44.30282104878312,0.7097902164691948,0.0184274100815586,0.0130795953907561,7.154629182248774e-07
B_sq_over_h,16,hexc_00444,445,179382103,179382099,4,179382319,finite_positive,False,False,False,True,6.655925850726108,44.301348930364064,9.448622690862976,13.311851701452259,44.30134893036435,0.7097902607968611,0.0184277095556904,0.0130798087714223,7.589229592880685e-07
B_sq_over_h,17,hexc_00525,526,179146273,179146269,4,179146433,finite_positive,False,False,False,True,6.655460745638621,44.295157736736584,9.4479649185605,13.310921491277293,44.29515773673692,0.7097904472467818,0.0184289737116236,0.0130807094930725,7.705762945638789e-07
B_sq_over_h,18,hexc_00448,449,178913599,178913595,4,178913689,finite_positive,False,False,False,True,6.655001264408736,44.28904182928188,9.447315099767366,13.310002528817508,44.28904182928211,0.7097906314677971,0.0184302229129119,0.013081599559448,7.448955074200035e-07
B_sq_over_h,19,hexc_00423,424,178906843,178906839,4,178907011,finite_positive,False,False,False,True,6.654987913833227,44.28886413326633,9.447296218789234,13.309975827666483,44.288864133266515,0.7097906368208294,0.0184302583442049,0.0130816248069056,7.61232388325599e-07
B_sq_over_h,20,hexc_00459,460,178299031,178299027,4,178299217,finite_positive,False,False,False,True,6.653784744914708,44.27285143165968,9.445594643774712,13.307569489829442,44.27285143165986,0.7097911193320223,0.0184335280556581,0.0130839545118638,7.690564429437336e-07
B_sq_over_h,21,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.55570371628648,42.977251215732366,40.1850159934861,126.9506565792383,42.97725121573253,0.3165404344986885,0.0289409320608848,0.0091609752093495,0.0003997805963526511
B_sq_over_h,22,hexc_00173,174,30825511,30824836,675,30825511,finite_negative,False,False,False,True,6.488095069490741,42.09537763075006,85.60944577509645,168.56565457042637,42.095377630750086,0.5078700402716285,0.0218196897816464,0.0110815667281192,8.866595523415063e-05
B_sq_over_h,23,hexc_00270,271,187425023,187423758,1265,187425023,finite_negative,False,False,False,True,6.487786304142406,42.09137112821778,104.27347431840008,230.75004762122163,42.09137112821822,0.4518892862356661,0.017879575931775,0.0080795888060062,2.777363710741559e-05
B_sq_over_h,24,hexc_00619,620,109709029,109709025,4,109709357,finite_positive,False,False,False,True,6.482092317280465,42.01752080974642,9.20277943201654,12.964184634560974,42.017520809746685,0.709861799367085,0.0189123463606488,0.0134251522178237,1.1772522978111859e-06
B_sq_over_h,25,hexc_00428,429,108831199,108831195,4,108831299,finite_positive,False,False,False,True,6.47925206868407,41.9807073695468,9.198762621303104,12.958504137368195,41.980707369547154,0.7098629999103702,0.0189204808195844,0.0134309492743368,1.153044944529206e-06
kappa_L2,1,hexc_00027,28,109670797,109660803,9994,109670797,finite_negative,False,False,False,True,4.136664184987013,17.111990579354266,335.81014783297,413.5422999525791,17.11199057935451,0.8120333708824421,0.0120697134740987,0.0098010101179576,8.612504006920934e-05
kappa_L2,2,hexc_00110,111,30780011,30777698,2313,30780011,finite_negative,False,False,False,True,2.747111347188176,7.546620753850035,103.84418611571164,132.1186353383027,7.546620753850156,0.7859919673693915,0.0092402141775634,0.0072627341203376,4.300200645539714e-05
kappa_L2,3,hexc_00296,297,604724143,604718720,5423,604724143,post_P0_negative_tail,True,False,False,False,2.772632272144349,7.687489716536335,150.73391696427095,204.17947186917945,7.687489716536423,0.7382422708040356,0.0067813758735842,0.0050062983240905,5.9655092080892225e-06
kappa_L2,4,hexc_00020,21,30847123,30831334,15789,30847123,finite_negative,False,False,False,True,2.507968798244117,6.289907492966041,225.3338417937175,315.13703274360233,6.289907492966134,0.7150344719309831,0.0084337008776589,0.0060303868534807,8.917534931222225e-05
kappa_L2,5,hexc_00032,33,1197619,1197615,4,1197697,finite_positive,False,False,False,True,4.884965034332981,23.862883386655824,6.944030893516242,9.769930068665976,23.862883386655895,0.7107554347586446,0.0249378557636041,0.0177247165152088,3.543982662961964e-05
kappa_L2,6,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,5.514345714148036,30.408008655142815,7.834141926083248,11.028691428296115,30.408008655143053,0.7103419274188179,0.0221562198206484,0.0157384918917144,1.2155728687056514e-05
kappa_L2,7,hexc_00185,186,22052341,22052337,4,22052431,finite_positive,False,False,False,True,5.91486101763221,34.98558085790514,8.400572960837962,11.829722035264455,34.98558085790535,0.7101242899702787,0.0206876955885622,0.014690835140949,4.4147960644023015e-06
kappa_L2,8,hexc_00123,124,30340831,30340827,4,30340987,finite_positive,False,False,False,True,6.027668214267579,36.33278410129171,8.56011076656796,12.055336428535215,36.33278410129205,0.7100681774675318,0.0203085588396176,0.0144204613622394,3.290985533162846e-06
kappa_L2,9,hexc_00297,298,30423259,30423255,4,30423359,finite_positive,False,False,False,True,6.028627397243738,36.344348294797804,8.561467292326142,12.057254794487477,36.34434829479782,0.7100677092965143,0.0203053990582444,0.0144182081956392,3.5431005298821045e-06
kappa_L2,10,hexc_00399,400,31019929,31019925,4,31019993,finite_positive,False,False,False,True,6.035494089121896,36.42718889982535,8.571178519813657,12.070988178243844,36.427188899825666,0.710064362026459,0.0202827788463261,0.0144020784216403,3.4566973425803236e-06
kappa_L2,11,hexc_00254,255,33472333,33472329,4,33472553,finite_positive,False,False,False,True,6.0623950243430045,36.752633431178815,8.609223195047889,12.124790048686053,36.75263343117909,0.7100513213406826,0.0201946235958818,0.0143392191682336,3.2612635156774183e-06
kappa_L2,12,hexc_00360,361,33862651,33862647,4,33862799,finite_positive,False,False,False,True,6.066493819860721,36.80234726640832,8.615019920022405,12.132987639721462,36.80234726640844,0.7100493444679852,0.0201812656596905,0.0143296944521975,3.32347286093683e-06
kappa_L2,13,hexc_00341,342,40863883,40863879,4,40864051,finite_positive,False,False,False,True,6.132936776163277,37.612913500416006,8.70898689759133,12.265873552326605,37.612913500416326,0.7100176649008322,0.0199670866976149,0.014176984271913,2.7544843235816804e-06
kappa_L2,14,hexc_00428,429,108831199,108831195,4,108831299,finite_positive,False,False,False,True,6.47925206868407,41.9807073695468,9.198762621303104,12.958504137368195,41.980707369547154,0.7098629999103702,0.0189204808195844,0.0134309492743368,1.153044944529206e-06
kappa_L2,15,hexc_00619,620,109709029,109709025,4,109709357,finite_positive,False,False,False,True,6.482092317280465,42.01752080974642,9.20277943201654,12.964184634560974,42.017520809746685,0.709861799367085,0.0189123463606488,0.0134251522178237,1.1772522978111859e-06
kappa_L2,16,hexc_00459,460,178299031,178299027,4,178299217,finite_positive,False,False,False,True,6.653784744914708,44.27285143165968,9.445594643774712,13.307569489829442,44.27285143165986,0.7097911193320223,0.0184335280556581,0.0130839545118638,7.690564429437336e-07
kappa_L2,17,hexc_00423,424,178906843,178906839,4,178907011,finite_positive,False,False,False,True,6.654987913833227,44.28886413326633,9.447296218789234,13.309975827666483,44.288864133266515,0.7097906368208294,0.0184302583442049,0.0130816248069056,7.61232388325599e-07
kappa_L2,18,hexc_00448,449,178913599,178913595,4,178913689,finite_positive,False,False,False,True,6.655001264408736,44.28904182928188,9.447315099767366,13.310002528817508,44.28904182928211,0.7097906314677971,0.0184302229129119,0.013081599559448,7.448955074200035e-07
kappa_L2,19,hexc_00525,526,179146273,179146269,4,179146433,finite_positive,False,False,False,True,6.655460745638621,44.295157736736584,9.4479649185605,13.310921491277293,44.29515773673692,0.7097904472467818,0.0184289737116236,0.0130807094930725,7.705762945638789e-07
kappa_L2,20,hexc_00444,445,179382103,179382099,4,179382319,finite_positive,False,False,False,True,6.655925850726108,44.301348930364064,9.448622690862976,13.311851701452259,44.30134893036435,0.7097902607968611,0.0184277095556904,0.0130798087714223,7.589229592880685e-07
kappa_L2,21,hexc_00322,323,179438221,179438217,4,179438351,finite_positive,False,False,False,True,6.656036436858118,44.30282104878291,9.448779086688774,13.31207287371627,44.30282104878312,0.7097902164691948,0.0184274100815586,0.0130795953907561,7.154629182248774e-07
kappa_L2,22,hexc_00673,674,187509559,187509555,4,187509659,finite_positive,False,False,False,True,6.671592040126676,44.51014034988162,9.4707785115379,13.343184080253373,44.51014034988175,0.7097839956771446,0.0183852514257526,0.0130495572184996,7.352200833734835e-07
kappa_L2,23,hexc_00662,663,604872091,604872087,4,604872131,post_P0_positive_tail,True,False,False,False,7.085660762263412,50.20658843787932,10.056372108580035,14.171321524526851,50.206588437879496,0.7096283921845326,0.0173298733143556,0.0122977701368278,2.5942484235859025e-07
kappa_L2,24,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.6590384376271583,7.070485412778679,3.256685045547357,4.605589673248806,7.070485412778683,0.70711576075991,0.0260719675992124,0.0184358992034248,0.00029921548732170635
kappa_L2,25,hexc_00025,26,230563,230560,3,230647,finite_positive,False,False,False,True,3.2727700551379044,10.711023833807362,4.00831267749993,5.668604016988864,10.711023833807426,0.7071075463177493,0.0214623352385676,0.0151761792087925,5.554263419178818e-05
Q_energy_L2,1,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.128590769352836,50.816806356902454,50.44514412859007,152.55850455304468,50.816806356902504,0.3306609767602319,0.036413013628854,0.0120403626533005,0.0013147173309265247
Q_energy_L2,2,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,6.864752116121557,47.1248216157954,13.100680718981152,19.416451089897027,47.124821615795426,0.674720661274592,0.0304825946938867,0.0205672364492246,4.0678337800586845e-05
Q_energy_L2,3,hexc_00013,14,1195591,1195386,205,1195669,finite_positive,False,False,False,True,5.8364080193795465,34.06365856867788,35.651017552909366,83.56464567374776,34.0636585686781,0.4266279987842912,0.0298022102047381,0.0127144572989962,0.00041541530491670867
Q_energy_L2,4,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.55570371628648,42.977251215732366,40.1850159934861,126.9506565792383,42.97725121573253,0.3165404344986885,0.0289409320608848,0.0091609752093495,0.0003997805963526511
Q_energy_L2,5,hexc_00304,305,30386689,30386676,13,30386821,finite_positive,False,False,False,True,8.580752479596955,73.62931311610929,18.50388997128084,30.93834304725165,73.62931311610959,0.598089236486277,0.0289054037503281,0.0172880108593613,9.861270095805126e-06
Q_energy_L2,6,hexc_00004,5,356077,355293,784,356077,finite_negative,False,False,False,True,4.659963846370241,21.71526304947773,58.86631372712248,130.47898769836704,21.715263049477823,0.4511555060743262,0.0285182984397066,0.0128661873649445,0.0013550898740644518
Q_energy_L2,7,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,7.438244050688833,55.327474557607815,64.68278396224969,165.32323621154507,55.327474557607935,0.3912504100723165,0.0277787667189073,0.0108684538700757,0.00019055396233561665
Q_energy_L2,8,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,6.088052372123501,37.06438168571859,31.763224857564865,109.41569944248015,37.06438168571872,0.2902986044910561,0.0270342406488881,0.0078480023338476,0.00032146709121427054
Q_energy_L2,9,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.6590384376271583,7.070485412778679,3.256685045547357,4.605589673248806,7.070485412778683,0.70711576075991,0.0260719675992124,0.0184358992034248,0.00029921548732170635
Q_energy_L2,10,hexc_00011,12,3279709,3278912,797,3279709,finite_negative,False,False,False,True,5.722357435883896,32.74537462401572,72.48431875885103,161.54895101900416,32.745374624015824,0.4486833142625844,0.0254216307563309,0.0114062615417102,0.0004669420757839038
Q_energy_L2,11,hexc_00032,33,1197619,1197615,4,1197697,finite_positive,False,False,False,True,4.884965034332981,23.862883386655824,6.944030893516242,9.769930068665976,23.862883386655895,0.7107554347586446,0.0249378557636041,0.0177247165152088,3.543982662961964e-05
Q_energy_L2,12,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,7.348868426896937,54.00586715584266,12.28521502684498,19.443278275303793,54.0058671558429,0.6318489532935009,0.0247186134594574,0.0156184300412248,5.094887652269561e-06
Q_energy_L2,13,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,7.389235181064235,54.600796561077395,12.35249588295892,19.550078668065368,54.600796561077786,0.6318386791525534,0.0245850448951147,0.0155337822934355,5.261093137005489e-06
Q_energy_L2,14,hexc_00198,199,39635782,39635564,218,39635819,finite_positive,False,False,False,True,7.2093575037210575,51.97483561645912,38.59059490648997,106.44488792040764,51.97483561645938,0.3625406128976837,0.0235535603972833,0.0085391222223537,2.9455045046565418e-05
Q_energy_L2,15,hexc_00174,175,12776941,12776609,332,12776941,finite_positive,False,False,False,True,6.188680230584403,38.29976299642622,36.60171411558758,112.76312036660555,38.299762996426416,0.3245894047326056,0.0231134130828272,0.0075023689938937,9.228316065108516e-05
Q_energy_L2,16,hexc_00071,72,12843647,12843190,457,12843647,finite_negative,False,False,False,True,6.067760230348137,36.817714212994474,46.75532668686788,129.7138982350719,36.817714212994716,0.3604496304793493,0.0226473860254771,0.0081632419242064,0.00012031721210385167
Q_energy_L2,17,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,5.514345714148036,30.408008655142815,7.834141926083248,11.028691428296115,30.408008655143053,0.7103419274188179,0.0221562198206484,0.0157384918917144,1.2155728687056514e-05
Q_energy_L2,18,hexc_00275,276,108562160,108561847,313,108562291,finite_negative,False,False,False,True,7.5172957888070675,56.50973597641647,55.15381198050545,132.99453883757167,56.50973597641648,0.4147073440952765,0.0219576117786852,0.0091059828634137,1.8522158874289518e-05
Q_energy_L2,19,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,4.441210001223127,19.72434627496433,31.37153690440482,89.15666856052138,19.724346274964425,0.3518697749805344,0.021936891056258,0.007718928919738,0.0003751068311280744
Q_energy_L2,20,hexc_00173,174,30825511,30824836,675,30825511,finite_negative,False,False,False,True,6.488095069490741,42.09537763075006,85.60944577509645,168.56565457042637,42.095377630750086,0.5078700402716285,0.0218196897816464,0.0110815667281192,8.866595523415063e-05
Q_energy_L2,21,hexc_00025,26,230563,230560,3,230647,finite_positive,False,False,False,True,3.2727700551379044,10.711023833807362,4.00831267749993,5.668604016988864,10.711023833807426,0.7071075463177493,0.0214623352385676,0.0151761792087925,5.554263419178818e-05
Q_energy_L2,22,hexc_00245,246,12808387,12808371,16,12808469,finite_positive,False,False,False,True,5.597908978702753,31.3365849338409,12.237202579598945,22.391635914811076,31.336584933841078,0.5465077507581464,0.0209007108969602,0.011422400501544,8.82805347532258e-06
Q_energy_L2,23,hexc_00022,23,354553,354550,3,354619,finite_positive,False,False,False,True,3.38989246540186,11.4913709269883,4.1517562320296975,5.871465982270946,11.49137092698831,0.7071072615537649,0.0207589711964358,0.0146788192753852,6.247311942863546e-05
Q_energy_L2,24,hexc_00052,53,356173,356170,3,356243,finite_positive,False,False,False,True,3.391133197154881,11.499784360845883,4.153275799052494,5.8736149927057575,11.499784360845952,0.7071072591939225,0.0207517267987916,0.0146736966602346,7.467753112967915e-05
Q_energy_L2,25,hexc_00113,114,359419,359416,3,359477,finite_positive,False,False,False,True,3.393602363465138,11.51653700131617,4.156299872471152,5.877891714207455,11.516537001316218,0.7071072545322517,0.0207375057936661,0.0146636407876059,6.095139240186e-05
Q_exc,1,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,6.864752116121557,47.1248216157954,13.100680718981152,19.416451089897027,47.124821615795426,0.674720661274592,0.0304825946938867,0.0205672364492246,4.0678337800586845e-05
Q_exc,2,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.6590384376271583,7.070485412778679,3.256685045547357,4.605589673248806,7.070485412778683,0.70711576075991,0.0260719675992124,0.0184358992034248,0.00029921548732170635
Q_exc,3,hexc_00032,33,1197619,1197615,4,1197697,finite_positive,False,False,False,True,4.884965034332981,23.862883386655824,6.944030893516242,9.769930068665976,23.862883386655895,0.7107554347586446,0.0249378557636041,0.0177247165152088,3.543982662961964e-05
Q_exc,4,hexc_00304,305,30386689,30386676,13,30386821,finite_positive,False,False,False,True,8.580752479596955,73.62931311610929,18.50388997128084,30.93834304725165,73.62931311610959,0.598089236486277,0.0289054037503281,0.0172880108593613,9.861270095805126e-06
Q_exc,5,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,5.514345714148036,30.408008655142815,7.834141926083248,11.028691428296115,30.408008655143053,0.7103419274188179,0.0221562198206484,0.0157384918917144,1.2155728687056514e-05
Q_exc,6,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,7.348868426896937,54.00586715584266,12.28521502684498,19.443278275303793,54.0058671558429,0.6318489532935009,0.0247186134594574,0.0156184300412248,5.094887652269561e-06
Q_exc,7,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,7.389235181064235,54.600796561077395,12.35249588295892,19.550078668065368,54.600796561077786,0.6318386791525534,0.0245850448951147,0.0155337822934355,5.261093137005489e-06
Q_exc,8,hexc_00025,26,230563,230560,3,230647,finite_positive,False,False,False,True,3.2727700551379044,10.711023833807362,4.00831267749993,5.668604016988864,10.711023833807426,0.7071075463177493,0.0214623352385676,0.0151761792087925,5.554263419178818e-05
Q_exc,9,hexc_00185,186,22052341,22052337,4,22052431,finite_positive,False,False,False,True,5.91486101763221,34.98558085790514,8.400572960837962,11.829722035264455,34.98558085790535,0.7101242899702787,0.0206876955885622,0.014690835140949,4.4147960644023015e-06
Q_exc,10,hexc_00022,23,354553,354550,3,354619,finite_positive,False,False,False,True,3.38989246540186,11.4913709269883,4.1517562320296975,5.871465982270946,11.49137092698831,0.7071072615537649,0.0207589711964358,0.0146788192753852,6.247311942863546e-05
Q_exc,11,hexc_00052,53,356173,356170,3,356243,finite_positive,False,False,False,True,3.391133197154881,11.499784360845883,4.153275799052494,5.8736149927057575,11.499784360845952,0.7071072591939225,0.0207517267987916,0.0146736966602346,7.467753112967915e-05
Q_exc,12,hexc_00113,114,359419,359416,3,359477,finite_positive,False,False,False,True,3.393602363465138,11.51653700131617,4.156299872471152,5.877891714207455,11.516537001316218,0.7071072545322517,0.0207375057936661,0.0146636407876059,6.095139240186e-05
Q_exc,13,hexc_00123,124,30340831,30340827,4,30340987,finite_positive,False,False,False,True,6.027668214267579,36.33278410129171,8.56011076656796,12.055336428535215,36.33278410129205,0.7100681774675318,0.0203085588396176,0.0144204613622394,3.290985533162846e-06
Q_exc,14,hexc_00297,298,30423259,30423255,4,30423359,finite_positive,False,False,False,True,6.028627397243738,36.344348294797804,8.561467292326142,12.057254794487477,36.34434829479782,0.7100677092965143,0.0203053990582444,0.0144182081956392,3.5431005298821045e-06
Q_exc,15,hexc_00399,400,31019929,31019925,4,31019993,finite_positive,False,False,False,True,6.035494089121896,36.42718889982535,8.571178519813657,12.070988178243844,36.427188899825666,0.710064362026459,0.0202827788463261,0.0144020784216403,3.4566973425803236e-06
Q_exc,16,hexc_00254,255,33472333,33472329,4,33472553,finite_positive,False,False,False,True,6.0623950243430045,36.752633431178815,8.609223195047889,12.124790048686053,36.75263343117909,0.7100513213406826,0.0201946235958818,0.0143392191682336,3.2612635156774183e-06
Q_exc,17,hexc_00360,361,33862651,33862647,4,33862799,finite_positive,False,False,False,True,6.066493819860721,36.80234726640832,8.615019920022405,12.132987639721462,36.80234726640844,0.7100493444679852,0.0201812656596905,0.0143296944521975,3.32347286093683e-06
Q_exc,18,hexc_00341,342,40863883,40863879,4,40864051,finite_positive,False,False,False,True,6.132936776163277,37.612913500416006,8.70898689759133,12.265873552326605,37.612913500416326,0.7100176649008322,0.0199670866976149,0.014176984271913,2.7544843235816804e-06
Q_exc,19,hexc_00057,58,1188361,1188358,3,1188511,finite_positive,False,False,False,True,3.7190697201506944,13.831479583341764,4.554912407598067,6.4416177121919835,13.83147958334183,0.7071069118207719,0.0190068400397767,0.0134398679639979,2.5899059932083866e-05
Q_exc,20,hexc_00060,61,1190071,1190068,3,1190143,finite_positive,False,False,False,True,3.7194610733805855,13.834390676393458,4.555391714250163,6.442295555869862,13.834390676393525,0.7071069116193456,0.0190051112262544,0.0134386455041789,2.2097751857162174e-05
Q_exc,21,hexc_00171,172,1198363,1198360,3,1198397,finite_positive,False,False,False,True,3.721350853467864,13.848452174606,4.557706206905777,6.445568750996165,13.84845217460609,0.7071069106510384,0.0189959932670669,0.0134321981138236,2.8762448870825627e-05
Q_exc,22,hexc_00079,80,1198513,1198510,3,1198607,finite_positive,False,False,False,True,3.72138491852854,13.848705711851668,4.557747927809714,6.445627753412022,13.84870571185177,0.7071069106336539,0.0189956915475551,0.0134319847655415,2.7014463888327415e-05
Q_exc,23,hexc_00428,429,108831199,108831195,4,108831299,finite_positive,False,False,False,True,6.47925206868407,41.9807073695468,9.198762621303104,12.958504137368195,41.980707369547154,0.7098629999103702,0.0189204808195844,0.0134309492743368,1.153044944529206e-06
Q_exc,24,hexc_00619,620,109709029,109709025,4,109709357,finite_positive,False,False,False,True,6.482092317280465,42.01752080974642,9.20277943201654,12.964184634560974,42.017520809746685,0.709861799367085,0.0189123463606488,0.0134251522178237,1.1772522978111859e-06
Q_exc,25,hexc_00148,149,1511821,1511818,3,1511863,finite_positive,False,False,False,True,3.7845908539351374,14.323127931689493,4.635158900126953,6.555103644876168,14.323127931689607,0.7071068820933238,0.0186930056214677,0.013217952921949,2.002351877434421e-05
bridge_energy_fraction,1,hexc_00004,5,356077,355293,784,356077,finite_negative,False,False,False,True,4.659963846370241,21.71526304947773,58.86631372712248,130.47898769836704,21.715263049477823,0.4511555060743262,0.0285182984397066,0.0128661873649445,0.0013550898740644518
bridge_energy_fraction,2,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.128590769352836,50.816806356902454,50.44514412859007,152.55850455304468,50.816806356902504,0.3306609767602319,0.036413013628854,0.0120403626533005,0.0013147173309265247
bridge_energy_fraction,3,hexc_00018,19,1515197,1513853,1344,1515197,finite_negative,False,False,False,True,3.6367782273441422,13.226155874884402,76.78974942550394,133.326492100575,13.226155874884444,0.5759526723884484,0.0179573629992226,0.0103425912084517,0.0005320069009106003
bridge_energy_fraction,4,hexc_00011,12,3279709,3278912,797,3279709,finite_negative,False,False,False,True,5.722357435883896,32.74537462401572,72.48431875885103,161.54895101900416,32.745374624015824,0.4486833142625844,0.0254216307563309,0.0114062615417102,0.0004669420757839038
bridge_energy_fraction,5,hexc_00028,29,3456977,3455716,1261,3456977,finite_negative,False,False,False,True,4.627711351383398,21.415712351722753,62.47652506736517,164.33262997810996,21.415712351722764,0.3801833213263039,0.0204151477381646,0.0077614986724626,0.0004571403580773893
bridge_energy_fraction,6,hexc_00005,6,3448507,3446024,2483,3448507,finite_negative,False,False,False,True,3.950072758850848,15.60307480021555,86.25508396793089,196.83098010459463,15.603074800215596,0.4382190441875286,0.017431425110126,0.0076387824505859,0.0004159678813378585
bridge_energy_fraction,7,hexc_00013,14,1195591,1195386,205,1195669,finite_positive,False,False,False,True,5.8364080193795465,34.06365856867788,35.651017552909366,83.56464567374776,34.0636585686781,0.4266279987842912,0.0298022102047381,0.0127144572989962,0.00041541530491670867
bridge_energy_fraction,8,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.55570371628648,42.977251215732366,40.1850159934861,126.9506565792383,42.97725121573253,0.3165404344986885,0.0289409320608848,0.0091609752093495,0.0003997805963526511
bridge_energy_fraction,9,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,4.441210001223127,19.72434627496433,31.37153690440482,89.15666856052138,19.724346274964425,0.3518697749805344,0.021936891056258,0.007718928919738,0.0003751068311280744
bridge_energy_fraction,10,hexc_00041,42,7117417,7115469,1948,7117417,finite_negative,False,False,False,True,4.735639977082923,22.426285992545946,83.96168172265811,209.01293049349786,22.426285992546088,0.4017056816744146,0.0190226809017068,0.007641518998895,0.0003621431164998396
bridge_energy_fraction,11,hexc_00017,18,3241093,3239129,1964,3241093,finite_negative,False,False,False,True,3.3271702735937843,11.070062029486138,81.42228980252094,147.45033681179174,11.070062029486163,0.5522014500817984,0.014804352452555,0.0081749848918229,0.0003223417146451283
bridge_energy_fraction,12,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,6.088052372123501,37.06438168571859,31.763224857564865,109.41569944248015,37.06438168571872,0.2902986044910561,0.0270342406488881,0.0078480023338476,0.00032146709121427054
bridge_energy_fraction,13,hexc_00047,48,3440630,3439819,811,3440807,finite_positive,False,False,False,True,4.4995847987826165,20.2462633614356,57.481088754737584,128.13945366718403,20.246263361435766,0.4485822836737952,0.0198622859451843,0.0089098695882727,0.0003120675818278408
bridge_energy_fraction,14,hexc_00007,8,3452747,3451296,1451,3452747,finite_negative,False,False,False,True,3.875685775943569,15.020940233851302,65.98354433162308,147.63259897230836,15.020940233851432,0.4469442710549299,0.0171003681823752,0.0076429115920426,0.0003049414510545177
