candidate_id,block_id,x,y,h,p_star,E_theta_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,near_forbidden_flag,forbidden_flag,C_minus_flag,V2,sqrt_V2,V2_source,V2_available_flag,Q_exc_over_sqrt_V2,Q_exc_over_sqrt_V2_global,row_regime,Q_exc_above_0p025_flag,variance_ratio_above_constant_flag,missing_Q_exc_flag,missing_V2_flag,invalid_V2_flag
hexc_00232,233,108545317,108544444,873,108545317,negative,False,True,-132.8930425093655,0.072593883103974,0.0554108042573524,0.0084071568650214,0.0087759219816,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.4071469122934779,0.4071469122934779,finite_negative,False,False,False,False,False
hexc_00233,234,33928207,33928206,1,33928207,positive,False,True,16.33975729127334,0.0577100468058422,0.056595492268226,0.0,0.0011145545376161,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00234,235,12805417,12804850,567,12805417,negative,False,True,-26.94325242094044,0.0752600730877132,0.066415879984152,0.0051852383941086,0.0036589547094525,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.25111388256005074,0.25111388256005074,finite_negative,False,False,False,False,False
hexc_00235,236,7114039,7114038,1,7114039,positive,False,True,14.777580713623388,0.0641316326651891,0.0620821242243371,9.133965375020562e-16,0.002049508440851,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.4234523741406294e-14,4.4234523741406294e-14,finite_positive,False,False,False,False,False
hexc_00236,237,1189109,1189108,1,1189109,positive,False,True,12.988714845146502,0.0718770358244725,0.0698337870883699,0.0,0.0020432487361025,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00237,238,109610882,109610360,522,109610987,negative,False,True,-77.7013201168142,0.0613897943072523,0.0430469387390257,0.0082632311922063,0.0100796243760201,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.40017679216520546,0.40017679216520546,finite_negative,False,False,False,False,False
hexc_00238,239,1185979,1185978,1,1185979,positive,False,True,12.986079151806315,0.0720020312883792,0.0698466358920832,0.0,0.0021553953962959,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00239,240,3458053,3458052,1,3458053,positive,False,True,14.056216271886404,0.0681051918998026,0.0649913496676827,0.0,0.0031138422321198,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00240,241,40846425,40846297,128,40846543,positive,False,True,64.7786110793472,0.0576405602980837,0.0479465292351877,0.0057913343016973,0.0039026967611985,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.28046626426178367,0.28046626426178367,finite_positive,False,False,False,False,False
hexc_00241,242,30338299,30338298,1,30338299,positive,False,True,16.227921465711795,0.0582182910904303,0.0569558578486832,0.0,0.0012624332417471,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00242,243,30781189,30781182,7,30781319,positive,False,True,44.727242683927344,0.0666639054628127,0.0639348107058531,0.0156184300412248,-0.0128893352842653,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.7563788410578428,0.7563788410578428,finite_positive,False,False,False,False,False
hexc_00243,244,7108399,7108398,1,7108399,positive,False,True,14.776787600614824,0.0646375517059872,0.0620851798448041,0.0,0.002552371861183,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00244,245,7114351,7114350,1,7114351,positive,False,True,14.77762456960429,0.0631548657549673,0.0620819552695042,0.0,0.0010729104854631,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00245,246,12808387,12808371,16,12808469,positive,False,True,49.4624408087016,0.0624388750646292,0.0579003711442876,0.011422400501544,-0.0068838965812025,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.5531709672900548,0.5531709672900548,finite_positive,False,False,False,False,False
hexc_00246,247,30364069,30364068,1,30364069,positive,False,True,16.22877052654409,0.0580503951554774,0.0569531046618265,0.0,0.0010972904936508,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00247,248,22048823,22048822,1,22048823,positive,False,True,15.90876977974763,0.0588375187079942,0.0580099437328339,0.0,0.0008275749751602,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00248,249,1197167,1197166,1,1197167,positive,False,True,12.99546849026404,0.0733451964419051,0.0698008851370829,0.0,0.0035443113048221,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00249,250,12777763,12777762,1,12777763,positive,False,True,15.363216952468896,0.0613798520197853,0.0599050427929224,8.491859597695261e-16,0.0014748092268619,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.112489478121044e-14,4.112489478121044e-14,finite_positive,False,False,False,False,False
hexc_00250,251,12802759,12802758,1,12802759,positive,False,True,15.365171252537955,0.0619768263150305,0.0598980332340975,8.489831552814959e-16,0.0020787930809321,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.1115073241964e-14,4.1115073241964e-14,finite_positive,False,False,False,False,False
hexc_00251,252,39640132,39639838,294,39640253,positive,False,True,38.41162530909082,0.0623250464295579,0.0518481490538338,0.0073904639568024,0.0030864334189215,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.3579098890074863,0.3579098890074863,finite_positive,False,False,False,False,False
hexc_00252,253,153059,153058,1,153059,positive,False,True,10.938578746956969,0.0867976721097067,0.0814934132197051,1.9940908392275103e-16,0.0053042588900013,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,9.657104548650813e-15,9.657104548650813e-15,finite_positive,False,False,False,False,False
hexc_00253,254,109611739,109611738,1,109611739,positive,False,True,17.51245503440681,0.0542307354806207,0.0530741803612816,0.0,0.001156555119339,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00254,255,33472333,33472329,4,33472553,positive,False,True,30.652459490191177,0.0583129230101737,0.0563994358043719,0.0143392191682336,-0.0124257319624319,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.6944284379105493,0.6944284379105493,finite_positive,False,False,False,False,False
hexc_00255,256,33913801,33913800,1,33913801,positive,False,True,16.339332598648777,0.0584800149533509,0.0565968521213006,1.5125349664516692e-15,0.0018831628320487,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.324996443076938e-14,7.324996443076938e-14,finite_positive,False,False,False,False,False
hexc_00256,257,7103077,7103076,1,7103077,positive,False,True,14.776038628411124,0.0630835742905236,0.0620880656803594,0.0,0.0009955086101641,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00257,258,179145961,179143998,1963,179145961,negative,False,True,-157.64794417599842,0.0992292790633997,0.0876282709656389,0.0064071073075682,0.0051939007901924,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.31028729437210645,0.31028729437210645,finite_negative,False,False,False,False,False
hexc_00258,259,1512751,1512750,1,1512751,positive,False,True,13.22944040553211,0.0718102487098728,0.068679860471675,0.0,0.0031303882381978,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00259,260,108586733,108586732,1,108586733,positive,False,True,17.503059794097258,0.0543474529340776,0.0531006503458317,0.0,0.0012468025882458,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00260,261,3284137,3284136,1,3284137,positive,False,True,14.004614466102092,0.0686459109048948,0.0652099366280215,5.049641012330126e-16,0.0034359742768727,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.4454708998170802e-14,2.4454708998170802e-14,finite_positive,False,False,False,False,False
hexc_00261,262,7118317,7118316,1,7118317,positive,False,True,14.77818187904236,0.0645287401420676,0.0620798083191851,0.0,0.0024489318228824,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00262,263,39693439,39693438,1,39693439,positive,False,True,16.496696467516113,0.0588645021490785,0.0560974105369326,0.0,0.0027670916121458,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00263,264,31039823,31039822,1,31039823,positive,False,True,16.250781550943447,0.0576298658887291,0.0568818238780469,1.5281029932752637e-15,0.0007480420106806,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.400390231411022e-14,7.400390231411022e-14,finite_positive,False,False,False,False,False
hexc_00264,265,33881387,33881386,1,33881387,positive,False,True,16.338376365517014,0.0586131860322688,0.0565999141903111,0.0,0.0020132718419576,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00265,266,40875397,40875396,1,40875397,positive,False,True,16.526038899672752,0.0570659692284134,0.0560052565803902,0.0,0.0010607126480231,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00266,267,359207,359206,1,359207,positive,False,True,11.791654102970854,0.0800494306768673,0.0761998242251346,0.0,0.0038496064517326,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00267,268,30796769,30796057,712,30796769,negative,False,True,-22.283667759237915,0.0776137683916326,0.0685109275461097,0.0048481858744813,0.0042546549710414,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.23479089788755733,0.23479089788755733,finite_negative,False,False,False,False,False
hexc_00268,269,178899467,178898710,757,178899467,negative,False,True,-129.92303273409152,0.0645219433395106,0.0474762557332885,0.003270137559218,0.0137755500470039,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.15836821310543606,0.15836821310543606,finite_negative,False,False,False,False,False
hexc_00269,270,17643289,17643288,1,17643289,positive,False,True,15.685866042410211,0.0599602263937145,0.0587695788232723,0.0,0.0011906475704421,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00270,271,187425023,187423758,1265,187425023,negative,False,True,-64.92019598792695,0.0855229588678136,0.0728488403777864,0.0080795888060062,0.0045945296840208,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.39128324685517785,0.39128324685517785,finite_negative,False,False,False,False,False
hexc_00271,272,39650965,39650618,347,39651113,positive,False,True,55.3992965006438,0.0666565964958798,0.0580683692317381,0.0069916062564718,0.0015966210076697,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.33859376540692265,0.33859376540692265,finite_positive,False,False,False,False,False
hexc_00272,273,30401963,30401962,1,30401963,positive,False,True,16.230017736660166,0.0584108084726998,0.0569490609081324,3.0635764641965103e-15,0.0014617475645642,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.4836474660799666e-13,1.4836474660799666e-13,finite_positive,False,False,False,False,False
hexc_00273,274,109547591,109546815,776,109547591,negative,False,True,-109.57283284869368,0.0689354203592449,0.0531078472806105,0.0068967990800009,0.0089307739986334,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.33400238573087665,0.33400238573087665,finite_negative,False,False,False,False,False
hexc_00274,275,109494199,109492961,1238,109494199,negative,False,True,-108.80604725032116,0.0837417020986148,0.0725940084781449,0.0052280124558904,0.0059196811645793,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.25318537087177334,0.25318537087177334,finite_negative,False,False,False,False,False
hexc_00275,276,108562160,108561847,313,108562291,negative,False,True,-16.954684245508304,0.0551202378966553,0.0382936799710714,0.0091059828634137,0.0077205750621701,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.4409900833016957,0.4409900833016957,finite_negative,False,False,False,False,False
hexc_00276,277,7103683,7103682,1,7103683,positive,False,True,14.776123939910772,0.0630902209402763,0.0620877369564192,9.135652321072365e-16,0.0010024839838561,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.424269338647447e-14,4.424269338647447e-14,finite_positive,False,False,False,False,False
hexc_00277,278,30401417,30401416,1,30401417,positive,False,True,16.229999777132257,0.0591615064749945,0.0569491191331462,1.5317914253899786e-15,0.0022123873418467,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.41825279506745e-14,7.41825279506745e-14,finite_positive,False,False,False,False,False
hexc_00278,279,40863643,40862800,843,40863643,negative,False,True,-1.7644553033559305,0.0829200752976066,0.0749037015573616,0.0054947698464153,0.0025216038938296,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.26610406022507377,0.26610406022507377,finite_negative,False,False,False,False,False
hexc_00279,280,33913261,33913260,1,33913261,positive,False,True,16.339316675800756,0.058191274874661,0.0565969031070541,1.5125377444014474e-15,0.0015943717676053,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.32500989630129e-14,7.32500989630129e-14,finite_positive,False,False,False,False,False
hexc_00280,281,108810601,108810600,1,108810601,positive,False,True,17.505119323301336,0.0544870044829864,0.0530948456059851,0.0,0.0013921588770012,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00281,282,1512877,1512876,1,1512877,positive,False,True,13.229523694026316,0.0708017239099497,0.0686794678208969,0.0,0.0021222560890527,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00282,283,17591999,17591998,1,17591999,positive,False,True,15.682954754372712,0.0606328476734683,0.0587796318063267,0.0,0.0018532158671415,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00283,284,30400757,30400756,1,30400757,positive,False,True,16.229978067382206,0.0592359497084479,0.0569491895165871,0.0,0.0022867601918607,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00284,285,187503637,187502433,1204,187503637,negative,False,True,-118.1895832631717,0.0793621467961531,0.0665835810014716,0.0052601195003006,0.0075184462943807,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.254740270370422,0.254740270370422,finite_negative,False,False,False,False,False
hexc_00285,286,1188899,1188898,1,1188899,positive,False,True,12.988538226732649,0.0732650773543473,0.0698346479419578,0.0,0.0034304294123894,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00286,287,108554851,108554850,1,108554851,positive,False,True,17.50276614237342,0.0546923953449301,0.0531014781004076,0.0,0.0015909172445224,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00287,288,108533473,108533470,3,108533687,positive,False,True,34.005138362130026,0.06296609300304,0.0613169333288047,0.010219488903672,-0.0085703292294367,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.49491563190154925,0.49491563190154925,finite_positive,False,False,False,False,False
hexc_00288,289,187420763,187420762,1,187420763,positive,False,True,18.04886671672199,0.0528698455510337,0.0516054444654362,2.506466400735398e-15,0.0012644010855949,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.21384681196164e-13,1.21384681196164e-13,finite_positive,False,False,False,False,False
hexc_00289,290,1200061,1200060,1,1200061,positive,False,True,12.997882946799592,0.0734962713434768,0.0697891300685882,0.0,0.0037071412748885,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00290,291,22052747,22052746,1,22052747,positive,False,True,15.908947732596488,0.0591697378973292,0.058009345127958,0.0,0.0011603927693711,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00291,292,1196119,1196118,1,1196119,positive,False,True,12.994592706870844,0.072507583675384,0.0698051499707627,0.0,0.0027024337046212,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00292,293,179406523,179405418,1105,179406523,negative,False,True,-97.72642586632604,0.0771394318911972,0.0649638467600302,0.0039139147599851,0.0082616703711818,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.1895454474196665,0.1895454474196665,finite_negative,False,False,False,False,False
hexc_00293,294,40836767,40836766,1,40836767,positive,False,True,16.525093385541517,0.0575917731273201,0.0560082213784741,0.0,0.0015835517488459,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00294,295,30775879,30775878,1,30775879,positive,False,True,16.242241791771498,0.0597981788803012,0.0569094579577928,0.0,0.0028887209225083,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00295,296,12422077,12422076,1,12422077,positive,False,True,15.334985850761935,0.0608018746772307,0.0600064835650318,2.556371173032396e-15,0.0007953911121962,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2380149989904425e-13,1.2380149989904425e-13,finite_positive,False,False,False,False,False
hexc_00296,297,604724143,604718720,5423,604724143,negative,True,False,-287.04929571977755,0.1444593757832343,0.1335727555775139,0.0050062983240905,0.0058803218816298,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.24244806388161425,0.24244806388161425,post_P0_negative_tail,False,False,False,False,False
hexc_00297,298,30423259,30423255,4,30423359,positive,False,True,30.46143587930456,0.0588683256744303,0.0567047477261971,0.0144182081956392,-0.012254630247406,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.6982537666310183,0.6982537666310183,finite_positive,False,False,False,False,False
hexc_00298,299,39651863,39651244,619,39651863,negative,False,True,-24.148225995829307,0.0700647985436921,0.0614073830493204,0.0057408280408995,0.0029165874534721,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.27802031630750323,0.27802031630750323,finite_negative,False,False,False,False,False
hexc_00299,300,108555463,108555462,1,108555463,positive,False,True,17.50277178006044,0.0542277324548623,0.0531014622084794,0.0,0.0011262702463828,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00300,301,604360789,604358714,2075,604360789,negative,True,False,-235.00910780034724,0.0905498237696835,0.0759245923608201,0.0040411722714955,0.0105840591373678,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.19570835168200762,0.19570835168200762,post_P0_negative_tail,False,False,False,False,False
hexc_00301,302,30848879,30848878,1,30848879,positive,False,True,16.24461097054039,0.0591459350334649,0.0569017887666288,1.5291967807111497e-15,0.0022441462668344,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.405687291812966e-14,7.405687291812966e-14,finite_positive,False,False,False,False,False
hexc_00302,303,155849,155848,1,155849,positive,False,True,10.956642868748848,0.0823330539773264,0.081373715100142,0.0,0.0009593388771843,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00303,304,604870961,604869251,1710,604870961,negative,True,False,-193.460685806944,0.084228112951883,0.0689304006027278,0.0064493327137434,0.0088483796354117,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.31233221205600253,0.31233221205600253,post_P0_negative_tail,False,False,False,False,False
hexc_00304,305,30386689,30386676,13,30386821,positive,False,True,55.9180601763964,0.0656901337841472,0.0619776393332608,0.0172880108593613,-0.0135755164084749,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.8372343176288707,0.8372343176288707,finite_positive,False,False,False,False,False
hexc_00305,306,17997751,17997750,1,17997751,positive,False,True,15.705757363609788,0.0614815788836374,0.058700983870679,0.0,0.0027805950129583,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00306,307,17642591,17642590,1,17642591,positive,False,True,15.68582647984297,0.0615114980157123,0.0587697154139291,0.0,0.0027417826017831,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00307,308,2275513,2275512,1,2275513,positive,False,True,13.637716079452618,0.0691152327817433,0.0668075398802362,0.0,0.002307692901507,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00308,309,108834839,108833866,973,108834839,negative,False,True,-84.74379677806667,0.0759633517847871,0.0644369918839945,0.0033723912730158,0.0081539686277766,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.16332021822580314,0.16332021822580314,finite_negative,False,False,False,False,False
hexc_00309,310,3459473,3459472,1,3459473,positive,False,True,14.056626823294508,0.0675533283624984,0.0649896164311518,0.0,0.0025637119313465,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00310,311,1516759,1516758,1,1516759,positive,False,True,13.232086379526844,0.0704701582316363,0.0686673886274796,0.0,0.0018027696041566,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00311,312,12785933,12785932,1,12785933,positive,False,True,15.363856140188712,0.0626516042594357,0.0599027500147229,2.5473588631481777e-15,0.0027488542447102,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2336504626782224e-13,1.2336504626782224e-13,finite_positive,False,False,False,False,False
hexc_00312,313,33868273,33868272,1,33868273,positive,False,True,16.33798923441809,0.0584495095176475,0.0566011539635097,0.0,0.0018483555541377,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00313,314,30402367,30402366,1,30402367,positive,False,True,16.23003102518748,0.0585071691732537,0.0569490178266376,0.0,0.001558151346616,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00314,315,33926353,33926350,3,33926539,positive,False,True,31.67940523101436,0.0662381750517639,0.0653510059939369,0.0108918343889229,-0.010004665331096,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.5274763884937443,0.5274763884937443,finite_positive,False,False,False,False,False
hexc_00315,316,604434563,604433380,1183,604434563,negative,True,False,-212.4494583474634,0.0706267903397897,0.0517403185429252,0.0036185414675334,0.0152679303293309,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.17524092974187458,0.17524092974187458,post_P0_negative_tail,False,False,False,False,False
hexc_00316,317,12783493,12783492,1,12783493,positive,False,True,15.36366528725307,0.0614653493746613,0.0599034345893696,8.49139428093181e-16,0.0015619147852907,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.11226413168524e-14,4.11226413168524e-14,finite_positive,False,False,False,False,False
hexc_00317,318,30820421,30820420,1,30820421,positive,False,True,16.24368804772401,0.0586821462517961,0.0569047760842253,0.0,0.0017773701675707,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00318,319,109684921,109684920,1,109684921,positive,False,True,17.51312245909733,0.0544238599579058,0.0530723009742895,0.0,0.0013515589836162,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00319,320,604702619,604700469,2150,604702619,negative,True,False,-249.2969172381811,0.0924905344982734,0.076968173203785,0.0032712471962181,0.0122511140982701,False,False,True,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.15842195128180303,0.15842195128180303,post_P0_negative_tail,False,False,False,False,False
hexc_00320,321,109471009,109470995,14,109471171,positive,False,True,60.04468101919571,0.0605347509168848,0.0555864061262656,0.0102675552005105,-0.0053192104098913,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.4972434157953647,0.4972434157953647,finite_positive,False,False,False,False,False
hexc_00321,322,39669379,39669378,1,39669379,positive,False,True,16.496090138221277,0.0582727770264986,0.0560993179947859,0.0,0.0021734590317126,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00322,323,179438221,179438217,4,179438351,positive,False,True,34.01068305675338,0.0532141645529486,0.0515226455014222,0.0130795953907561,-0.0113880763392298,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.633426610552579,0.633426610552579,finite_positive,False,False,False,False,False
hexc_00323,324,109683631,109683630,1,109683631,positive,False,True,17.51311069806788,0.055032164231841,0.0530723340907695,0.0,0.0019598301410714,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00324,325,1190201,1190200,1,1190201,positive,False,True,12.989632758387462,0.0715945211420518,0.0698293134405508,0.0,0.0017652077015009,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00325,326,187501387,187501386,1,187501387,positive,False,True,18.04929680068071,0.0525393820764277,0.0516042994663513,0.0,0.0009350826100763,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00326,327,109497079,109497076,3,109497203,positive,False,True,34.02281684386655,0.0638594994842023,0.0612881804444233,0.0102146967561249,-0.0076433777163459,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.49468355486190524,0.49468355486190524,finite_positive,False,False,False,False,False
