candidate_id,shape_00,shape_01,shape_02,shape_03,shape_04,shape_05,shape_06,shape_07,shape_08,shape_09,shape_10,shape_11,shape_12,shape_13,shape_14,shape_15,shape_16,shape_17,shape_18,shape_19,shape_20,shape_21,shape_22,shape_23,shape_24,shape_25,shape_26,shape_27,shape_28,shape_29,shape_30,shape_31,shape_32,shape_33,shape_34,shape_35,shape_36,shape_37,shape_38,shape_39,shape_40,shape_41,shape_42,shape_43,shape_44,shape_45,shape_46,shape_47,shape_48,shape_49,shape_50,shape_51,shape_52,shape_53,shape_54,shape_55,shape_56,shape_57,shape_58,shape_59,shape_60,shape_61,shape_62,shape_63
hexc_00000,0.0,0.560183700834658,0.6710534909741959,0.7627648107167643,0.4465740168522972,0.29394526717265085,0.20738153725880704,0.2483149270527671,0.34246489834481697,0.4366148696368668,0.37817419525197193,0.27144649294427714,0.1647187906365823,0.0579910883288875,0.042748956628365614,0.14632207404845113,0.24989519146853664,0.3534683088886222,0.4570414263087077,0.5606145437287932,0.6437207091404651,0.5102842033958952,0.3768476976513254,0.24341119190675564,0.10997468616218586,-0.023461819582383914,-0.1568983253269538,-0.2903348310715236,-0.42377133681609336,-0.5572078425606632,-0.5521055202416489,-0.5048186676414331,-0.4575318150412173,-0.4102449624410017,-0.36295810984078575,-0.31567125724056977,-0.2683844046403541,-0.22109755204013848,-0.17381069943992256,-0.12652384683970658,-0.07923699423949093,-0.03195014163927534,0.015336710960940692,0.058363405746426365,0.055445235459105055,0.052527065171783745,0.04960889488446242,0.04669072459714109,0.043772554309819786,0.040854384022498476,0.037936213735177145,0.03501804344785582,0.03209987316053451,0.029181702873213203,0.026263532585891876,0.023345362298570545,0.020427192011249234,0.01750902172392793,0.0145908514366066,0.011672681149285276,0.008754510861963966,0.005836340574642655,0.002918170287321331,0.0
hexc_00001,0.0,-0.0895333444451371,-0.1790666888902742,-0.26860003333541127,-0.3581333777805484,-0.4476667222256855,-0.5372000666708225,-0.6267334111159597,-0.7162667555610968,-0.8058001000062338,-0.895333444451371,-0.984866788896508,-1.074400133341645,-1.1639334777867822,-1.2534668222319194,-1.3430001666770564,-1.4325335111221935,-1.5220668555673307,-1.6116002000124676,-1.7011335444576048,-1.790666888902742,-1.880200233347879,-1.7011312704402373,-1.5220623075325956,-1.342993344624954,-1.1639243817173124,-0.9848554188096708,-0.8057864559020291,-0.6267174929943875,-0.4476485300867459,-0.26857956717910425,-0.08951060427146262,0.089558358636179,0.2686273215438202,0.44769628445146226,0.6267652473591048,0.8058342102667455,0.9849031731743867,1.1639721360820288,1.3430410989896713,1.522110061897312,1.7011790248049532,1.8802479877125953,1.7907123692500904,1.7011767507875861,1.611641132325082,1.5221055138625772,1.4325698954000723,1.3430342769375683,1.2534986584750638,1.1639630400125591,1.0744274215500542,0.9848918030875501,0.8953561846250458,0.805820566162541,0.7162849477000361,0.6267493292375319,0.5372137107750277,0.447678092312523,0.3581424738500181,0.26860685538751383,0.1790712369250096,0.0895356184625049,0.0
hexc_00002,0.0,-0.1505924776064944,-0.25544057795704184,-0.13356478406323571,0.20803777107350568,0.574477610281515,0.14374221723237446,-0.2501093304441119,-0.29415967931464027,-0.33821002818516865,-0.281936354031447,-0.14706344529306473,-0.012190536554682496,0.12043186527384174,0.20793160355971269,0.2954313418455836,0.38293108013145455,0.4704308184173255,0.511959255421323,0.3974844060617871,0.2830095567022512,0.1685347073427153,0.054059857983179416,-0.06041499137635653,-0.17488984073589242,-0.21696266660080787,-0.21350823008164604,-0.21005379356248421,-0.20659935704332238,-0.20314492052416055,-0.19969048400499873,-0.1962360474858369,-0.19278161096667507,-0.18932717444751324,-0.20845600928476088,-0.24693942255745796,-0.28542283583015476,-0.32390624910285154,-0.3623896623755486,-0.4008730756482457,-0.4393564889209425,-0.47783990219363925,-0.5163233154663364,-0.5548067287390334,-0.5932901420117301,-0.631773555284427,-0.6635311612842988,-0.6244999165028693,-0.5854686717214401,-0.546437426940011,-0.5074061821585815,-0.46837493737715197,-0.4293436925957228,-0.3903124478142936,-0.35128120303286414,-0.31224995825143465,-0.2732187134700055,-0.23418746868857626,-0.19515622390714682,-0.15612497912571732,-0.11709373434428816,-0.07806248956285888,-0.0390312447814295,0.0
hexc_00003,0.0,9.022764898540956e-16,1.8045529797081912e-15,2.706829469562287e-15,3.6091059594163825e-15,4.511382449270478e-15,5.413658939124574e-15,6.3159354289786695e-15,7.218211918832765e-15,8.12048840868686e-15,9.022764898540956e-15,9.925041388395051e-15,1.0827317878249148e-14,1.1729594368103244e-14,1.2631870857957339e-14,1.3534147347811435e-14,1.443642383766553e-14,1.5338700327519625e-14,1.624097681737372e-14,1.7143253307227816e-14,1.8045529797081912e-14,1.8947806286936007e-14,1.9850082776790102e-14,2.0752359266644198e-14,2.1654635756498296e-14,2.2556912246352392e-14,2.3459188736206487e-14,2.4361465226060583e-14,2.5263741715914678e-14,2.6166018205768774e-14,2.706829469562287e-14,2.7970571185476964e-14,2.887284767533106e-14,2.977512416518515e-14,3.067740065503925e-14,3.157967714489335e-14,3.248195363474744e-14,3.3384230124601534e-14,3.428650661445563e-14,3.518878310430973e-14,3.6091059594163823e-14,3.6993336084017916e-14,3.7895612573872014e-14,3.879788906372611e-14,3.9700165553580205e-14,4.06024420434343e-14,4.1504718533288396e-14,4.2406995023142494e-14,4.330927151299659e-14,4.4211548002850685e-14,4.5113824492704784e-14,4.601610098255888e-14,4.6918377472412975e-14,4.782065396226707e-14,4.8722930452121166e-14,4.9625206941975264e-14,5.0527483431829356e-14,5.142975992168345e-14,5.233203641153755e-14,5.3234312901391646e-14,5.413658939124574e-14,5.503886588109983e-14,5.594114237095393e-14,5.684341886080803e-14
hexc_00004,0.0,-0.11548722122418546,-0.028640874185207804,-0.05907299874094861,-0.4951841753733679,-0.5250408041519237,-0.6515412537053819,-0.7496422688593164,-0.5740685327032908,-0.13411090289624694,0.0048727243252220526,-0.018579523278221433,-0.10491853576695821,-0.23011795868281004,-0.289943693943918,-0.16266542660696492,-0.03538715927001185,-0.1307275657342021,-0.6115783585369564,-1.0924291513397109,-1.5732799441424652,-1.7030365489115722,-1.7983721548538505,-1.8937077607961288,-1.9890433667384073,-1.968774143305579,-1.8867434356860495,-1.8047127280665198,-1.7226820204469904,-1.640651312827461,-1.607981921273073,-1.6097158712186324,-1.6114498211641919,-1.6131837711097512,-1.6149177210553107,-1.61665167100087,-1.6116721495188222,-1.5966970150223365,-1.5817218805258508,-1.5667467460293651,-1.5517716115328795,-1.536796477036394,-1.521821342539908,-1.5068462080434224,-1.5673296769574192,-1.6336176538260683,-1.6999056306947178,-1.7661936075633673,-1.8324815844320164,-1.8987695613006654,-1.965057538169315,-2.0313455150379642,-2.0976334919066133,-1.9237357427164228,-1.7313621684447797,-1.5389885941731372,-1.3466150199014955,-1.1542414456298542,-0.9618678713582114,-0.7694942970865686,-0.5771207228149271,-0.3847471485432856,-0.1923735742716428,0.0
hexc_00005,0.0,-0.20584638170902075,0.03634963317379854,0.13978209549696013,0.49262020787536553,0.515679380676198,0.8801436869710759,1.3112725126517477,0.945243478797398,0.850672334880495,0.9773552459930166,1.0016639997702352,0.8983061573410756,0.7949483149119159,0.8968428401445161,1.0480512459192275,1.1992596516939389,1.2585518324739444,1.2287705581044406,1.198989283734937,1.1692080093654331,1.149124068022007,1.1454017524227964,1.1416794368235856,1.137957121224375,1.1342348056251645,1.1518669194248108,1.2445501460026225,1.3372333725804344,1.429916599158246,1.5225998257360578,1.6152830523138697,1.7079662788916816,1.6357908035038367,1.5091041710351711,1.3824175385665054,1.2557309060978408,1.1290442736291761,1.0023576411605106,0.875671008691845,0.7489843762231804,0.6144982249775746,0.4768018113132607,0.3391053976489469,0.20140898398463414,0.0637125703203213,-0.07398384334399244,-0.21168025700830628,-0.349376670672619,-0.48707308433693186,-0.6247694980012458,-0.6456233752856753,-0.5918214273452025,-0.5380194794047297,-0.4842175314642566,-0.4304155835237835,-0.37661363558331074,-0.322811687642838,-0.2690097397023649,-0.21520779176189175,-0.16140584382141898,-0.10760389588094621,-0.053801947940473105,0.0
hexc_00006,0.0,0.21080409184260188,0.3782472661317945,0.09769793664957949,0.38421534243931416,0.617575294549318,0.585727757386752,0.7461973081438058,0.9704921339638577,1.0635993413293985,0.8599717692022568,0.6563441970751152,0.4527166249479735,0.4587111056335468,0.4861991377605613,0.5136871698875758,0.5411752020145904,0.5683818413399726,0.5942801690163596,0.6201784966927466,0.6460768243691335,0.6719751520455205,0.6978734797219075,0.7237718073982944,0.6945889187887867,0.6283001102829369,0.562011301777087,0.4957224932712372,0.4294336847653874,0.36314487625953756,0.2968560677536878,0.23056725924783794,0.1642784507419881,0.08784624817319855,-0.001244011529118988,-0.09033427123143653,-0.17942453093375343,-0.26851479063607037,-0.3576050503383879,-0.44669531004070545,-0.5357855697430225,-0.6248758294453394,-0.7139660891476569,-0.8030563488499745,-0.8921466085522913,-0.9812368682546082,-0.9663686010477488,-0.9095233892214105,-0.8526781773950725,-0.7958329655687346,-0.7389877537423962,-0.6821425419160578,-0.62529733008972,-0.5684521182633819,-0.5116069064370437,-0.45476169461070526,-0.3979164827843673,-0.34107127095802936,-0.28422605913169097,-0.22738084730535268,-0.17053563547901474,-0.11369042365267679,-0.05684521182633839,0.0
hexc_00007,0.0,0.10534907572510668,0.20908627080024011,0.44647513906354463,-0.15188613024846537,-0.1752137758298986,-0.7616573683321072,-0.7698001401649872,-0.756173380008478,-0.47224526283875373,-0.22977050438021457,-0.0763170585552409,0.028476431975582535,-0.6296286869329126,-1.2877338058414078,-1.718397792601404,-1.6758296997318232,-1.6332616068622423,-1.5906935139926615,-1.4762349867263167,-1.353302471430153,-1.2303699561339891,-1.1074374408378254,-0.9890706168984855,-0.8724235078250461,-0.7557763987516066,-0.6391292896781672,-0.5224821806047277,-0.5498645356614646,-0.6720594293913232,-0.7942543231211819,-0.9164492168510406,-1.0386441105808992,-1.1608390043107575,-1.238551376224665,-1.1922237134141918,-1.1458960506037188,-1.099568387793246,-1.0532407249827727,-1.0069130621722995,-0.9605853993618267,-0.9142577365513538,-0.921153742779873,-0.9934551794710569,-1.0657566161622403,-1.1380580528534239,-1.2103594895446077,-1.2826609262357915,-1.3549623629269751,-1.4272637996181583,-1.4995652363093424,-1.5718666730005264,-1.476894907186966,-1.3426317338063332,-1.2083685604256995,-1.0741053870450656,-0.939842213664433,-0.8055790402838002,-0.6713158669031666,-0.5370526935225328,-0.40278952014190006,-0.2685263467612673,-0.13426317338063365,0.0
hexc_00008,0.0,-0.3431184227487919,-0.030207451819199625,0.0903660497703107,0.13237093650158754,-0.12727605880506798,-0.27564809135596313,-0.0517402944111921,0.01912614212036355,-0.027682576150477936,-0.05035457561797237,-0.013435860263426636,0.02348285509111911,0.04181055793811862,0.019598523815754176,-0.0026135103066102783,-0.02482554442897473,0.028814820942239652,0.18312026776541168,0.3374257145885837,0.49173116141175566,0.6460366082349277,0.6611055128892549,0.42251000685357204,0.18391450081788918,-0.05468100521779362,-0.2932765112534764,-0.5318720172891592,-0.7704675233248423,-0.6751670829050062,-0.4574672714921909,-0.23976746007937566,-0.022067648666560413,0.19563216274625395,0.4133319741590701,0.631031785571886,0.8487315969847006,1.0421108502384753,0.9289473337103876,0.8157838171823,0.7026203006542131,0.5894567841261262,0.4762932675980386,0.36312975106995093,0.24996623454186406,0.1368027180137772,0.02363920148568943,-0.0895243150423981,-0.20268783157048498,-0.21738830555915262,-0.20186056944778333,-0.186332833336414,-0.17080509722504483,-0.15527736111367563,-0.1397496250023063,-0.12422188889093702,-0.10869415277956783,-0.09316641666819864,-0.07763868055682932,-0.06211094444546003,-0.046583208334090825,-0.03105547222272162,-0.01552773611135233,1.6975453989956726e-14
hexc_00009,0.0,0.1769671366992279,0.5293359033211018,0.1363183745481893,0.5849654516948767,0.21335370652415497,0.10902934396202374,0.27591595200673596,0.46773299820592573,0.6785245044772972,0.8893160107486688,0.8233802519271297,0.7312006080311114,0.6390209641350932,0.5498820726783168,0.4674119377932002,0.3849418029080837,0.3024716680229672,0.22000153313785065,0.1769944314937992,0.18746406143649408,0.19793369137918895,0.20840332132188383,0.21887295126457867,0.22934258120727355,0.23981221114996842,0.24103222327415635,0.23983486402968932,0.23863750478522225,0.2374401455407552,0.23624278629628817,0.2350454270518211,0.23384806780735407,0.23265070856288703,0.23145334931841996,0.16474839046340808,0.08079433875710221,-0.003159712949203697,-0.08711376465551016,-0.17106781636181664,-0.25502186806812255,-0.3389759197744284,-0.42292997148073486,-0.5068840231870414,-0.5908380748933473,-0.6747921265996532,-0.7587461783059596,-0.7667506414568578,-0.7188287263658043,-0.6709068112747508,-0.6229848961836971,-0.5750629810926433,-0.5271410660015898,-0.4792191509105364,-0.43129723581948265,-0.3833753207284289,-0.3354534056373754,-0.287531490546322,-0.23960957545526818,-0.19168766036421447,-0.143765745273161,-0.09584383018210751,-0.04792191509105381,0.0
