block_id,p_star,start_prime,worst_prime,end_prime,covered_y,covered_h,d_start,d_worst,d_end,Q_tail_start,Q_tail_max_inside,Q_tail_end,candidate_crossing,first_crossing_inside_flag,covered_flag,finite_certificate_flag,covered_by_block_or_certificate,local_violation_flag,absorbed_by_HExc_flag,endpoint_favorable_flag_final,endpoint_repayment_norm,accumulation_proxy,Q_local,Q_post_response,Q_exc,Q_o2p4_total,Q_bdy,Q_pp,O2_total_with_o2p4,cross_Q,cross_Q_y,cross_Q_h,is_tail,B3_block_pass
401,617429,617369,617369,617429,617428.0,1.0,0.5078593804016077,0.5078593804016077,0.49955564506683414,0.031437521606430874,0.031437521606430874,0.0,False,False,True,True,True,False,False,True,0.008303735334773585,0.0,0.0738358982563811,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
402,1518623,1518581,1518589,1518623,1518622.0,1.0,0.5025629562536535,0.5078482370932234,0.49206258781817225,0.010251825014614191,0.031392948372893414,0.0,False,False,True,True,True,False,False,True,0.015785649275051092,0.0,0.0714560474941763,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
403,30418939,30418697,30418747,30418939,30418938.0,1.0,0.5013741509429807,0.5078518356056916,0.4981545479115063,0.005496603771922626,0.03140734242276633,0.0,False,False,True,True,True,False,False,True,0.009697287694185286,0.0,0.0579128565004976,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
404,180628367,180627169,180627323,180628367,180627380.0,987.0,0.5009073013916814,0.5078470107118397,0.49941811644317785,0.003629205566725524,0.031388042847358744,0.0,False,False,True,True,True,False,True,True,0.00842889426866182,0.0,0.0719233861912456,0.0013675767654038,0.002885187462367,0.0,0.0,0.0,0.0301511056,,,,False,True
405,33844781,33844621,33844717,33844781,33844780.0,1.0,0.5004542891598975,0.5078058003478924,0.49970900677655233,0.001817156639590145,0.031223201391569422,0.0,False,False,True,True,True,False,False,True,0.008096793571340008,0.0,0.059041266201577,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
406,1189151,1189121,1189127,1189151,1189150.0,1.0,0.5000282953140937,0.5077463291763279,0.4981328174769282,0.00011318125637460597,0.030985316705311572,0.0,False,False,True,True,True,False,False,True,0.009613511699399668,0.0,0.0720468489481977,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
407,3439063,3439003,3439013,3439063,3439062.0,1.0,0.505005018556234,0.5077315645087046,0.4886561360111369,0.020020074224936124,0.03092625803481841,0.0,False,False,True,True,True,False,False,True,0.019075428497567694,0.0,0.0681046044048134,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
408,910277,910219,910229,910277,910276.0,1.0,0.5041174586975425,0.507693392379685,0.4712791539742987,0.016469834790170168,0.030773569518740107,0.0,False,False,True,True,True,False,False,True,0.036414238405386316,0.0,0.0749287563478817,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
409,40841363,40841221,40841267,40841363,40841362.0,1.0,0.5011108890474476,0.5076846109843022,0.49531066346648944,0.004443556189790421,0.030738443937208704,0.0,False,False,True,True,True,False,False,True,0.012373947517812714,0.0,0.0586737489929136,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
410,1517917,1517843,1517849,1517917,1517916.0,1.0,0.5013263097009868,0.5076587742583946,0.48701638791428215,0.0053052388039471765,0.03063509703357825,0.0,False,False,True,True,True,False,False,True,0.020642386344112418,0.0,0.0705537248388434,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
411,179436077,179434757,179435611,179436077,179435746.0,3.0,0.5004809745026663,0.5076667264614221,0.4998047655097545,0.0019238980106650594,0.03066690584568832,0.0,False,False,True,True,True,False,False,True,0.007861960951667557,0.0,0.0608113493141144,0.0169141773209632,,0.0169141773209632,0.0169141773209632,0.0,0.0470652829209632,,,,False,True
412,1511563,1511533,1511539,1511563,1511562.0,1.0,0.5005090141618997,0.5076322674961443,0.4996138665735104,0.0020360566475989827,0.030529069984577273,0.0,False,False,True,True,True,False,False,True,0.008018400922633902,0.0,0.0706974408897726,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
413,108593347,108592937,108593119,108593347,108593346.0,1.0,0.5002319746063237,0.507609237534415,0.4963376844461819,0.0009278984252949485,0.030436950137660013,0.0,False,False,True,True,True,False,False,True,0.011271553088233103,0.0,0.0546182774138054,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
414,179407799,179406527,179407237,179407799,179407294.0,505.0,0.5010034554788141,0.507593558801728,0.49967758729386325,0.004013821915256344,0.030374235206911848,0.0,False,False,True,True,True,False,True,True,0.007915971507864742,0.0,0.0551196856546969,0.0,0.0052021848081,0.0,0.0,0.0,0.0301511056,,,,False,True
415,17640599,17640437,17640547,17640599,17640598.0,1.0,0.5020119617110195,0.5075879597252357,0.4992125653751161,0.008047846844077888,0.03035183890094295,0.0,False,False,True,True,True,False,False,True,0.008375394350119643,0.0,0.0611881261978987,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
416,30371023,30370933,30370939,30371023,30371022.0,1.0,0.5023184766950224,0.5075869856215428,0.49537939501399814,0.009273906780089547,0.03034794248617123,0.0,False,False,True,True,True,False,False,True,0.01220759060754468,0.0,0.0596340487654195,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
417,4991237,4991153,4991171,4991237,4991236.0,1.0,0.5022227334105257,0.5075838116620729,0.4919123039084583,0.008890933642102805,0.03033524664829157,0.0,False,False,True,True,True,False,False,True,0.015671507753614616,0.0,0.0657125416893429,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
418,30400031,30399833,30399883,30400031,30400030.0,1.0,0.500975123700358,0.5075478961142567,0.49926194723805317,0.003900494801432064,0.030191584457026632,0.0,False,False,True,True,True,False,False,True,0.008285948876203484,0.0,0.0580098213946896,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
419,109592159,109591561,109591763,109592159,109592158.0,1.0,0.500227521812153,0.5075222371872605,0.4979353351225203,0.0009100872486120792,0.03008894874904211,0.0,False,False,True,True,True,False,False,True,0.009586902064740242,0.0,0.0538415692856274,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
420,1512517,1512481,1512493,1512517,1512516.0,1.0,0.5055811077360323,0.507508392950398,0.49892203069666413,0.02232443094412906,0.03003357180159183,0.0,False,False,True,True,True,False,False,True,0.008586362253733824,0.0,0.0708371017721546,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
421,179641801,179641481,179641633,179641801,179641800.0,1.0,0.500371790375106,0.5075052054762075,0.4992087891214106,0.0014871615004241612,0.03002082190482991,0.0,False,False,True,True,True,False,False,True,0.008296416354796875,0.0,0.0535518097468465,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
422,187430753,187430293,187430591,187430753,187430752.0,1.0,0.5000719727537517,0.507468620062662,0.49984512754563665,0.0002878910150068137,0.029874480250648094,0.0,False,False,True,True,True,False,False,True,0.007623492517025383,0.0,0.0533821363327469,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
423,1197103,1197073,1197073,1197103,1197102.0,1.0,0.5073721944084243,0.5073721944084243,0.4921917013124003,0.029488777633697172,0.029488777633697172,0.0,False,False,True,True,True,False,False,True,0.015180493096023992,0.0,0.0725973533181587,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
424,178907011,178906099,178906757,178907011,178906839.0,4.0,0.5011276320640466,0.5073648462639099,0.4997402222096732,0.004510528256186586,0.029459385055639498,0.0,False,False,True,True,True,False,False,True,0.007624624054236685,0.0,0.0537613436683464,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
425,108843373,108842087,108842479,108843373,108842535.0,838.0,0.5005430574498958,0.5073556494713048,0.49962529358802416,0.002172229799583203,0.029422597885219393,0.0,False,False,True,True,True,False,True,True,0.007730355883280691,0.0,0.0705332046108587,0.0,0.0033935898639005,0.0,0.0,0.0,0.0301511056,,,,False,True
426,1198103,1198073,1198081,1198103,1198102.0,1.0,0.5018520963168105,0.5073232039268083,0.4999959920755439,0.007408385267241968,0.02929281570723319,0.0,False,False,True,True,True,False,False,True,0.0073272118512643656,0.0,0.0716439824546732,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
427,108829177,108828961,108829009,108829177,108829176.0,1.0,0.5012086742562147,0.5072660631168493,0.49995830078613995,0.004834697024858947,0.02906425246739719,0.0,False,False,True,True,True,False,False,True,0.007307762330709347,0.0,0.0544294247853158,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
428,109588771,109588207,109588433,109588771,109588770.0,1.0,0.5004910530910717,0.5072633713756249,0.49973643613126534,0.001964212364286677,0.029053485502499754,0.0,False,False,True,True,True,False,False,True,0.007526935244359574,0.0,0.0537769958239419,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
429,108831299,108830593,108831007,108831299,108831195.0,4.0,0.500829771299521,0.5072231978497023,0.49697310259626043,0.003319085198083993,0.02889279139880907,0.0,False,False,True,True,True,False,False,True,0.010250095253441832,0.0,0.055060010476967,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
430,1190983,1190953,1190953,1190983,1190982.0,1.0,0.5071570757171271,0.5071570757171271,0.49236302795540443,0.02862830286850837,0.02862830286850837,0.0,False,False,True,True,True,False,False,True,0.014794047761722644,0.0,0.072546546180588,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
431,39691187,39690863,39691103,39691187,39691186.0,1.0,0.5008426094763064,0.5071589257766662,0.49928511217462357,0.0033704379052257316,0.028635703106664856,0.0,False,False,True,True,True,False,False,True,0.007873813602042617,0.0,0.0580269088590896,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
432,604813747,604811689,604812113,604813747,604812190.0,1557.0,0.5005514606671707,0.5071543563506292,0.49988465900429285,0.0022058426686828447,0.028617425402516883,0.0,False,False,True,False,True,False,True,True,0.007269697346336358,0.0,0.0809591793277333,0.0177783064866076,0.0057665882988697,0.0,0.0,0.0,0.0301511056,,,,True,True
433,40864661,40864517,40864561,40864661,40864660.0,1.0,0.5002527568078716,0.5071042154317367,0.4995666082129294,0.0010110272314864943,0.028416861726946685,0.0,False,False,True,True,True,False,False,True,0.007537607218807255,0.0,0.0575819322666712,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
434,30360431,30360277,30360311,30360431,30360430.0,1.0,0.5006881025655612,0.5070913421425046,0.4946732276005664,0.002752410262244709,0.02836536857001848,0.0,False,False,True,True,True,False,False,True,0.012418114541938216,0.0,0.0588814400924941,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
435,30360047,30359743,30359863,30360047,30360046.0,1.0,0.5008522895311236,0.5070441394340197,0.4955337419439933,0.0034091581244943825,0.028176557736078855,0.0,False,False,True,True,True,False,False,True,0.01151039749002642,0.0,0.0581421661772224,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
436,109496869,109496263,109496749,109496869,109496868.0,1.0,0.5003238454155601,0.5070325756242041,0.4990603086051355,0.0012953816622403025,0.028130302496816473,0.0,False,False,True,True,True,False,False,True,0.007972267019068604,0.0,0.0551035992031224,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
437,187505317,187504817,187505117,187505317,187505316.0,1.0,0.5010586195523034,0.507025029951645,0.49930080860511733,0.00423447820921341,0.028100119806580004,0.0,False,False,True,True,True,False,False,True,0.007724221346527657,0.0,0.0530690201586509,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
438,12837337,12837233,12837259,12837337,12837336.0,1.0,0.5005071731778599,0.5069533408115645,0.4988546175082649,0.0020286927114394615,0.02781336324625805,0.0,False,False,True,True,True,False,False,True,0.008098723303299629,0.0,0.0612899637796794,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
439,12830437,12830351,12830369,12830437,12830436.0,1.0,0.5027945252189338,0.5069419199693063,0.4925650574831467,0.011178100875735009,0.02776767987722506,0.0,False,False,True,True,True,False,False,True,0.014376862486159556,0.0,0.0626960586435312,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
440,39623959,39623849,39623879,39623959,39623958.0,1.0,0.500531452647477,0.5069249355858294,0.4998088254306769,0.002125810589908017,0.027699742343317624,0.0,False,False,True,True,True,False,False,True,0.007116110155152517,0.0,0.0579331348020495,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
441,17992691,17992561,17992633,17992691,17992690.0,1.0,0.5001795318740933,0.5069097994869077,0.49703382533727086,0.0007181274963730111,0.027639197947630922,0.0,False,False,True,True,True,False,False,True,0.009875974149636866,0.0,0.0612759643063083,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
442,39646073,39645911,39645923,39646073,39646072.0,1.0,0.5003025732658449,0.506904662085237,0.49973176910512485,0.0012102930633797193,0.02761864834094796,0.0,False,False,True,True,True,False,False,True,0.007172892980112149,0.0,0.0571023960704463,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
443,604711937,604709101,604711039,604711937,604711166.0,771.0,0.5001781410486724,0.5069004732672138,0.49995970888819513,0.0007125641946896799,0.027601893068855077,0.0,False,False,True,False,True,False,True,True,0.00694076437901866,0.0,0.0595213337383874,0.0210857103973778,0.0062676337811714,0.0,0.0,0.0,0.0301511056,,,,True,True
444,178895413,178895047,178895153,178895413,178895308.0,1.0,0.500600928318768,0.5068969967174098,0.4973998265948788,0.0024037132750720502,0.02758798686963937,0.0,False,False,True,True,True,False,False,True,0.009497170122531044,0.0,0.0530953390628619,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
445,179382319,179381731,179381971,179382319,179382099.0,4.0,0.5006130178564298,0.5068322644154233,0.49929991902793924,0.0024520714257190157,0.027329057661693135,0.0,False,False,True,True,True,False,False,True,0.00753234538748405,0.0,0.0531359360204135,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
446,3242093,3242039,3242047,3242093,3242092.0,1.0,0.5030643175376978,0.506828682137411,0.4899315201079314,0.012257270150791033,0.027314728549643785,0.0,False,False,True,True,True,False,False,True,0.01689716202947958,0.0,0.0681785423845579,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
447,1192097,1192073,1192073,1192097,1192096.0,1.0,0.5067851404937974,0.5067851404937974,0.4965363379105473,0.02714056197518966,0.02714056197518966,0.0,False,False,True,True,True,False,False,True,0.010248802583250094,0.0,0.072182493775885,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
448,179438731,179438461,179438569,179438731,179438730.0,1.0,0.5006136540879829,0.5067669615825264,0.49889622904313685,0.002454616351931449,0.027067846330105727,0.0,False,False,True,True,True,False,False,True,0.007870732539389556,0.0,0.0535246964138259,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
449,178913689,178913237,178913359,178913689,178913595.0,4.0,0.5002035955038096,0.5067599094831124,0.49914420387451564,0.000814382015238202,0.02703963793244979,0.0,False,False,True,True,True,False,False,True,0.007615705608596787,0.0,0.0532662829880072,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
450,1511597,1511569,1511569,1511597,1511596.0,1.0,0.506745806779841,0.506745806779841,0.49503519740717017,0.026983227119364184,0.026983227119364184,0.0,False,False,True,True,True,False,False,True,0.011710609372670879,0.0,0.0712006740325232,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
451,1199767,1199711,1199719,1199767,1199766.0,1.0,0.5004046691193431,0.5067314115215755,0.47481191585229726,0.0016186764773724605,0.026925646086302102,0.0,False,False,True,True,True,False,False,True,0.03191949566927825,0.0,0.073442667720498,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
452,179433593,179433217,179433439,179433593,179433592.0,1.0,0.5004886644817073,0.5067055254635783,0.49941776655796055,0.0019546579268290287,0.026822101854313107,0.0,False,False,True,True,True,False,False,True,0.007287758905617743,0.0,0.053478344253127,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
453,180641999,180641381,180641521,180641999,180641716.0,3.0,0.5000626750047502,0.5067003836203221,0.4993723534343545,0.00025070001900084904,0.026801534481288414,0.0,False,False,True,True,True,False,False,True,0.007328030185967606,0.0,0.0607003725406591,0.0168341259775332,,0.0168341259775332,0.0168341259775332,0.0,0.0469852315775332,,,,False,True
454,604143557,604141831,604142611,604143557,604142790.0,767.0,0.5005853190786752,0.5066980111216075,0.49944717754603235,0.002341276314700824,0.026792044486430022,0.0,False,False,True,False,True,False,True,True,0.007250833575575169,0.0,0.0613546266448391,0.0002959815832062,0.0067334208268465,0.0,0.0,0.0,0.0301511056,,,,True,True
455,230891,230863,230873,230891,230890.0,1.0,0.5014889500821882,0.5066785135051521,0.4928223769974111,0.005955800328752758,0.026714054020608557,0.0,False,False,True,True,True,False,False,True,0.013856136507741042,0.0,0.0812431088851837,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
456,30775091,30774929,30775037,30775091,30775090.0,1.0,0.5013288952869109,0.5066622336785956,0.49992123896041707,0.005315581147643744,0.026648934714382566,0.0,False,False,True,True,True,False,False,True,0.006740994718178562,0.0,0.0592299076839352,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
457,12783817,12783737,12783773,12783817,12783816.0,1.0,0.5029404353324818,0.5066391952885979,0.4987327139130309,0.011761741329927133,0.02655678115439164,0.0,False,False,True,True,True,False,False,True,0.007906481375567005,0.0,0.0622910070873101,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
458,109709861,109709491,109709603,109709861,109709668.0,3.0,0.5014125870773841,0.5066279695609622,0.497885951767235,0.005650348309536479,0.02651187824384893,0.0,False,False,True,True,True,False,False,True,0.008742017793727247,0.0,0.063077134089216,0.0168158867186919,,0.0168158867186919,0.0168158867186919,0.0,0.0469669923186919,,,,False,True
459,40861831,40861637,40861673,40861831,40861830.0,1.0,0.5011980333665612,0.5065967098751427,0.4955139154471458,0.004792133466244852,0.026386839500570858,0.0,False,False,True,True,True,False,False,True,0.011082794427996943,0.0,0.0574831963320775,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
460,178299217,178298629,178298969,178299217,178299027.0,4.0,0.5007751530462619,0.5065829510336236,0.4993791782719872,0.0031006121850474244,0.02633180413449443,0.0,False,False,True,True,True,False,False,True,0.007203772761636443,0.0,0.0536908999369261,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
461,33487507,33487277,33487319,33487507,33487506.0,1.0,0.5018647810365906,0.5065151832722937,0.4979471709304677,0.007459124146362406,0.026060733089174892,0.0,False,False,True,True,True,False,False,True,0.008568012341826015,0.0,0.0575407317020136,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
462,17594867,17594749,17594789,17594867,17594866.0,1.0,0.5003146171488867,0.5065090951639966,0.49983832573705556,0.0012584685955467911,0.026036380655986235,0.0,False,False,True,True,True,False,False,True,0.006670769426940995,0.0,0.0600786871028681,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
463,604208581,604207333,604207823,604208581,604207847.0,503.0,0.5000644453432299,0.5064781916090058,0.49865791283495453,0.0002577813729196521,0.025912766436023027,0.0,False,False,True,False,True,False,True,True,0.007820278774051205,0.0,0.0555703834394379,0.0202287046410722,0.0060333598827342,0.0,0.0,0.0,0.0301511056,,,,True,True
464,109593397,109592839,109593199,109593397,109593396.0,1.0,0.5001692011468125,0.5064476638718491,0.49987692977552817,0.0006768045872500572,0.025790655487396563,0.0,False,False,True,True,True,False,False,True,0.006570734096320987,0.0,0.054101887905503,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
465,40864853,40864709,40864723,40864853,40864852.0,1.0,0.5002905548978169,0.5064071868403011,0.49983159147680306,0.0011622195912677213,0.02562874736120424,0.0,False,False,True,True,True,False,False,True,0.006575595363498001,0.0,0.0570730258776849,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
466,33862469,33862229,33862357,33862469,33862468.0,1.0,0.5015253231680251,0.5063931525341084,0.4990114366925652,0.006101292672100467,0.02557261013643375,0.0,False,False,True,True,True,False,False,True,0.00738171584154322,0.0,0.0578902569502811,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
467,30400417,30400103,30400303,30400417,30400416.0,1.0,0.5020388345809293,0.5063573866402278,0.4948512936797084,0.008155338323717398,0.02542954656091112,0.0,False,False,True,True,True,False,False,True,0.011506092960519364,0.0,0.0588312415358487,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
468,31039963,31039837,31039873,31039963,31039962.0,1.0,0.5002929066220314,0.5063567349713661,0.49943326720162357,0.0011716264881256322,0.025426939885464517,0.0,False,False,True,True,True,False,False,True,0.0069234677697425865,0.0,0.0583303218485938,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
469,30802151,30801931,30802091,30802151,30802150.0,1.0,0.5010873951187611,0.5063263359115475,0.49863924770852114,0.004349580475044412,0.02530534364619008,0.0,False,False,True,True,True,False,False,True,0.007687088203026363,0.0,0.0592880023223457,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
470,33904141,33903959,33903977,33904141,33904140.0,1.0,0.5004512715311548,0.5063142108449283,0.49300077572114076,0.0018050861246190486,0.025256843379713345,0.0,False,False,True,True,True,False,False,True,0.013313435123787602,0.0,0.0581891914296216,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
471,187509061,187508413,187508689,187509061,187509060.0,1.0,0.5000157165782929,0.5063084486671418,0.499991693874642,6.286631317165003e-05,0.02523379466856701,0.0,False,False,True,True,True,False,False,True,0.00631675479249975,0.0,0.0522625737058333,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
472,33388783,33388703,33388727,33388783,33388782.0,1.0,0.5013940712127207,0.5062769914904118,0.4995598278114686,0.005576284850882907,0.025107965961647327,0.0,False,False,True,True,True,False,False,True,0.006717163678943208,0.0,0.0589474946578349,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
473,109490539,109490239,109490351,109490539,109490538.0,1.0,0.5011132532666462,0.5062748190353507,0.49723434838734115,0.004453013066584965,0.025099276141402616,0.0,False,False,True,True,True,False,False,True,0.0090404706480095,0.0,0.0545556595614845,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
474,39691573,39691433,39691511,39691573,39691572.0,1.0,0.5020314332739013,0.5062558886724868,0.49918259949883753,0.00812573309560527,0.025023554689947325,0.0,False,False,True,True,True,False,False,True,0.007073289173649311,0.0,0.0584362579013333,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
475,17585857,17585669,17585749,17585857,17585856.0,1.0,0.5014010158642435,0.506238023446475,0.49232755061911904,0.00560406345697384,0.024952093785899798,0.0,False,False,True,True,True,False,False,True,0.013910472827355892,0.0,0.0607320488763139,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
476,59141,59123,59123,59141,59140.0,1.0,0.5061577627601254,0.5061577627601254,0.47329985021278215,0.02463105104050145,0.02463105104050145,0.0,False,False,True,True,True,False,False,True,0.032857912547343215,0.0,0.091902998374857,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
477,17998327,17998207,17998249,17998327,17998326.0,1.0,0.5000662152608127,0.5062274077635015,0.49944773983522467,0.0002648610432509635,0.02490963105400601,0.0,False,False,True,True,True,False,False,True,0.006779667928276817,0.0,0.060032945144278,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
478,12895963,12895891,12895921,12895963,12895962.0,1.0,0.5008461880058144,0.5062194235838905,0.49905945508039073,0.003384752023257498,0.024877694335561973,0.0,False,False,True,True,True,False,False,True,0.007159968503499739,0.0,0.0621454033244644,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
479,30795049,30794963,30794971,30795049,30795048.0,1.0,0.5014046915252872,0.5061764851993928,0.49837046722867295,0.005618766101148864,0.02470594079757138,0.0,False,False,True,True,True,False,False,True,0.0078060179707199065,0.0,0.0587764106373514,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
480,12422209,12422131,12422153,12422209,12422208.0,1.0,0.5030625901805056,0.5061650642896692,0.49496433795654615,0.012250360722022346,0.024660257158676924,0.0,False,False,True,True,True,False,False,True,0.01120072633312306,0.0,0.0626318690183186,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
481,33877339,33877159,33877199,33877339,33877338.0,1.0,0.5011529734689022,0.5061579441239312,0.4999927512457776,0.004611893875608786,0.0246317764957249,0.0,False,False,True,True,True,False,False,True,0.006165192878153639,0.0,0.0574697978033588,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
482,178037333,178036687,178037033,178037333,178037332.0,1.0,0.5006828507628638,0.5061469994347123,0.49927890023124344,0.002731403051455139,0.024587997738849232,0.0,False,False,True,True,True,False,False,True,0.006868099203468892,0.0,0.0526050690035047,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
483,33453599,33453481,33453503,33453599,33453598.0,1.0,0.5008889470581289,0.5061305295142281,0.49837781940026776,0.0035557882325156775,0.0245221180569124,0.0,False,False,True,True,True,False,False,True,0.007752710113960336,0.0,0.0582047066805612,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
484,33486469,33486361,33486403,33486469,33486468.0,1.0,0.5014602836571054,0.5061262267700518,0.497813474894279,0.005841134628421507,0.02450490708020725,0.0,False,False,True,True,True,False,False,True,0.00831275187577279,0.0,0.0590543775726441,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
485,30788267,30788141,30788213,30788267,30788266.0,1.0,0.5003704716089105,0.5061223912702459,0.4993361991313902,0.0014818864356418437,0.024489565080983766,0.0,False,False,True,True,True,False,False,True,0.006786192138855731,0.0,0.0592444114270652,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
486,179621809,179621131,179621353,179621809,179621500.0,3.0,0.5000137249355677,0.5061036797879079,0.4990833658449333,5.489974227090855e-05,0.024414719151631736,0.0,False,False,True,True,True,False,False,True,0.007020313942974656,0.0,0.0607185564329466,0.0168261631200531,,0.0168261631200531,0.0168261631200531,0.0,0.0469772687200531,,,,False,True
487,109567891,109567421,109567583,109567891,109567750.0,3.0,0.5002694835142876,0.5060953250957732,0.4996335924453296,0.0010779340571502871,0.024381300383092608,0.0,False,False,True,True,True,False,False,True,0.006461732650443523,0.0,0.062415968235633,0.0161482488434568,,0.0161482488434568,0.0161482488434568,0.0,0.0462993544434568,,,,False,True
488,108563857,108563677,108563753,108563857,108563856.0,1.0,0.5008684157204536,0.5060704396225338,0.49959075026913524,0.0034736628818143878,0.024281758490135363,0.0,False,False,True,True,True,False,False,True,0.006479689353398581,0.0,0.054996504598093,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
489,12883709,12883613,12883643,12883709,12883708.0,1.0,0.5008423411308417,0.5060658277475746,0.4921143906387048,0.00336936452336678,0.024263310990298326,0.0,False,False,True,True,True,False,False,True,0.013951437108869754,0.0,0.0626855439789416,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
490,1196177,1196123,1196123,1196177,1196176.0,1.0,0.5060437480066108,0.5060437480066108,0.48164119946434153,0.02417499202644313,0.02417499202644313,0.0,False,False,True,True,True,False,False,True,0.02440254854226925,0.0,0.0723425694553522,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
491,30805079,30804913,30804973,30805079,30805078.0,1.0,0.5012135633399096,0.5060371631305469,0.4929962206524852,0.004854253359638516,0.024148652522187675,0.0,False,False,True,True,True,False,False,True,0.013040942478061692,0.0,0.059199372758358,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
492,40864429,40864181,40864217,40864429,40864428.0,1.0,0.5006534105635106,0.5060190643091121,0.49208381405254037,0.002613642254042592,0.024076257236448573,0.0,False,False,True,True,True,False,False,True,0.013935250256571767,0.0,0.0574003500361583,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
493,30776687,30776401,30776437,30776687,30776686.0,1.0,0.5001603200475574,0.5059947137461275,0.4982344002489028,0.0006412801902295762,0.023978854984509912,0.0,False,False,True,True,True,False,False,True,0.0077603134972246465,0.0,0.0575172282560766,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
