candidate_id,h,sample_offsets_hash,prime_offsets_hash,K_prime,margin_to_65,pass_reconstruction,certificate_input_reproducible
hexc_00453,767,3bc60baff2511b55,2736b094592d4289,64.24988591171059,0.7501140882894077,True,True
hexc_00442,771,7ff508bf5d551ea8,32fde86e8aa6a414,59.23603287892927,5.763967121070728,True,True
hexc_00462,503,678f980f0655062b,e3838e9518483795,33.768732131001784,31.231267868998216,True,True
hexc_00663,626,20723259dcb1c054,f0599187cf2c57ca,8.20825117357986,56.79174882642014,True,True
