extreme_type,candidate_id,h,k_prime_count,p_star,K_prime,rho,W,S_T,C_cluster,PNT_prediction,prime_u_mean,prime_u_std,KS_stat_uniform,prime_left_mass_frac,bridge_peak_u,bridge_peak_value,sample_offsets_summary,prime_offsets_summary
max_K_prime,hexc_00453,767,35,604143557,64.24988591171059,0.0044902565189875,14308.73395317695,2.8817774937148237,1.1026693887221886,58.26758824434727,0.44645185323151426,0.29260687310598094,0.1143602160551313,0.3142857142857143,0.32073011734028684,76.31673017560132,n=37 min=0 max=767,n=35 min=7 max=767
max_C_cluster,hexc_00453,767,35,604143557,64.24988591171059,0.0044902565189875,14308.73395317695,2.8817774937148237,1.1026693887221886,58.26758824434727,0.44645185323151426,0.29260687310598094,0.1143602160551313,0.3142857142857143,0.32073011734028684,76.31673017560132,n=37 min=0 max=767,n=35 min=7 max=767
max_C_cluster_times_ST,hexc_00453,767,35,604143557,64.24988591171059,0.0044902565189875,14308.73395317695,2.8817774937148237,1.1026693887221886,58.26758824434727,0.44645185323151426,0.29260687310598094,0.1143602160551313,0.3142857142857143,0.32073011734028684,76.31673017560132,n=37 min=0 max=767,n=35 min=7 max=767
max_KS_stat,hexc_00040,151650,80,604672261,2.1504475741786093,7.088585359010924e-07,3033676.629773508,1.4405551366662506,0.07382672243913545,29.128308871513166,0.005915924826904055,0.003327149120726632,0.988486646884273,1.0,0.011902406857896472,1598.3425409602216,n=41 min=0 max=151650,n=80 min=30 max=1746
min_u_mean,hexc_00040,151650,80,604672261,2.1504475741786093,7.088585359010924e-07,3033676.629773508,1.4405551366662506,0.07382672243913545,29.128308871513166,0.005915924826904055,0.003327149120726632,0.988486646884273,1.0,0.011902406857896472,1598.3425409602216,n=41 min=0 max=151650,n=80 min=30 max=1746
max_left_mass_frac,hexc_00183,20686,80,604356173,10.343278350394945,2.5173556665508988e-05,410878.7045005271,1.7492866547291575,0.29243077433530096,35.37000636785015,0.04028086628637726,0.02478862388410988,0.915691772213091,1.0,0.10316155854200909,1450.7001360182373,n=40 min=0 max=20686,n=80 min=4 max=1744
max_bridge_peak_abs,hexc_00040,151650,80,604672261,2.1504475741786093,7.088585359010924e-07,3033676.629773508,1.4405551366662506,0.07382672243913545,29.128308871513166,0.005915924826904055,0.003327149120726632,0.988486646884273,1.0,0.011902406857896472,1598.3425409602216,n=41 min=0 max=151650,n=80 min=30 max=1746
max_S_T,hexc_00663,626,27,604206971,8.20825117357986,0.0007436167996273,11038.280977102491,2.997147056722025,0.13544835448750497,60.60059721387805,0.4851496864276417,0.28719487006556893,0.06519938468820252,0.25925925925925924,0.3977635782747604,25.48422620101249,n=36 min=0 max=626,n=27 min=2 max=626
