candidate_id,block_id,x,y,h,p_star,right_endpoint,post_P0_flag,finite_certificate_flag,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,channel_inferred,channel_full,C_minus_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,D_left,D_right,D_mid_proxy,endpoint_line_left,endpoint_line_right,bridge_excursion_raw,bridge_excursion_absmax,Q_exc,Q_exc_source,V2,sqrt_V2,Q_exc_over_sqrt_V2,variance_proxy_source,endpoint_exclusion_flag,endpoint_exclusion_Q,endpoint_exclusion_harmful_flag,valid_scale_flag,bridge_rigidity_pass_flag,failure_type,status
hexc_00155,156,33871261,33870647,614,33871261,33871261,False,True,-111.19601929144392,negative,0.0691402528338287,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3041.957655003961,-3418.779021116518,,-3041.957655003961,-3418.779021116518,36.02097290845768,36.02097290845768,0.0048358116328674,existing_o2p3,0.0004263792000474,0.0206489515483821,0.23419163057924355,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00156,157,1184609,1184608,1,1184609,1184609,False,True,12.984923320297408,positive,0.072561666975567,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00157,158,60127,60126,1,60127,60127,False,True,10.00421427088809,positive,0.0919654214564058,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00158,159,178905659,178902349,3310,178905659,178905659,False,True,-326.6294922581101,negative,0.127736784305964,False,False,neutral,negative_transferred_repaid,True,True,True,True,-6996.431690742732,-9299.78205287505,,-6996.431690742732,-9299.78205287505,141.52648954555298,141.52648954555298,0.0068125269739167,existing_o2p3,0.0004263792000474,0.0206489515483821,0.3299212048589692,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00159,160,33870121,33869043,1078,33870121,33870121,False,True,-89.73245844873679,negative,0.0914618710863124,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3060.8559644416387,-3827.749854467516,,-3060.8559644416387,-3827.749854467516,47.95622671325782,47.95622671325782,0.0048588717149927,existing_o2p3,0.0004263792000474,0.0206489515483821,0.23530839827910807,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00160,161,108572459,108571084,1375,108572459,108572459,False,True,-209.315923583554,negative,0.0882403302666724,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5443.477546784972,-6326.484235346579,,-5443.477546784972,-6326.484235346579,31.21387634161329,31.21387634161329,0.0024587559453669,existing_o2p3,0.0004263792000474,0.0206489515483821,0.11907413020975151,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00161,162,1198751,1198750,1,1198751,1198751,False,True,12.996790739381732,positive,0.0719876878780127,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00162,163,109511267,109509400,1867,109511267,109511267,False,True,-89.89320921839476,negative,0.1088223400603969,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5528.888061270387,-6922.538028451576,,-5528.888061270387,-6922.538028451576,84.87833705574849,84.87833705574849,0.0057324423742787,existing_o2p3,0.0004263792000474,0.0206489515483821,0.27761421013784365,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00163,164,39637237,39636755,482,39637237,39637237,False,True,-62.1134514057519,negative,0.0651451540987114,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3302.7486855041047,-3623.5782156432056,,-3302.7486855041047,-3623.5782156432056,54.78549183449559,54.78549183449559,0.0081526776783095,existing_o2p3,0.0004263792000474,0.0206489515483821,0.39482283927138584,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00164,165,40844717,40842945,1772,40844717,40844717,False,True,-107.09979019561752,negative,0.1129806929343217,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3329.640282937095,-4630.447754329233,,-3329.640282937095,-4630.447754329233,92.63697481956206,92.63697481956206,0.0071650986788164,existing_o2p3,0.0004263792000474,0.0206489515483821,0.3469957620864196,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00165,166,30799294,30798784,510,30799397,30799294,False,True,-27.196169889806526,negative,0.0722199673831855,False,False,neutral,negative_transferred_repaid,True,True,True,True,-2891.3488816673644,-3269.5170712739714,,-2891.3488816673644,-3269.5170712739714,24.448484868743435,24.448484868743435,0.0036411696989401,existing_o2p3,0.0004263792000474,0.0206489515483821,0.17633678351215828,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00166,167,109682107,109679748,2359,109682107,109682107,False,True,-174.45589668660523,negative,0.1167362250522532,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5453.633689758733,-7153.385010516275,,-5453.633689758733,-7153.385010516275,134.7496860670908,134.7496860670908,0.0080947911380502,existing_o2p3,0.0004263792000474,0.0206489515483821,0.39201947464903847,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00167,168,1196593,1196592,1,1196593,1196593,False,True,12.994988910012886,positive,0.0735589050981222,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00168,169,359837,359836,1,359837,359837,False,True,11.793406430119706,positive,0.0800334901917534,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00169,170,17641579,17641576,3,17641879,17641579,False,True,30.3715381206486,positive,0.0694300887821649,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00170,171,33862193,33861455,738,33862193,33862193,False,True,-113.83924430671334,negative,0.0736278072537615,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3031.303483407975,-3503.8807636605443,,-3031.303483407975,-3503.8807636605443,27.177939626737498,27.177939626737498,0.0033281269586732,existing_o2p3,0.0004263792000474,0.0206489515483821,0.16117655905555978,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00171,172,1198363,1198360,3,1198397,1198363,False,True,24.99293236459349,positive,0.0829932104381138,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00172,173,30850279,30850276,3,30850439,30850279,False,True,31.489312639240573,positive,0.0687690106203953,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00173,174,30825511,30824836,675,30825511,30825511,False,True,-36.97787149460965,negative,0.0784523836661713,False,False,neutral,negative_transferred_repaid,True,True,True,True,-2876.426532159537,-3375.7104723839648,,-2876.426532159537,-3375.7104723839648,85.60944577509645,85.60944577509645,0.0110815667281192,existing_o2p3,0.0004263792000474,0.0206489515483821,0.5366648617560184,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00174,175,12776941,12776609,332,12776941,12776941,False,True,11.625904943145828,positive,0.0675855848506355,False,False,positive_harmless,positive_harmless,False,True,True,True,-1883.618079285617,-2159.0713721740294,,-1883.618079285617,-2159.0713721740294,36.60171411558758,36.60171411558758,0.0075023689938937,existing_o2p3,0.0004263792000474,0.0206489515483821,0.3633292942895946,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00175,176,30359687,30358683,1004,30359687,30359687,False,True,-108.11236392766864,negative,0.0892723594368366,False,False,neutral,negative_transferred_repaid,True,True,True,True,-2859.878579379,-3549.502158148514,,-2859.878579379,-3549.502158148514,86.00128378202908,86.00128378202908,0.0091440118637463,existing_o2p3,0.0004263792000474,0.0206489515483821,0.4428317748879971,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00176,177,110319577,110315160,4417,110319577,110319577,False,True,-231.7350443422174,negative,0.1561570928801292,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5474.407026463776,-8752.192725143545,,-5474.407026463776,-8752.192725143545,113.3595583565957,113.3595583565957,0.0049735266541079,existing_o2p3,0.0004263792000474,0.0206489515483821,0.240860977491014,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00177,178,109496207,109495510,697,109496207,109496207,False,True,-178.6808742050422,negative,0.0652388028843534,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5438.876135927671,-5813.93395437238,,-5438.876135927671,-5813.93395437238,34.761778992031395,34.761778992031395,0.003842439627185,existing_o2p3,0.0004263792000474,0.0206489515483821,0.18608400616282456,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00178,179,30851221,30850871,350,30851287,30851221,False,True,12.138297093206972,positive,0.0668106572193494,False,False,positive_harmless,positive_harmless,False,True,True,True,-2875.782446443294,-3166.1871111855094,,-2875.782446443294,-3166.1871111855094,36.68218819202775,36.68218819202775,0.0065934160084319,existing_o2p3,0.0004263792000474,0.0206489515483821,0.3193099655923456,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00179,180,7112887,7112886,1,7112887,7112887,False,True,14.777418767184288,positive,0.0641352518065375,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00180,181,180635669,180633960,1709,180635669,180635669,False,True,-264.0889231567578,negative,0.0931836500249432,False,False,neutral,negative_transferred_repaid,True,True,True,True,-6988.976096077914,-8082.707422052286,,-6988.976096077914,-8082.707422052286,124.78327632659784,124.78327632659784,0.0083508383322143,existing_o2p3,0.0004263792000474,0.0206489515483821,0.4044194840908817,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00181,182,30787789,30787786,3,30788077,30787789,False,True,31.485257351625947,positive,0.0676460987104531,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00182,183,109726069,109724532,1537,109726069,109726069,False,True,-204.0286805520348,negative,0.0924099628241718,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5448.4783715326375,-6465.863109263582,,-5448.4783715326375,-6465.863109263582,72.52622321265426,72.52622321265426,0.0053973574784846,existing_o2p3,0.0004263792000474,0.0206489515483821,0.26138651475055147,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00183,184,604356173,604335487,20686,604356173,604356173,True,False,-365.2446493016978,negative,0.2819169646022565,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12784.28573980402,-28857.06990662944,,-12784.28573980402,-28857.06990662944,311.51713925927834,311.51713925927834,0.0052977977633042,existing_o2p3,0.0004263792000474,0.0206489515483821,0.25656497623576907,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00184,185,187500319,187498570,1749,187500319,187500319,False,True,-263.1556726067745,negative,0.09346455550884,False,False,neutral,negative_transferred_repaid,True,True,True,True,-7133.663621264557,-8260.208628039718,,-7133.663621264557,-8260.208628039718,75.92048937023355,75.92048937023355,0.0050027230018491,existing_o2p3,0.0004263792000474,0.0206489515483821,0.24227491599887435,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00185,186,22052341,22052337,4,22052431,22052341,False,True,29.817858553351044,positive,0.0607248084445193,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00186,187,338531,338530,1,338531,338531,False,True,11.732370947643444,positive,0.079871308359875,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00187,188,31027859,31027175,684,31027859,31027859,False,True,-97.48691281590504,negative,0.072244005949339,False,False,neutral,negative_transferred_repaid,True,True,True,True,-2891.9909143490586,-3337.928340354248,,-2891.9909143490586,-3337.928340354248,28.50644629721592,28.50644629721592,0.003662831067288,existing_o2p3,0.0004263792000474,0.0206489515483821,0.17738581344944812,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00188,189,39649783,39649782,1,39649783,39649783,False,True,16.495596033142387,positive,0.0574888285914167,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00189,190,31026221,31025775,446,31026421,31026221,False,True,88.76041429147188,positive,0.0841518906254193,False,False,positive_harmless,positive_harmless,False,True,True,True,-2952.709296532543,-3395.796570052644,,-2952.709296532543,-3395.796570052644,35.48207442467492,35.48207442467492,0.00564606360833,existing_o2p3,0.0004263792000474,0.0206489515483821,0.2734310066591436,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00190,191,109772783,109770459,2324,109772783,109772783,False,True,-157.8722686231877,negative,0.1148387219870256,False,False,neutral,negative_transferred_repaid,True,True,True,True,-5448.920187169137,-7137.928095222615,,-5448.920187169137,-7137.928095222615,90.38099089834122,90.38099089834122,0.0054696825559333,existing_o2p3,0.0004263792000474,0.0206489515483821,0.2648891176444193,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00191,192,3459179,3459178,1,3459179,3459179,False,True,14.056541835640791,positive,0.068254632757475,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00192,193,1199993,1199992,1,1199993,1199993,False,True,12.997826281407882,positive,0.0715987515628432,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00193,194,33878263,33877658,605,33878389,33878263,False,True,1.8396280710575184,positive,0.0805833243274027,False,False,positive_harmless,positive_harmless,False,True,True,True,-3051.2468144952045,-3533.6504169652867,,-3051.2468144952045,-3533.6504169652867,27.989365480809283,27.989365480809283,0.0037853230281918,existing_o2p3,0.0004263792000474,0.0206489515483821,0.18331792872497638,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00194,195,33865589,33865210,379,33865589,33865589,False,True,-66.91772891101186,negative,0.057783925386995,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3012.4185247260684,-3246.5232321302697,,-3012.4185247260684,-3246.5232321302697,32.782920064288646,32.782920064288646,0.005601889555006,existing_o2p3,0.0004263792000474,0.0206489515483821,0.27129171870447455,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00195,196,39648137,39647291,846,39648137,39648137,False,True,-58.70055013602325,negative,0.0817237377621316,False,False,neutral,negative_transferred_repaid,True,True,True,True,-3256.231601227321,-3869.7898157092286,,-3256.231601227321,-3869.7898157092286,49.91766114514394,49.91766114514394,0.0056067813907826,existing_o2p3,0.0004263792000474,0.0206489515483821,0.271528623506403,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00196,197,30786463,30786460,3,30786629,30786463,False,True,31.48517121172168,positive,0.06834819426233,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00197,198,40839499,40839496,3,40839853,40839499,False,True,32.05032051862896,positive,0.0664294699592638,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00198,199,39635782,39635564,218,39635819,39635782,False,True,26.93335827774129,positive,0.0588053295328899,False,False,positive_harmless,positive_harmless,False,True,True,True,-3255.895196097652,-3456.2072471302763,,-3255.895196097652,-3456.2072471302763,38.59059490648997,38.59059490648997,0.0085391222223537,existing_o2p3,0.0004263792000474,0.0206489515483821,0.41353781098017844,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00199,200,17590933,17590930,3,17591099,17590933,False,True,30.365788199920942,positive,0.0690704028270101,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00200,201,7051567,7051566,1,7051567,7051567,False,True,14.768760419593791,positive,0.0648470887681662,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00201,202,673,672,1,673,673,False,True,5.511745329644728,positive,0.1551610461475472,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00202,203,12784609,12784608,1,12784609,12784609,False,True,15.363752583525644,positive,0.0615986076879811,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00203,204,445141,445140,1,445141,445141,False,True,12.006146364893356,positive,0.078849161619478,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00204,205,12807857,12807856,1,12807857,12807857,False,True,15.365569368699422,positive,0.0621526059796389,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00205,206,180640297,180639336,961,180640297,180640297,False,True,-238.54340509111228,negative,0.0697019970406704,False,False,neutral,negative_transferred_repaid,True,True,True,True,-6960.366519170193,-7485.262533808519,,-6960.366519170193,-7485.262533808519,42.47927568252362,42.47927568252362,0.0037910451931427,existing_o2p3,0.0004263792000474,0.0206489515483821,0.18359504521379627,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00206,207,1518191,1518190,1,1518191,1518191,False,True,13.233030052474517,positive,0.0719532466962552,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00207,208,604822567,604819805,2762,604822567,604822567,True,False,-456.8694624263994,negative,0.1030306737173388,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12734.924555571271,-14472.528909977154,,-12734.924555571271,-14472.528909977154,123.67058730170538,123.67058730170538,0.0057553685344391,existing_o2p3,0.0004263792000474,0.0206489515483821,0.27872449218323864,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00208,209,40865926,40865652,274,40866037,40865926,False,True,23.938660520016867,positive,0.0613874169888523,False,False,positive_harmless,positive_harmless,False,True,True,True,-3324.058220622765,-3565.581528215808,,-3324.058220622765,-3565.581528215808,24.575397519717622,24.575397519717622,0.0048335818541216,existing_o2p3,0.0004263792000474,0.0206489515483821,0.2340836454962927,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00209,210,30339269,30339268,1,30339269,30339269,False,True,16.227953437988603,positive,0.058274726799016,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00210,211,1507291,1507290,1,1507291,1507291,False,True,13.225824557839376,positive,0.071217737590593,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00211,212,338609,338608,1,338609,338609,False,True,11.73260132836337,positive,0.0799255305017518,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00212,213,17594719,17594718,1,17594719,17594719,False,True,15.683109358164144,positive,0.0598206042552528,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00213,214,231107,231106,1,231107,231107,False,True,11.350636085721526,positive,0.081042286548022,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00214,215,604883911,604879711,4200,604883911,604883911,True,False,-418.75836712238106,negative,0.1286153186276067,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12724.992300645736,-15643.658387932166,,-12724.992300645736,-15643.658387932166,135.00665100740662,135.00665100740662,0.0050950061723419,existing_o2p3,0.0004263792000474,0.0206489515483821,0.24674406157639067,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00215,216,12837191,12837190,1,12837191,12837191,False,True,15.367857062822154,positive,0.062888385067126,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00216,217,3236683,3236682,1,3236683,3236683,False,True,13.99005959793064,positive,0.0666226148249239,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00217,218,12784091,12784090,1,12784091,12784091,False,True,15.3637120652357,positive,0.0613983378884961,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00218,219,604167899,604161649,6250,604167899,604167899,True,False,-386.3863224858651,negative,0.1550942530280692,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12704.41676292852,-17284.231134675843,,-12704.41676292852,-17284.231134675843,163.4324342131622,163.4324342131622,0.0050566548961573,existing_o2p3,0.0004263792000474,0.0206489515483821,0.24488676261887507,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00219,220,1513319,1513318,1,1513319,1513319,False,True,13.229815809938929,positive,0.0718988838707155,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00220,221,3452881,3452880,1,3452881,3452881,False,True,14.05471951299229,positive,0.0679598564990468,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00221,222,3281627,3281626,1,3281627,3281627,False,True,14.003849893960211,positive,0.0684583966021968,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00222,223,604848841,604844050,4791,604848841,604848841,True,False,-382.9342517927116,negative,0.1356230693499753,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12737.302430069984,-16161.361279717104,,-12737.302430069984,-16161.361279717104,195.88185471514043,195.88185471514043,0.0069214615088821,existing_o2p3,0.0004263792000474,0.0206489515483821,0.33519675285520323,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00223,224,30417889,30417888,1,30417889,30417889,False,True,16.230541447252687,positive,0.0595665514274872,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00224,225,30422683,30422680,3,30422863,30422683,False,True,31.461398013179057,positive,0.0672912160005141,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00225,226,39648883,39648882,1,39648883,39648883,False,True,16.495573334147675,positive,0.0582681497791033,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00226,227,17642329,17642326,3,17642453,17642329,False,True,30.371623145248783,positive,0.0713316310686374,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
hexc_00227,228,604708931,604704593,4338,604708931,604708931,True,False,-435.4909596411353,negative,0.1280136512189761,False,False,neutral,negative_transferred_repaid,True,True,True,True,-12703.163494880971,-15714.755956381585,,-12703.163494880971,-15714.755956381585,138.65085464022013,138.65085464022013,0.0051487807720973,existing_o2p3,0.0004263792000474,0.0206489515483821,0.24934829064000202,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,True,0.0,False,True,True,,pass
hexc_00228,229,12421837,12421836,1,12421837,12421837,False,True,15.334966530134755,positive,0.0618751942454069,False,False,positive_harmless,positive_harmless,False,True,True,True,,,,,,,,,missing,0.0004263792000474,0.0206489515483821,,prime_mesh_r2q_hexc_v2_shell_variance_summary.csv,False,0.0,False,True,False,,pass
