block_id,p_star,y,h,t,offset,D_t,line_t,diff,abs_diff,Q_delayed_proxy
40,30417481,30409154,8327,30409157,3.0,-3184.2317188786483,-3187.323563396244,3.091844517595746,3.091844517595746,0.24432422829038658
40,30417481,30409154,8327,30409158,4.0,-3184.2316912844904,-3188.090707812109,3.859016527618678,3.859016527618678,0.24432422829038658
40,30417481,30409154,8327,30409159,5.0,-3183.9083412194905,-3188.8578522279745,4.9495110084840235,4.9495110084840235,0.24432422829038658
40,30417481,30409154,8327,30409160,6.0,-3183.8655841861023,-3189.62499664384,5.759412457737653,5.759412457737653,0.24432422829038658
40,30417481,30409154,8327,30409162,8.0,-3183.398522981102,-3191.1592854755704,7.7607624944685085,7.7607624944685085,0.24432422829038658
40,30417481,30409154,8327,30409164,10.0,-3200.305427451536,-3192.693574307301,-7.611853144235283,7.611853144235283,0.24432422829038658
40,30417481,30409154,8327,30409167,13.0,-3199.451783279936,-3194.995007554897,-4.456775725039279,4.456775725039279,0.24432422829038658
40,30417481,30409154,8327,30409170,16.0,-3198.8791383802422,-3197.2964408024927,-1.5826975777495136,1.5826975777495136,0.24432422829038658
40,30417481,30409154,8327,30409171,17.0,-3198.5557883152424,-3198.0635852183577,-0.49220309688462294,0.49220309688462294,0.24432422829038658
40,30417481,30409154,8327,30409176,22.0,-3197.5278199797367,-3201.8993072976846,4.371487317947867,4.371487317947867,0.24432422829038658
40,30417481,30409154,8327,30409183,29.0,-3196.0336202415283,-3207.2693182087414,11.235697967213127,11.235697967213127,0.24432422829038658
40,30417481,30409154,8327,30409186,32.0,-3195.4609753418345,-3209.5707514563373,14.109776114502893,14.109776114502893,0.24432422829038658
40,30417481,30409154,8327,30409191,37.0,-3211.721160568225,-3213.4064735356637,1.6853129674386764,1.6853129674386764,0.24432422829038658
40,30417481,30409154,8327,30409202,48.0,-3226.840231672886,-3221.845062110182,-4.995169562704177,4.995169562704177,0.24432422829038658
40,30417481,30409154,8327,30409216,62.0,-3223.830302948266,-3232.5850839322957,8.754780984029821,8.754780984029821,0.24432422829038658
40,30417481,30409154,8327,30409218,64.0,-3240.7372091944785,-3234.119372764026,-6.617836430452371,6.617836430452371,0.24432422829038658
40,30417481,30409154,8327,30409234,80.0,-3271.9412050330443,-3246.3936834178708,-25.547521615173537,25.547521615173537,0.24432422829038658
40,30417481,30409154,8327,30409258,104.0,-3266.875386773652,-3264.8051493986377,-2.0702373750141305,2.0702373750141305,0.24432422829038658
40,30417481,30409154,8327,30409282,128.0,-3296.549913456939,-3283.2166153794046,-13.333298077534437,13.333298077534437,0.24432422829038658
40,30417481,30409154,8327,30409288,134.0,-3312.4594665619443,-3287.819481874596,-24.63998468734826,24.63998468734826,0.24432422829038658
40,30417481,30409154,8327,30409328,174.0,-3338.7077258263475,-3318.5052585092076,-20.202467317139963,20.202467317139963,0.24432422829038658
40,30417481,30409154,8327,30409379,225.0,-3397.03425521754,-3357.6296237183374,-39.404631499202424,39.404631499202424,0.24432422829038658
40,30417481,30409154,8327,30409445,291.0,-3452.487015469464,-3408.261155165446,-44.22586030401817,44.22586030401817,0.24432422829038658
40,30417481,30409154,8327,30409531,377.0,-3503.7343952307283,-3474.2355749298604,-29.49882030086792,29.49882030086792,0.24432422829038658
40,30417481,30409154,8327,30409642,488.0,-3601.64627675513,-3559.388605090907,-42.25767166422338,42.25767166422338,0.24432422829038658
40,30417481,30409154,8327,30409785,631.0,-3692.7772061833134,-3669.0902565596425,-23.6869496236709,23.6869496236709,0.24432422829038658
40,30417481,30409154,8327,30409971,817.0,-3895.942352203059,-3811.7791179105857,-84.16323429247313,84.16323429247313,0.24432422829038658
40,30417481,30409154,8327,30410212,1058.0,-4122.184255616263,-3996.660922134119,-125.5233334821437,125.5233334821437,0.24432422829038658
40,30417481,30409154,8327,30410523,1369.0,-4368.349414279455,-4235.242835468223,-133.10657881123188,133.10657881123188,0.24432422829038658
40,30417481,30409154,8327,30410926,1772.0,-4647.540495815503,-4544.402035061932,-103.13846075357105,103.13846075357105,0.24432422829038658
40,30417481,30409154,8327,30411447,2293.0,-4953.903758509907,-4944.084275727746,-9.819482782160776,9.819482782160776,0.24432422829038658
40,30417481,30409154,8327,30412122,2968.0,-5504.600497593963,-5461.906756436813,-42.693741157149816,42.693741157149816,0.24432422829038658
40,30417481,30409154,8327,30412995,3841.0,-6221.116056252093,-6131.623831487207,-89.49222476488558,89.49222476488558,0.24432422829038658
40,30417481,30409154,8327,30414125,4971.0,-7229.723389687742,-6998.497021414978,-231.22636827276438,231.22636827276438,0.24432422829038658
40,30417481,30409154,8327,30415588,6434.0,-8187.076297419229,-8120.82930182589,-66.2469955933393,66.2469955933393,0.24432422829038658
40,30417481,30409154,8327,30417481,8327.0,-9573.033681058874,-9573.033681058874,0.0,0.0,0.24432422829038658
7,30774449,30670319,104130,30670319,0.0,-3672.24244464055,-3672.24244464055,0.0,0.0,0.8566302999431755
7,30774449,30670319,104130,30670320,1.0,-3672.24244464055,-3673.0281616019756,0.7857169614258055,0.7857169614258055,0.8566302999431755
7,30774449,30670319,104130,30670321,2.0,-3671.91909457555,-3673.813878563402,1.8947839878519517,1.8947839878519517,0.8566302999431755
7,30774449,30670319,104130,30670322,3.0,-3671.876337542161,-3674.5995955248277,2.723257982666837,2.723257982666837,0.8566302999431755
7,30774449,30670319,104130,30670323,4.0,-3671.5529874771614,-3675.3853124862535,3.8323250090920737,3.8323250090920737,0.8566302999431755
7,30774449,30670319,104130,30670324,5.0,-3671.4092763371614,-3676.1710294476798,4.761753110518384,4.761753110518384,0.8566302999431755
7,30774449,30670319,104130,30670326,7.0,-3670.878982230561,-3677.7424633705314,6.86348113997019,6.86348113997019,0.8566302999431755
7,30774449,30670319,104130,30670327,8.0,-3670.555632165561,-3678.528180331957,7.9725481663963365,7.9725481663963365,0.8566302999431755
