candidate_id,h,K_prime,C_cluster,sample_u_mean,sample_left_mass_frac,prime_u_mean,prime_left_mass_frac,skew_driver
hexc_00442,771,59.23603287892927,1.0179619208030777,0.1643004872576857,0.7837837837837838,0.4721141374837873,0.3235294117647059,sample_grid
hexc_00453,767,64.24988591171059,1.1026693887221886,0.16445258818140174,0.7837837837837838,0.44645185323151426,0.3142857142857143,sample_grid
hexc_00462,503,33.768732131001784,0.5576631137041452,0.1843059291310958,0.7352941176470589,0.5545062955599735,0.16666666666666666,sample_grid
hexc_00663,626,8.20825117357986,0.13544835448750497,0.17500887468938586,0.7777777777777778,0.4851496864276417,0.25925925925925924,sample_grid
